date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,diabetes_prevalence,male_smokers,hospital_beds_per_thousand,population
2020-05-04,18.925535578500686,0.031232915320497153,0.08152907947155054,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,92.83146341330063,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-05,18.94415168387554,0.023424686490372864,0.06114680960366291,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,92.13363957678231,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-06,18.95811376290668,0.017568514867779647,0.04586010720274718,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,91.4377611951919,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-07,18.96858532218004,0.013176386150834735,0.03439508040206038,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,90.73139620343994,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-08,18.976438991635057,0.009882289613126052,0.025796310301545285,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,89.99242158696921,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-09,18.98232924372632,0.007411717209844539,0.019347232726158965,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,89.19429033373058,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-10,18.986746932794766,0.0055587879073834045,0.014510424544619224,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,88.3099816481649,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-11,18.9900601995961,0.0041690909305375536,0.010882818408464418,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,87.3149636116894,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-12,18.9925451496971,0.003126818197903165,0.008162113806348313,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,86.18941517806257,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-13,18.994408862272852,0.0023451136484273737,0.006121585354761235,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,84.91989266990774,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-14,18.995806646704665,0.0017588352363205302,0.004591189016070927,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,83.50057965110577,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-15,18.996854985028527,0.0013191264272403977,0.003443391762053195,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,81.93422433108961,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-16,18.997641238771422,0.0009893448204302982,0.002582543821539896,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,80.2328426180652,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-17,18.998230929078595,0.0007420086153227237,0.001936907866154922,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,78.41824540892716,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-18,18.998673196808973,0.0005565064614920427,0.0014526808996161915,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,76.52243405669547,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-05-19,18.999004897606756,0.00041737984611903205,0.0010895106747121435,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,74.56804402991665,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
