date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2022-03-26,74732.4283697227,312.2355983709638,256.5024095294457,642.764443543848,1.1810829212826122,1.091404207010684,1782396.5143022598,1216.913088905042,1.5216178628724768,78.70815425093032,2383.0479798361443,2202.387480777919,0.12658799631274242,8.276207126762065,235.10252813865407,88.73409374874664,391.25326167269407,421.07310341219807,0.01757828133437416,44.691882590614426,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.855445259430297,4.286117961154124
2022-03-27,75068.15272525593,335.72435553323317,274.01071099323855,643.9727670470272,1.2083235031791555,1.1205927480181956,1784849.8240427931,1219.2009976742584,1.5358140758873917,82.85395020662062,2453.3097405332205,2261.7079505963707,0.13220715754483497,7.936806282369554,235.17411426817964,88.7495754828594,381.7649300942108,411.1620996987741,0.016935811841116775,44.69023741160988,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.8461523026852085,4.116162577431301
2022-03-28,75423.93846120127,355.7857359453359,292.78606815119963,645.1880109672364,1.2152439202091907,1.146933895208865,1787377.613280966,1221.5019627030129,1.5471945905289912,87.06762813654285,2527.7892381730285,2324.6255492433384,0.13815084327174862,7.614644142934253,235.24395561063733,88.7645791557775,372.28117979431727,401.3198294605711,0.016258581569913232,44.702625699302175,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.83754586890144,4.070221295895533
2022-03-29,75801.12024861599,377.1817874147232,312.8950525678282,646.4111601323448,1.2231491651084139,1.1704746618720674,1789982.6586032608,1223.8178427447792,1.5546952318430933,91.29226695151615,2605.0453222949336,2391.052807698506,0.14433113503946132,7.309701594595657,235.31211312038943,88.779169822554,363.1220516201405,391.5940414554805,0.015564168885902945,44.72786972696538,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.83004519445474,4.175597983187701
2022-03-30,76201.83855427077,400.71830565477285,334.27783774519946,647.6531341587295,1.241974026384641,1.1925463648591266,1792666.4494792745,1226.169309498793,1.5574268860671963,95.46314471451454,2683.790876013383,2460.739880499158,0.1505966059660862,7.02535635108573,235.3786310587798,88.7933993449376,354.2704979911239,382.0667495790059,0.014873029702565559,44.75522404700173,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.82408366959672,4.460650906820093
2022-03-31,76628.09934233538,426.26078806460976,356.771047830555,648.9300413107093,1.2769071519798207,1.2152366967212698,1795429.1230984693,1228.5868618913878,1.555058044317691,99.50539482732572,2762.673619194915,2533.262877407339,0.15685889597424169,6.761522111407389,235.4435505403683,88.80732924367423,345.67071447589024,372.7629904324773,0.014195173052619081,44.773237686188665,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.820050816654101,4.946998176421293
2022-04-01,77081.06885064306,452.96950830766946,380.1248941469957,650.2596188951208,1.3295775844114996,1.2409937798130937,1798270.319117649,1231.1040867869976,1.5473329643953486,103.33487999250478,2841.1960191796425,2608.102701041934,0.16304866454693878,6.515159036690651,235.50686555556746,88.82099741756511,337.05226016202477,363.6518323524774,0.013543761819199298,44.763139803103094,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.818250158847589,5.643624821253094
2022-04-02,77560.54467288867,479.47582224562035,404.0160275915015,651.6585635572496,1.3989446621289243,1.2723292068701648,1801187.585508246,1233.752604521407,1.5335729295020728,106.8614795067991,2917.2663905967593,2684.408441424635,0.1690424777250072,6.285564494066154,235.5687052429526,88.83445249109897,329.1369326780801,354.7729240381142,0.012932708242227543,44.703064613154794,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.8188690070754925,6.5442387008968925
2022-04-03,78064.55907027748,504.0143973888056,428.0571779334458,653.1405290027798,1.4819654455301152,1.3115953214422185,1804176.704645085,1236.5582780516904,1.5130861289300472,109.9941865531764,2989.1191368389764,2760.9399606741686,0.17467309940558498,6.074208923232234,235.62924144029495,88.84775484990159,322.1802043566536,346.2564060214756,0.012374870548186508,44.57122008236131,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.8219571851708825,7.62623651020496
2022-04-04,78591.38439643802,526.8253261605449,452.4911816078097,654.7108427766494,1.5703137738696318,1.3624316235962102,1807230.789198102,1239.5312101548006,1.4854425863549388,112.64756299180556,3054.084553017084,2836.1124042483584,0.179813486480498,5.88289489539768,235.688585895994,88.86095382326988,315.8605411149373,338.1930317300696,0.011880700422452112,44.34825184263723,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.827412459013919,8.850877354950349
