date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-05-21,194907052.55784267,190974.62538657774,205499.4737840742,1864099.0176040689,679.8438626419204,730.2268295950539,39.47494805939119,172.45652324249969,68.55270903154747,326245.7667092731,339775.7406217195,0.0009672981411975916,744807803.0000042
2022-05-22,195092472.05197954,185419.4941368954,200851.87600547672,1864761.8001940043,662.7825899355458,714.0334977619023,39.49947672004441,172.49960930323894,68.5567762791552,322242.9661437846,335303.7520726249,0.0007254736058981937,744807803.0000042
2022-05-23,195272999.77815753,180527.72617797882,196029.4184365577,1865411.2363930817,649.4361990773875,697.9368342134767,39.52370110822987,172.54239185137902,68.56083172455719,318257.70316310716,330883.4836730858,0.0005441052044236454,744807803.0000042
2022-05-24,195448422.3371414,175422.55898383987,191006.74494522717,1866046.9876374123,635.7512443306659,681.9282628611427,39.54758109943361,172.58489682971094,68.56486425883492,314394.5266935978,326581.279900904,0.000408078903317734,744807803.0000042
2022-05-25,195618513.53996038,170091.2028190049,185813.2082021333,1866668.0874959999,621.0998585873667,666.0359258142482,39.57106316782025,172.62712640379604,68.56886845915537,310599.36575387686,322436.86247900745,0.0003060591774883005,744807803.0000042
2022-05-26,195783166.25514832,164652.71518794488,180515.02755269912,1867273.5369051313,605.4494091312175,650.307308937287,39.594103613745006,172.66904955397848,68.57282118922764,306864.86077306804,318432.3817332056,0.00022954438311622536,744807803.0000042
2022-05-27,195942491.29417342,159325.0390250894,175201.9074211503,1867862.750594171,589.2136890397519,634.7962110177689,39.61664978529265,172.71060827084932,68.57671236897319,303062.1872410813,314522.4361706221,0.00017215828733716903,744807803.0000042
2022-05-28,196096891.57551074,154400.28133733696,169977.00111353587,1868435.8919049068,573.1413107358586,619.5529706421252,39.6386243784007,172.75167226648566,68.58053120627103,298883.25243792194,310613.422441477,0.0001291187155028768,744807803.0000042
2022-05-29,196247117.74769667,150226.1721859376,164949.38366999375,1868994.1239060583,558.2320011514422,604.6171363526354,39.65997135425953,172.79214834983216,68.58428059604145,294186.8477479635,306605.32906446303,9.683903662715759e-05,744807803.0000042
2022-05-30,196394017.535191,146899.7874943338,160145.39239470626,1869540.475880419,546.3519743606736,589.8907843911741,39.6806761562894,172.8320020186769,68.58797693054767,288895.9468807855,302412.03058955644,7.262927747036819e-05,744807803.0000042
2022-05-31,196537774.1411802,143756.6059892056,155621.6847753447,1870074.8604979056,534.3846174867308,575.4098092048227,39.700743542556474,172.8711417855011,68.5916021226038,283184.70167642663,297955.7174961432,5.447195810277614e-05,744807803.0000042
2022-06-01,196678786.65187767,141012.51069746353,151467.5858402353,1870597.027629411,522.1671315054818,561.276539676727,39.72021667437055,172.9095163261978,68.59512806254118,277471.9621008885,293225.26342915365,4.08539685770821e-05,744807803.0000042
2022-06-02,196817615.5985724,138828.9466947203,147778.4759871579,1871106.8876903867,509.8600609755891,547.6208987782311,39.73917882769135,172.94710605524975,68.59854708116583,271987.1943132233,288243.04450140666,3.0640476432811576e-05,744807803.0000042
2022-06-03,196954942.12916553,137326.53059311537,144635.83185494522,1871604.7541485296,497.86645814281076,534.5712733079791,39.757729951408514,172.98390969657652,68.60185908269088,266840.93458430376,283065.65630753565,2.2980357324608684e-05,744807803.0000042
2022-06-04,197091537.3868227,136595.2576571832,142092.25697718194,1872091.5254045478,486.771256018227,522.2326661962404,39.77593013970382,173.0197986266666,68.60503716916111,262061.38930280478,277798.030352824,1.7235267993456515e-05,744807803.0000042
2022-06-05,197228239.54396346,136702.1571407544,140160.2547724794,1872568.8212027345,477.2957981869094,510.6703107331538,39.793887488423685,173.05470223438286,68.60802286717474,257436.59944316724,272535.4633108369,1.2926450995092386e-05,744807803.0000042
2022-06-06,197365299.5529632,137060.00899971597,138754.57208550067,1873039.1895607477,470.3683580131626,499.815448466802,39.81173672168305,173.0887020151539,68.6108280747509,253575.48293725617,267471.9993738843,9.69483824631929e-06,744807803.0000042
2022-06-07,197503129.01302582,137829.4600626508,137907.83692239976,1873502.9713076027,463.7817468550568,489.72924229709633,39.82955997500507,173.12191484362165,68.6135126203813,250796.54843435812,262822.8864567225,7.271128684739467e-06,744807803.0000042
2022-06-08,197642429.58242643,139300.56940057589,137663.27387053304,1873960.478706949,457.50739934620594,480.4920327247621,39.84744551454409,173.15450933892203,68.6161301020023,249387.15245375858,258785.0316492649,5.4533465135546e-06,744807803.0000042
2022-06-09,197784001.31038183,141571.7279554095,138055.0997850913,1874412.1029539378,451.62424698864663,472.1725027271533,39.86544402601801,173.18670068551046,68.6187712998373,249507.3193661758,255545.74849454436,4.09000988516595e-06,744807803.0000042
2022-06-10,197928598.88595405,144597.57557224575,139093.82055407402,1874858.3947978737,446.2918439357325,464.8045514151135,39.88358253470425,173.2187066712113,68.62153581165894,250916.24217492307,253242.39454802562,4.9447597911612124e-05,744807803.0000042
2022-06-11,198076823.8247276,148224.93877356075,140755.20367201982,1875300.1250092029,441.73021132930484,458.3699492756215,39.901885349638455,173.2507730544753,68.6245355045103,253607.56495375244,252007.75922711522,0.00015925764413506706,744807803.0000042
2022-06-12,198229043.6088175,152219.78408986697,142972.00767030468,1875738.3297297554,438.2047205525707,452.78532960377555,39.920401891996185,173.28317949997114,68.62786025798852,257273.4949338021,251960.84315983258,0.00035699979418727436,744807803.0000042
2022-06-13,198384160.94607687,155117.33725938495,145551.6261940668,1876173.9007879463,435.5710581907699,447.81409174064737,39.9391797318608,173.31621978981377,68.6315879859931,261786.63445180637,253114.123110017,0.0006489715650974713,744807803.0000042
2022-06-14,198542579.48373374,158418.53765688543,148492.9232494611,1876607.205358254,433.30457030759,443.4600015785953,39.95824436579933,173.34999984559263,68.63571700759447,267153.53492094955,255434.61534479496,0.0010159788354262092,744807803.0000042
2022-06-15,198705304.5199919,162725.0362581782,151839.275966023,1877038.8518047307,431.646446476653,439.76536721497484,39.97760715928814,173.3846786172264,68.64027078737016,273295.99858890264,258837.69016082672,0.0014428179985800033,744807803.0000042
2022-06-16,198873560.90916035,168256.38916842383,155651.3707776849,1877469.5859123743,430.73410764352786,436.78085556637063,39.99726968750107,173.42031261515015,68.64525399550509,279832.3241356011,263161.5589586941,0.0019156623030720465,744807803.0000042
2022-06-17,199048506.49050015,174945.58133979584,159986.80055853864,1877900.2130606568,430.62714828274346,434.54285482927116,40.017225374869554,173.45689153957875,68.65064427814153,286341.8617022184,268218.7477581289,0.002420101607717744,744807803.0000042
2022-06-18,199231017.15985987,182510.6693597276,164884.7624746573,1878331.5398536725,431.3267930155488,433.0564963255739,40.037484318805745,173.4944117057509,68.6563986901835,292589.06149967655,273788.98297438247,0.0029396721980313656,744807803.0000042
2022-06-19,199421525.67340195,190508.51354209724,170354.58137296158,1878764.3303427456,432.79048907323295,432.282920886715,40.05808091848381,173.53295131325007,68.66249795105725,298717.57049450575,279716.3434201861,0.003479964232557145,744807803.0000042
