date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,diabetes_prevalence,female_smokers,handwashing_facilities,hospital_beds_per_thousand,human_development_index,population
2020-09-11,273.8245398974263,0.12852510455757482,0.11303924746082272,1.000000000000005,0.0,0.0,0.0,0.11593085299882883,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,48.450320110811006,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-12,273.9517921241044,0.12861748711242824,0.11598079306168058,1.000000000000005,0.0,0.0,0.0,0.10336442934188189,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,47.942487982267984,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-13,274.0766268985085,0.12585871972992574,0.1185647803166226,1.000000000000005,0.0,0.0,0.0,0.09199180940136947,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,47.46605506233131,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-14,274.1956893076891,0.1198303681749493,0.11994847211529519,1.000000000000005,0.0,0.0,0.0,0.08218503352161541,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,47.03257070851325,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-15,274.30780447268705,0.11269113424368786,0.11966949888285165,1.000000000000005,0.0,0.0,0.0,0.07416640927178693,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,46.65129567844382,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-16,274.4123336389371,0.10496114318438203,0.1175733911304647,1.000000000000005,0.0,0.0,0.0,0.06797128400619967,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,46.32857680084973,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-17,274.5092017482724,0.09719209203599186,0.11375922886821065,1.000000000000005,0.0,0.0,0.0,0.0635704151701314,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,46.06737797878862,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-18,274.5989181179274,0.08995935668051692,0.10853887866473277,1.000000000000005,0.0,0.0,0.0,0.06094768855924051,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.86692844207472,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-19,274.68259194979044,0.08385607213223653,0.10240642144198861,1.000000000000005,0.0,0.0,0.0,0.060086978442701305,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.72245893659812,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-20,274.7619439623432,0.07948869275463967,0.09601522332131056,1.000000000000005,0.0,0.0,0.0,0.06096229265555547,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.6250038663142,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-21,274.8367941062116,0.07495265401976135,0.08979519253946394,1.000000000000005,0.0,0.0,0.0,0.06357659990537065,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.561252899735706,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-22,274.9078476804994,0.0711304569013757,0.08400912872909708,1.000000000000005,0.0,0.0,0.0,0.06795038787343663,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.513439674801845,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-23,274.97741129366517,0.0696212751259349,0.07907795191204592,1.000000000000005,0.0,0.0,0.0,0.07418127830003558,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.47757975610145,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-24,275.04866932997777,0.07130128278271888,0.0754716830678419,1.000000000000005,0.0,0.0,0.0,0.08238563551882128,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.45068481707615,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-25,275.12514129935835,0.07650440423312849,0.07362767956009289,1.000000000000005,0.0,0.0,0.0,0.09280797259903856,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.430513612807175,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-26,275.2102748497615,0.08515787654265518,0.07388931170626886,1.000000000000005,0.0,0.0,0.0,0.10573106025083051,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.41538520960545,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-27,275.3071405264618,0.0968839213048584,0.07645997020504113,1.000000000000005,0.0,0.0,0.0,0.12157188924112894,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.40403890720414,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-28,275.413160824711,0.10603398170262587,0.0810156305303162,1.000000000000005,0.0,0.0,0.0,0.1406873202921915,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.39552918040316,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-29,275.53044269351744,0.1172921313965559,0.08776043007291506,1.000000000000005,0.0,0.0,0.0,0.16327033831222734,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.389146885302424,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-09-30,275.6636368035903,0.13320180701541973,0.09702604330452486,1.000000000000005,0.0,0.0,0.0,0.1892269941995878,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.38436016397688,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-01,275.8183319982975,0.15470096741411843,0.10914768373889805,1.000000000000005,0.0,0.0,0.0,0.21819319329028597,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.380770122982725,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-02,275.99985113188444,0.18152346311715029,0.12437110540275165,1.000000000000005,0.0,0.0,0.0,0.24958122334521982,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.378077592237105,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-03,276.212347948138,0.21250006340121155,0.14278285393894183,1.000000000000005,0.0,0.0,0.0,0.28263646695946487,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37605819417789,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-04,276.45812973938445,0.24578422660714705,0.16425795493384468,1.000000000000005,0.0,0.0,0.0,0.31646442197137686,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37454364563348,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-05,276.73967034914114,0.2815424362772742,0.18950471377633732,1.000000000000005,0.0,0.0,0.0,0.3501563319924312,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37340773422517,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-06,277.0589221219079,0.3192531426572129,0.21849391994763806,1.000000000000005,0.0,0.0,0.0,0.3828552903647183,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.372555800668934,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-07,277.4146020633124,0.3556809688222574,0.25037140957934567,1.000000000000005,0.0,0.0,0.0,0.41386334883365583,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37191685050176,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-08,277.8026774686224,0.38807617587331944,0.2837580335904568,1.000000000000005,0.0,0.0,0.0,0.44276984517404677,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37143763787638,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-09,278.2167301441304,0.4140532534305236,0.31697463379012825,1.000000000000005,0.0,0.0,0.0,0.46940301413263674,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37107822840734,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-10,278.6482295731919,0.43149986250340405,0.3482107749547494,1.000000000000005,0.0,0.0,0.0,0.4937655766951474,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37080867130557,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-11,279.086737790754,0.43850854264355243,0.375651293885746,1.000000000000005,0.0,0.0,0.0,0.5160573757986723,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37060650347924,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-12,279.5213235434537,0.4345859965107839,0.3973821355726812,1.000000000000005,0.0,0.0,0.0,0.5365069943570853,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37045487760949,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-13,279.9479415910102,0.42661823041476266,0.4125477522936033,1.000000000000005,0.0,0.0,0.0,0.5553996381401484,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37034115820718,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-14,280.36315399545583,0.41521254158935306,0.42084827381942735,1.000000000000005,0.0,0.0,0.0,0.573237511410542,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37025586865545,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-15,280.76446310486637,0.40130921226829197,0.422515326243692,1.000000000000005,0.0,0.0,0.0,0.5908305252838285,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37019190149165,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-16,281.1505612911583,0.38609826343522075,0.41829389610487683,1.000000000000005,0.0,0.0,0.0,0.6090451628704354,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.3701439261188,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-17,281.52151825343697,0.3709570201362091,0.40942872847814105,1.000000000000005,0.0,0.0,0.0,0.6287297351133964,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.370107944589165,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-18,281.878921495508,0.35740328546414823,0.39765412554412666,1.000000000000005,0.0,0.0,0.0,0.6505439076698899,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37008095844193,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-19,282.2209396672035,0.3420182042403223,0.38429133753236827,1.000000000000005,0.0,0.0,0.0,0.6748878919676738,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37006071883151,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-20,282.5479607297178,0.32702108692296994,0.3699809465881907,1.000000000000005,0.0,0.0,0.0,0.7019572893700681,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.370045539123694,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-21,282.8640733268621,0.3161126154507928,0.35579808873881635,1.000000000000005,0.0,0.0,0.0,0.731627954099304,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37003415434283,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-22,283.17565680510177,0.3115834919694783,0.3430048367545005,1.000000000000005,0.0,0.0,0.0,0.7633806294400254,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.370025615757186,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-23,283.4903237285843,0.31466693377995336,0.33286448729438256,1.000000000000005,0.0,0.0,0.0,0.7962707661976673,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37001921181795,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-24,283.8161267654108,0.3258030445495744,0.3265022762658746,1.000000000000005,0.0,0.0,0.0,0.8291460287529706,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.370014408863526,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-25,284.160963852339,0.3448370927205201,0.32480091534420275,1.000000000000005,0.0,0.0,0.0,0.860734440763178,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.3700108066477,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-26,284.5321320683109,0.37116822031608554,0.3290407317570213,1.000000000000005,0.0,0.0,0.0,0.8900065513222233,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37000810498583,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-27,284.9335205121256,0.4013884470728761,0.339714937958038,1.000000000000005,0.0,0.0,0.0,0.9164284752240541,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.370006078739436,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-28,285.3670763892659,0.43355587958390795,0.35651471025585935,1.000000000000005,0.0,0.0,0.0,0.9399537093592185,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.362996155693295,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-29,285.83264407281604,0.46556768538282506,0.3785070734158771,1.000000000000005,0.0,0.0,0.0,0.9606583977272369,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.349562242820454,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-30,286.32784439915025,0.4952003277087421,0.40426831411168224,1.000000000000005,0.0,0.0,0.0,0.978674955373645,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.33508409323369,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-10-31,286.8479841396992,0.5201397415798767,0.43198404101362664,1.000000000000005,0.0,0.0,0.0,0.9941262876356005,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.32763983139915,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-01,287.3859881047748,0.538003965848774,0.4595242298552433,1.000000000000005,0.0,0.0,0.0,1.0071755172780916,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.33643284704652,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-02,287.9285667088336,0.542578604638682,0.48395749042633956,1.000000000000005,0.0,0.0,0.0,1.018003486698066,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.37061196560169,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-03,288.473946040029,0.5453793316302727,0.504477975609025,1.000000000000005,0.0,0.0,0.0,1.0267434036466927,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.43838657601128,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-04,289.0234621156718,0.5495160759689884,0.5210016620558322,1.000000000000005,0.0,0.0,0.0,1.033440875294814,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.54636297661098,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-05,289.58029859063276,0.5568364752055721,0.5340085186815,1.000000000000005,0.0,0.0,0.0,1.0381558019139046,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.69904663452682,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-06,290.148540038644,0.5682414481947423,0.5444241330318109,1.000000000000005,0.0,0.0,0.0,1.040997265139373,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,45.89846888022614,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-07,290.7324619132756,0.5839218747691992,0.5535309310602197,1.000000000000005,0.0,0.0,0.0,1.0421178583567938,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,46.143906928430816,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-08,291.3359980186675,0.6035361054951291,0.562901591960324,1.000000000000005,0.0,0.0,0.0,1.0417065256357287,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,46.43167389380217,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-09,291.96234111257894,0.6263430939888333,0.5748911260969407,1.000000000000005,0.0,0.0,0.0,1.040068678971465,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,46.754961302704636,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-10,292.61364335867506,0.6513022461541986,0.590060878509358,1.000000000000005,0.0,0.0,0.0,1.0374044504050708,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,47.103720977028544,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-11,293.2907916657423,0.677148307110802,0.6083454326376755,1.000000000000005,0.0,0.0,0.0,1.0335497825355433,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,47.47158485041853,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-12,293.9932391920996,0.7024475263899869,0.6292093007226015,1.000000000000005,0.0,0.0,0.0,1.0281692858350784,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,47.854944940334974,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-13,294.71887897390707,0.7256397818319225,0.6517644416053006,1.000000000000005,0.0,0.0,0.0,1.0210196599160646,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,48.24615343699015,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-14,295.4639491463971,0.7450701725083968,0.6748583990772796,1.000000000000005,0.0,0.0,0.0,1.0119583454541796,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,48.63543117341172,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-15,296.22296185979826,0.759012713414912,0.6971404056428024,1.000000000000005,0.0,0.0,0.0,1.0011567034991686,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,49.01229897799034,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-16,296.9861289578743,0.7631670980863952,0.7167454141222127,1.000000000000005,0.0,0.0,0.0,0.9889848514769958,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,49.36665118889037,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-17,297.7519916763893,0.7658627185227806,0.7331560224533284,1.000000000000005,0.0,0.0,0.0,0.9759933250977287,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,49.66505658817722,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-18,298.52123357629694,0.7692418999134182,0.7463461700397389,1.000000000000005,0.0,0.0,0.0,0.9629702685485726,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,49.90241267384146,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-19,299.29582175623733,0.7745881799447609,0.7566809268187517,1.000000000000005,0.0,0.0,0.0,0.9507658397436867,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,50.09262042975091,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-20,300.07836276191017,0.7825410056760895,0.7648413350623517,1.000000000000005,0.0,0.0,0.0,0.9402054399241204,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,50.2615904031148,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-21,300.871619518104,0.7932567561963055,0.7717680407279219,1.000000000000005,0.0,0.0,0.0,0.9320668142675905,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,50.44199726258181,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
2020-11-22,301.6781490277187,0.8065295096165257,0.7786190169712819,1.000000000000005,0.0,0.0,0.0,0.9269759348765183,5573.000000000027,0.1000000000000005,10.500000000000053,0.07000000000000037,339.0000000000018,339.0000000000018,0.0,50.66934571681361,33.70000000000018,25.60000000000013,4.00000000000002,2.00000000000001,66.23000000000035,0.800000000000004,0.590000000000003,16767851.000000086
