date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,aged_70_older,population,excess_mortality
2020-10-08,1468.1603138960782,35.500515923891626,32.12785488111403,20.570031835183592,0.16407258712910383,0.18063489851226172,4201.21298598918,58.86021341225492,45.70000000000024,12.54000000000006,367512.00000000204,16.95726753801933
2020-10-09,1505.204786165435,37.044472269357044,33.26825379819822,20.733179984985007,0.16314817014644023,0.17648312281761605,4307.217682769203,59.32683329771746,45.70000000000024,12.54000000000006,367512.00000000204,15.980314699132762
2020-10-10,1543.900664607918,38.69587844248326,34.50198398148647,20.899707225325727,0.1665272555994878,0.17244718374217155,4417.947980564304,59.80316295001733,45.70000000000024,12.54000000000006,367512.00000000204,15.128887885093887
2020-10-11,1584.252421532864,40.351756924945896,35.817827352630744,21.0742148081346,0.17450759425294515,0.16971095341748862,4533.416661893823,60.30237673739996,45.70000000000024,12.54000000000006,367512.00000000204,14.379159611299423
2020-10-12,1625.8536180242463,41.601196491382396,37.18722086999994,21.260105191427417,0.18589039187587594,0.16967898106182389,4652.460664487601,60.83421758860274,45.70000000000024,12.54000000000006,367512.00000000204,13.708126010995592
2020-10-13,1668.7894701439145,42.935852119668084,38.609311903308026,21.459558531579646,0.1994533465895188,0.17285652086424147,4775.323832399322,61.404928866953114,45.70000000000024,12.54000000000006,367512.00000000204,13.092376921211894
2020-10-14,1713.2835538038014,44.494083659886876,40.08925525909065,21.67461395362982,0.21505542687814466,0.17939142102956473,4902.645935385472,62.02034613308499,45.70000000000024,12.54000000000006,367512.00000000204,12.507973267139427
2020-10-15,1759.5992199747025,46.315666170901004,41.63454099182936,21.90671999980546,0.23210604979661795,0.1891149943436024,5035.180563691664,62.68461092495928,45.70000000000024,12.54000000000006,367512.00000000204,11.933836631488576
2020-10-16,1807.9656560928588,48.366436118156436,43.25224026229484,22.156397465917475,0.24967746882774827,0.20157267109706867,5173.583549142382,63.39920609287921,45.70000000000024,12.54000000000006,367512.00000000204,11.354149913361574
2020-10-17,1858.5224321148958,50.55677602203693,44.94693973130427,22.42298652865598,0.2665890647753042,0.2160469887785226,5318.254280958281,64.16223230075194,45.70000000000024,12.54000000000006,367512.00000000204,10.760016304261196
2020-10-18,1911.277910059025,52.755477944129595,46.71919235503936,22.704457091062153,0.28147056393377334,0.23157483434407333,5469.216692619171,64.96786540203463,45.70000000000024,12.54000000000006,367512.00000000204,10.150562001951563
2020-10-19,1965.3179671273358,54.04005706831059,48.49647733027442,22.996006037430455,0.29154894751400207,0.2469729809616753,5623.854976801168,65.80234442967733,45.70000000000024,12.54000000000006,367512.00000000204,9.533621727708027
2020-10-20,2020.78643914641,55.468472019074,50.287167306044616,23.29752165800177,0.3015156214305893,0.2619094383715478,5782.58072872241,66.66534445671188,45.70000000000024,12.54000000000006,367512.00000000204,8.930443879122059
2020-10-21,2078.2723762247106,57.48593707830042,52.14346533085869,23.609566582867878,0.3120449255105636,0.2761602623597861,5947.0795509051,67.55847052740796,45.70000000000024,12.54000000000006,367512.00000000204,8.365716532021395
2020-10-22,2138.564770209907,60.292393985196,54.14045210092367,23.932885990803175,0.3233194084186375,0.2896067837123093,6119.609191620981,68.48385079471574,45.70000000000024,12.54000000000006,367512.00000000204,7.862909039980132
2020-10-23,2202.468600281868,63.9038300719611,56.3603713963134,24.268038765888456,0.335152775447786,0.30223352993032165,6302.473148725441,69.44308137334782,45.70000000000024,12.54000000000006,367512.00000000204,7.440838027099338
2020-10-24,2270.66686714741,68.19826686554173,58.880844158094874,24.615120864978756,0.3470820993621814,0.3141266665169079,6497.625872533102,70.43643497959081,45.70000000000024,12.54000000000006,367512.00000000204,7.111151675740524
2020-10-25,2343.617118686353,72.9502515389431,61.76602904617306,24.973557843304235,0.3584369785293935,0.32547282794198007,6706.376667974497,71.46226741116381,45.70000000000024,12.54000000000006,367512.00000000204,6.876502735473792
2020-10-26,2421.646533261698,78.02941457534514,65.19325336187619,25.341949248670844,0.36839140551954086,0.3367347114542231,6929.661789280819,72.51657240711246,45.70000000000024,12.54000000000006,367512.00000000204,6.729238072936962
2020-10-27,2505.092737696762,83.44620443506426,69.19019503110343,25.720424444583326,0.37847519602718044,0.3479366185938999,7168.447376382086,73.59971922130084,45.70000000000024,12.54000000000006,367512.00000000204,6.6433789887224926
2020-10-28,2593.941014164625,88.84827646786266,73.67059326750999,26.10883804901607,0.3884136045187699,0.35897476517360905,7422.691308304676,74.71129151681608,45.70000000000024,12.54000000000006,367512.00000000204,6.589260347368825
2020-10-29,2687.8370793047916,93.89606514016671,78.47111560350916,26.506677017692926,0.3978389687413728,0.36967354317561785,7691.379773891738,75.84982157878864,45.70000000000024,12.54000000000006,367512.00000000204,6.5402894058770755
2020-10-30,2786.0966685606923,98.25958925590089,83.37900816352406,26.912990956547045,0.4063139389025072,0.37982771717486197,7972.554699843509,77.01259097400757,45.70000000000024,12.54000000000006,367512.00000000204,6.477660562580315
2020-10-31,2887.7127244328053,101.6160558721133,88.15283336892631,27.326339856065786,0.4133488995550323,0.38923407165619556,8263.334321747545,78.19548104563184,45.70000000000024,12.54000000000006,367512.00000000204,6.39353704627729
2020-11-01,2991.3607876685,103.64806323569469,92.53802321674014,27.74475489204938,0.41841503601081265,0.39771514650232825,8559.928612351396,79.392860784224,45.70000000000024,12.54000000000006,367512.00000000204,6.2930828105644725
2020-11-02,3096.0345532594597,104.67376559095993,96.3440778521157,28.165709026179933,0.4209541341509673,0.40513703860977845,8859.457962010812,80.59750273102526,45.70000000000024,12.54000000000006,367512.00000000204,6.195632082066867
2020-11-03,3201.2241857913996,105.1896325319402,99.44993153065126,28.588567483920702,0.4228584577560832,0.41139802782611273,9160.463441773152,81.80759133398334,45.70000000000024,12.54000000000006,367512.00000000204,6.143781776944008
2020-11-04,3306.135220791519,104.91103500011884,101.74420236485996,29.01285418436914,0.4242867004599201,0.4164557606885897,9460.671643547073,83.02176492905906,45.70000000000024,12.54000000000006,367512.00000000204,6.185647026216187
2020-11-05,3409.8628247727006,103.72760398118172,103.14825778528055,29.43821206684833,0.4253578824877978,0.4203350331861261,9757.493335439893,84.23900226822299,45.70000000000024,12.54000000000006,367512.00000000204,6.366074197540993
2020-11-06,3511.522490266667,101.65966549396659,103.63351363631028,29.864373335850573,0.4261612690087061,0.4231336278307717,10048.397453260606,85.45853741545308,45.70000000000024,12.54000000000006,367512.00000000204,6.720239506314403
2020-11-07,3610.348057098842,98.82556683217513,103.23440849807966,30.291137144745115,0.42676380889938736,0.42502669146131467,10331.19159414715,86.6797959187328,45.70000000000024,12.54000000000006,367512.00000000204,7.269036818765272
2020-11-08,3705.765228344499,95.41717124565699,102.05813442785852,30.71835285855888,0.4272157138173983,0.42627001859598657,10604.232386786849,87.90234693904972,45.70000000000024,12.54000000000006,367512.00000000204,8.01580734904488
2020-11-09,3797.494606455536,91.72937811103665,100.20855266316939,31.145907501062062,0.42755464250590647,0.4272025139469905,10866.7203237036,89.12586734714456,45.70000000000024,12.54000000000006,367512.00000000204,8.944075776812765
2020-11-10,3885.154519806105,87.65991335056913,97.70398479472688,31.57371634008231,0.4278088390222876,0.42790188546024344,11117.563234374353,90.35011479607283,45.70000000000024,12.54000000000006,367512.00000000204,10.019149223412066
2020-11-11,3968.546384360079,83.39186455397413,94.62956988240597,32.001715826490354,0.4279994864095734,0.4284264140951832,11356.192870835726,91.57490752562619,45.70000000000024,12.54000000000006,367512.00000000204,11.197727579208346
2020-11-12,4047.6960358460187,79.14965148593964,91.11827178801661,32.42985829843924,0.42814247195003785,0.42881981057138796,11582.683178821704,92.80010921564835,45.70000000000024,12.54000000000006,367512.00000000204,12.429511747754697
2020-11-13,4122.884728888399,75.18869304237984,87.33663467488458,32.85810800954376,0.4282497111053861,0.42911485792854154,11797.839001116943,94.0256176260221,45.70000000000024,12.54000000000006,367512.00000000204,13.659906966232061
2020-11-14,4194.672386356027,71.78765746762853,83.47409963253716,33.28643815001501,0.4283301404718973,0.42933614344640675,12003.262605071726,95.25135607665956,45.70000000000024,12.54000000000006,367512.00000000204,14.833547433095903
2020-11-15,4263.9150363733615,69.24265001733428,79.73499214521745,33.714828612511305,0.4283904624967807,0.42950210758480567,12201.403578238202,96.4772670574948,45.70000000000024,12.54000000000006,367512.00000000204,15.89818661600766
2020-11-16,4332.023688398322,68.10865202495944,76.3607984075557,34.14704582913143,0.4322172166204853,0.43016859749532754,12396.299611442082,97.71413516707081,45.70000000000024,12.54000000000006,367512.00000000204,16.8095710036532
2020-11-17,4399.223325445483,67.19963704716181,73.43818300088341,34.58276336344526,0.4357175343141041,0.43130081786939545,12588.594514657856,98.96102574505115,45.70000000000024,12.54000000000006,367512.00000000204,17.52608747796848
2020-11-18,4465.5185768249075,66.29525137942446,70.99616423838081,35.01906993693435,0.4363065734892956,0.43249048088750286,12778.301542102006,100.20960285759264,45.70000000000024,12.54000000000006,367512.00000000204,18.00860471642726
2020-11-19,4530.786460091215,65.26788326630728,69.01346206049223,35.45160044882233,0.4325305118881423,0.4331186686811417,12965.068776809232,101.44736778637497,45.70000000000024,12.54000000000006,367512.00000000204,18.22794755800567
2020-11-20,4594.8459375053935,64.05947741417786,67.42400895648755,35.87538424094777,0.42378379212554484,0.4324779801792473,13148.378169064603,102.66008789537284,45.70000000000024,12.54000000000006,367512.00000000204,18.16952646405327
2020-11-21,4657.510083381153,62.66414587575953,66.12108315563336,36.285481296418695,0.41009705547101755,0.4298641412430334,13327.69481522769,103.83361828093508,45.70000000000024,12.54000000000006,367512.00000000204,17.835833300343975
2020-11-22,4718.625209594695,61.11512621354242,64.96040852057126,36.677459388603666,0.3919780921850348,0.4246447122671172,13502.57891685065,104.955268009344,45.70000000000024,12.54000000000006,367512.00000000204,17.247336860011902
2020-11-23,4778.41785677586,59.79264718116529,63.77273997155329,37.04901244707659,0.3715530584729717,0.41595767770389375,13673.678724806721,106.01842983700169,45.70000000000024,12.54000000000006,367512.00000000204,16.44217819215088
2020-11-24,4836.7610816575325,58.34322488167236,62.507788818354776,37.39760290350401,0.34859045642745057,0.40348538820681545,13840.630980903057,107.01583821485549,45.70000000000024,12.54000000000006,367512.00000000204,15.479228089583675
2020-11-25,4893.3829637964855,56.62188213895311,61.12604313283532,37.72116597853304,0.32356307502905624,0.38734270954554517,14002.657559529931,107.9415842202885,45.70000000000024,12.54000000000006,367512.00000000204,14.428246420405983
2020-11-26,4947.975086454353,54.59212265786713,59.601015381300776,38.018637896957365,0.2974719184243458,0.3679931342923202,14158.875894275781,108.79262675603746,45.70000000000024,12.54000000000006,367512.00000000204,13.357230618241061
2020-11-27,5000.273897258355,52.298810804001576,57.92092814877462,38.29035204909171,0.2717141521343553,0.34618586558672604,14308.531797888498,109.5699259493812,45.70000000000024,12.54000000000006,367512.00000000204,12.32704054148116
2020-11-28,5050.121728696844,49.84783143848929,56.08997843220159,38.53833611180268,0.24798406271098,0.3229086299592756,14451.174077246387,110.27929320153186,45.70000000000024,12.54000000000006,367512.00000000204,11.38657087614505
2020-11-29,5097.512563490966,47.390834794122355,54.12928586035036,38.76653488928193,0.22819877747925982,0.299352286949095,14586.785494586395,110.93202872467846,45.70000000000024,12.54000000000006,367512.00000000204,10.56858449656766
2020-11-30,5142.990644337689,45.478080846723046,52.08427192596742,38.98223794782769,0.21570305854577349,0.2768716812751699,14716.923400189979,111.54900473678632,45.70000000000024,12.54000000000006,367512.00000000204,9.885823334102735
2020-12-01,5186.43514550279,43.44450116510051,49.955818036266194,39.18616133094193,0.20392338311424307,0.25592880943730856,14841.242036567844,112.13227456099327,45.70000000000024,12.54000000000006,367512.00000000204,9.326726963593037
2020-12-02,5227.559665526583,41.12452002379311,47.74185657826629,39.378195658839985,0.19203432789806132,0.23681118367785237,14958.921854510585,112.68152945015687,45.70000000000024,12.54000000000006,367512.00000000204,8.87273335756412
2020-12-03,5266.041048433891,38.48138290730835,45.4402785035123,39.55793569047781,0.17974003163783192,0.21962858814623695,15069.03813878212,113.19561347417243,45.70000000000024,12.54000000000006,367512.00000000204,8.501343091171531
2020-12-04,5301.615999641522,35.57495120763062,43.05111401661294,39.72507749507238,0.16714180459456673,0.20431064602241225,15170.83747738978,113.67365968546142,45.70000000000024,12.54000000000006,367512.00000000204,8.188979124408764
2020-12-05,5334.153547888873,32.53754824735196,40.57816809164528,39.87971633074196,0.15463883566958392,0.190604994859408,15263.945113536862,114.11594224308782,45.70000000000024,12.54000000000006,367512.00000000204,7.91369326726078
2020-12-06,5363.709391685893,29.555843797020135,38.03024710945799,40.02257005348639,0.14285372274443114,0.17807591809025755,15348.520459587058,114.52451550584543,45.70000000000024,12.54000000000006,367512.00000000204,7.65788955982781
2020-12-07,5390.5994322582865,26.890040572393442,35.37472169279165,40.15514667392222,0.13257662043582835,0.16592684806995578,15425.467514050366,114.9036933520733,45.70000000000024,12.54000000000006,367512.00000000204,7.410686614187055
2020-12-08,5414.73898919049,24.13955693220396,32.616751030421185,40.27739749736156,0.12225082343934715,0.15405955104923494,15494.543971025836,115.25333724094588,45.70000000000024,12.54000000000006,367512.00000000204,7.170267909896926
2020-12-09,5436.111497872191,21.372508681699852,29.79487969169116,40.38952840744269,0.11213091008112651,0.14252236205874277,15555.702436899004,115.57403654415495,45.70000000000024,12.54000000000006,367512.00000000204,6.935109078373391
2020-12-10,5454.802385524384,18.690887652192806,26.967474733215713,40.49209782465124,0.10256941720855021,0.13144930224864673,15609.18736807505,115.86738875265418,45.70000000000024,12.54000000000006,367512.00000000204,6.703842774704883
2020-12-11,5471.024478218926,16.22209269454216,24.202553528903405,40.586090175211176,0.0939923505599357,0.12101441689333714,15655.607774278677,116.13620963171769,45.70000000000024,12.54000000000006,367512.00000000204,6.477557645485223
2020-12-12,5485.137056143194,14.112577924267974,21.57015464247589,40.67297099275298,0.0868808175418006,0.1113975288949545,15695.991746029005,116.38469083723382,45.70000000000024,12.54000000000006,367512.00000000204,6.258987463728848
2020-12-13,5497.66014504858,12.523088905385865,19.136615981856934,40.75472824456479,0.08175725181181273,0.10275855391103499,15731.82735024576,116.61851812792551,45.70000000000024,12.54000000000006,367512.00000000204,6.051870890298259
2020-12-14,5508.774730635182,11.114585586602434,16.882661566224648,40.83390332628079,0.0791750817160025,0.09521823670024467,15763.632478424484,116.84496002451571,45.70000000000024,12.54000000000006,367512.00000000204,5.8599482319032195
2020-12-15,5518.679787472192,9.905056837010658,14.84881550239959,40.911141780424934,0.07723845414414483,0.08886842865640532,15791.976501998734,117.0658628755298,45.70000000000024,12.54000000000006,367512.00000000204,5.686777333083392
2020-12-16,5527.890819918955,9.211032446762527,13.111097082520454,40.986927763890186,0.07578598346525159,0.08374408167329955,15818.33455232325,117.2826114423618,45.70000000000024,12.54000000000006,367512.00000000204,5.535580316046737
2020-12-17,5537.099482101474,9.208662182518577,11.756124040073932,41.06162439434627,0.07469663045608164,0.0798148485852915,15844.685818896629,117.49624429605723,45.70000000000024,12.54000000000006,367512.00000000204,5.408780253887954
2020-12-18,5547.068292894794,9.968810793320753,10.862439991917128,41.13550401004547,0.07387961569920419,0.07697878349779225,15873.212273028344,117.70754036490023,45.70000000000024,12.54000000000006,367512.00000000204,5.307687496723111
2020-12-19,5558.5516721597905,11.48337926499705,10.486510019794355,41.20877086467702,0.0732668546315461,0.07505761703510899,15906.072710588993,117.9170838451039,45.70000000000024,12.54000000000006,367512.00000000204,5.232298237511404
2020-12-20,5572.236717920756,13.685045760965009,10.65221735647474,41.28157814850782,0.07280728383080254,0.07379321277633184,15945.233284072987,118.12531288382809,45.70000000000024,12.54000000000006,367512.00000000204,5.181045354881182
2020-12-21,5588.776940509094,16.54022258833853,11.42708674069156,41.35404075423806,0.07246260573024486,0.07284490958224898,15992.564027696004,118.33254348640064,45.70000000000024,12.54000000000006,367512.00000000204,5.1506284558598505
2020-12-22,5608.531848885384,19.754908376289492,12.834059076203891,41.42624485139289,0.0722040971548266,0.07213368218668684,16049.093688031237,118.53902316101913,45.70000000000024,12.54000000000006,367512.00000000204,5.1360183106824095
2020-12-23,5631.617794227071,23.085945341687108,14.816110887631291,41.498255067116155,0.07201021572326291,0.07160026164001523,16115.15521237122,118.74494642700239,45.70000000000024,12.54000000000006,367512.00000000204,5.128085929197981
2020-12-24,5657.913329510001,26.295535282929894,17.25707605518698,41.57011987176574,0.07186480464959014,0.07120019623001153,16190.401083486584,118.95046644597917,45.70000000000024,12.54000000000006,367512.00000000204,5.123820212666338
2020-12-25,5687.063229194565,29.149899684563344,19.9972621157277,41.64187561811008,0.07175574634433556,0.07090014717250875,16273.814820695115,119.15570374527964,45.70000000000024,12.54000000000006,367512.00000000204,5.12226578513463
2020-12-26,5718.481503990308,31.418274795743187,22.845162488541135,41.713549570725476,0.07167395261539462,0.07067511037938166,16363.71960566357,119.36075276047896,45.70000000000024,12.54000000000006,367512.00000000204,5.123994547318982
2020-12-27,5751.35366192939,32.87215793908282,25.58624064468644,41.78516217804416,0.07161260731868893,0.07050633278453634,16457.784751759013,119.5656867423051,45.70000000000024,12.54000000000006,367512.00000000204,5.130724521164282
2020-12-28,5785.157731902772,33.80406997338133,28.052543444083724,41.85672877639032,0.07156659834615965,0.07037974958840236,16554.51664009595,119.77056143681949,45.70000000000024,12.54000000000006,367512.00000000204,5.145049162412604
2020-12-29,5819.584976367294,34.427244464522154,30.14859795151792,41.92826086800708,0.0715320916167627,0.07028481219130187,16653.031811681554,119.97541784555273,45.70000000000024,12.54000000000006,367512.00000000204,5.170708707851569
2020-12-30,5854.0526786232485,34.46770225595469,31.774531850839526,41.9997670795768,0.07150621156971498,0.07021360914347649,16751.662797513614,120.18028429560621,45.70000000000024,12.54000000000006,367512.00000000204,5.211217322513026
2020-12-31,5887.849237474232,33.796558850983516,32.84603560435465,42.07125388111123,0.0714868015344292,0.07016020685760746,16848.37331468339,120.38517799222842,45.70000000000024,12.54000000000006,367512.00000000204,5.269240711434135
2021-01-01,5920.242988222037,32.39375074780458,33.30933407236752,42.1427261251192,0.07147224400796486,0.07012015514320569,16941.069663452774,120.59010618324712,45.70000000000024,12.54000000000006,367512.00000000204,5.346154376959116
2021-01-02,5950.563818412818,30.320830190782367,33.15241522783742,42.214187450982315,0.0714613258631166,0.07009011635740436,17027.834275062134,120.79506703239348,45.70000000000024,12.54000000000006,367512.00000000204,5.441737360196489
2021-01-03,5978.264379646726,27.700561233907745,32.413451692371325,42.285640588236795,0.07145313725448041,0.07006758726805337,17107.10087258622,121.00005027429528,45.70000000000024,12.54000000000006,367512.00000000204,5.553640314680573
2021-01-04,6002.851290552765,24.586910906038458,31.09653705628564,42.35834808823648,0.07270749999968394,0.07022716103927543,17177.457606281965,121.20865535278045,45.70000000000024,12.54000000000006,367512.00000000204,5.677870357443627
2021-01-05,6024.005242316651,21.15395176388568,29.200163942828354,42.432206444328685,0.07385835609220004,0.07055272372063315,17237.990754000442,121.42057974987964,45.70000000000024,12.54000000000006,367512.00000000204,5.8090228045588574
2021-01-06,6041.667506398131,17.662264081479233,26.79919244645549,42.506249209458595,0.0740427651299129,0.07090775546015822,17288.532257484843,121.63304567213841,45.70000000000024,12.54000000000006,367512.00000000204,5.9428292224975525
2021-01-07,6056.026664058465,14.359157660333734,24.022225621202335,42.57902433437261,0.07277512491401525,0.0710880564141233,17329.621748543523,121.84188267039357,45.70000000000024,12.54000000000006,367512.00000000204,6.076130510695318
2021-01-08,6067.508653506042,11.481989447577387,21.034641096961884,42.6488771712708,0.0698528368981812,0.07086129117937086,17362.478068679808,122.0423396046053,45.70000000000024,12.54000000000006,367512.00000000204,6.204803765374439
2021-01-09,6076.769305255591,9.260651749548588,18.02586479169363,42.71416272654624,0.06528555527544593,0.06999664711755992,17388.97790881434,122.2296936174813,45.70000000000024,12.54000000000006,367512.00000000204,6.324483595570223
2021-01-10,6084.688743647584,7.919438391993379,15.199826195580185,42.7734048503396,0.05924212379336537,0.06828707809835102,17411.639789076842,122.39970686469485,45.70000000000024,12.54000000000006,367512.00000000204,6.4311369313715545
2021-01-11,6092.2197089962,7.530965348616892,12.763110758514491,42.82415512450331,0.05075027416370538,0.06521304613032443,17433.190026843207,122.54536402053165,45.70000000000024,12.54000000000006,367512.00000000204,6.5215279513221
2021-01-12,6099.672975024469,7.453266028269401,10.805733521374561,42.86570845714613,0.04155333264281784,0.06069032758416873,17454.51791606003,122.6646396928391,45.70000000000024,12.54000000000006,367512.00000000204,6.5931414155185495
2021-01-13,6107.363554797772,7.690579773302902,9.381092965853163,42.89866725106909,0.03295879392296665,0.054938560167764605,17476.52488096877,122.75925255566699,45.70000000000024,12.54000000000006,367512.00000000204,6.644100116953355
2021-01-14,6115.576027442876,8.21247264510324,8.502911191746053,42.92461453009244,0.025947279023349742,0.0483826531574977,17500.025257365254,122.83373094874783,45.70000000000024,12.54000000000006,367512.00000000204,6.673478235512607
2021-01-15,6124.538533187208,8.962505744331647,8.142939049918148,42.945868783800805,0.021254253708365575,0.04157884507174321,17525.671878544326,122.89471207710727,45.70000000000024,12.54000000000006,367512.00000000204,6.6814524352917735
2021-01-16,6134.403269638313,9.864736451105896,8.22923499202815,42.96530010110212,0.01943131730131298,0.035159246925979375,17553.900264758304,122.9504164107718,45.70000000000024,12.54000000000006,367512.00000000204,6.669331269399858
2021-01-17,6145.231863993449,10.828594355136165,8.644874207822031,42.98619227039679,0.020892169294666085,0.029790249674122554,17584.886765310832,123.0102534845496,45.70000000000024,12.54000000000006,367512.00000000204,6.639820596292214
2021-01-18,6157.123057658961,11.89119366551181,9.26785862936363,43.01213935470457,0.025947084307780487,0.026317800377763878,17618.913934034863,123.08452624786614,45.70000000000024,12.54000000000006,367512.00000000204,6.597180682928838
2021-01-19,6170.14061257196,13.017554912999428,10.06290382981201,43.044495595537214,0.03235624083264539,0.025030205486942844,17656.164228483507,123.17711317329471,45.70000000000024,12.54000000000006,367512.00000000204,6.5470167512307125
2021-01-20,6184.206218963563,14.065606391601566,10.97382040629568,43.084034269374364,0.039538673837153815,0.025951387146881378,17696.41356179575,123.2902298379544,45.70000000000024,12.54000000000006,367512.00000000204,6.502012944344642
2021-01-21,6199.133882063663,14.927663100100684,11.933379849001032,43.13093132581881,0.04689705644444594,0.028884354839799096,17739.129701889826,123.4243824624996,45.70000000000024,12.54000000000006,367512.00000000204,6.465211573620019
2021-01-22,6214.655712129527,15.52183006586416,12.870713942988676,43.1847531162129,0.053821790394097326,0.03344380911627473,17783.546070858247,123.57833306536227,45.70000000000024,12.54000000000006,367512.00000000204,6.434896381064594
2021-01-23,6230.441266967226,15.78555483769808,13.716864319555688,43.244447190100914,0.05969407388801008,0.03908059439376721,17828.717094514104,123.74907332843364,45.70000000000024,12.54000000000006,367512.00000000204,6.406037687728457
2021-01-24,6246.112058822713,15.670791855487543,14.408944619757287,43.30833539257574,0.06388820247483121,0.0451000385555065,17873.559714550764,123.93180499632541,45.70000000000024,12.54000000000006,367512.00000000204,6.371401303472961
2021-01-25,6261.341930348459,15.229871525746251,14.88624110864475,43.37410868728901,0.06577329471326636,0.050675707649661644,17917.1406193003,124.11992517581567,45.70000000000024,12.54000000000006,367512.00000000204,6.322405257778337
2021-01-26,6275.968050864132,14.626120515673637,15.11637879528449,43.441295801181106,0.06718711389209273,0.055552029606024615,17958.993861857278,124.31208673900478,45.70000000000024,12.54000000000006,367512.00000000204,6.249320379523622
2021-01-27,6289.831855859808,13.863804995675736,15.087888330464683,43.50954327945732,0.0682474782762125,0.059571262023523086,17998.665702792467,124.50727933996805,45.70000000000024,12.54000000000006,367512.00000000204,6.143202684217939
2021-01-28,6302.807230614968,12.975374755160177,14.809320255605481,43.57858603102162,0.06904275156430233,0.06267165918732567,18035.79525899483,124.70474521926192,45.70000000000024,12.54000000000006,367512.00000000204,5.996907524983574
2021-01-29,6314.821647912753,12.014417297785789,14.308580689441685,43.648225237552,0.0696392065303697,0.06488609733167083,18070.174990303032,124.90391605730377,45.70000000000024,12.54000000000006,367512.00000000204,5.805874250026358
2021-01-30,6325.872021325654,11.050373412899791,13.632433093034738,43.718311785306916,0.07008654775492024,0.06634104358698852,18101.79606447908,125.10436561440657,45.70000000000024,12.54000000000006,367512.00000000204,5.568738739971526
2021-01-31,6336.03659517977,10.164573854115709,12.846124593531725,43.78873383898025,0.07042205367333314,0.06725578269024149,18130.88238093852,125.30577421080511,45.70000000000024,12.54000000000006,367512.00000000204,5.287956590993057
2021-02-01,6345.293525893563,9.256930713792997,11.993135138749324,43.85940752209239,0.07067368311214281,0.06794183701768122,18157.371424682584,125.50790208667544,45.70000000000024,12.54000000000006,367512.00000000204,4.969396389823429
2021-02-02,6353.652125674222,8.358599780658265,11.098055297177712,43.93026992728363,0.07086240519125006,0.06845637776326102,18181.289843560444,125.7105694221496,45.70000000000024,12.54000000000006,367512.00000000204,4.622361950923306
2021-02-03,6361.270800784441,7.61867511021898,10.206162190401072,44.00127387403421,0.0710039467505805,0.06884228332244587,18203.09093066648,125.91364135232666,45.70000000000024,12.54000000000006,367512.00000000204,4.253717937936227
2021-02-04,6368.406849780325,7.136048995883376,9.37222329115246,44.07238397695429,0.07111010292007833,0.0691317124918345,18223.510967230653,126.1170167285309,45.70000000000024,12.54000000000006,367512.00000000204,3.8682925916459134
2021-02-05,6375.378812189811,6.971962409485261,8.652099271854981,44.1435736970015,0.0711897200472017,0.06934878436887598,18243.4614797863,126.3206196892555,45.70000000000024,12.54000000000006,367512.00000000204,3.4742736096315663
2021-02-06,6382.538230021488,7.159417831677628,8.096446141027638,44.21482312989404,0.07124943289254423,0.06951158827665709,18263.948433045953,126.52439333837036,45.70000000000024,12.54000000000006,367512.00000000204,3.0816073623164835
2021-02-07,6390.248468896216,7.710238874727851,7.745991845589742,44.286117347420586,0.07129421752655113,0.06963369120749291,18286.011624558247,126.72829500377794,45.70000000000024,12.54000000000006,367512.00000000204,2.7007143868218604
2021-02-08,6398.959590198351,8.71112130213511,7.66815338645476,44.35870565762432,0.07258831020373699,0.06990173899385507,18310.938932381217,126.93589772342187,45.70000000000024,12.54000000000006,367512.00000000204,2.3414420891744814
2021-02-09,6408.831812881481,9.872222683130117,7.8844859189619605,44.432474621369565,0.07376896374523982,0.07030865718656787,18339.188836002162,127.14687707407919,45.70000000000024,12.54000000000006,367512.00000000204,2.0126623695865598
2021-02-10,6419.884703229316,11.05289034783565,8.375151446332021,44.506450342239255,0.07397572086969273,0.07072470555960926,18370.817329005527,127.35844772152596,45.70000000000024,12.54000000000006,367512.00000000204,1.7219457971825334
2021-02-11,6432.0195713780395,12.134868148724205,9.089291348162089,44.579175183958114,0.07272484171885013,0.07095076898871158,18405.542006935168,127.56644083316147,45.70000000000024,12.54000000000006,367512.00000000204,1.4748860539539432
2021-02-12,6445.03626870807,13.01669733003057,9.952805776797085,44.64899030845992,0.06981512450180737,0.07075832561031206,18442.790133191058,127.76611213747633,45.70000000000024,12.54000000000006,367512.00000000204,1.274629097442095
2021-02-13,6458.64578588788,13.60951717981125,10.874188204608176,44.71424757943809,0.06525727097816555,0.06991942294076582,18481.73468845182,127.95274796865364,45.70000000000024,12.54000000000006,367512.00000000204,1.121555862466557
2021-02-14,6472.47970140687,13.833915518989034,11.748901334451627,44.7734684900085,0.059220910570405086,0.06822915996575546,18521.321407741605,128.12211980001982,45.70000000000024,12.54000000000006,367512.00000000204,1.0129403812436761
2021-02-15,6486.094746966603,13.615045559733069,12.449322898059167,44.82546335845666,0.05199486844816585,0.06534607811911305,18560.281860751285,128.2708251441327,45.70000000000024,12.54000000000006,367512.00000000204,0.9427112883337185
2021-02-16,6499.356726029746,13.261979063141771,12.933394565270317,44.869420725048116,0.04395736659145731,0.06117245451693667,18598.23203405735,128.3965432278476,45.70000000000024,12.54000000000006,367512.00000000204,0.9014126852455804
