date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,extreme_poverty,male_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-03-11,35.314965119603585,8.75104872441598,4.716924801433436,26.000000000000092,0.0,0.0,1683.5477710300588,2.50000000000001,2.687957398205156,10.288505128718196,450.8796937060315,239.48176204243654,0.04982506172353321,21.655103577348665,11556.000000000042,0.11000000000000043,21.864477106890725,14.920000000000057,46.20000000000019,21.50000000000008,0.5000000000000019,30.000000000000114,3.390000000000013,10270857.000000037,0.010000000000000038,1.53354224065454
2020-03-12,47.872720770373924,12.866359563805853,6.38760524599126,26.000000000000107,0.01596638655462186,0.0,2220.7543940581963,2.500000000000011,2.6853730260294357,10.603741483901299,556.9797647646776,304.56931288059997,0.048416773956012245,22.41759396198143,11556.000000000047,0.11000000000000049,25.215963762132056,14.920000000000062,46.2000000000002,21.50000000000009,0.5000000000000021,30.000000000000128,3.3900000000000143,10270857.000000041,0.010000000000000044,1.6175245122389912
2020-03-13,66.72818311171724,19.07737148280919,8.807994820078468,26.000000000000114,0.07920168067226924,0.0,2883.159476862335,2.500000000000012,2.68129657624477,11.089538498187789,676.9984628753841,383.20361685178887,0.047256827396550294,23.05815183864836,11556.000000000053,0.11000000000000051,28.919327217203495,14.920000000000067,46.200000000000216,21.500000000000096,0.5000000000000022,30.000000000000135,3.3900000000000152,10270857.000000045,0.010000000000000047,1.7413409786016305
2020-03-14,93.78946312564335,27.208254856450857,12.187717834515894,26.00000000000012,0.18839285714285808,0.01720701357466067,3685.888305125751,2.5000000000000124,2.6752896590743376,11.783847474157989,812.5969240796167,476.1787307383902,0.046417248860276386,23.56645001344009,11556.000000000056,0.11000000000000054,32.928214708313156,14.920000000000071,46.20000000000023,21.5000000000001,0.5000000000000023,30.000000000000142,3.390000000000016,10270857.000000048,0.010000000000000049,1.9121836589673862
2020-03-15,130.5523914618799,36.85619114233823,16.686755570457095,26.000000000000128,0.3383534663865564,0.05823105203619933,4648.381468016915,2.500000000000013,2.666891129244348,12.710784765282378,968.7416491036705,584.5061391979439,0.04600023464132888,23.9098665986386,11556.000000000058,0.11000000000000057,37.15647938934741,14.920000000000073,46.200000000000244,21.500000000000103,0.5000000000000024,30.00000000000015,3.3900000000000166,10270857.00000005,0.01000000000000005,2.1363706142966485
2020-03-16,173.59811712582206,43.115672768518465,22.025355947396847,25.84369747899173,0.36468946953781683,0.10948324377828099,5794.175823055361,2.485000000000013,2.65563845035925,13.852804152500916,1150.4807196978263,709.4478170681426,0.046102309141953415,24.045216691060432,11556.00000000006,0.1100000000000006,41.49629603199124,14.920000000000075,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.390000000000017,10270857.000000052,0.010000000000000052,2.4187950906513853
2020-03-17,224.24144498722418,50.69578818983432,28.339450056863146,25.544117647058954,0.42645827862395136,0.17517804369343964,7146.972348868782,2.456250000000013,2.641080809327295,15.239990961822382,1356.3112993079553,852.3947024908307,0.04681283398962609,23.943666881579134,11556.000000000062,0.1100000000000006,45.86058417654684,14.920000000000076,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,0.010000000000000054,2.7641263761656614
2020-03-18,286.1893093383502,61.987209597450196,35.95468935260219,25.221242727860506,0.6187124872485078,0.27002041059813464,8731.441575808036,2.425264423076936,2.6227954163038136,16.948432135393965,1587.1053070601552,1015.0177624854489,0.04816360092854802,23.593461214836612,11556.000000000064,0.1100000000000006,50.15263448018009,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,0.010000000000000054,3.176507331759491
2020-03-19,364.16462259846287,78.00482219485576,45.26631840423842,25.055233920491407,0.9885010751972109,0.4137211903015432,10572.644724196061,2.4093329326923207,2.6004155667527504,19.061210979373563,1843.180208478701,1198.9691718964098,0.05015340528593921,23.00730179348043,11556.000000000064,0.1100000000000006,54.276908310038195,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,0.010000000000000054,3.6583983675055607
2020-03-20,462.8741618421901,98.73167094478458,56.649079462519595,25.251347870879258,1.5468703118924179,0.6268836529071544,12695.17646493117,2.42815354567309,2.5737037241919096,21.72635425909388,2124.014535803115,1405.7955117600607,0.05275484064835882,22.208714871290056,11556.000000000064,0.1100000000000006,58.17023181429991,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,0.010000000000000054,4.209917507737407
2020-03-21,586.2344836958003,123.37692062940319,70.38964088325055,26.013624025331424,2.277864433983961,0.9279183957889654,15123.768062984123,2.5013074669471287,2.5425124408491717,25.12886394900695,2429.703694353957,1636.8618083513998,0.0559221421216926,21.22348347085606,11556.000000000064,0.1100000000000006,61.79568598095774,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,0.010000000000000054,4.828552522713675
2020-03-22,736.7913605094084,150.56932589545283,86.63591844524353,27.52515014569544,3.1452761535422775,1.3307295208236278,17883.093144846403,2.646365215594966,2.506741473494025,29.46384253189101,2760.1591540880327,1892.8257518679493,0.05957670678519327,20.09094809118344,11556.000000000064,0.1100000000000006,65.12161338681732,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,0.010000000000000054,5.509152110199455
