date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,hospital_beds_per_thousand,population
2022-06-04,64564.82321055325,68.20357536622976,60.817560539451875,1232.8619442287602,0.40599227081696454,0.34878606807414936,8.055734660948486,1.3152420054943899,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.95882960796028,286.80737221991535,0.010000000170032611,25.855298848992618,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-05,64635.95643506435,71.13322451109777,63.143602531285836,1233.283675366142,0.4217372541793045,0.36625131576149494,8.07332348624605,1.301835511877743,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.96829416321472,288.55984396778115,0.010000000127524472,25.854160626725108,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-06,64709.87539029318,73.91895522883088,65.64023098702297,1233.7161340294563,0.43246325091243637,0.38301411707322264,8.09071494361612,1.2881280883362338,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.97770125774218,288.71954360932045,0.010000000095643368,25.85293398006326,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-07,64786.68811996625,76.81272967307771,68.3047112169965,1234.1590462234515,0.4429156346937009,0.39890974746878316,8.1078547597483,1.2741112569438382,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.987005322750804,287.46679086794745,0.01000000007173254,25.851648287245283,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-08,64866.36552436392,79.67740439766555,71.08844566226267,1234.6128528640998,0.45380922117218325,0.4138461761478065,8.124692297994818,1.259814535144855,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.99616098947753,285.0350155814716,0.01000000005379942,25.850340126229085,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-09,64948.73314456585,82.36762020193385,73.91458052982576,1235.078207844586,0.4653569158791381,0.42780690101841856,8.141174962714889,1.24530434027267,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.00512320078401,281.6838247113142,0.01000000004034958,25.849051474762348,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-10,65033.46500063522,84.73185606935614,76.69121076905657,1235.5556015847985,0.4773951917574473,0.44085307492347847,8.157227473998502,1.2307051459608067,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.0137682074493,277.67831779011175,0.0100000000302622,25.847803635160354,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-11,65120.07897025673,86.61396962150657,79.32128380400651,1236.0450786934487,0.4894781973087132,0.4531251003102566,8.172805558518556,1.2161890081454612,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.021987576886346,273.2224261253896,0.009987394980679857,25.846613392175087,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-12,65207.93332271526,87.85435245853472,81.71002733264302,1236.5460262146582,0.5009483377035784,0.4648438252326932,8.1879200423537,1.2019413682616507,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.02974951023433,268.34474461020284,0.009950630269123352,25.84549252635501,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-13,65296.33630425373,88.4029815384713,83.77915463005769,1237.054493804499,0.508468202211104,0.47614757480687353,8.20265639234798,1.1881447786202861,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.03713672116507,263.01720422365116,0.009900432301066834,25.844447449064937,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-14,65385.06211830028,88.72581404654915,85.48096907532297,1237.5707992480109,0.5163059027895505,0.487112781945492,8.217007170403761,1.1749513441462116,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.04428196360452,257.2028837753664,0.009848401148877061,25.8434789287509,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-15,65473.87225129802,88.81013299774327,86.78555793124995,1238.09671611345,0.5259172098975935,0.49791231755155674,8.230967233699037,1.1624588216196796,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.05141282439799,250.88319062725878,0.00981406427471534,25.842581885638843,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-16,65562.53966035467,88.66740905664629,87.68541877164378,1238.634624997177,0.5379091420709011,0.5087703726174498,8.244533377301254,1.1507141873201263,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.05884341066167,244.06462309326278,0.009828550791686163,25.84174523775858,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-17,65650.86691397973,88.32725362506403,88.19892930174525,1239.186876957322,0.5522521539028857,0.5199286197992226,8.257725946033483,1.139714696727976,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.066972126516056,236.89727145698683,0.009948336170687713,25.84095178546183,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-18,65738.69979763744,87.83288365771217,88.37294972356182,1239.7553160890338,0.568439277030268,0.5316208345973169,8.270586031923315,1.1294576450411355,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.076270667285314,229.70003827276628,0.010240825495824462,25.840178124810695,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-19,65825.93751791143,87.23772027398884,88.28477450986605,1240.3409214559174,0.5856054758722493,0.5440538612421062,8.283186526204942,1.1199183792236456,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.08727424319193,222.82868093469781,0.010773540905966618,25.83941930789377,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-20,65912.61724638453,86.6797284731065,88.03855421788771,1240.9435385386107,0.6026171644348924,0.5577462782845216,8.295594341432428,1.1110590171262036,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.100499662678445,216.57349841918784,0.01161861721793652,25.838671623777508,26.300000000000146,1.600000000000008,808727.0000000042
