date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,gdp_per_capita,extreme_poverty,female_smokers,population
2020-09-11,1176.2890636528043,0.2672093361607346,0.33107407765145513,92.99999973745138,1.1576395416399377e-07,2.9097651695149995e-07,46.47157191646611,0.7474407423822496,68.00000000000037,0.0,15.769528670922082,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-12,1176.5500233375362,0.26095968473205744,0.30952485364906357,92.99999980308866,8.682296562299533e-08,2.1823238771362496e-07,46.48200796126691,0.7554005309301918,68.00000000000037,0.0,15.592183025492808,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-13,1176.811951892294,0.26192855475783466,0.29285744114177537,92.99999985231662,6.51172242172465e-08,1.636742907852187e-07,46.49248334651586,0.7638315875964814,68.00000000000037,0.0,15.430601070024604,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-14,1177.068660105389,0.25670821309487923,0.2794106955945348,92.9999998892376,4.883791816293487e-08,1.2275571808891403e-07,46.50276296237565,0.7726193274135871,68.00000000000037,0.0,15.288344467676843,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-15,1177.3243780783969,0.25571797300797294,0.2696006849150352,92.99999991692833,3.662843862220116e-08,9.206678856668553e-08,46.513014852680314,0.7816303003436433,68.00000000000037,0.0,15.1678598375062,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-16,1177.59157056591,0.267192487512929,0.26474786339539114,92.99999993769637,2.7471328966650868e-08,6.905009142501415e-08,46.523727849271125,0.7907201396080892,68.00000000000037,0.0,15.07030825886658,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-17,1177.8867774719454,0.29520690603547295,0.266550393344863,92.99999995327241,2.060349672498815e-08,5.178756856876061e-08,46.53554895741236,0.799767480271679,68.00000000000037,0.0,14.995437399709102,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-18,1178.227494222254,0.34071675030876436,0.27668913631440073,92.99999996495443,1.5452622543741112e-08,3.884067642657046e-08,46.54916139485313,0.8086291008307804,68.00000000000037,0.0,14.941485612807057,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-19,1178.6298320435508,0.4023378212965385,0.29653139651505117,92.99999997371594,1.1589466907805834e-08,2.913050731992784e-08,46.565193121123755,0.8171545987323302,68.00000000000037,0.0,14.894597402882624,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-20,1179.106763172936,0.4769311293854624,0.32690872838176405,92.99999998028709,8.692100180854375e-09,2.184788048994588e-08,46.58414823450804,0.825244100309753,68.00000000000037,0.0,14.853002674010728,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-21,1179.664283756562,0.5575205836260404,0.3695637376243974,92.99999998521544,6.519075135640782e-09,1.638591036745941e-08,46.60625467943637,0.8328546977274679,68.00000000000037,0.0,14.81792314319391,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-22,1180.3106239357166,0.6463401791545671,0.4250730941038839,92.99999998891171,4.889306351730587e-09,1.2289432775594556e-08,46.63183354351399,0.8399942876782782,68.00000000000037,0.0,14.798199952741285,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-23,1181.0510674993004,0.7404435635837677,0.49241891236847624,92.99999999168391,3.66697976379794e-09,9.217074581695917e-09,46.661092513808796,0.846705961395426,68.00000000000037,0.0,14.80383580812418,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-24,1181.8865876315876,0.8355201322870517,0.5693857744508897,92.99999999376305,2.750234822848455e-09,6.9128059362719375e-09,46.694071809403205,0.8530310870775986,68.00000000000037,0.0,14.844655783048555,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-25,1182.812823723046,0.9262360914583414,0.6528584969661582,92.99999999532243,2.062676117136341e-09,5.1846044522039535e-09,46.730603630808126,0.8590141039313417,68.00000000000037,0.0,14.92930292325929,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-26,1183.819313978453,1.0064902554069446,0.7390454564350273,92.99999999649195,1.5470070878522558e-09,3.888453339152965e-09,46.77028174702342,0.8647495889375184,68.00000000000037,0.0,15.064484949393423,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-27,1184.8889198729817,1.0696058945287072,0.8236460832764981,92.99999999736909,1.1602553158891919e-09,2.916340004364724e-09,46.812438685833236,0.8703643895053378,68.00000000000037,0.0,15.254409284120072,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-28,1186.0125205446861,1.1236006717045477,0.9044974907055975,92.99999999802695,8.701914869168938e-10,2.1872550032735427e-09,46.856721063502334,0.87601197991181,68.00000000000037,0.0,15.500359322495378,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-29,1187.184374248206,1.1718537035198477,0.9796061497034079,92.99999999852034,6.526436151876703e-10,1.640441252455157e-09,46.90290569743289,0.8818260502215123,68.00000000000037,0.0,15.8003766347287,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-09-30,1188.389024060429,1.2046498122229516,1.0460095573325026,92.99999999889037,4.894827113907527e-10,1.2303309393413677e-09,46.95038806428353,0.8879770037294838,68.00000000000037,0.0,16.160694887164844,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-01,1189.605342705957,1.2163186455279136,1.1005485383936904,92.99999999916791,3.6711203354306456e-10,9.227482045060257e-10,46.99834066036527,0.8946243171151491,68.00000000000037,0.0,16.57124385444929,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-02,1190.809566176205,1.20422347024807,1.1404464716685727,92.99999999937606,2.7533402515729843e-10,6.920611533795193e-10,47.04583177193853,0.9019385028654516,68.00000000000037,0.0,17.01017303304772,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-03,1191.977568943726,1.168002767521219,1.1637437096014636,92.99999999953216,2.065005188679738e-10,5.190458650346395e-10,47.09191455293586,0.9101175810922056,68.00000000000037,0.0,17.457756956427705,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-04,1193.0865703729546,1.1090014292285044,1.169623393060828,92.99999999964925,1.5487538915098035e-10,3.892843987759796e-10,47.135693833253995,0.9193669511714504,68.00000000000037,0.0,17.895327413506973,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-05,1194.112633015658,1.0260626427035384,1.1559583334187642,92.99999999973706,1.1615654186323526e-10,2.9196329908198473e-10,47.176237569510704,0.9298034939215756,68.00000000000037,0.0,18.297340744357793,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-06,1195.0444456731866,0.9318126575286243,1.1219491960886383,92.99999999980292,8.711740639742644e-11,2.1897247431148855e-10,47.21310109245307,0.9414587936797093,68.00000000000037,0.0,18.637973884060226,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-07,1195.8791002535988,0.8346545804121445,1.069383357958529,92.99999999985232,6.533805479806983e-11,1.642293557336164e-10,47.24616260020606,0.9542584456153101,68.00000000000037,0.0,18.893739462818953,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-08,1196.6214454229093,0.7423451693104017,1.0019656050881611,92.99999999988937,4.9003541098552373e-11,1.231720168002123e-10,47.27560061854505,0.9680328775211156,68.00000000000037,0.0,19.045447131050892,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-09,1197.283601843525,0.6621564206156396,0.9248161559816034,92.99999999991715,3.675265582391428e-11,9.237901260015923e-11,47.30187709610019,0.982590753809875,68.00000000000037,0.0,19.076182956562274,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-10,1197.8845986030722,0.6009967595470567,0.8440941790417948,92.999999999938,2.7564491867935712e-11,6.928425945011943e-11,47.32572472575976,0.9976964590225661,68.00000000000037,0.0,18.979686829574284,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-11,1198.4501005360162,0.5655019329440681,0.7667154306614373,92.99999999995363,2.0673368900951782e-11,5.1963194587589573e-11,47.348137435722606,1.0130612906146959,68.00000000000037,0.0,18.75978661539341,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-12,1199.0046406896672,0.5545401536511676,0.6995984669844433,92.99999999996535,1.5505026675713837e-11,3.897239594069218e-11,47.370060736779095,1.0283680429448632,68.00000000000037,0.0,18.42997376891418,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-13,1199.557552915442,0.5529122257748987,0.6456899620676803,92.99999999997415,1.1628770006785377e-11,2.922929695551914e-11,47.3918545377169,1.0433085144323075,68.00000000000037,0.0,18.01308504549626,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-14,1200.1204432903323,0.5628903748903216,0.6070633668319503,92.99999999998074,8.721577505089033e-12,2.1921972716639354e-11,47.41397542171049,1.057581902954161,68.00000000000037,0.0,17.529391515214655,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-15,1200.7051676325862,0.584724342253715,0.5847218948718627,92.99999999998569,6.541183128816774e-12,1.6441479537479516e-11,47.43689591663846,1.070935295993903,68.00000000000037,0.0,16.99784114772323,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-16,1201.3223146384685,0.6171470058822717,0.5784507618132384,92.9999999999894,4.9058873466125806e-12,1.2331109653109637e-11,47.46104394782151,1.0831725450400311,68.00000000000037,0.0,16.447166575078157,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-17,1201.9800682348323,0.6577535963638703,0.5867063648311643,92.99999999999217,3.6794155099594354e-12,9.248332239832227e-12,47.48675742757596,1.09414831634305,68.00000000000037,0.0,15.912543644947938,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-18,1202.6833543435469,0.7032861087144036,0.6065331672885326,92.99999999999426,2.7595616324695768e-12,6.93624917987417e-12,47.51425019737887,1.1037587808901268,68.00000000000037,0.0,15.412464456400048,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-19,1203.4369824674227,0.7536281238758169,0.6351274126351141,92.99999999999582,2.0696712243521826e-12,5.202186884905628e-12,47.54372513995406,1.111987476100693,68.00000000000037,0.0,14.965752026850799,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-20,1204.2447051763606,0.8077227089378918,0.6716939757659295,92.999999999997,1.552253418264137e-12,3.901640163679221e-12,47.57533813421578,1.1189437421757151,68.00000000000037,0.0,14.57552927547102,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-21,1205.1052160186653,0.8605108423045839,0.7143857048367301,92.99999999999788,1.1641900636981026e-12,2.9262301227594155e-12,47.6090501423555,1.124847754918795,68.00000000000037,0.0,14.25259912208486,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-22,1206.0129294671356,0.9077134484705207,0.7607054066172063,92.99999999999854,8.73142547773577e-13,2.1946725920695616e-12,47.64465493061931,1.1300238252388715,68.00000000000037,0.0,14.010083956948279,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-23,1206.9585658786339,0.9456364114983349,0.8078073355058926,92.99999999999903,6.548569108301827e-13,1.6460044440521713e-12,47.68179985989086,1.1348872936221093,68.00000000000037,0.0,13.86289683972157,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-24,1207.9295902137605,0.9710243351266614,0.8527233102913471,92.9999999999994,4.91142683122637e-13,1.2345033330391284e-12,47.72000147862862,1.1398897753232415,68.00000000000037,0.0,13.824300942654803,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-25,1208.9105410766117,0.9809508628511384,0.8925323017230367,92.99999999999967,3.6835701234197776e-13,9.258774997793462e-13,47.75865721756882,1.1455062131989615,68.00000000000037,0.0,13.900285176932945,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-26,1209.8643699315717,0.9538288549599452,0.9212481273911799,92.99999999999989,2.762677592564833e-13,6.944081248345096e-13,47.79631046327364,1.152193977934129,68.00000000000037,0.0,14.088837509073354,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-27,1210.786852109314,0.9224821777422612,0.9377269811283896,93.00000000000004,2.0720081944236248e-13,5.208060936258823e-13,47.83279991274295,1.1603447400763256,68.00000000000037,0.0,14.37939994822391,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-28,1211.6888785777853,0.902026468471532,0.9437079701707926,93.00000000000016,1.5540061458177184e-13,3.906045702194117e-13,47.86855565530712,1.1702314057359788,68.00000000000037,0.0,14.752459786636603,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-29,1212.5907377956548,0.9018592178694873,0.9428855348355941,93.00000000000024,1.1655046093632888e-13,2.929534276645588e-13,47.90437375505507,1.1820381309018564,68.00000000000037,0.0,15.202138634418327,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-30,1213.517827102399,0.927089306744069,0.9402137632792502,93.00000000000031,8.741284570224667e-14,2.197150707484191e-13,47.94124718765529,1.1958345128499557,68.00000000000037,0.0,15.720062767022561,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-10-31,1214.4974362608668,0.9796091584678788,0.9413846275660969,93.00000000000036,6.5559634276685e-14,1.6478630306131435e-13,47.98023904297166,1.2115720708042428,68.00000000000037,0.0,16.29493815477567,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-01,1215.5563351142039,1.058898853337013,0.9524366607198228,93.0000000000004,4.916972570751375e-14,1.2358972729598577e-13,48.02238742702519,1.2291127958310442,68.00000000000037,0.0,16.912231735021663,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-02,1216.652157605855,1.095822491651113,0.9726169266969467,92.99873949579874,3.6877294280635315e-14,9.269229547198933e-14,48.06599968468395,1.2482366653930004,68.00000000000037,0.0,17.553932366230722,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-03,1217.8038079264356,1.151650320580612,1.0052307945702228,92.99632352941221,2.7657970710476485e-14,6.9519221603992e-14,48.11181537437275,1.2686102721539958,68.00000000000037,0.0,18.210043812488195,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-04,1219.068935453555,1.2651275271193652,1.0569605878475135,92.99371969941869,2.0743478032857363e-14,5.2139416202993996e-14,48.162103773830694,1.2898476524025058,68.00000000000037,0.0,18.877028657685504,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-05,1220.5232594440786,1.4543239905237542,1.135728521040776,92.9923809187141,0.0006140917905779369,3.9104562152245495e-14,48.21984835396714,1.311506780025863,68.00000000000037,0.0,19.546465416987495,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-06,1222.2450625533256,1.7218031092470532,1.2490939020928011,92.99396248283014,0.0030462184874066388,2.932842161418412e-14,48.2881351342537,1.3331103694408601,68.00000000000037,0.0,20.20821363934052,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-07,1224.3035609744659,2.0584984211402064,1.40305103419727,93.0001098711725,0.0072458791208879075,0.0006493212669903235,48.36969394926823,1.3541706891685592,68.00000000000037,0.0,20.845938833254614,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-08,1226.7501820430684,2.4466210686024126,1.6011276421637923,93.01229959794964,0.013013594861027962,0.0021973981900617542,48.466554398602824,1.3742519664562534,68.00000000000037,0.0,21.443649018282944,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-09,1229.5754678186638,2.8252857755953187,1.8480322216034555,93.03171985036926,0.020038153482551897,0.004973840497749953,48.57835083450487,1.3929615992765814,68.00000000000037,0.0,21.987105541992783,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-10,1232.8174121115753,3.2419442929117506,2.146493946422376,93.0591809672858,0.02792454271372395,0.009067484445710684,48.70658132238809,1.4100077217586662,68.00000000000037,0.0,22.464881192693717,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-11,1236.5174385277685,3.700026416193193,2.4941947972440657,93.09504829818587,0.03621490024796273,0.014386586184961789,48.852876037040005,1.4252334900908181,68.00000000000037,0.0,22.869153783983798,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-12,1240.7062915655113,4.188853037742835,2.8847081535245223,93.13919184742751,0.04440422625255262,0.020703966788042663,49.01844225725648,1.438585589449176,68.00000000000037,0.0,23.196301343159185,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-13,1245.3934549378714,4.687163372360141,3.30820273763855,93.1909485074195,0.05195216775017734,0.027690871018633875,49.20364811181767,1.4500922302252164,68.00000000000037,0.0,23.44734850252133,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-14,1250.559215314588,5.165760376716786,3.751970572944498,93.24909373350593,0.05829185690507009,0.03494236140877187,49.40771038896998,1.459857634207376,68.00000000000037,0.0,23.62830129285742,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-15,1256.1487101284768,5.589494813888601,4.200822952332816,93.31182030012958,0.0628365397376262,0.04199636381675999,49.628460393537516,1.4680299418804856,68.00000000000037,0.0,23.75039823855066,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-16,1261.974186119307,5.8254759908301645,4.629282372620661,93.37798287215614,0.0662450518620433,0.04852442218383706,49.85847506244474,1.4747832838182524,68.00000000000037,0.0,23.830298678913028,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-17,1268.0370229120417,6.062836792734785,5.032116595237968,93.44693253226849,0.06901151998896955,0.05432091844783265,50.09780716949038,1.480334069198533,68.00000000000037,0.0,23.890224009184806,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-18,1274.396997953264,6.359975041222075,5.411947982950786,93.51729377541352,0.07040763805249003,0.05914114132456237,50.34882418771902,1.4849110237799619,68.00000000000037,0.0,23.935168006888638,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-19,1281.1410419361844,6.744043982920445,5.7768050402189175,93.58730775883888,0.0700487796059481,0.06275630848210967,50.61497188998132,1.4887152652493238,68.00000000000037,0.0,23.968876005166514,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-20,1288.3598053693993,7.218763433214909,6.138286068464133,93.65508973962056,0.06780807791713084,0.0649948331715371,50.89984704935419,1.4919217107340215,68.00000000000037,0.0,23.994157003874918,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-21,1296.1300835034572,7.77027813405793,6.510181907521348,93.71882215280863,0.06375198603965815,0.0657732741999199,51.20650196445592,1.494664295332354,68.00000000000037,0.0,24.013117752906222,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-22,1304.5016350257847,8.37155152232756,6.907442991726994,93.77689942003647,0.05809194686652454,0.06511954841012102,51.53692285343251,1.4970727205296488,68.00000000000037,0.0,24.0273383146797,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-23,1313.1658675104522,8.664232484667467,7.31280800332984,93.81921302656595,0.04356896014989341,0.06175336525070654,51.87893276709449,1.4992285869389324,68.00000000000037,0.0,24.03800373600981,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-24,1322.1897690879155,9.023901577463121,7.735651736175479,93.84561532907134,0.03267672011242005,0.05574682742865698,52.23518745508824,1.5012087705209434,68.00000000000037,0.0,24.04600280200739,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-25,1331.832291263256,9.642522175340407,8.204431433030136,93.8624597191695,0.02450754008431504,0.04820120008021933,52.61592776002989,1.5030124279230304,68.00000000000037,0.0,24.052002101505575,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-26,1342.4431906517102,10.610899388454257,8.756698009161756,93.88000574606762,0.023293389387735314,0.04082801706081093,53.0349808878958,1.504545196831092,68.00000000000037,0.0,24.056501576129214,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-27,1354.3871602803165,11.94396962860639,9.431604470025825,93.91047295854891,0.03477773434849387,0.03563491066244725,53.50676136081526,1.5056572815922933,68.00000000000037,0.0,24.059876182096943,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-28,1367.98692806415,13.599767783833615,10.264287224529728,93.96658128646192,0.05934121931340677,0.03468998390181284,54.044021731665175,1.5061500394101237,68.00000000000037,0.0,24.06240713657274,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-29,1383.480580663499,15.493652599349062,11.281652069981025,94.06045632683751,0.09629970892590863,0.039945089736314436,54.656165620015926,1.5057962722854552,68.00000000000037,0.0,24.06430535242959,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-11-30,1400.618968141453,17.138387477953973,12.492192672395294,94.20280830847668,0.14417048305189795,0.05436379467780156,55.33334803530937,1.5043834033091161,68.00000000000037,0.0,24.065729014322226,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-01,1419.5967244900608,18.977756348607727,13.914145635518215,94.39984378791873,0.19839935550159365,0.07884976908527444,56.08325941045108,1.5017254968903717,68.00000000000037,0.0,24.066796760741703,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-02,1440.7593242337402,21.162599743679493,15.559870538855884,94.65452084998896,0.25569996911488363,0.11291560735694256,56.91954329733419,1.4976507807156154,68.00000000000037,0.0,24.065253032741182,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-03,1464.4766521927604,23.717327959020167,17.432240008214343,94.96623000400768,0.31247633430222677,0.1550079724860331,57.856802915793224,1.492042222576145,68.00000000000037,0.0,24.06135994262315,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-04,1491.0481808058526,26.571528613091935,19.521932268604232,95.33055485594707,0.3649002371520102,0.20275145447764747,58.906856065319474,1.4848317638939723,68.00000000000037,0.0,24.05696727435589,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-05,1520.6318531221682,29.58367231631545,21.805400558919278,95.73909261254867,0.40896929551106725,0.25313146416140364,60.075926308847485,1.4760321939612053,68.00000000000037,0.0,24.054814983885894,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-06,1553.1907450452484,32.55889192308021,24.243350192945158,96.17931945941163,0.4405505010450659,0.30263140355091767,61.36253636059498,1.4656990000281134,68.00000000000037,0.0,24.058010074372113,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-07,1588.3358351252446,35.14509007999606,26.81578543074641,96.64331312397061,0.46423640519556486,0.34859604781509584,62.751302076522606,1.4539358531238666,68.00000000000037,0.0,24.0696342526117,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-08,1626.17071926572,37.83488414047545,29.50969847836044,97.12660249003692,0.4834714215437333,0.3895013345038566,64.24630816695895,1.4408581600432897,68.00000000000037,0.0,24.092449671359258,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-09,1666.7844874130935,40.61376814737346,32.28846535844718,97.61961250101199,0.4931465525831401,0.4235578043685202,65.85106580524517,1.4265965935295604,68.00000000000037,0.0,24.128678236066342,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-10,1710.1928096451493,43.4083222320557,35.10148945193177,98.11007136670935,0.49056127190341914,0.4491001567670179,67.56618671657134,1.4113058808291372,68.00000000000037,0.0,24.17983608493602,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-11,1756.29375073742,46.10094109227069,37.89143415423655,98.58481596847106,0.47482140641625276,0.46487941621779816,69.38763874460378,1.3951660622055653,68.00000000000037,0.0,24.246609448963845,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2020-12-12,1804.834631087974,48.5408803505541,40.59964736745511,99.03114591300502,0.44638754802485975,0.4702820573152562,71.30543752645552,1.37835386145702,68.00000000000037,0.0,24.32876154696855,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
