date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-12-13,1028449.0472444464,11467.91275864049,12347.914897563303,49978.80375125956,317.7708461111585,354.5469274993137,0.0,0.8406943444956748,45873.56392606782,0.25583483592901457,4.054468100654677,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68519871104816,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.82812513843168,44.01324860465065
2020-12-14,1039602.2443376672,11153.197093220846,12085.6217672255,50287.24896729089,308.4452160313331,343.065133245688,0.0,0.8256228915327138,46246.65181957297,0.24632861563454403,4.246405374133548,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68639903328622,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.851416090410744,42.17124527701745
2020-12-15,1050415.7053767168,10813.461039049454,11792.860887636336,50586.17037123424,298.921403943345,331.6383159976148,0.0,0.8123600257923935,46636.64612910655,0.2363985302456239,4.463124974362288,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68729927496477,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.869532171234088,40.41831420986398
2020-12-16,1060855.1065697079,10439.401192991047,11471.967977782859,50874.95197041024,288.7815991759965,320.34064100596845,0.0,0.8011111634942638,47040.9692108679,0.22622084338557566,4.702875404979869,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68797445622369,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.882503131565326,38.73626987108351
2020-12-17,1070890.6000307084,10035.49346100057,11127.156950370125,51152.96144063904,278.009470228798,309.2397546717359,0.0,0.7920712523879904,47456.533008300845,0.21597898095547158,4.96233916524105,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68848084216786,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.890345466690473,37.10590750073626
2020-12-18,1080507.1482615592,9616.548230850633,10764.195389248196,51419.85123561833,266.88979497929114,298.3887390807254,0.0,0.7853894121416725,47879.711227842316,0.20583491444963561,5.2376237986237495,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.688860631626,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.893076349994807,35.50885328692448
2020-12-19,1089712.2750132363,9205.126751677093,10390.161157482378,51675.78441895687,255.93318333854108,287.8200779045974,0.0,0.781131910431401,48312.19969921132,0.19589024530716875,5.52524919996976,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.6891454737196,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.89072315962423,33.92924172897583
2020-12-20,1098541.8784318746,8829.603418638244,10013.259853405914,51921.60403819963,245.8196192427555,277.54113082663844,0.0,0.7793054615889041,48748.90296298469,0.18625979774896115,5.8211395502682155,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68935910528981,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.883329700034956,32.355263391108124
2020-12-21,1107075.611506519,8533.733074644497,9639.050818625876,52159.760575514694,238.15653731506626,267.4997687728557,0.0,0.7798543385963335,49181.302781385326,0.1770489207099111,6.120544384743835,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68951932896746,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.87095994470952,30.78061544895492
2020-12-22,1115313.5119104339,8237.900403914864,9271.113784137486,52390.19050274146,230.4299272267654,257.71523495068277,0.0,0.7826756602174516,49600.02859972147,0.16835795750075933,6.418502987976115,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.6896394967257,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.853653101019948,29.2043199069674
2020-12-23,1123254.8524040617,7941.340493627818,8914.248253261496,52612.47739547893,222.2868927374628,248.21604062800915,0.0,0.7876125951954105,49994.8779839433,0.16027137698141972,6.710228242921334,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68972962254438,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.831460691034188,27.62739920162645
2020-12-24,1130904.421914554,7649.569510492367,8573.402328763197,52826.17318882,213.69579334107408,239.0285046145107,0.0,0.7944683345672119,50357.374835009185,0.1528480059099499,6.991434918454748,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68979721690837,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.804473715708504,26.05328903553513
2020-12-25,1138277.2363454192,7372.814430865406,8252.869333191671,53031.03911915224,204.8659303322441,230.168157872648,0.0,0.8029994409706589,50683.577574579875,0.14613729725728483,7.257739084768675,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68984791268139,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.772835178738205,24.487823642474627
2020-12-26,1145402.071683759,7124.835338339755,7955.685274134228,53227.22643050841,196.18731135616457,221.63329697591485,0.0,0.8129178095579889,50972.65463859497,0.14021787274904007,7.504235147448528,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68988593451114,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.736741630152135,22.938900375682756
2020-12-27,1152324.1138306945,6922.042146935174,7683.176943157241,53415.41190432934,188.18547382093746,213.40014920252463,0.0,0.8239359331219511,51225.705281930896,0.13513302317845766,7.7262048027324965,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68991445088345,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.696436474714982,21.41590378854942
2020-12-28,1159106.8539573792,6782.740126684906,7433.035485810086,53597.48438073577,182.0724764064273,205.3884648430702,0.0,0.8357727320004821,51445.47240166816,0.13089388503090224,7.920429296942727,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68993583816268,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.652197103935436,19.928949334624754
2020-12-29,1165762.2133187149,6655.3593613356015,7206.958543413812,53773.40717695461,175.92279621884785,197.60207132137853,0.0,0.8481664914696583,51636.11459585855,0.12748343898326087,8.085559529268142,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68995187862211,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.604293986415,18.48903800059921
2020-12-30,1172301.3170834142,6539.103764699188,7006.639301710335,53942.89429674319,169.48711978857045,190.05958823570126,0.0,0.8608805247108422,51803.02264891745,0.12481118945076192,8.221690655354479,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.68296811064735,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.553023310939743,17.1078336994521
2020-12-31,1178736.0944544498,6434.777371035711,6833.097785752702,54105.65036056652,162.75606382332847,182.78281237910323,0.0,0.8737281052331975,51953.03874874963,0.12276320786053443,8.330668444004559,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.66956851996041,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.498708059435337,15.79645993152879
2021-01-01,1185080.4787593912,6344.384304941304,6686.179331072777,54261.5505532304,155.90019266387662,175.78800650475426,0.0,0.8864888714265154,52093.998032787145,0.1211902145573273,8.416209154593606,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.6551240305651,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.441689808081946,14.56453148479953
2021-01-02,1191351.3075181553,6270.8287587641635,6564.178437057016,54410.77558460613,149.22503137573568,169.0793658998975,0.0,0.898959736957089,52228.84535912844,0.1199854210989911,8.482269988117162,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.64769887295625,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.382313574548895,13.41936241450464
2021-01-03,1197568.9974938217,6217.689975666537,6463.55665697829,54553.912910174135,143.13732556800102,162.64411831632603,0.0,0.9109594601192402,52356.84914040182,0.11907423065940831,8.532227701171918,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.65648036027645,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.320907449819273,12.365306232339385
2021-01-04,1203756.2282916673,6187.23079784558,6378.483767620604,54692.3439909694,138.43108079526402,156.4097732879881,0.0,0.9223479079530386,52479.529976396036,0.11838663614904896,8.56947943780526,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.69060122043368,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.257758318456933,11.403195252793658
2021-01-05,1209920.502036464,6164.273744796605,6308.328462431687,54826.08254073843,133.73854976904028,150.3835234049053,0.0,0.9330080221089303,52599.00063463496,0.1178633449204488,8.597061097423124,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.75825634518961,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.193072040163266,10.530295483828333
2021-01-06,1216068.7128557272,6148.210819263266,6252.486313695137,54955.03178273555,128.94924199711005,144.59239691696294,0.0,0.9428229202662498,52714.65639064986,0.1174619883283458,8.617390199279379,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,72.8660403519757,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.12704952832177,9.742457045505851
2021-01-07,1222207.0534039172,6138.3405481901855,6210.137828193145,55079.126972151935,124.09518941638473,139.06934277498806,0.0,0.9516708424298115,52828.19276702324,0.11716339493081024,8.631850018561034,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,73.01845075525532,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,29.05989237294743,9.03435825185495
2021-01-08,1228340.94475559,6133.891351672706,6180.066988953528,55198.44228793756,119.31531578562416,133.84279441155795,0.0,0.9594680639490569,52939.5117231523,0.11699051646313693,8.640490616700362,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,73.21751534504534,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.991802440667303,8.399879363930468
2021-01-09,1234474.9838252594,6134.039069669212,6160.5251615600155,55313.271001667534,114.82871372997457,128.92884257660654,0.0,0.9661742541673533,53051.45692638714,0.11692646847211044,8.643921614755406,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,73.46251272080738,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.922976957474383,7.832573596269497
2021-01-10,1240612.9039322948,6137.920107035369,6149.129023884952,55424.1856041919,110.91460252437183,124.32536496412928,0.0,0.9718058683889292,53163.43793827243,0.11693709440514957,8.643771851014854,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,73.74976269186614,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.853600203561548,7.326211063394761
2021-01-11,1246757.9574094685,6145.053477173756,6143.103273893037,55532.190043480136,108.004439288237,119.97844275994261,0.0,0.9764560496433465,53271.85122932747,0.11698627264613772,8.641621713083389,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,74.07246907772324,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.783832667215485,6.8753774313534475
2021-01-12,1252912.2151967282,6154.257787259769,6141.672039615003,55637.383078828665,105.19303534853083,115.90023074481167,0.0,0.9802596196500937,53373.75718950268,0.11703479175027895,8.638816478736278,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,74.42060180829253,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.713787488683884,6.475947931766085
2021-01-13,1259076.5893387245,6164.374141996226,6143.9807498146865,55739.823104208845,102.44002538017654,112.11290657509241,0.0,0.9833778110530209,53467.04947476013,0.11705211191225687,8.636424899452996,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,74.78547236462286,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.643573902134893,6.123885087710894
2021-01-14,1265250.9418747625,6174.3525360382255,6149.125041191017,55839.59189182833,99.76878761948936,108.63741425581847,0.0,0.9859352652063798,53549.88972404044,0.11702631728907323,8.635187129664097,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,75.16367360119834,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.573303406562424,5.815418548445472
2021-01-15,1271434.1665062676,6183.224631505083,6156.172438779503,55936.84239980215,97.25050797382853,105.4850217455162,0.0,0.9880535820657428,53619.89151464213,0.11696059123118777,8.635459513376073,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,75.54936153574049,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.503091392764688,5.5472152872691005
2021-01-16,1277624.2498473818,6190.083341114277,6164.17861625335,56031.83462790599,94.9922281038363,102.65098915981602,0.0,0.9898732505441371,53673.63706142877,0.11687105751518156,8.63715701382974,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,75.93546248987916,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.4330553623776,5.316542571740501
2021-01-17,1283818.3173629139,6194.067515531902,6172.199591149297,56124.962509391116,93.12788148511717,100.10981992416077,0.0,0.9915196761110776,53717.21456885769,0.1167604359935292,8.640188380928231,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,76.31457844465575,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.363310590949368,5.121425513162201
2021-01-18,1290011.7325276816,6193.4151647678755,6179.108379690359,56216.80181093805,91.83930154693431,97.80035460052213,0.0,0.9930744694297866,53756.6668181538,0.1166339986176422,8.644304181623788,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,76.67966605715061,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.293963874045936,4.960800550514837
2021-01-19,1296203.646470747,6191.91394306525,6184.487867023757,56307.45677190756,90.6549609695092,95.72338246622881,0.0,0.9945847790277389,53796.967382522984,0.11649893141313485,8.649120185345197,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,77.02454592295356,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.225116639951334,4.835901179346564
2021-01-20,1302394.16130749,6190.514836743032,6188.222344514756,56397.00662224038,89.54985033282045,93.881883165121,0.0,0.9960764317174765,53843.6362188574,0.11636385596127341,8.654277113798827,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,77.34428452301682,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.156869200343998,4.748202479763416
2021-01-21,1308584.0253277428,6189.864020252823,6190.438410616199,56485.52912634423,88.52250410384946,92.27528357616795,0.0,0.9976088751778955,53900.8579683879,0.11623847051006317,8.659345521192702,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,77.63548068379473,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.089311333262007,4.698457820668445
2021-01-22,1314774.4043868885,6190.37905914567,6191.460646520658,56573.118241009055,87.58911466482968,90.8951504649315,0.0,0.9992554605204624,53969.30688126838,0.11612067576554688,8.664034027772367,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,77.89648042234842,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,28.022515220327005,4.686113519716872
2021-01-23,1320966.7104491857,6192.306062297205,6191.778372899551,56659.89735884349,86.77911783443362,89.72195997216352,0.0,1.0010902702449054,54047.76889427685,0.11599790824626763,8.668020672736205,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,78.12753808017447,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.956530149662136,4.70900697005823
2021-01-24,1327162.4729952621,6195.7625460765,6192.020717457477,56746.02924085216,86.13188200866308,88.72267473025397,0.0,1.003204580511735,54132.26661184501,0.11588385458483016,8.670611496795217,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,78.33093717357634,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.89137854308051,4.76327736716876
2021-01-25,1333356.937535718,6194.464540455897,6192.170810555948,56831.79153309556,85.76229224340759,87.85469980981082,0.0,1.0056725045499306,54220.94824838845,0.11578506288432414,8.670862630353374,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,78.51108103144287,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.82705297647655,4.8434358857514965
2021-01-26,1339551.320265559,6194.3827298409615,6192.523654458663,56917.23038220701,85.43884911145044,87.1097315477267,0.0,1.0085257100220164,54313.09082797326,0.11572422056337256,8.667683171860066,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,78.67456077358226,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.763539155203514,4.942147581041859
2021-01-27,1345750.7993297465,6199.479064187453,6193.8043906500825,57002.33773494234,85.10735273533325,86.47528977262448,0.0,1.0117701713335792,54407.24421596347,0.11573288746519281,8.659923658791636,0.1100000000000006,0.06000000000000032,3000.000000000016,0.0,78.83020629447252,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.70080812021189,5.0512776564158095
2021-01-28,1351962.5960874863,6211.796757739823,6196.93773982015,57087.07716998512,84.7394350427735,85.93504764621056,0.0,1.0153866136327003,54501.11198021326,0.11583392545668403,8.646447268980616,0.1100000000000006,0.06000000000000032,3001.338655462201,0.0,78.97997614942592,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.638804215562963,5.162616578723353
2021-01-29,1358194.5360604452,6231.939972959046,6202.875081852839,57171.40327180049,84.32610181537046,85.46907904428957,0.0,1.019357187115283,54592.404189220666,0.11605304590246793,8.626430474359909,0.1100000000000006,0.06000000000000032,3004.351890756319,0.0,79.1253392549267,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.577440681295492,5.268529995682563
2021-01-30,1364453.969643914,6259.433583468486,6212.464765817563,57255.27616102563,83.87288922513494,85.05404409252563,0.0,1.0236030551716284,54679.28726685926,0.1164038762174135,8.59923138841377,0.1100000000000006,0.06000000000000032,3008.1979355203785,0.0,79.267397298338,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.51660096530724,5.362552254818999
2021-01-31,1370746.962640177,6292.9929962633,6226.354842462728,57338.67239226251,83.39623123688622,84.66332831826313,0.0,1.0279875208551288,54760.73277399714,0.11687675978103054,8.564538279513313,0.1100000000000006,0.06000000000000032,3011.1053197721562,0.0,79.40697654518219,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.456144324497597,5.440482341451315
2021-02-01,1377069.1126879563,6322.150047779255,6244.595621989265,57421.74942994358,83.07703768105844,84.27973945136713,0.0,1.0323552172412187,54836.79038528138,0.11746607015897928,8.522228855077788,0.1100000000000006,0.06000000000000032,3010.707431975211,0.0,79.54469669460104,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.395914642856106,5.500313263614581
2021-02-02,1383424.7961998736,6355.683511917192,6267.638564908247,57504.47175248362,82.7223225400441,83.89160420067802,0.0,1.0365626314183105,54908.804012296605,0.11816597149447704,8.47273660575567,0.1100000000000006,0.06000000000000032,3004.3649792819942,0.0,79.6810225209509,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.33570664425312,5.5409306375253315
2021-02-03,1389822.1304886271,6397.3342887536755,6295.903554579707,57586.71559522899,82.24384274536932,83.48239852865989,7.635746606334793e-06,1.0405399438287635,54979.03173929805,0.11896723880185342,8.416826209972873,0.1100000000000006,0.06000000000000032,2989.788004015475,0.0,79.81630260499901,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.275306509184887,5.559321939266917
2021-02-04,1396270.1306557418,6448.0001671147165,6329.6468432133925,57668.31977657696,81.60418134797345,83.03431489520221,4.1481496444731805e-05,1.044255475001503,55046.59584989591,0.11985487318671667,8.355408927033642,0.1100000000000006,0.06000000000000032,2964.5403081182685,0.0,79.9507983823208,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.21453060217682,5.555182423145366
2021-02-05,1402776.5772581303,6506.446602388405,6368.86201136933,57749.12381756532,80.80404098835577,82.53093769047094,0.00010721810358758923,1.0476911214418205,55112.03553303034,0.12080631326107841,8.289623922165998,0.1100000000000006,0.06000000000000032,2925.8912685806254,0.0,80.08470592959786,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.153251977858524,5.530929203544275
2021-02-06,1409346.4170580148,6569.839799884397,6413.205687583244,57828.9965315645,79.87271399918548,81.95924980954692,0.00021142790649913897,1.0508491426327566,55174.34532792037,0.12181481897942242,8.220383746407961,0.1100000000000006,0.06000000000000032,2871.672976322351,0.0,80.21817230434135,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.091417721042834,5.491476914663016
2021-02-07,1415980.5635853682,6634.146527353514,6461.941838085633,57907.85746654676,78.8609349822593,81.31113758340464,0.0003636048665259389,1.0537215370004254,55237.78824228583,0.12287129523004212,8.148731571926215,0.1100000000000006,0.06000000000000032,2800.8566391583795,0.0,80.35130779968469,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,27.029059412307696,5.443834553667414
2021-02-08,1422665.4568034431,6684.893218074938,6513.762223586858,57985.689205275376,77.83173872861443,80.56165393092786,0.0005769618916526974,1.0562917991627316,55307.19259561619,0.123975869612577,8.075593604607246,0.1100000000000006,0.06000000000000032,2713.9136008943215,0.0,80.48419513547792,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,26.966298437705273,5.396568211399797
2021-02-09,1429404.632583192,6739.1757797488435,6568.546769338505,58062.423788248794,76.73458297341632,79.7061772613828,0.0008683360492070969,1.0585609631406347,55384.973338731244,0.1251355867601763,8.001561072880138,0.1100000000000006,0.06000000000000032,2613.020866475528,0.0,80.61689635160855,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,26.903360036608476,5.362170421639706
2021-02-10,1436205.8209629294,6801.188379737305,6626.240155866202,58138.04297046916,75.61918222036616,78.75978614577865,0.0012628793801503161,1.0605566305649152,55472.57764326367,0.12635169007013242,7.9274248447376845,0.1100000000000006,0.06000000000000032,2502.147534148827,0.0,80.75178991076535,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,26.840508738325358,5.353889105360824
2021-02-11,1443077.574885095,6871.753922165626,6686.776367061264,58212.585346791835,74.54237632267613,77.75101721114405,0.001788438354332737,1.0622930385345477,55570.6019579655,0.12762268804387294,7.85395098649445,0.1100000000000006,0.06000000000000032,2385.7145129257797,0.0,80.88871638265397,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,26.778020994135595,5.383144343103181
2021-02-12,1450026.7417488266,6949.166863731534,6750.022101249417,58286.15169593753,73.56634914569175,76.71718356123466,0.0024715404658142,1.0637285054684624,55678.98980637375,0.1289219287672294,7.781570221124888,0.1100000000000006,0.06000000000000032,2268.765732787421,0.0,81.02591188298283,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,26.716160495809508,5.457793881577093
2021-02-13,1457056.5670743887,7029.825325562074,6815.734329492341,58358.90898850139,72.75729256385844,75.70086359206378,0.003333212556859042,1.0648033280347677,55797.04528755422,0.13021649505635308,7.710843147420922,0.1100000000000006,0.06000000000000032,2157.39706946775,0.0,81.16070815270265,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,26.655155508988944,5.581035190940884
2021-02-14,1464165.2722514952,7108.705177106278,6883.528464313837,58431.09339295984,72.18440445844661,74.7472676035502,0.004386248568689325,1.0654523667435951,55923.47663146479,0.13148137581715186,7.642298488555359,0.1100000000000006,0.06000000000000032,2058.1903845183974,0.0,81.29005761743596,32.40000000000016,19082.620000000097,0.200000000000001,270.3100000000014,0.800000000000004,21.100000000000115,1.500000000000008,88550568.00000046,26.595177717714595,5.750240217196807
