date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,life_expectancy,population
2020-12-19,525.9966175240697,2.2789986404370888,1.9262645549829434,1.000000000000005,0.0,0.0,9733.64602530179,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-20,528.4062866724648,2.4096691483950474,2.0387018099023693,1.000000000000005,0.0,0.0,9778.237359474093,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-21,530.8998830715763,2.493596399111415,2.150111037452637,1.000000000000005,0.0,0.0,9824.38180014857,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-22,533.4843660851955,2.5844830136192796,2.2613959800933596,1.000000000000005,0.0,0.0,9872.208134209697,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-23,536.1875796705554,2.7032135853599066,2.3751567135768106,1.000000000000005,0.0,0.0,9922.231620211263,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-24,539.0462438996528,2.858664229097504,2.4948276192162253,1.000000000000005,0.0,0.0,9975.131769295502,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-25,542.0969486002414,3.0507047005884855,2.6240308630870275,1.000000000000005,0.0,0.0,10031.585680882436,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-26,545.3693985865748,3.2724499863334184,2.766091505427751,1.000000000000005,0.0,0.0,10092.143044436889,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-27,548.8813475824658,3.5119489958909877,2.923673832690728,1.000000000000005,0.0,0.0,10157.132390793744,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-28,552.6347986635792,3.7534510811134636,3.1037270939750643,1.000000000000005,0.0,0.0,10226.590793256924,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-29,556.6452974462954,4.010498782716164,3.3074722758788475,1.000000000000005,0.0,0.0,10300.80592364342,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-30,560.9174734079286,4.272175961633122,3.531592733088844,1.000000000000005,0.0,0.0,10379.863440470137,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-31,565.4430824315128,4.525609023584254,3.7696691781295026,1.000000000000005,0.0006140917905623792,0.0,10463.610769589852,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-01,570.1995387143918,4.75645628287889,4.013255923674703,1.000000000000005,0.0030462184873949706,0.0,10551.629939668162,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-02,575.1488136996602,4.949274985268419,4.252688064281568,1.000000000000005,0.007245879120879156,0.0006493212669683272,10643.217208791215,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-03,580.236610274746,5.087796575085775,4.47768686269082,1.000000000000005,0.013013594861021398,0.002197398190045257,10737.36778442148,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-04,585.4421635884132,5.205553313667281,4.685011268543656,1.000000000000005,0.02003815348254697,0.004973840497737579,10833.69738857469,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-05,590.7444378173611,5.302274228947947,4.86944106291389,1.000000000000005,0.027924542713720253,0.009067484445701404,10931.816742142088,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-06,596.0921034115026,5.347665594141478,5.022989491432355,1.000000000000005,0.03621490024795996,0.014386586184954829,11030.775985824423,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-07,601.417574649772,5.325471238269335,5.13718668871002,1.000000000000005,0.04440422625255055,0.020703966788037445,11129.324445412289,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-08,606.6475378069808,5.229963157208795,5.204792246655341,1.000000000000005,0.05195216775017578,0.02769087101862996,11226.105455746369,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-09,611.7108472789598,5.063309471979,5.221079640712263,1.000000000000005,0.058291856905068926,0.03494236140876893,11319.802478687621,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-10,616.5444476764153,4.83360039745549,5.184799549538729,1.000000000000005,0.06283653973762532,0.04199636381675778,11409.24869159492,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-11,621.1343700171701,4.589922340754843,5.096923353168921,1.000000000000005,0.06624505186204263,0.0485244221838354,11494.185615658067,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
