date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,female_smokers,population
2022-04-18,1164020.5037602568,60.33692800970155,65.20175384718324,16061.216579783953,0.19703750794209407,0.210940818581205,145.13057078429318,0.8534432190414327,4632.815301551576,5882.960075685271,0.010000033641310425,103.4404297451038,66.45821991164689,51870.000000347856,5231.161390301563,2.3058200260062135e-08,40.80820207515362,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-19,1164079.3649727476,58.861212490792724,63.62285934143147,16061.421452291122,0.20487250716859412,0.20299294425264608,145.14372879792705,0.8483367775648508,4632.611476163689,5961.013657281092,0.010000025230982833,108.29243284535032,66.45967013870187,51870.00000026097,5129.252070521912,1.72936501950466e-08,40.93604861518881,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-20,1164136.6595569702,57.29458422265182,62.01005142268648,16061.638988378028,0.21753608690521126,0.20060007341249708,145.15684011497797,0.8446604694050549,4632.458607122773,6044.992725184486,0.010000018923237139,113.24142385831803,66.46113790867282,51870.000000195796,5058.635691546903,1.297023764628495e-08,41.11743012655003,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-21,1164192.3132682466,55.653711276232634,60.38516542545062,16061.874183106427,0.23519472839804267,0.20371379132310935,145.1699122570857,0.8422771878650399,4632.343955342087,6129.960558755858,0.010000014192427869,118.14604850136637,66.46263097055063,51870.000000146916,5012.655291607824,9.727678234713713e-09,41.33140388127328,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-22,1164246.3071877735,53.993919526987085,58.76974753385856,16062.131348383497,0.2571652770677632,0.21204891815296584,145.18294200077452,0.8409916659472619,4632.257966506571,6210.158783643503,0.010000010644320916,122.89981271733072,66.4641557639228,51870.00000011026,4983.516016217187,7.295758676035284e-09,41.55024521864733,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-23,1164298.7067159773,52.3995282037407,57.183601535979,16062.413475734962,0.2821273514659813,0.22502634601614685,145.19590140494142,0.8406941373078942,4632.193474879935,6280.171770344143,0.0100000079832407,127.43313361686054,66.46571793139256,51870.00000008277,4962.671013455722,5.471819007026464e-09,41.7429772236171,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-24,1164349.6833175276,50.976601550349216,55.643698889540886,16062.721758384956,0.30828264999250526,0.24173016675192957,145.20875438020005,0.8414346301302431,4632.145106159957,6335.75056337544,0.01000000598743054,131.67783663798497,66.46732003664596,51870.00000006215,4942.364636950234,4.103864255269847e-09,41.87801798558619,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-25,1164399.621586402,49.93826887446204,54.15833185946343,16063.057753824292,0.3359954393366549,0.2617830807846975,145.22146834868147,0.8434012796435788,4632.108829619974,6373.988488142448,0.010000004490572919,135.58231089801058,66.46896027741437,51870.00000004668,4916.748186827097,3.0778981914523855e-09,41.925166042518725,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-26,1164448.5344347935,48.91284839146392,52.73734925012447,16063.422807934498,0.36505411020708134,0.28486559113151,145.2340285241996,0.8468525111224721,4632.081622214987,6392.988667335028,0.010000003367929703,139.12288378759993,66.47062564208763,51870.000000035085,4882.928253888914,2.308423643589289e-09,41.8570894640158,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-27,1164496.3917924832,47.85735768984881,51.389432105660646,16063.815425278626,0.39261734412913196,0.310064190116571,145.2464363005464,0.8521359896766969,4632.061216661246,6392.041872188417,0.010000002525947292,142.3071482964209,66.47229875620783,51870.00000002638,4839.717958354637,1.7313177326919669e-09,41.66181241152193,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
