date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,diabetes_prevalence,female_smokers,male_smokers,population
2020-10-30,91670.81695598517,585.9948866821303,633.8887272550867,1399.3797575740625,9.095801558486922,9.555888466464594,1452124.7144091586,0.8534767739097238,6332.771818367676,6484.08311201907,0.0860312012849693,11.707216265296628,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,58.39600555369432,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-31,92239.05581653652,568.2388605513528,618.1639134115808,1408.2510269717577,8.871269397695198,9.413675884431523,1458388.4883440398,0.8523250982086353,6263.77393488113,6434.785750303903,0.08446910232119315,11.928296814357104,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,58.1920495757427,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-01,92790.6971791446,551.6413626080854,602.2802382261071,1416.895057559137,8.64403058737936,9.247832705178858,1464575.0799781354,0.852479602583433,6186.591634095568,6379.553081312292,0.08306627405828346,12.132895202881613,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,58.02155366532359,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-02,93328.521656175,537.8244770304021,586.2786705894259,1425.3316196076225,8.436562048485403,9.063800029853773,1470679.7634257497,0.8539875299918745,6104.683447614348,6317.933185257014,0.08183509662322143,12.316269656847718,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,57.863573458430395,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-03,93852.38786462652,523.8662084515353,570.2668830325679,1433.5503792176773,8.218759610055077,8.863636221485365,1476699.8603682802,0.856866859517178,6020.096942530419,6250.060134579486,0.08079535931292361,12.474324091375301,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,57.69349231101745,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-04,94362.35403680228,509.9661721757561,554.4668072324098,1441.5467372251542,7.996358007476677,8.651723610845774,1482634.7328327736,0.8610686966740838,5934.872464493168,6176.6920304756695,0.07996594417764692,12.603083081459742,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,57.5018131569865,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-05,94858.88393419524,496.52989739296834,539.1514392963184,1449.3247588012205,7.778021576066471,8.433817433409066,1488483.5001578724,0.8664655496548854,5848.767325099037,6098.7526039815175,0.07935858870854234,12.701129376382477,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,57.28178811596232,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-06,95343.00128290254,484.1173487072996,524.5974437256331,1456.8993706523074,7.574611851086708,8.216332532070384,1494246.6451087103,0.8729309334111718,5763.144950837861,6017.381825319695,0.07897320785332025,12.767978577212538,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,57.029481035258826,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-07,95816.40560018609,473.40431728354577,511.04960638827845,1464.2980089200666,7.398638267759125,8.005808384185313,1499924.3893260404,0.8803297449840427,5677.744217330084,5933.667913915442,0.07879438552799935,12.803113861804057,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,56.7438143963537,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-08,96281.55906439309,465.1534642070038,498.6941742482231,1471.5618551063417,7.263846186275074,7.808507871849401,1505518.3482647329,0.8885147618731335,5593.958938692464,5849.0102437753085,0.07881346852544371,12.80710753597814,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,56.426604494744346,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-09,96741.75670941324,460.19764502015335,487.60465007854026,1478.7190319244578,7.15717681811614,7.625616359607811,1511032.2570938328,0.8973272478754397,5513.908829100156,5764.616263956246,0.07902202770306803,12.78209212580392,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,56.08258782483985,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-11-10,97197.73044414798,455.9737347347343,477.90579508961036,1485.78373095692,7.0646990324623555,7.4606355082320475,1516467.8384086122,0.9066001547171822,5435.581314779229,5681.113587753876,0.07939596486262757,12.730400703919862,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,55.71944086862997,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
