date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,extreme_poverty,female_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-12-14,413161.1496329865,6412.252298593756,6224.378495220908,12609.992504708334,98.15242301579767,92.20820656487979,0.010000000000000054,1.0655309787377218,526.2922765727889,3522.7595352664243,126087.70580141628,123598.43414097704,0.049999453611187336,18.84002181845829,0.01216586000871572,0.004103942200377766,1199.4053393260142,1006.6896094734213,0.0013900589156936884,72.68689150859953,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.9800916358620784,11.374122543860324
2020-12-15,419615.6413456196,6454.491712633109,6289.038690905024,12709.93521563534,99.94271092700676,94.15760999799741,0.010000000000000054,1.0613701151134092,533.5943367120747,3562.4136074937796,126896.88793218714,124452.73843701932,0.049999590208390565,18.85019251122577,0.013877303862386847,0.0063896890355451385,1406.3605979011068,1128.8993014812802,0.0018933845229047246,72.68766863144975,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.9999030837162155,11.22346509563189
2020-12-16,426107.3286821306,6491.6873365110405,6347.614225192352,12811.686592721999,101.75137708665793,96.11259227548592,0.010000000000000054,1.0572952010732612,540.2667286167975,3599.927400190476,127617.62351216574,125269.70835265155,0.049987087614276185,18.87169415717501,0.016257363804999602,0.009391652684868315,1633.8863340108367,1277.8009951801287,0.002458338327537308,72.68825147358741,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,4.019030646428316,11.046936710725685
2020-12-17,432629.4910978946,6522.162415764026,6399.159695720388,12915.214039564142,103.52744684214291,98.03903955244523,0.010000000000000054,1.0533432495444432,546.3613586797935,3636.097570181647,128150.17792824213,126030.58572473447,0.04996300478633746,18.904378245547736,0.01938694657708523,0.013178839707574993,1883.1202450136257,1453.8959952538776,0.003072583739188864,72.68868860519066,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,4.037531595958005,10.854370392495749
2020-12-18,439174.04915729363,6544.558059398983,6442.929930807753,13020.410529673125,105.19649010898289,99.90054065334506,0.010000000000000054,1.049572724811857,551.9363389839895,3671.8175538482637,128409.95005898074,126705.78880874172,0.049924419071330405,18.94475104033407,0.023329317883686626,0.017807691513066548,2149.148183113811,1657.4019414953564,0.003736241295018676,72.68901645389309,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,4.0554886868106,10.656124733147335
2020-12-19,445731.80293131934,6557.753774025652,6478.567695196969,13127.077014901919,106.66648522879615,101.66261040274327,0.010000000000000054,1.0460484834925399,557.0480202367,3707.9515946040437,128313.90583770697,127251.50737901931,0.0498869148206278,18.985625335842045,0.028183639996475433,0.023363363980630606,2443.777685493087,1887.9430042792453,0.004457158346829627,72.68926234041992,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,4.07300620944723,10.462456394998568
2020-12-20,452292.6107957752,6560.8078644559,6506.244469361537,13234.909231764692,107.83221686277373,103.29585712332457,0.010000000000000054,1.0428052701824315,561.7746383190902,3745.182538874822,127844.46929424678,127617.28942243532,0.04987672457700938,19.018178277899658,0.03405046432185567,0.02992863158275809,2775.3272040034662,2143.896490442793,0.005236372315390492,72.68944675531503,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,4.090203105695641,10.2827876744002
2020-12-21,458841.49747950817,6548.886683733013,6525.763580204743,13343.340327184882,108.43109542018969,104.76430363758084,0.010000000000000054,1.0398917677628754,566.2088714348582,3784.1892474011124,127042.33054211384,127753.64229307101,0.04992483496475453,19.034399707131946,0.04101683983803049,0.03757155448862004,3137.3150539399035,2422.5392553563397,0.006069813173194465,72.68958506648637,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,4.107203880661523,10.124895377648903
2020-12-22,465374.55982585676,6533.062346348574,6536.987892490348,13452.298102531538,108.95777534665503,106.05219670039006,0.010000000000000054,1.0373415795390293,570.4137964332873,3825.6089038766313,125973.07482966247,127621.64805787712,0.05004996106519492,19.027254208274,0.04909359303301553,0.04628467750188853,3502.2167203191875,2718.4746580654173,0.006936975264511246,72.68968879986488,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,4.12416387642098,9.996707547642451
2020-12-23,471892.2845752756,6517.7247494188405,6540.7074757672535,13561.822946646573,109.52484411503345,107.1626882492746,0.010000000000000054,1.0351997851714034,574.4959808091292,3869.9600715726374,124638.80896646163,127196.08408801048,0.05029409652611022,18.988249318131835,0.058298055149680963,0.05606919655563435,3874.631447802423,3029.5620536654224,0.007828135456140398,72.68976659989876,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,4.141243001507263,9.90558708330088
