date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,life_expectancy,population
2021-09-24,3520.766201383238,4.643479090748044,5.485581108559733,59.95273557874084,0.020191602419847014,0.04167242783299342,66155.08186774538,1524.1185384115918,0.8152572909928371,1.5019920772104713,214.0215148887009,213.81733241002775,0.020822392926914443,53.59052712048376,0.010000000000000054,234.9237078943388,187.3941660684373,0.18770178441001775,44.0359866530159,82.49000000000044,39355.000000000204
2021-09-25,3525.096499776929,4.330298393691289,5.203740938077853,59.9658121882574,0.01514370181488526,0.03458011272994871,66368.3201596973,1524.4509458255027,0.8093776805911059,1.5449706793256537,213.23829195191703,214.05053970829678,0.01970955487618133,58.20805694346571,0.010000000000000054,225.11353075915127,183.1923601686521,0.17854298342709984,44.65318585272256,82.49000000000044,39355.000000000204
2021-09-26,3529.1297277738777,4.033227996949144,4.9238486899837355,59.97435914119313,0.011357776361163946,0.027645491787280544,66580.36806094953,1524.6682093691293,0.8046953483554184,1.5895187873438439,212.04790125223798,213.91901337850794,0.018688113151318308,63.45953010255737,0.010000000000000054,213.88087097391016,176.55860432170584,0.16752924791292365,45.126893268016445,82.49000000000044,39355.000000000204
2021-09-27,3532.922926082514,3.793198308636232,4.643326077927368,59.980769355894935,0.00851833227087296,0.021383440107428736,66790.68768113563,1524.8311570268493,0.8014340839879612,1.6344629431258557,210.3196201861083,213.39809972360328,0.017738773939119004,69.24335636812694,0.010000000000000054,201.55661449955588,167.86352337702618,0.15551797665867478,45.468237177903156,82.49000000000044,39355.000000000204
2021-09-28,3536.4709760744954,3.5480499919813795,4.362730660578691,59.98557701692128,0.00638874920315472,0.016037580080571552,66998.7798688027,1524.9533677701393,0.799828471846822,1.6783736025178482,208.09218766705402,212.4651875916685,0.016850298941734232,75.39386019787943,0.010000000000000054,188.36285114616032,157.52356367045564,0.1431837313627845,45.69836275737701,82.49000000000044,39355.000000000204
2021-09-29,3539.76389786066,3.292921786164448,4.083930186772097,59.989182762691044,0.004791561902366039,0.012028185060428664,67204.21150147283,1525.0450258276064,0.8001085872399981,1.719532194993323,205.43163267013563,211.11690943971158,0.01599066538277128,81.76305028738838,0.010000000000000054,174.4524564483944,145.92593067139393,0.13100140550334255,45.848772068032815,82.49000000000044,39355.000000000204
2021-09-30,3542.794529730342,3.0306318696815158,3.809451841759749,59.99188707201837,0.0035936714267745294,0.009021138795321498,67406.6651871907,1525.113769370707,0.8025308586588297,1.756326586451847,202.45368571785733,209.38322183414726,0.015144744350588497,88.15571854941345,0.010000000000000054,159.98436630742287,133.4774150365126,0.11940829394651155,45.96157905102467,82.49000000000044,39355.000000000204
2021-10-01,3545.5642877308583,2.769758000515826,3.5419941819015865,59.99391530401387,0.0026952535700808973,0.006765854096491123,67606.21724850559,1525.1653270280322,0.8073737419256037,1.7850751488455674,199.55206131489618,207.30889342797013,0.014329954513749405,94.30152388297168,0.010000000000000054,145.24434696715423,120.59466438016415,0.10882270397636729,46.04618428826856,82.49000000000044,39355.000000000204
2021-10-02,3548.087485352124,2.523197621265993,3.284061085682819,59.99543647801049,0.002021440177560673,0.005074390572368343,67802.96581291451,1525.203995271026,0.8148992463278497,1.8044387684430554,196.74856440892611,204.9444043954769,0.013559683079882204,99.92221918889345,0.010000000000000054,131.08843287134727,107.65844172403723,0.09955077071013593,46.10963821620149,82.49000000000044,39355.000000000204
2021-10-03,3550.394573290116,2.3070879379921605,3.0376872169770497,59.99657735850795,0.0015160801331705047,0.003805792929276257,67996.775038419,1525.2329964532719,0.8252915969954037,1.8130737434299025,193.80922550449705,202.32929553965903,0.012864170842555495,104.78216859335093,0.010000000000000054,118.21102541843192,95.06936458326717,0.09158146846569835,46.157228662151184,82.49000000000044,39355.000000000204
2021-10-04,3552.5030566644245,2.108483374308602,2.7972111140902562,59.99743301888104,0.0011370600998778786,0.002854344696957193,68187.42911333276,1525.2547473399559,0.8386034747342721,1.809498261677148,190.65407491376413,199.5107887200322,0.012268845649692977,108.69459024591833,0.010000000000000054,106.80212949261093,83.11241451695916,0.08474330884765782,46.19292149661345,82.49000000000044,39355.000000000204
2021-10-05,3554.42068293142,1.9176262669951898,2.5644648966536674,59.99807476416086,0.000852795074908409,0.0021407585227178946,68374.78591062993,1525.2710605049692,0.8547809835555533,1.7919383913666762,187.3567972971527,196.54010511468505,0.01181378679059877,111.47840551572529,0.010000000000000054,96.5287370138776,72.0165830273445,0.07889410089883331,46.21969112246015,82.49000000000044,39355.000000000204
2021-10-06,3556.1788767751696,1.7581938437499494,2.3453588534857275,59.998556073120724,0.0006395963061813067,0.001605568892038421,68558.71538643085,1525.2832953787292,0.8736641151715143,1.7589828820835098,183.92947580091905,193.461995448813,0.011543598011501127,113.0068956041503,0.010000000000000054,87.10404710429968,61.976415938898846,0.07394901782021426,46.23976834184518,82.49000000000044,39355.000000000204
2021-10-07,3557.8250431663855,1.646166391215825,2.1476854297070576,59.99891705484063,0.00047969722963598006,0.0012041766690288158,68739.23143316519,1525.2924715340491,0.8950077825648038,1.71333864831118,180.5160467343353,190.325391221387,0.01148720723519341,113.16822761778644,0.010000000000000054,78.74872725884323,53.14949036399964,0.06972453001028037,46.25482625638395,82.49000000000044,39355.000000000204
2021-10-08,3559.41679465663,1.5917514902444498,1.979472217076675,59.99918779113055,0.00035977292222698506,0.0009031325017716118,68916.38905645123,1525.2993536505392,0.9184841821078318,1.6573429218076168,177.15762328604583,187.1280608691756,0.011678430636479109,111.89631938819454,0.010000000000000054,72.44976053786229,45.77011712658735,0.06604081185806587,46.26611969228803,82.49000000000044,39355.000000000204
2021-10-09,3561.0176218489737,1.600827192343973,1.8477466967441596,59.999390843347996,0.0002698296916702388,0.0006773493763287089,69089.63473028292,1525.3045152379063,0.9437096136332347,1.594316176488229,173.24567383169685,183.7776713790959,0.01217188050806394,109.19239952821779,0.010000000000000054,68.71270421076589,40.015289848819016,0.0627156444462321,46.27458976921608,82.49000000000044,39355.000000000204
2021-10-10,3562.6936462509884,1.6760244020149315,1.7576097963137776,59.99954313251108,0.0002023722687526791,0.0005080120322465317,69258.73525908914,1525.3083864284317,0.970216599365199,1.5285910431612608,169.10052880622274,180.25899690859495,0.01298346758854636,105.14364838565928,0.010000000000000054,67.24522493678599,35.92114741247079,0.059614302824008335,46.280942326912125,82.49000000000044,39355.000000000204
2021-10-11,3564.4758907968435,1.782244545855093,1.7109990408358522,59.998396845181716,0.00015177920156450933,0.00038100902418489874,69423.9186550474,1525.2792478045192,0.9974804844301709,1.4646397917439273,165.18339595825483,176.6341474875227,0.014095228357860989,99.93370590786125,0.010000000000000054,67.64550160498132,33.51245073388448,0.056544599128348916,46.28570674518416,82.49000000000044,39355.000000000204
2021-10-12,3566.397367354263,1.9214765574197652,1.7115246523140277,59.996066541449395,0.000113834401173382,0.00028575676813867405,69585.63601778855,1525.2200114836435,1.0249616884680726,1.4063660752235903,161.71736274115418,172.98569464925572,0.015458945508861184,93.83304607601562,0.010000000000000054,69.48038105182917,32.80718872914643,0.053409903774186765,46.28928005888818,82.49000000000044,39355.000000000204
2021-10-13,3568.5016615855147,2.1042942312516404,1.7609262946653876,59.99352695844653,8.53758008800365e-05,0.00021431757610400554,69744.59527449212,1525.1554552837108,1.0521981571073584,1.3586045499535702,158.95925670357107,169.43272606127942,0.017036193617748052,87.14000110516952,0.010000000000000054,72.3549030588569,33.79907286554119,0.050253613997414535,46.2919600441662,82.49000000000044,39355.000000000204
2021-10-14,3570.831724534325,2.3300629488104216,1.8585710946254173,59.992236362984954,0.0006781236412224066,0.00016073818207800415,69901.73962005795,1525.1226483470775,1.078803595206086,1.32551449843803,157.14434556581682,166.10696212837738,0.0187816701001889,80.12118376358957,0.010000000000000054,75.94982710021907,36.42776295555544,0.047125407653846346,46.29397003312471,82.49000000000044,39355.000000000204
2021-10-15,3573.421466316069,2.5897417817435673,2.0010771574267263,59.99385406603324,0.003094242375389991,0.00012055363655850312,70058.0898313978,1525.163770358565,1.1044543447562143,1.3082761453217369,156.3502113398444,163.1452183642212,0.020632309459433888,73.06127243807687,0.010000000000000054,80.01993739045209,40.46933546812107,0.04406286634154835,46.29547752484359,82.49000000000044,39355.000000000204
2021-10-16,3576.2894513854085,2.8679850693393547,2.1820312035580898,60.00002855857478,0.007281897036875422,0.0007397364943872045,70214.28274200352,1525.3207259589713,1.128825567875501,1.3055202958044911,156.19291060572385,160.7158142256548,0.022511724014420316,66.27498632597207,0.010000000000000054,84.43975777242335,45.60841724427124,0.041131021766503906,46.29660814363275,82.49000000000044,39355.000000000204
2021-10-17,3579.434169987025,3.144718601616674,2.3917767963337297,60.0122386135013,0.013040608298018598,0.0022652096106094153,70370.71929632174,1525.6311055552035,1.1516416387379138,1.3142282955443851,156.4365543182233,158.91037392069575,0.024358259720576106,60.01216573025803,0.010000000000000054,88.90480620908495,51.54343316591199,0.03843440077865948,46.29745610772463,82.49000000000044,39355.000000000204
2021-10-18,3582.8153656932473,3.3811957062222073,2.6201420671921247,60.031674112032974,0.02005841356029487,0.005024699063160698,70527.63670882834,1526.1251559278785,1.17271280629972,1.330366599809551,156.91741250660561,157.730162470257,0.02612292879172495,54.39243069717645,0.010000000000000054,92.9730253096904,57.92989226292796,0.03611296929763395,46.29809208079354,82.49000000000044,39355.000000000204
