date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,aged_65_older,median_age,handwashing_facilities,hospital_beds_per_thousand,population
2021-06-29,106279.44982015328,1695.571585482403,1692.2734069387557,4306.017101801793,77.97742803548053,76.64475342196063,2619.0868528652563,1.05050064669981,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.027888200201062287,11679.334558841474,46.34679047957222,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-30,107965.70262044802,1686.2528002947392,1694.8940419526148,4383.8536311348025,77.83652933300999,77.24350979820943,2660.6417391964574,1.03678078560663,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.028212853447500054,11796.271927534483,46.55374573621445,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-01,109637.0771592599,1671.3745388118778,1693.0973347934873,4461.489576938697,77.63594580389464,77.59587071323378,2701.8299246300553,1.0232660998707788,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.02820909063507563,11771.800972153786,46.83431059498572,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-02,111288.29127280643,1651.2141135465317,1686.7921077531657,4538.904496860461,77.41491992176401,77.73697527151239,2742.5212380750017,1.0099995102618442,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.027887587207075994,11613.630092399131,47.19317315309134,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-03,112915.07895880667,1626.787686000237,1676.1282645576046,4616.115298954338,77.21080209387645,77.71560588802355,2782.610553637057,0.9969815331488732,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.027265561122824807,11331.464650747326,47.62992252803771,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-04,114514.7445132228,1599.6655544161463,1661.5556667439973,4693.174822632051,77.05952367771191,77.5942179906784,2822.031446902005,0.9842211207730976,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.026361097151103772,10937.42235683879,48.1387528203981,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-05,116090.99493953912,1576.2504263163137,1643.871895985602,4770.329597904879,77.15477527282832,77.47110935596947,2860.8752690808387,0.9717128670827334,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.02519939429189929,10445.729663556707,48.70824108588688,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-06,117641.29914583097,1550.3042062918591,1623.1196967144783,4847.574428551485,77.24483064660583,77.36647568213559,2899.0796476735936,0.9594572424258199,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.02381583531168467,9871.09472665914,49.321180814415236,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-07,119161.48893597326,1520.1897901422965,1599.3967009456862,4924.7941536696,77.21972511811543,77.27835886244213,2936.5418757034863,0.9474400552841367,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.022244552631145557,9227.02484266728,49.966709140223266,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-08,120647.29756817275,1485.8086321994847,1572.8875790382906,5001.811985646519,77.01783197691894,77.19003255988923,2973.156823390418,0.9356543788903824,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0205203569426546,8528.512571884115,50.638720930797774,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
