date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,female_smokers,population
2022-05-02,33105.06035034977,8.151419523635656,9.116409522569061,697.0317198355078,0.020038160028236652,0.004973856958798923,14480.94663534965,0.154952437019457,360.79412759710596,1253.6102736126038,0.059997639248630635,33.479426742242815,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-03,33112.740075302776,7.679724953004708,8.82283219040774,697.0591809561406,0.027924547622987517,0.00906749679149741,14484.306122763064,0.15759296383440552,357.79107081095214,1319.7102908590994,0.05999822943647306,33.195677522745505,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-04,33119.998495391155,7.258420088379912,8.480870587537556,697.0950482898278,0.036214903929910405,0.014386595444301833,14487.481234121446,0.16049708228110496,355.84204260401293,1385.1554557008876,0.059998672077354875,32.955103487889815,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-05,33126.93966016655,6.941164775399357,8.11693962455751,697.1391918411598,0.04440422901401338,0.020703973732547697,14490.51747956654,0.16365141546002096,354.62663537899596,1448.4858548655193,0.05999900405801624,32.76017376976356,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-06,33133.70495520899,6.765295042441575,7.762236231023186,697.1909485027195,0.05195216982127291,0.027690876227012648,14493.476706636788,0.1670451226809888,353.77791124659393,1508.2086057580623,0.059999253043512266,32.61049070224192,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-07,33140.46085926393,6.755904054940434,7.449628853939669,697.2490937299817,0.05829185845839177,0.03494236531505594,14496.431745717753,0.17067330548844062,353.0393481085077,1562.965277847961,0.05999943978263428,32.502604775227056,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-08,33147.38976209505,6.928902831121302,7.211324581631233,697.3118202974872,0.06283654090261746,0.04199636674647304,14499.462394129965,0.17452695713830874,352.2362014498363,1611.6574587091793,0.05999957983697579,32.4298758503279,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-09,33154.6427417394,7.2529796443493915,7.083056461433521,697.3779828701752,0.06624505273578674,0.048524424381121846,14502.634744530913,0.1786090187587092,351.26134630392585,1653.5409285503097,0.059999684877731926,32.38236907261992,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-10,33162.30222437182,7.65948263242172,7.080166295654984,697.4469325307836,0.06901152064427714,0.05432092009579624,14505.984857040738,0.18293381642843748,350.00480093673605,1688.2962911121529,0.059999763658299024,32.34677680446499,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-11,33170.44271546702,8.140491095195424,7.206098057229292,697.5172937743007,0.07040763854397072,0.05914114256053507,14509.545337512312,0.18751403394382354,348.3909633399152,1716.0819468409045,0.059999822743724354,32.32008260334879,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-12,33179.11710447361,8.674389006593739,7.453549464059669,697.5873077580051,0.07004877997455862,0.06275630940908919,14513.339342662373,0.19237453644687896,346.37328068205386,1737.5738227680436,0.05999986705779335,32.30006195251163,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-13,33188.346393319705,9.229288846089469,7.8053356597771515,697.6550897389961,0.06780807819358874,0.06499483386677174,14517.376083919877,0.1975627381464071,344.01753323293707,1753.6465435466234,0.05999990029334509,32.28504646438377,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-14,33198.11199279202,9.765599472317604,8.235036974309285,697.7188221523411,0.06375198624700157,0.06577327472134586,14521.64745531226,0.20310854359041325,341.3546980824279,1765.2917273109074,0.0599999252200089,32.273784848287875,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-15,33208.34994482031,10.237952028284761,8.70748474430664,697.7768994196866,0.0580919470220321,0.06511954880119049,14526.125504380143,0.20904423897917096,338.386757239908,1773.5303501050319,0.05999994391500676,32.26533863621595,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-16,33218.91255557714,10.56261075683091,9.1800206364459,697.8280365557162,0.05114814578688611,0.06301386974568933,14530.745648808721,0.21537270735331843,335.0795960488713,1779.3254936712133,0.05999995793625515,32.25900397716201,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-17,33229.79676315995,10.884207582813891,9.640441139907164,697.8713506229936,0.04332232459549751,0.05942329823686887,14535.506561428798,0.22208253633270084,331.38503640316975,1783.4941202534126,0.059999968452191445,32.25425298287155,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-18,33241.01651225366,11.219749093703841,10.080104287380294,697.9064218230963,0.035077393091096316,0.05448150082697298,14540.41434770381,0.22913737089852404,327.32526728298535,1786.6205901900619,0.05999997633914367,32.25068973715371,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-19,33252.588967900694,11.572455647039373,10.493915158004535,697.9333393149639,0.02692213660888462,0.04844709847090851,14545.47651497956,0.236457423778289,322.99424134782447,1788.9654426425489,0.059999982254357834,32.24801730286532,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-20,33264.52417582861,11.935207927910445,10.880315004573234,697.9527355786608,0.020191602456663463,0.041672427925579604,14550.697449421505,0.24394293855123486,318.60015741681576,1790.7240819819142,0.05999998669076846,32.246012977149036,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-21,33276.817307695674,12.293131867070539,11.241273098937379,697.9658121881982,0.015143701842497598,0.03458011279938834,14556.075023717733,0.25148079796643236,314.3128039061804,1792.043061486438,0.05999999001807643,32.24450973286182,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-22,33289.442845025194,12.625537329520764,11.582280616058258,697.9743591411495,0.0113577763818732,0.02764549183936027,14561.598052856192,0.2589510962123812,310.2030095230423,1793.032296114831,0.05999999251355741,32.24338229964641,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-23,33302.243074299,12.800229273805103,11.90190907225703,697.9795088516614,0.0085183322864049,0.021206969558253234,14567.197533016439,0.2662584094249618,306.23428687725306,1793.7742220861257,0.059999994385168134,32.242536724734855,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-24,33315.22715058532,12.984076286317,12.201904978077732,697.9819005463102,0.006388749214803675,0.015905227168689924,14572.877460848322,0.2732964250389868,302.1899523912951,1794.3306665645969,0.05999999578887619,32.241902543551184,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-25,33328.47094471021,13.243794124886445,12.49110972903343,697.9829024620931,0.004791561911102756,0.011928920376517443,14578.671008370588,0.2799834693933323,297.8725709515196,1794.7479999234502,0.05999999684165722,32.24142690766343,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-26,33342.08226477058,13.611320060374613,12.782462548875934,697.9842679907208,0.004207763223889447,0.008946690282388082,14584.625313808667,0.28627816442379733,293.17939589301955,1795.0609999425901,0.059999997631243,32.24107018074762,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-27,33356.174772269,14.092507498416083,13.090752697048051,697.9878777868361,0.005741472062390271,0.006710017711791061,14590.790074723036,0.2921932710230844,288.16599488356593,1795.295749956945,0.059999998223432334,32.24080263556076,22.200000000000113,0.400000000000002,2305826.000000012
