date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-05-02,9552.884222012186,41.40099300737571,48.413591792341606,33.82164208894919,0.0515883450799719,0.06766374258184507,333387.45110664994,1180.3453089043294,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-03,9590.612665539535,37.72844352734823,46.35059785201321,33.86382368048052,0.042181885830017724,0.0625283499228092,334704.1409583008,1181.8174464487722,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-04,9624.468144920664,33.85547938112853,43.75483348920388,33.897253668569874,0.033430208813366565,0.056317076921744966,335885.66787903634,1182.9841530330903,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-05,9654.452660080298,29.984515159634398,40.715414709663136,33.923554343218015,0.026300840191149685,0.04941654072298297,336932.10167107475,1183.9020465783099,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-06,9680.80130824705,26.348648166752323,37.3689918661194,33.945073643644974,0.021519424584215532,0.042354260745857165,337851.6470163964,1184.6530701632105,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-07,9704.005295988145,23.203987741095286,33.888743576383376,33.96470374598523,0.01963019545820045,0.03574080868156484,338661.4465764542,1185.3381607348852,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-08,9724.829198235468,20.823902247321158,30.476122161925566,33.98574500405911,0.021041327912331688,0.030226420990811652,339388.1833169565,1186.0725006416633,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-09,9744.341549613913,19.512351378444993,27.349078693195978,34.0118039049513,0.02605895327102969,0.0266449288652807,340069.14813380706,1186.9819562828004,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-10,9762.755370355244,18.413820741332152,24.58974825713036,34.04424400822225,0.03244014255508229,0.02527555185258046,340711.7752373952,1188.1141158869564,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-11,9780.22889040381,17.47352004856539,22.24936775393376,34.08384557888813,0.039601600128981486,0.026135396921109593,341321.586696308,1189.4962107031956,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-12,9796.888781571455,16.65989116764578,20.345749958953895,34.13078980795412,0.04694425116331669,0.029022362170470255,341903.00322326575,1191.134564297599,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
