date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2021-02-14,9245.84496565406,19.885011448663956,16.379416979237142,158.39666001609368,0.1848238177909068,0.1554983920313053,24033.72280608318,411.7381978388456,43.400000000000226,82.14000000000043,395762.0000000021,4.705745852147836,14.574107422745316
2021-02-15,9265.828262055684,19.983296401624045,17.45295429874592,158.57605028033163,0.17939032617446668,0.16535003836737064,24085.667339856536,412.2039509001432,43.400000000000226,82.14000000000043,395762.0000000021,4.643588316066281,14.685763178565148
2021-02-16,9285.840314188834,20.012052133150835,18.354134437698768,158.74832730300912,0.17227706912988058,0.17175444862038927,24137.686609934455,412.65118166250295,43.400000000000226,82.14000000000043,395762.0000000021,4.583375741620776,14.911679065057875
2021-02-17,9306.019181989408,20.17886780057421,19.079288772682638,158.91425129496878,0.1659240267989297,0.17483700647175635,24190.139497851647,413.08188042916606,43.400000000000226,82.14000000000043,395762.0000000021,4.526707399529837,15.279919562899071
2021-02-18,9326.624034197304,20.60485220789675,19.65938593956372,159.07625085002448,0.16199958118517033,0.17517090288225964,24243.69969934223,413.5023791324762,43.400000000000226,82.14000000000043,395762.0000000021,4.4750949600269205,15.810874661554696
2021-02-19,9347.97028809143,21.346253894125567,20.151023455965642,159.23784424611586,0.16159341568849012,0.17366680030325926,24299.187124215823,413.9218441425058,43.400000000000226,82.14000000000043,395762.0000000021,4.429804898106815,16.514975531672558
2021-02-20,9370.380964290951,22.410676199521166,20.629671438128106,159.40320542117405,0.1653611897560252,0.17149008083507233,24357.441446264682,414.35114587352507,43.400000000000226,82.14000000000043,395762.0000000021,4.391736372813657,17.39113803438562
2021-02-21,9394.150202856235,23.769238565284095,21.184605388550864,159.57683845502103,0.1736330448703482,0.1699987823457615,24419.22726569402,414.80201098885476,43.400000000000226,82.14000000000043,395762.0000000021,4.361325712060152,18.42452941922354
2021-02-22,9418.898253305731,24.748050449496397,21.86541671109644,159.7582914139874,0.18145296723388615,0.17033150434173894,24483.557464138034,415.27327731080777,43.400000000000226,82.14000000000043,395762.0000000021,4.338470851595217,19.587291699194672
2021-02-23,9444.837717128634,25.939463822901267,22.712412080833676,159.95000492118888,0.19171351340214407,0.1730708648432469,24550.98468520763,415.7712992888595,43.400000000000226,82.14000000000043,395762.0000000021,4.322602192163959,20.83908418209758
2021-02-24,9472.511691207834,27.673974079199265,23.783445938453347,160.15687990291514,0.20687498637675383,0.1788097743596494,24622.9206619342,416.30882352934714,43.400000000000226,82.14000000000043,395762.0000000021,4.312921747548961,22.150224462642107
2021-02-25,9502.597375387142,30.085684179309002,25.138221331668106,160.38469289421954,0.22781299479226197,0.18803412456417817,24701.12571235243,416.90086813182023,43.400000000000226,82.14000000000043,395762.0000000021,4.308403911086511,23.50013406403767
2021-02-26,9535.758778146705,33.16140275956261,26.826515546262435,160.63890751811155,0.25421462650790083,0.2010348047999924,24787.325861187433,417.5616321913027,43.400000000000226,82.14000000000043,395762.0000000021,4.307837123914206,24.856469788031987
2021-02-27,9572.536245859557,36.77746771285238,28.87934932938013,160.92378309495106,0.2848755788014174,0.21784171445972317,24882.925681120087,418.30217792499025,43.400000000000226,82.14000000000043,395762.0000000021,4.3098962195170625,26.181530127523246
2021-02-28,9613.263609734047,40.727363874490685,31.302363806989902,161.24170609949405,0.31792300601444434,0.23817427227013216,24988.79292373603,419.12869226727264,43.400000000000226,82.14000000000043,395762.0000000021,4.313237775497531,27.437293246210395
2021-03-01,9658.316130054267,45.05252032021845,34.20339518879129,161.59773077048374,0.3560246720932515,0.2628412730455214,25105.90303475422,420.0542923096988,43.400000000000226,82.14000000000043,395762.0000000021,4.316612720763426,28.589428633522
2021-03-02,9707.947003810914,49.630873756647446,37.588229972718295,161.99364390850297,0.39591313884692714,0.2917578132198235,25234.914172316512,421.08361839193856,43.400000000000226,82.14000000000043,395762.0000000021,4.3188406237750865,29.608406963182915
2021-03-03,9762.008701468414,54.061697657498605,41.358193326339055,162.42626072711113,0.4326168192289259,0.3237766663143511,25375.442838836647,422.208386062862,43.400000000000226,82.14000000000043,395762.0000000021,4.31873793389467,30.470292317225166
