date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,total_vaccinations_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2020-03-11,251.3448673217867,53.85894106740135,32.41170485035863,8.120757918552064,0.075082434972949,0.013005494585943439,0.010000000000000038,0.6944479840012951,2.4136048452347727,10.23947356341495,50.10342367499395,0.010000000000000038,989.3604561330976,806.8130438552539,0.0718047665019905,14.127649599719902,0.0,27.000000000000107,27.000000000000107,0.0,20.396712937796003,31.400000000000123,41.80000000000016,0.2000000000000008,4.290000000000016,25.100000000000097,11655923.000000045,3.350000000000013,10.196217887154903
2020-03-12,313.1401472185953,65.66956590424834,39.45657399625672,7.933328619909531,0.29747213650767,0.04292768267184281,0.010000000000000044,0.6783424521250834,2.407831744691637,15.443527995590408,76.12499129801307,0.010000000000000044,1093.3962984963698,870.1312574764346,0.07528211033048093,13.684759708201593,0.0,27.000000000000114,27.000000000000114,0.0,22.989934459134243,31.400000000000137,41.80000000000018,0.20000000000000084,4.290000000000018,25.100000000000108,11655923.00000005,3.3500000000000147,10.165964782066718
2020-03-13,391.8761349776189,81.5422358373655,48.14175305698579,8.154747596153879,0.7529360351538643,0.13780403608274477,0.010000000000000047,0.6973686684409369,2.400239677943424,22.40413920936254,111.05033688010347,0.010000000000000047,1204.8974985975542,944.9073151176701,0.07965502166188798,13.184550711985082,0.0,27.00000000000012,27.00000000000012,0.0,26.01017175579223,31.400000000000148,41.800000000000196,0.2000000000000009,4.29000000000002,25.100000000000115,11655923.000000054,3.3500000000000156,10.129262579070138
2020-03-14,490.8196577943012,100.83949846819888,58.74336004160824,9.01538196408375,1.433221741943942,0.3267184116774442,0.010000000000000049,0.7713217501994822,2.390649053868043,31.570913068948286,156.55835705568236,0.010000000000000049,1324.4645589837205,1031.041329906451,0.08506398764266693,12.629411741164004,0.0,27.000000000000128,27.000000000000128,0.0,29.409613787755667,31.400000000000155,41.8000000000002,0.20000000000000095,4.2900000000000205,25.100000000000122,11655923.000000058,3.3500000000000165,10.10017899635821
2020-03-15,612.0240193638267,122.44308538961096,71.41556867374027,10.721943712881835,2.3080611028380535,0.6348725191653248,0.01000000000000005,0.9179641633283464,2.378923765190952,43.45822681851804,214.619624288207,0.01000000000000005,1454.9549318428349,1128.3424550898271,0.09163768045404301,12.026292807165841,0.0,27.000000000000135,27.000000000000135,0.0,33.144224885096065,31.400000000000162,41.80000000000021,0.200000000000001,4.290000000000021,25.100000000000126,11655923.00000006,3.3500000000000174,10.100708261489745
2020-03-16,747.7596273218373,136.66465082307465,85.4884686837152,12.681955522217958,2.583195148395512,0.9997571689473641,0.010000000000000052,1.0864091276675611,2.36492844121707,58.574988795207354,287.35730063373836,0.010000000000000052,1596.975313297126,1236.3710300697967,0.09944367727653759,11.387116179388613,0.0,27.000000000000135,27.000000000000135,0.0,37.16225867675037,31.400000000000166,41.80000000000022,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000061,3.3500000000000174,10.15995718189625
2020-03-17,900.3454477053423,153.28260253230303,101.15485668408589,15.072100125826388,3.031481687734906,1.4425774112935903,0.010000000000000054,1.2918367423246873,2.348548140867557,77.47555316718785,377.0810330060092,0.010000000000000054,1747.2818404996738,1354.59165328926,0.1085312065676167,10.722717548245415,0.0,27.000000000000135,27.000000000000135,0.0,41.38387613425969,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000063,3.3500000000000174,10.31050533216973
2020-03-18,1076.6309183581943,176.8080572644506,118.97055750983259,18.52602079572729,4.102764465542623,2.032216995121781,0.010000000000000054,1.5886766840867634,2.3296706402337346,100.66820333692958,486.3669803136547,0.010000000000000054,1900.851118577732,1482.0018039617762,0.11888483026507923,10.044126073271984,0.0,27.000000000000135,27.000000000000135,0.0,45.70445897529084,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3500000000000174,10.589023379956569
2020-03-19,1285.3591292987064,209.12015089921104,139.63747937995066,23.9001717053928,6.015971215996025,2.8598377625016527,0.010000000000000054,2.0504952312292652,2.3082217907764675,128.57988553437167,617.3162177821073,0.010000000000000054,2056.893073904214,1617.634966416713,0.13045256904657954,9.362289771502157,0.0,27.000000000000135,27.000000000000135,0.0,50.03031094122905,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3500000000000174,11.035669788176419
2020-03-20,1535.1892079953645,250.12403366568225,163.8409052686414,32.09820570212159,8.816842665390705,4.0198291945330045,0.010000000000000054,2.754910531372828,2.2841530916279256,161.50679521089546,771.4490250043261,0.010000000000000054,2216.2471163525342,1760.6787619812517,0.1431251410706492,8.688249326040978,0.0,27.000000000000135,27.000000000000135,0.0,54.27414254658122,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3500000000000174,11.692571299484904
2020-03-21,1833.2131083236116,298.2443665550154,192.1274614337051,43.9392651363198,12.421229284110932,5.595520570754324,0.010000000000000054,3.7722790523757834,2.257441256988562,199.63050041592896,949.5985496194392,0.010000000000000054,2379.6600786994404,1910.3667799539446,0.15671586614558575,8.032095203968364,0.0,27.000000000000135,27.000000000000135,0.0,58.34769563003943,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3500000000000174,12.601616257419128
2020-03-22,2183.8432022834368,350.79544362990157,224.81359381283582,60.05919998346171,16.64756385060748,7.648465088699245,0.010000000000000054,5.157210420503569,2.2280956486237775,243.06096516327239,1152.0463265649373,0.010000000000000054,2548.224002140292,2065.8327449525336,0.17100199333898922,7.4024925406621245,0.0,27.000000000000135,27.000000000000135,0.0,62.17156212330538,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3500000000000174,13.80173255505532
2020-03-23,2579.7557048800036,396.03651484912376,261.91493372420393,79.30244782211489,19.707182260935607,10.098029003984056,0.010000000000000054,6.8104430448540985,2.196159002143337,291.7027859280464,1377.9938916593233,0.010000000000000054,2723.0053157616553,2226.1605477253934,0.18571545751232238,6.806307026698928,0.0,27.000000000000135,27.000000000000135,0.0,65.67339428155478,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3500000000000174,15.325779054300565
2020-03-24,3025.307858168735,445.6451624781494,303.71709686716775,102.20852623504146,23.298680166936396,12.995737331527177,0.010000000000000054,8.778316769742727,2.1617520893579902,345.22246759729603,1625.3921705221296,0.010000000000000054,2901.245712742384,2390.613946669938,0.20053190664426152,6.251099048304745,0.0,27.000000000000135,27.000000000000135,0.0,68.79706235628578,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.348924969988013,17.208806772025667
2020-03-25,3527.98680830012,502.74870702344816,350.30701883654325,130.11783617595816,28.22703210322433,16.443785868716525,0.010000000000000054,11.175959781573392,2.125054047626123,403.06494378136,1891.3546159329715,0.010000000000000054,3081.5385508787067,2558.9849267122186,0.2151062667640627,5.742448397411499,0.0,27.000000000000135,27.000000000000135,0.0,71.50952284995523,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3457894657863325,19.483722195096487
2020-03-26,4095.520633051213,567.5861424201405,401.5365828087269,164.67748508284163,34.80346735472925,20.55750924639846,0.010000000000000054,14.144842654538188,2.0863189778656843,464.553830654379,2172.454698213469,0.010000000000000054,3264.5634800627195,2731.28530136901,0.22910701099741715,5.284588398898965,0.0,27.000000000000135,27.000000000000135,0.0,73.79224717948334,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3404332665758796,22.173168989567394
2020-03-27,4733.711612474262,638.2302176748351,456.99534030628746,207.47065421290736,42.96890626911749,25.43723196711952,0.010000000000000054,17.820943884892046,2.045821489378581,528.901232719292,2464.576948029854,0.010000000000000054,3452.0800114691524,2907.664881004138,0.24221309599854807,4.881114214494203,0.0,27.000000000000135,27.000000000000135,0.0,75.65461460245359,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3339352786787977,25.284645534307835
2020-03-28,5444.81118188318,711.1289980977566,515.9900517714102,259.738624143844,52.38653749110778,31.147156683807708,0.010000000000000054,22.310874041658742,2.003845108630577,595.1708502020429,2763.0500833559445,0.010000000000000054,3646.670060314863,3088.5404189948667,0.2541428536731196,4.534348912325084,0.0,27.000000000000135,27.000000000000135,0.0,77.13696111344342,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3287861390349596,28.808049322953668
2020-03-29,6226.301146593392,781.5120362268417,577.5293419959795,322.17229389973886,62.511250888208146,37.69953040878346,0.010000000000000054,27.673968879660407,1.9605908450475962,662.2988551693097,3063.2006362079783,0.010000000000000054,3848.9537249388036,3274.2652528369763,0.26464479377778777,4.245541904024038,0.0,27.000000000000135,27.000000000000135,0.0,78.303693039349,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3288798434488163,32.71504151710219
2020-03-30,7065.377492136396,839.0928991804752,640.8293513580072,393.0717866820771,70.95767863157317,45.0213405990893,0.010000000000000054,33.76420371210478,1.9162802378580976,729.1539571494463,3360.106407989862,0.010000000000000054,4057.620691247742,3464.855937042088,0.27350654297393595,4.012747248961795,0.0,27.000000000000135,27.000000000000135,0.0,79.1826854226922,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3393696434140248,36.959776612939834
2020-03-31,7963.953626536055,898.5885496277625,705.5402297434582,473.22604427788076,80.1978969827298,53.15004875894863,0.010000000000000054,40.6493407284872,1.8711132165319078,794.6246630786343,3648.9327148482525,0.010000000000000054,4273.277848752556,3660.809648321326,0.2805752853817129,3.8321703268312413,0.0,27.000000000000135,27.000000000000135,0.0,79.81436862422677,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.3667984949116176,41.4900340942049
2020-04-01,8925.128471356486,961.1841562415086,771.0345427019065,564.1192261625165,90.92591142483033,62.10725053171968,0.010000000000000054,48.45686365884126,1.8253124495676467,857.6132775287574,3924.9372866210056,0.010000000000000054,4496.497850042122,3862.909757249404,0.2857856980375779,3.698744745769848,0.0,27.000000000000135,27.000000000000135,0.0,80.2535264681702,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.418369094657723,46.2439953739597
2020-04-02,9951.245933349315,1026.124445558638,836.542714718739,667.3443323562133,103.24965334884271,71.88548799575176,0.010000000000000054,57.3236094441957,1.7791233158441278,917.1150809649278,4183.956681837125,0.010000000000000054,4725.0569524960465,4071.5241893009897,0.2891314519380093,3.607788358939543,0.0,27.000000000000135,27.000000000000135,0.0,80.57064485112775,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,3.5013068329980994,51.148272756344824
