date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,handwashing_facilities,life_expectancy,human_development_index,population
2020-03-11,21.049515983053507,1.3773011063699627,0.6953958359062229,3.0000000000000124,0.0,0.0,30.180000000000117,0.0,0.8300252100840366,718063.0000000028,601228.0000000023,0.020000000000000077,58.10000000000022,377.0000000000013,377.0000000000013,0.0,47.20254076438285,32.600000000000115,4.7200000000000175,2.0000000000000075,245.460000000001,6.000000000000025,1.0000000000000038,85.85000000000032,75.40000000000029,0.7000000000000026,98186856.00000039
2020-03-12,22.701161575070408,1.6948401720716821,0.9122482733838938,3.0000000000000133,0.0,0.0,30.180000000000128,0.0,0.8300987394958017,718063.000000003,601228.0000000026,0.020000000000000087,58.10000000000025,377.0000000000015,377.0000000000015,0.0,47.191810550662765,32.600000000000136,4.72000000000002,2.0000000000000084,245.46000000000112,6.000000000000027,1.0000000000000042,85.85000000000036,75.40000000000032,0.7000000000000028,98186856.00000043
2020-03-13,24.72276840172948,2.0527396959574506,1.1638237292783884,3.000000000000014,0.0,0.0,30.18000000000014,0.0,0.8302117404654206,718063.0000000033,601228.0000000028,0.020000000000000094,58.100000000000264,377.00000000000165,377.00000000000165,0.0,47.17577872747678,32.60000000000015,4.720000000000022,2.000000000000009,245.46000000000117,6.000000000000028,1.0000000000000044,85.85000000000039,75.40000000000035,0.7000000000000031,98186856.00000046
2020-03-14,27.13404462708901,2.431975586447731,1.4459006023886587,3.000000000000015,0.0,0.0,30.180000000000145,0.0,0.8303273573852656,718063.0000000035,601228.0000000029,0.020000000000000098,58.10000000000028,377.00000000000176,377.00000000000176,0.0,47.15797415549777,32.60000000000016,4.720000000000023,2.0000000000000093,245.46000000000123,6.00000000000003,1.0000000000000047,85.85000000000042,75.40000000000036,0.7000000000000033,98186856.00000048
2020-03-15,29.92756966941183,2.806722478458945,1.7515114246421764,3.000000000000016,0.0,0.0,30.18000000000015,0.0,0.8303853047228547,718063.0000000035,601228.000000003,0.0200000000000001,58.10000000000029,377.0000000000018,377.0000000000018,0.0,47.13553394564731,32.600000000000165,4.720000000000024,2.0000000000000098,245.4600000000013,6.000000000000032,1.0000000000000049,85.85000000000043,75.40000000000038,0.7000000000000034,98186856.00000049
2020-03-16,33.004468460850134,3.0867968685404006,2.0689853784363876,3.000000000000016,0.0,0.0,30.180000000000152,0.0,0.8303069164865506,718063.0000000035,601228.000000003,0.020000000000000104,58.10000000000029,377.0000000000019,377.0000000000019,0.0,47.136158216184484,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000132,6.000000000000032,1.000000000000005,85.85000000000045,75.40000000000039,0.7000000000000035,98186856.0000005
2020-03-17,36.380888514351305,3.383843611327737,2.3965746834717687,3.000000000000016,0.0,0.0,30.180000000000156,0.0,0.830013154397881,718063.0000000035,601228.000000003,0.020000000000000108,58.10000000000029,377.00000000000193,377.00000000000193,0.0,47.20463385283009,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2020-03-18,40.101745894490115,3.7264250485087373,2.7340989182276196,3.000000000000016,0.0,0.0,30.18000000000016,0.0,0.8294292258501248,718063.0000000035,601228.000000003,0.020000000000000108,58.10000000000029,377.000000000002,377.000000000002,0.0,47.39272732885988,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2020-03-19,44.21995841892843,4.122388275715755,3.0822283580307723,3.000000000000016,0.0,0.0,30.18000000000016,0.0,0.8284681701956103,718063.0000000035,601228.000000003,0.020000000000000108,58.10000000000029,377.000000000002,377.000000000002,0.0,47.73525558067859,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2020-03-20,48.78087055950992,4.564043954039572,3.441946478607119,3.000000000000016,0.0,0.0,30.18000000000016,0.0,0.8270360015962887,718063.0000000035,601228.000000003,0.020000000000000108,58.10000000000029,377.000000000002,377.000000000002,0.0,48.27846059307203,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2020-03-21,53.81057211808114,5.032050418664788,3.814146833745262,3.000000000000016,0.0,0.0,30.18000000000016,0.0,0.8250299100530677,718063.0000000035,601228.000000003,0.020000000000000108,58.10000000000029,377.000000000002,377.000000000002,0.0,49.06922165682737,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2020-03-22,59.30713723335734,5.49832676034637,4.199330713544248,3.000000000000016,0.0,0.0,30.18000000000016,0.0,0.822295056974191,718063.0000000035,601228.000000003,0.020000000000000108,58.10000000000029,377.000000000002,377.000000000002,0.0,50.14696456194832,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2020-03-23,65.20254103102975,5.896725031475043,4.601350976334665,3.000000000000016,0.0,0.0,30.18000000000016,0.0,0.8186590755360743,718063.0000000035,601228.000000003,0.020000000000000108,58.10000000000029,377.000000000002,377.000000000002,0.0,51.541097694247355,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2020-03-24,71.51486634211537,6.313316236437579,5.020403988553529,3.000000000000016,0.0,0.0,30.18000000000016,0.0,0.8139018696772669,718063.0000000035,601228.000000003,0.020000000000000108,58.10000000000029,377.000000000002,377.000000000002,0.0,53.26603416273473,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
