date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_fully_vaccinated_per_hundred,total_tests,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,extreme_poverty,cardiovasc_death_rate,female_smokers,male_smokers,life_expectancy,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
2020-03-11,6.250827679195176,1.4626322922501274,0.8498279847838704,2.924636393018757,0.07709465134737206,0.033916915831599906,0.07000000000000028,192.21583578049123,2.3721006158207425,0.009377674786092721,0.0469893676156486,2.055200764574849,10.020380821463343,66.94569115925958,24.681316248051395,0.07566208040655473,15.858233773049236,0.010000000000000038,0.07000000000000028,348.00000000000136,348.00000000000136,0.0500000000000002,20.55404445972752,9.840000000000037,39.700000000000166,14.310000000000056,0.2000000000000008,128.28000000000048,20.90000000000008,26.000000000000092,82.25000000000033,647601.0000000026,12.80000000000005,0.31000000000000116,22.830000000000087
2020-03-12,9.184749413547678,2.9979949932853014,1.257070625112768,2.9085710245636838,0.11691924319701932,0.05091376961448868,0.07000000000000031,281.44163424801684,2.3721354166166915,0.01648703760217457,0.03524202571173645,2.268081826890028,11.907815554377308,92.37373310907934,36.90440314037088,0.07828375943685512,15.470346909526965,0.010000000000000044,0.07000000000000031,348.0000000000015,348.0000000000015,0.05000000000000021,24.335654194910887,9.84000000000004,39.70000000000018,14.310000000000061,0.20000000000000084,128.28000000000054,20.90000000000009,26.000000000000107,82.25000000000036,647601.0000000028,12.800000000000054,0.3100000000000013,22.830000000000098
2020-03-13,14.742553656799448,5.603893788596832,2.001369387709823,2.927549793956057,0.17466422231373135,0.07499011066270897,0.07000000000000034,396.89039666209635,2.3711301662117137,0.02388757942981446,0.2526758631752047,2.5356513600096164,14.265075351257199,118.0120063605751,52.639614572472865,0.08165892494286447,15.025547027652676,0.010000000000000047,0.07000000000000034,348.0000000000016,348.0000000000016,0.050000000000000225,28.477328073461827,9.840000000000044,39.70000000000019,14.310000000000066,0.2000000000000009,128.2800000000006,20.900000000000098,26.000000000000114,82.25000000000038,647601.000000003,12.800000000000058,0.3100000000000014,22.830000000000105
2020-03-14,23.939041939432226,9.227500173380424,3.2089444615968548,3.001318454064332,0.2485159430766049,0.10770864634544827,0.07000000000000035,543.6752150789911,2.368398044826856,0.04483876149543776,0.9552955205229703,2.8620857358166183,17.133858226435827,148.80216895918406,72.39016665010466,0.08582047037166045,14.516314440099576,0.010000000000000049,0.07000000000000035,348.0000000000017,348.0000000000017,0.05000000000000024,32.902614025361466,9.840000000000046,39.700000000000195,14.31000000000007,0.20000000000000095,128.28000000000063,20.9000000000001,26.00000000000012,82.2500000000004,647601.0000000031,12.800000000000061,0.3100000000000015,22.830000000000112
2020-03-15,37.62475656769644,13.705967728613249,4.9848406991388305,3.1475951753898825,0.334690124728269,0.1501694938088603,0.07000000000000037,730.0277752394325,2.36313773853288,0.09859351843896696,2.2886920670244253,3.2485243166376105,20.535542344681467,187.91256724944662,96.83063403735247,0.09074398884855803,13.940199630979675,0.01000000000000005,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,37.507489769182776,9.840000000000048,39.7000000000002,14.310000000000072,0.200000000000001,128.28000000000065,20.900000000000105,26.000000000000128,82.25000000000041,647601.0000000033,12.800000000000065,0.31000000000000155,22.830000000000116
2020-03-16,55.163153721829346,17.55358697939469,7.3476326251944775,3.3541676161901224,0.40523543452874944,0.20176545261262502,0.07000000000000037,965.762710873662,2.354502463563529,0.21512160941746106,4.416955378645836,3.6926080310879668,24.466508083656592,237.01630972926392,126.61513777752982,0.09630419396350334,13.307107544824946,0.010000000000000052,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,42.15869263393306,9.84000000000005,39.70000000000021,14.310000000000073,0.200000000000001,128.28000000000065,20.90000000000011,26.00000000000013,82.25000000000043,647601.0000000034,12.800000000000065,0.3100000000000016,22.83000000000012
2020-03-17,77.1619418912429,22.010180538359897,10.364703460492521,3.632965725070846,0.48577854745441695,0.2633830745919839,0.07000000000000037,1259.6364562321723,2.3416646627987,0.42031017926736325,7.51245796901995,4.192939262765608,28.936336414113818,294.9165632601031,162.353984231661,0.10233827798717196,12.627711880338182,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,46.76593802748608,9.840000000000051,39.70000000000021,14.310000000000075,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.833788715486314
2020-03-18,104.78690567505814,27.633508060524996,14.104644111206529,4.008693266007407,0.5869098640491204,0.3361413783421787,0.07000000000000037,1619.4405613079402,2.3238648513330293,0.7380025116321663,11.702055176829635,4.746881471730231,33.94588283972016,360.63743860538835,204.50104085635772,0.1086788862537922,11.91235954050575,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,51.25603723102189,9.840000000000051,39.70000000000021,14.310000000000077,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.844839135654382
2020-03-19,139.35364079475545,34.57314332722963,18.616128687800543,4.510301462110606,0.7117240916373588,0.4209879018885031,0.07000000000000037,2051.460721562731,2.3004842881442484,1.1899918643317555,17.05937913310708,5.349264437438832,39.4729059888723,432.6692877452509,253.28335982778918,0.11517189901484337,11.16974315247047,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,55.55694986896788,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.86371592483159
2020-03-20,182.02135535366233,42.67252071455613,23.912071144163328,5.1645942284510955,0.8576941676291199,0.5183957421888412,0.07000000000000037,2560.2701614047623,2.271085581977614,1.7908617069107478,23.569889876656482,5.991851827940618,45.46512136070963,509.2987337468836,309.3272742341263,0.1215365680878942,10.427170809731013,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,59.601024942126784,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.886616706298025
2020-03-21,233.56322078156919,51.54547004464378,29.95774275695902,5.9914320966777,1.0180767019985064,0.6281363347605722,0.07000000000000037,3148.9329620361254,2.2353882007042865,2.5498366486381414,31.19399788583762,6.663380513766446,51.83882393677574,589.0178932319479,372.34673234010745,0.12742965618873922,9.723748340006738,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,63.30930215843746,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.90476375790713
2020-03-22,294.1941350431911,60.63361772417463,36.66186023514016,7.0001351584811395,1.182966059142709,0.7491090384007474,0.07000000000000037,3818.710403492196,2.1932589915107648,3.4856160126583173,39.89208858890966,7.350028690339161,58.481687441916115,670.0268491418033,441.34361421952883,0.13257757504394635,9.094115392044495,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,66.61941650247397,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.904433516555784
2020-03-23,363.51465428821183,69.32254684193524,44.05754045754461,8.174180231175027,1.3274798772594258,0.8806502985161409,0.07000000000000037,4567.680087687029,2.1447278570784545,4.606358098698662,49.609499537997806,8.036558824984969,65.25869609210301,749.1460256734191,514.6176492554687,0.13665910242064583,8.580077494259626,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,69.4925224608892,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.867464439291467
2020-03-24,441.9406448855199,78.42751129499392,52.117230811807566,9.525108347266226,1.4808878652813529,1.0226089262141924,0.07000000000000037,5390.443970096247,2.090014703410007,5.907014857152646,60.198398085948384,8.706736230198711,72.01592390673552,822.8961385181557,590.142907271273,0.1394768736803844,8.208973763875079,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,71.91848719149766,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.759677053265843
2020-03-25,529.4939290422923,87.55442468003682,60.67739595953453,11.065372954050208,1.6454913676100156,1.173649810368468,0.07000000000000037,6279.443368651706,2.029561609328678,7.368367154499923,71.45781601759654,9.34365915390309,78.58556468644665,889.0985906371639,665.722597389461,0.1409772415563454,7.990479514890805,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,73.8923156198677,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.54549345344558
2020-03-26,625.7511513712486,96.25807772140463,69.48952870850042,12.803102113727727,1.8184915056687303,1.3315951470459075,0.07000000000000037,7224.757752733137,1.9640322283281206,8.968809302526546,83.17180415928678,9.92974778217865,84.79735524906728,945.3887781427096,739.0371322696343,0.14119964092808665,7.905669914125451,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,75.43614783319435,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,22.197791943440944
2020-03-27,729.8054288160914,104.05491898917906,78.25840816679886,14.738170153492334,1.9932642336471558,1.4936803615772583,0.07000000000000037,8218.878689469067,1.8942371641355564,10.699748541212967,95.1228899649727,10.448677537160368,90.48975159240132,994.1767322818883,808.3582952267909,0.140233441103305,7.921018757507481,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,76.60175292402322,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,21.704188033672708
2020-03-28,840.2375880955867,110.43264043774744,86.67079335845418,16.85925140309601,2.160316630309708,1.656746050109902,0.07000000000000037,9256.306690017136,1.8211114542264273,12.539404166090746,107.03937174005164,10.886519695949062,95.52091975210888,1037.4698472075395,872.4613199979874,0.13812950875249508,8.023041055848786,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,77.44950376864777,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,21.070635207542857
2020-03-29,955.0945937866239,114.85736655972642,94.4169434351304,19.1416104980234,2.308004117851871,1.817381935772475,0.07000000000000037,10329.243608333814,1.7457075402496545,14.449268703107194,118.67964192721088,11.232827716370346,99.77958768092087,1072.9683033112801,930.0510643359194,0.13499322076928422,8.201792750516207,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,78.03820975925905,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,20.32301551360804
2020-03-30,1072.8477391344109,117.75341599930371,101.3355057340726,21.551747627880875,2.429370897050833,1.9747323147899287,0.07000000000000037,11427.747040445598,1.6691421613281607,16.381553983697586,129.7979828998363,11.481682842869244,103.19579289385177,1098.5269708577346,979.9812200360393,0.1309611405284824,8.451068221581416,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,78.44549765557885,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,19.50722252725518
2020-03-31,1192.7835419073713,119.9360057615982,107.26512412925533,24.08494840675427,2.5476261042684136,2.1270836575533423,0.07000000000000037,12541.289627457685,1.592497700504849,18.28356367781847,140.1841206590404,11.630908452218437,105.73030343851161,1113.560241071551,1021.5195931136503,0.12622812753598703,8.762536783509928,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,78.74162324168425,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,18.701284057690923
2020-04-01,1313.6938943102982,120.91050464440502,112.03008210793068,26.73080891333983,2.656679500631825,2.2715250896420627,0.07000000000000037,13657.778015680553,1.5167986147451544,20.1095861391008,149.6307052324835,11.680067939958008,107.35950382784499,1116.5016287674657,1054.0176683323305,0.12104084355115009,9.124068069209706,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,78.9637174312633,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,17.991766626239862
2020-04-02,1434.13401155367,120.4402314244804,115.48445524610656,29.47385005927771,2.7511553914725804,2.404777786203755,0.07000000000000037,14765.900108399095,1.4429354187188546,21.820424898443285,157.9967037789201,11.631160937423042,108.08560810913303,1108.1320231269906,1077.277003673296,0.11556763977389922,9.527697141112206,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,79.13028807344759,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,17.45996034690773
2020-04-03,1552.61589328064,118.4819673628013,117.5452255651554,32.2939783654021,2.826213990275416,2.5238170177394394,0.07000000000000037,15855.45365272792,1.3715987844657747,23.392193269824745,165.19125763380248,11.488822268308779,107.9410183452168,1089.5609921351604,1090.9134411841915,0.1100036225259643,9.961399875872955,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,79.2552160550858,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,17.17161039315709
