date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,new_tests,new_tests_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,female_smokers,life_expectancy,population
2020-12-03,137952.9354571611,200.3103097980973,205.3239012791371,236.36193268770992,0.2594893626620959,0.23740721883947152,10811.000000000056,81.71957082198918,0.932825827727277,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000004522,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-04,138150.65091413798,197.71545697688612,203.55629813129877,236.62618448669423,0.26425179898429046,0.24488556926858268,10811.000000000056,81.81082695294967,0.9263120016939721,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000003401,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-05,138345.41265231345,194.76173817545734,201.6157712713897,236.89231128034098,0.26612679364675085,0.2519051271776817,10811.000000000056,81.90267548297352,0.9197765028865112,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000002561,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-06,138537.02691004975,191.61425773631206,199.47767800105385,237.1570162656859,0.26470498534495357,0.25776368701222097,10811.000000000056,81.9939805941307,0.913386352601213,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000193,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-07,138725.8604055498,188.83349550003646,197.1107032325295,237.41543511458474,0.2584188488988254,0.26138724489717513,10811.000000000056,82.08306382310299,0.9073788077605425,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000001457,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-08,138911.69483551354,185.8344299637477,194.49999203331788,237.66631130685033,0.2508761922655867,0.26248823587068393,10811.000000000056,82.16949082143208,0.9020670728533751,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000001103,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-09,139094.21197989973,182.51714438619177,191.65300452919035,237.90983367406182,0.2435223672114722,0.26118146455653624,10811.000000000056,82.25333175537605,0.8977687920349905,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000836,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-10,139273.12307671556,178.91109681582375,188.5959911150572,238.14727506162296,0.2374413875611578,0.25788512879878583,10811.000000000056,82.33503517723028,0.8947018364308983,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000637,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-11,139448.26585310895,175.14277639338064,185.37134886311927,238.38072132530613,0.23344626368315047,0.2532465873877129,10811.000000000056,82.4153334288181,0.8930396287776028,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000486,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-12,139619.67729868775,171.41144557881074,182.03563882898158,238.61286807865994,0.2321467533538305,0.248086685854295,10811.000000000056,82.49517169410885,0.8929203162826216,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000374,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-13,139787.64824550922,167.9709468214709,178.6580990312387,238.84686825356542,0.23400017490548308,0.24335800081606096,10811.000000000056,82.57565478868129,0.8943482850464859,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000029,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-14,139952.7630425678,165.1147970585727,175.26982750549132,239.08621777065275,0.2393495170873221,0.24028999382471572,10811.000000000056,82.65799464677934,0.897227923545693,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000228,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-15,140115.0155753973,162.25253282948242,171.90114212233138,239.33219726464148,0.24597949398873048,0.23925611851010142,10811.000000000056,82.74264126627402,0.9014949568803441,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000179,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-16,140274.468808245,159.45323284770996,168.60650154973195,239.5855248069171,0.25332754227564647,0.2403417333557503,10811.000000000056,82.82985619211028,0.9070305583195999,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000144,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-17,140431.28179364355,156.8129853985493,165.44988084878915,239.84633494326187,0.26081013634474426,0.24339188502004513,10811.000000000056,82.91970145242155,0.9137281546802312,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000117,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-18,140585.72992958967,154.4481359461326,162.49380317052874,240.11416297215263,0.2678280288907499,0.2480471458270898,10811.000000000056,83.01203126061557,0.9213940474904592,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000097,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-19,140738.22015242837,152.4902228387205,159.79111352851083,240.38793315348457,0.2737701813319284,0.253770491884862,10811.000000000056,83.10648579193884,0.9299293429869473,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000083,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-20,140889.30233151605,151.0821790876702,157.3788091282838,240.66594986511376,0.2780167116291988,0.2598674616738279,10811.000000000056,83.20248651589995,0.9393548934716274,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000071,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-21,141039.29210093198,149.9897694159468,155.21850455144897,240.9484119786676,0.2824621135538323,0.2658668212068904,10811.000000000056,83.30011504852817,0.9497483937624162,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000063,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-22,141188.40089535012,149.10879441813353,153.34127514920425,241.23462831173214,0.28621633306453426,0.2714873815806692,10811.000000000056,83.39913767618293,0.9611737710813482,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000057,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-23,141337.0590263932,148.65813104307676,151.79958629079803,241.52230284336633,0.28767453163421236,0.2762944308202793,10811.000000000056,83.49875451764152,0.9736115823510901,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000051,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-24,141485.81135124306,148.75232484985787,150.64853441751694,241.80825912993944,0.28595628657310634,0.2798076039814026,10811.000000000056,83.5978525721356,0.9869835736411472,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000049,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-25,141635.2390240983,149.4276728552346,149.93177783317668,242.08898361700892,0.2807244870694552,0.281581785726841,10811.000000000056,83.69519550537848,1.001112761032413,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000046,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-26,141785.90080976754,150.6617856692219,149.67098479699,242.3610331232289,0.27204950621999735,0.2812677872589321,10811.000000000056,83.78956598908569,1.0156955921059208,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000043,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-27,141938.2890688643,152.38825909677766,149.85791959321784,242.62134045328173,0.2603073300528458,0.27865785401886006,10811.000000000056,83.87987245561528,1.0303578285332236,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.81000000000041,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-28,142092.3089315773,154.01986271301655,150.433923049794,242.86744360757638,0.2461031542946443,0.2733542502426522,10811.000000000056,83.96522916394818,1.0447173048194407,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-29,142248.27229338262,155.96336180528624,151.4133361141072,243.0976576895223,0.23021408194593498,0.26521025781773605,10811.000000000056,84.045040974448,1.0583573063456746,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-30,142406.68287226727,158.4105788846695,152.8066389634087,243.311203835985,0.21354614646268352,0.254443892458325,10811.000000000056,84.11903121564544,1.0709029183500784,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2020-12-31,142568.07626215153,161.3933898842522,154.61250701829042,243.50830591512744,0.1971020791424233,0.24154672024872142,10811.000000000056,84.18727518936834,1.0820407957438145,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-01,142732.89997295514,164.82371080362248,156.81185295279366,243.69026304979127,0.18195713466386357,0.22721547005079473,10811.000000000056,84.25022529958939,1.0914948825221482,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-02,142901.4234606474,168.52348769224523,159.36335820199045,243.85950401003288,0.16924096024159535,0.2123007428095895,10811.000000000056,84.30872989906192,1.0990240384268422,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-03,143073.67064978438,172.24718913699283,162.20012159266955,244.019628007525,0.16012399749212106,0.19776854353253168,10811.000000000056,84.36404742429656,1.104379696564154,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-04,143249.26848507603,175.59783529165892,165.28241892559484,244.17669579556008,0.1570677880350574,0.18484790086206865,10811.000000000056,84.41828556822253,1.1074231046790963,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-05,143428.37565275357,179.10716767753564,168.58836881604512,244.33168151053593,0.15498571497587307,0.17392454878811597,10811.000000000056,84.47178560473844,1.108067974921735,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-06,143611.08846225444,182.71280950087984,172.0597809753179,244.48442693768575,0.15274542714981063,0.16509305606426106,10811.000000000056,84.52450129146604,1.1063827523613092,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-07,143797.38097177184,186.29250951738607,175.61644998488237,244.63408620197185,0.1496592642860815,0.15820537705142806,10811.000000000056,84.57615069387437,1.1026307940705955,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-08,143987.06008241666,189.67911064482718,179.16687562699428,244.7794592862562,0.14537308428437384,0.15290726485062683,10811.000000000056,84.62633005337293,1.0972912920623212,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-09,144179.73185883922,192.67177642253466,182.6163031326571,244.91924216992842,0.13978288367223335,0.1486655811525146,10811.000000000056,84.67459918838146,1.0909948103524956,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-10,144374.77626969523,195.04441085600922,185.87275336759265,245.05221443287653,0.13297226294809888,0.14478877862456713,10811.000000000056,84.72054554513237,1.0844563534010894,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-11,144571.01185644098,196.2355867457564,188.82075135407229,245.17611945426341,0.12390502138689846,0.14007671648296982,10811.000000000056,84.7634036643439,1.0783198022195322,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-12,144768.29753163282,197.28567519183213,191.41747980514725,245.29039599018074,0.11427653591735559,0.13431076942428313,10811.000000000056,84.80298406693936,1.0731524243860469,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-13,144966.73118039902,198.43364876620794,193.66316900059635,245.39575432941677,0.10535833923601291,0.12761866207144457,10811.000000000056,84.83952925899584,1.0694048806683343,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-14,145166.53642666986,199.8052462708424,195.5934732274999,245.49385841028203,0.0981040808652774,0.12036364102675745,10811.000000000056,84.87360573545578,1.0673687865516723,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-15,145367.97770785005,201.44128118018443,197.27375311067047,245.58708740822902,0.09322899794695427,0.11306135391163252,10811.000000000056,84.90602298291063,1.0672428148652748,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1351.000000000007,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-16,145571.29658082308,203.3188729730507,198.79478736047568,245.6783569265664,0.09126951833739747,0.1063175086463942,10811.000000000056,84.93777273168858,1.069127489300218,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1350.4705882353012,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-17,145776.66395145463,205.36737063153365,200.26955658370548,245.7709848894953,0.0926279629288724,0.10078111791013511,10811.000000000056,84.9699833949204,1.0730586098646286,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1348.9277310924442,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-18,145983.14214587948,206.47819442484638,201.7328773602099,245.86859096188587,0.09760607239057817,0.09729850811585937,10811.000000000056,85.00388589783877,1.0789899819621447,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1346.2936813186884,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-19,146190.9435518791,207.80140599963056,203.2352431849929,245.97254858663774,0.10395762475188661,0.09614695800997157,10811.000000000056,85.03994739041217,1.0868153694709637,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1343.0999474789987,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-20,146400.87322628833,209.92967440922547,204.8776722077495,246.08364544127147,0.11109685463372768,0.09733080674277292,10811.000000000056,85.07843581753451,1.0963621735156355,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1340.5718093487467,0.4600000000000025,64.8100000000004,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-21,146614.01169088646,213.13846459812817,206.78256992827528,246.20206827617048,0.1184228348990193,0.10062706433309793,10811.000000000056,85.11941477523891,1.10738976200486,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1340.6227322539664,0.4600000000000025,64.80532352941216,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-22,146831.47702931566,217.46533842920405,209.0718762180232,246.32739154326265,0.1253232670921703,0.10561961951679194,10811.000000000056,85.16273965285787,1.1196027610640862,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1345.7860375550533,0.4600000000000025,64.79285609243736,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-23,147054.24645976975,222.7694304540947,211.85067558627142,246.45856886753137,0.13117732426870776,0.11172489563306925,10811.000000000056,85.20805473964353,1.1325992912246985,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1359.621622542504,0.4600000000000025,64.77647949660671,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-24,147283.02251451078,228.77605474102384,215.19490487974912,246.59392665064888,0.1353577831174974,0.11821109253928178,10811.000000000056,85.25479105473276,1.1458995330597666,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1385.9850113477332,0.4600000000000025,64.76427397281066,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-25,147516.8431787081,233.82066419733255,219.10107943550702,246.73115927370128,0.13723262305240896,0.12421261804699547,10811.000000000056,85.30216471962112,1.1589829885149299,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1428.4791431261867,0.4600000000000025,64.76641976532237,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-26,147756.31367039197,239.47049168387565,223.62531297029574,246.86979802670487,0.13863875300359263,0.12945794446608067,10811.000000000056,85.35001639685882,1.1713448690526502,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1490.0432131946748,0.4600000000000025,64.79362332431506,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-27,148002.60445124278,246.29078085081917,228.81980227781912,247.00949137717186,0.1396933504669804,0.13377978672706556,10811.000000000056,85.39822658335852,1.1825070357584617,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1572.6443038843731,0.4600000000000025,64.85593695024997,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-28,148257.0161212377,254.4116699949344,234.71598486932137,247.14997567573639,0.14048429856452122,0.13711328219138857,10811.000000000056,85.44670565180472,1.192192494013418,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1677.046107680574,0.4600000000000025,64.9618735271672,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-29,148520.65308963566,263.63696839794653,241.3119072040276,247.29105318537407,0.14107750963767682,0.13949462550908787,10811.000000000056,85.4953863817108,1.2002489277175636,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1802.635469577499,0.4600000000000025,65.1177425726541,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-30,148794.17882821595,273.52573858029615,248.56275086197388,247.43257560331662,0.14152241794254353,0.1410600447620682,10811.000000000056,85.5442183577118,1.2066010461437013,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,1947.8217056091132,0.4600000000000025,65.32715227532131,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-01-31,149077.63231120742,283.4534829914604,256.37372717363013,247.5744317024878,0.14185609917119357,0.14204503357155135,10811.000000000056,85.59316376828397,1.2112054710977582,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,2110.402704546205,0.4600000000000025,65.59063602290995,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-01,149369.1533704452,291.52105923777805,264.61652970472204,247.71023554157208,0.13580383908427768,0.14188881719547042,10811.000000000056,85.64001358251562,1.214061989554736,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,2287.4456774077184,0.4600000000000025,65.90537229837196,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-02,149669.21379965052,300.0604292053217,273.2720994440235,247.8404497654231,0.13021422385102352,0.1407275372663509,10811.000000000056,85.68492825411373,1.2152638483392921,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,2475.3344034985853,0.4600000000000025,66.26497460193032,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-03,149978.72117714598,309.5073774954591,282.30288825464055,247.96986544300756,0.12941567758445396,0.13929436012494112,10811.000000000056,85.72956577688147,1.2151443956274506,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,2669.940088338229,0.4600000000000025,66.65933389262432,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-04,150298.59883373237,319.87765658636533,291.6550102439867,248.105711945863,0.13584650285543828,0.13865548244018305,10811.000000000056,85.77642772632638,1.213818542357306,10811.000000000056,12408.000000000065,34.650000000000176,3.71000000000002,21042.00000000011,2866.886191011272,0.4600000000000025,67.07917689005657,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-05,150629.47082859618,330.87199486382104,301.25985529126456,248.2562393569412,0.15052741107823053,0.1400121354241905,10811.000000000056,85.82836879086643,1.2112595111635855,10811.000000000056,12408.000000000065,34.650000000000176,3.7094256716771414,21042.00000000011,3061.8813691795967,0.4600000000000025,67.51891207930723,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-06,150971.4256812405,341.954852644311,311.0352991930772,248.4296552772408,0.17341592029962344,0.14455208799348246,10811.000000000056,85.88822892023464,1.207418130463835,10811.000000000056,12408.000000000065,34.650000000000176,3.707750547402079,21042.00000000011,3249.366537550508,0.4600000000000025,67.97163234648762,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-07,151323.83917043285,352.41348919234827,320.88661127263646,248.63332743078163,0.20367215354081364,0.15333827413990847,10811.000000000056,85.95855743678244,1.2022916198258997,10811.000000000056,12408.000000000065,34.650000000000176,3.704889030165174,21042.00000000011,3423.7853104027054,0.4600000000000025,68.42698848093886,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-08,151684.66538299614,360.8262125632986,330.78726533877,248.87444612253714,0.24111869175548142,0.1683092970722878,10811.000000000056,86.04183469038593,1.195982935942471,10811.000000000056,12408.000000000065,34.650000000000176,3.701417519184699,21042.00000000011,3580.9100073657064,0.4600000000000025,68.87309850356138,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-09,152054.06653886335,369.4011558672062,340.6930424106714,249.15694965331238,0.28250353077524126,0.18995837875121038,10811.000000000056,86.13942401391108,1.188658501245801,10811.000000000056,12408.000000000065,34.650000000000176,3.6986666222768094,21042.00000000011,3718.681180378843,0.4600000000000025,69.29797966306221,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-10,152432.35184338497,378.2853045216076,350.51846490431956,249.48169090837507,0.32474125506268564,0.21771894566651098,10811.000000000056,86.25162634915354,1.180515369147022,10811.000000000056,12408.000000000065,34.650000000000176,3.6992910116196183,21042.00000000011,3837.681021030744,0.4600000000000025,69.69062243314032,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-11,152819.72112235794,387.36927897297744,360.16017689414196,249.84656229892872,0.36487139055364065,0.250253818170375,10811.000000000056,86.37772121629321,1.1717544971252973,10811.000000000056,12408.000000000065,34.650000000000176,3.7065702484813734,21042.00000000011,3941.337010116955,0.4600000000000025,70.04179601037569,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-12,153216.07254829744,396.35142593949445,369.51447930926247,250.24658946821756,0.40002716928885756,0.2856721024771677,10811.000000000056,86.51599744098539,1.162507534123871,10811.000000000056,12408.000000000065,34.650000000000176,3.7238844017665906,21042.00000000011,4035.9172049051103,0.4600000000000025,70.34465243764612,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
2021-02-13,153620.85843514054,404.7858868431153,378.4904813306869,250.67400157110535,0.4274121028877816,0.3216918596633062,10811.000000000056,86.66377619967903,1.1528473603537321,10811.000000000056,12408.000000000065,34.650000000000176,3.7543207619256567,21042.00000000011,4131.580550737663,0.4600000000000025,70.59517969668977,31.90000000000017,0.6200000000000032,0.800000000000004,80.23000000000044,2695131.000000014
