date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,population
2020-03-11,80464.4864116153,207.35462068970332,251.1706251793744,3005.58375617755,40.70011393670239,43.9759601955149,56.46075568015315,0.20851816344481922,1627907.0000000065,97397.80000000037,2.66000000000001,2383000.000000009,0.4100000000000016,80.90903705397685,48.400000000000176,38.70000000000016,0.7000000000000026,1425887360.0000052
2020-03-12,80528.39755260796,174.96508768093594,228.36943955319117,3024.4157577445917,36.3195319750842,41.40378739933074,56.505796075482834,0.2145522768026988,1627907.0000000072,97397.8000000004,2.6600000000000112,2383000.00000001,0.4100000000000018,80.84305203094817,48.4000000000002,38.70000000000017,0.7000000000000028,1425887360.000006
2020-03-13,80594.70577596223,146.33837620026245,205.02906043412435,3044.1258131371487,32.31897994446767,38.690108972251814,56.552479732759586,0.22507306345205677,1627907.0000000077,97397.80000000042,2.660000000000012,2383000.0000000107,0.4100000000000019,80.75817202256482,48.40000000000021,38.70000000000019,0.7000000000000031,1425887360.0000064
2020-03-14,80662.31666228853,122.45649708232358,181.8569978142812,3064.280898314404,28.791368119307467,35.8986167970622,56.60002382671909,0.24070654290255297,1627907.0000000081,97397.80000000045,2.6600000000000126,2383000.000000011,0.41000000000000203,80.65593784045313,48.400000000000226,38.700000000000195,0.7000000000000033,1425887360.0000067
2020-03-15,80729.72471391108,104.33566628297739,159.68623817971553,3084.319836631735,25.845271402990644,33.111537258430175,56.64735836777695,0.26190918965913884,1627907.0000000084,97397.80000000048,2.660000000000013,2383000.0000000116,0.41000000000000214,80.55181246243434,48.40000000000023,38.7000000000002,0.7000000000000034,1425887360.000007
2020-03-16,80794.2095179803,92.18051506452787,139.25001493084363,3103.644563963786,23.679477146296012,30.409946576660413,56.69254931881922,0.28895403186943547,1627907.0000000086,97397.80000000048,2.6600000000000135,2383000.000000012,0.41000000000000214,80.45230181612128,48.40000000000024,38.7000000000002,0.7000000000000035,1425887360.0000072
2020-03-17,80855.20996653964,81.7722318058297,120.94052477279345,3122.0151133412987,21.6366117381965,27.828921309353774,56.73519608736918,0.3215597385109977,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,80.356059587689,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-18,80912.9934154349,73.36228633013188,105.11144416136634,3139.2346220130894,19.669055442302856,25.40208707122027,56.775493542579326,0.35916317815603493,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,80.25674879548568,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-19,80968.41414690272,67.10485954397906,92.00927397428921,3155.1755625020646,17.778100566859674,23.15597771453352,56.814058909358614,0.40093637844572766,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,80.1472209372737,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-20,81022.732216512,63.08116566638773,81.72184801465363,3169.799415897238,16.001723453586916,21.10580471447159,56.851801938967974,0.44577759088019187,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,80.02031841788752,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-21,81077.47758836989,61.31769390072817,74.13971438849514,3183.171426822739,14.405413469311078,19.252284208122617,56.88982753696685,0.49235711041935615,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,79.87414023552306,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-22,81134.34823652639,61.79988968863607,68.92717153797776,3195.47166966457,13.075294749688556,17.57925727373904,56.92936273417318,0.5391532562146474,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,79.70277696074066,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-23,81194.95851094372,64.3072055664125,65.59329316544202,3207.0424238709275,12.15204313725027,16.045968165388327,56.97157586446318,0.5845606435184526,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,79.49851032236556,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-24,81260.0564559293,67.8706433474016,64.0934002231443,3217.9050241087593,11.29856693600171,14.654270241688318,57.01700688218716,0.6269962744940442,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,79.25346289691325,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-25,81330.16811764198,72.1911854840484,64.29066490556129,3228.0634319471205,10.485382861988366,13.406241950820228,57.06603570462688,0.6649952666333009,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,78.96083537565855,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-26,81405.52489236864,76.91641755518252,65.96575902176964,3237.523931426408,9.705730747008415,12.301037474750606,57.118830107494155,0.6973642586369031,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,78.6321832544331,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-27,81486.00903773167,81.65387748442193,68.8240902747307,3246.3099007352926,8.969892759674549,11.332524712397808,57.17530664655476,0.7233517330856293,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,78.26754451904084,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-28,81571.11280609459,85.98106745397592,72.50122947075403,3254.47289096841,8.300932821210347,10.487513767006835,57.235101348846335,0.742648738405044,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,77.86206013459426,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-29,81659.90779461632,89.45296283999727,76.56698092659505,3262.1009351946377,7.731501167297556,9.744428311680476,57.297547731091846,0.7552554613668093,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,77.39739545647262,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2020-03-30,81751.38876451438,91.97445063678543,80.60585544284558,3269.360074375944,7.336731887108599,9.071767096720937,57.36192501939201,0.7614895921466336,1627907.0000000088,97397.80000000048,2.660000000000014,2383000.000000012,0.41000000000000214,76.84795173133324,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
