date,total_cases,new_cases,total_deaths,new_deaths,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-03-11,0.0,0.0,0.0,0.0,994.0000000000038,0.030000000000000117,382836.0000000015
2020-03-12,0.0,0.0,0.0,0.0,994.0000000000042,0.03000000000000013,382836.0000000017
2020-03-13,0.0,0.0,0.0,0.0,994.0000000000045,0.030000000000000138,382836.0000000018
2020-03-14,0.0,0.0,0.0,0.0,994.0000000000048,0.030000000000000145,382836.00000000186
2020-03-15,0.0,0.0,0.0,0.0,994.000000000005,0.03000000000000015,382836.0000000019
2020-03-16,0.0,0.0,0.0,0.0,994.0000000000051,0.030000000000000155,382836.000000002
2020-03-17,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-18,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-19,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-20,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-21,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-22,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-23,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-24,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-25,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-26,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-27,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-28,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-29,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-30,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-03-31,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-01,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-02,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-03,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-04,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-05,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-06,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-07,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-08,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-09,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-10,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-11,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-12,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-13,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-14,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-15,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-16,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-17,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-18,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-19,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-20,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-21,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-22,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-23,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-24,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-25,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-26,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-27,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-28,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-29,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-04-30,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-01,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-02,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-03,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-04,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-05,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-06,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-07,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-08,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-09,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-10,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-11,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-12,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-13,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-14,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-15,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-16,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-17,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
2020-05-18,0.0,0.0,0.0,0.0,994.0000000000052,0.03000000000000016,382836.00000000204
