date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,male_smokers,handwashing_facilities,population,excess_mortality_cumulative
2020-04-05,785.2228618761187,80.98655371076894,65.53531254330979,12.601063589655947,2.210791419790485,1.3083960258786758,1.4400000000000075,1.6646679252693453,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,85.48956581801812,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4828826188918611
2020-04-06,871.5344217787778,86.31171554164182,70.26361078110884,14.83424953451736,2.540074818882946,1.5715365152073293,1.4400000000000075,1.6272349452448358,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.1835809569203,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4824351641082129
2020-04-07,963.5288383121069,91.99453326256635,75.37270792422865,17.478288960842804,2.9039733733735917,1.8715494452290302,1.4400000000000075,1.5897710699549605,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.62566697173042,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4820874033174307
2020-04-08,1061.6848317075792,98.15608094240005,80.84938840923496,20.597776190573967,3.3299515878841106,2.2098965700239104,1.4400000000000075,1.5523040620008053,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.87601816674234,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48181184386176606
2020-04-09,1166.394005164009,104.70923911662567,86.63886418992573,24.258206092510356,3.8219627212944736,2.5864646059277634,1.4400000000000075,1.5149867730681559,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.01606663087458,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48159374827104656
2020-04-10,1277.804699089557,111.41074317069504,92.65382816830095,28.508134207391873,4.366326598178362,2.999149359423204,1.4400000000000075,1.4781529757287206,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.06459845408689,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4814249030400203
2020-04-11,1395.7048817832335,117.90021962753667,98.78124426779019,33.36579684171075,4.936137967379741,3.443543823058037,1.4400000000000075,1.4422994441430195,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.03369383086911,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4812982691167506
2020-04-12,1519.434317446025,123.72946336318662,104.88743998817313,38.809076138070466,5.494572770945288,3.912704247384033,1.4400000000000075,1.4080280737342865,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.93742583533682,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4812032936742983
2020-04-13,1647.5212131976439,128.08691652691505,110.85543002345065,44.746545306526436,5.9759392743951425,4.4036427621379035,1.4400000000000075,1.3758982369426043,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.79151087617953,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4811320620924591
2020-04-14,1779.9314076357923,132.41021001962088,116.62924414008333,51.19245584479473,6.474763117722677,4.913911127841317,1.4400000000000075,1.3463624301310015,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.60838267232546,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48107863840607973
2020-04-15,1916.7467457720963,136.81534982240817,122.15217858017581,58.15951641494716,6.988700004743215,5.436796791259148,1.4400000000000075,1.319802527187781,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.4020481548583,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4810385706412952
2020-04-16,2058.0297425869944,141.28300557947603,127.37720730294072,65.64780473202498,7.5045178930209016,5.963127490018386,1.4400000000000075,1.296616116463882,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.18664697587235,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48100851981770676
2020-04-17,2203.722080695906,145.6923446823448,132.27479041579656,73.63645148049916,8.000818930431494,6.482624706072301,1.4400000000000075,1.2771708785567044,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,85.97943707417976,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48098598170001544
2020-04-18,2353.5684835988563,149.8464078330258,136.8387304976912,82.07740325161564,8.450080907584463,6.9849187557985815,1.4400000000000075,1.2617784498031148,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,85.79836998404475,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48096907811174694
2020-04-19,2507.059620617699,153.49114071639855,141.0905648415944,90.8907447464042,8.820188347139556,7.46031010757293,1.4400000000000075,1.250738329918595,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,85.66027231673439,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809564004205456
2020-04-20,2661.928361229277,154.86874338474578,144.9166495523337,99.9410223607083,9.05541275356735,7.900529445579516,1.4400000000000075,1.2442189058099888,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,85.5794818716815,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809468921521446
2020-04-21,2818.2046581229965,156.2762989735951,148.32613470788334,109.21014621461674,9.272975208355875,8.300552223163319,1.4400000000000075,1.2422079737983465,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,85.56682471985691,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48093976095084384
2020-04-22,2976.883907296195,158.6792507331054,151.44952540066063,118.69464909211982,9.487391393338672,8.657759028393833,1.4400000000000075,1.2444237566900673,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,85.62884801629875,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48093441254986824
2020-04-23,3139.4601508987835,162.57624477251835,154.4913294092546,128.39669787274232,9.704215167499171,8.972213421263067,1.4400000000000075,1.2503132926306744,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,85.77190847505545,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48093040124913655
2020-04-24,3307.575979366724,168.11582934538774,157.69454295222238,138.31735210526801,9.922279022683217,9.246870311584031,1.4400000000000075,1.2591169992079783,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,85.99202443967891,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809273927735878
2020-04-25,3482.7599580221395,175.1839793135013,161.31401500343657,148.45150793803336,10.135374425383468,9.487732242414605,1.4400000000000075,1.269964284635462,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.27991748942317,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48092513641692625
2020-04-26,3666.2296970233974,183.46973949482245,165.59647052859577,158.78410606664744,10.333512073077694,9.703966602625448,1.4400000000000075,1.281974183095215,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.62173869883867,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48092344414943006
2020-04-27,3856.723565592376,190.49386893915204,170.6855741310948,169.23434651831164,10.450925910011906,9.903304460695667,1.4400000000000075,1.2943382649878643,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,86.9965583874129,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809221749488079
2020-04-28,4055.182994168432,198.4594288536856,176.71154372049332,179.80588270709214,10.572050282541266,10.088795734015624,1.4400000000000075,1.306414332225063,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.3826514990278,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809212230483413
2020-04-29,4263.457882342555,208.27488838234598,183.79645691771353,190.53490653581392,10.729409399042357,10.266070620809083,1.4400000000000075,1.3177533800673125,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.75814570248687,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48092050912299134
2020-04-30,4483.633133799587,220.1752516131981,192.02472665725765,201.4726407939099,10.938023435836406,10.44211760684794,1.4400000000000075,1.32811060712547,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.10658988449293,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809199736789789
2020-05-01,4717.523557524875,233.8904238424135,201.42095788887116,212.6722084558077,11.199784545203112,10.624366970488266,1.4400000000000075,1.3373681848205103,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.4125800992134,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809195720959695
2020-05-02,4966.295043709275,248.77148627224364,211.9333401037901,224.17878465471972,11.506738861391039,10.82000341144734,1.4400000000000075,1.3454600429463477,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.66314289600035,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809192709087125
2020-05-03,5230.180445677892,263.88540203449986,223.42119172942665,236.02221066298586,11.84354800512539,11.035450522386427,1.4400000000000075,1.3523049546402732,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.84877281518074,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48091904501826976
2020-05-04,5505.695062765215,275.51461713673507,235.5669251480723,248.17489975548156,12.152780590140116,11.278316075370961,1.4400000000000075,1.3578030534074856,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.96421050989893,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809188756004377
2020-05-05,5793.699626097838,288.0045633696817,248.35901221916708,260.6633984753058,12.488567343057593,11.551872964737676,1.4400000000000075,1.361854714102158,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,89.00902633749867,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809187485370637
2020-05-06,6096.264296173258,302.56467010321524,261.82891995946295,273.5232114292012,12.859864421320363,11.856029804354826,1.4400000000000075,1.3644099431396457,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.98805805305949,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48091865323953314
2020-05-07,6415.777585413729,319.51328926131623,276.02002238718006,286.7850879513454,13.261915122712981,12.187869799937115,1.4400000000000075,1.365444011976585,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.90707521400289,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48091858176638524
2020-05-08,6754.278050081639,338.50046468354424,290.96428440512375,300.4647371011954,13.679678100276515,12.542054903281878,1.4400000000000075,1.3649606754336365,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.77359341761283,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809185281615243
2020-05-09,7112.953059216057,358.6750091461429,306.6647747130223,314.5551139118699,14.090398523494414,12.911128927946237,1.4400000000000075,1.362938670763982,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.60155091324208,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809184879578786
2020-05-10,7491.762871335131,378.8098121278689,323.0825504917808,329.02063407643686,14.465536449181918,13.285744886004945,1.4400000000000075,1.3593901698473903,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.40327856954707,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48091845780514436
2020-05-11,7886.801549105758,395.0386777772209,340.1574385637295,343.7651038701918,14.744482007216131,13.656108599862488,1.4400000000000075,1.3544185162026097,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,88.19340592134272,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48091843519059363
2020-05-12,8298.959678312847,412.1581292120372,357.89370368039306,358.79008517478405,15.024990464688138,14.018652070452802,1.4400000000000075,1.3482424585805306,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.98828650306274,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48091841822968057
2020-05-13,8730.072780712671,431.11310240353407,376.2578217163393,374.10927364191605,15.319195337203908,14.370250041850612,1.4400000000000075,1.3411732789709525,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.79641849720667,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809184055089958
2020-05-14,9182.053211908144,451.9804311982557,395.18176334607864,389.73722349258827,15.62795500322616,14.708571500360186,1.4400000000000075,1.3335806702818684,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.62447450638929,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48091839596848224
2020-05-15,9656.2390847553,474.18587284924195,414.56545680173804,405.68089111653296,15.943671488360174,15.032343298831893,1.4400000000000075,1.325835955200091,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.47716001683153,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48091838881309706
2020-05-16,10152.905961918139,496.6668771644047,434.27863494131714,421.9332927717895,16.25240455356815,15.34154787489964,1.4400000000000075,1.3183223445513303,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.35710724597865,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.4809183834465582
2020-05-17,10670.900625284776,517.9946633678098,454.16222054988,438.46874785938576,16.53545726132998,15.637571539658914,1.4400000000000075,1.3113993214387096,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.26479552821391,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.480918379421654
2020-05-18,11203.090772777432,532.1901474935376,473.75529388687744,455.17250465666024,16.703758427574755,15.91773166056192,1.4400000000000075,1.3054084115703075,12820.00000000007,12190.000000000064,0.15000000000000077,6.700000000000035,5.160000000000027,9917.000000000055,9917.000000000055,0.1000000000000005,87.19849160414375,32.20000000000017,4.500000000000023,13.500000000000068,65.39000000000033,51874028.00000027,0.48091837640297586
