date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,cardiovasc_death_rate,population
2021-08-02,166.22750121461144,0.4152242269390648,0.36114666711265625,1.000000000000005,2.0745951460275398e-26,5.207824682295018e-26,4.180000000000021,29.865707802679264,0.17457562674948324,17.02454599480784,128.65886199599666,0.04062796135549943,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-03,166.64572287282047,0.41822166083131923,0.3803129738315839,1.000000000000005,1.5559463595206547e-26,3.905868511721264e-26,4.180000000000021,29.96577286419898,0.19327076337174431,17.06166328800728,128.1586584556273,0.039796601268725466,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-04,167.07467677000022,0.42895389914643767,0.397026908783514,1.000000000000005,1.166959769640491e-26,2.929401383790948e-26,4.180000000000021,30.064461423936514,0.21391024770657202,17.09786717350387,127.37647606537934,0.03895136174663141,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-05,167.5263049272095,0.451628158684328,0.41294665217587134,1.000000000000005,8.752198272303683e-27,2.197051037843211e-26,4.180000000000021,30.161619269540758,0.23661610530158428,17.133227251260998,126.32636157392155,0.0381194683041559,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-06,168.01408874712035,0.48778382101712525,0.43013031880223385,1.000000000000005,6.564148704227763e-27,1.6477882783824083e-26,4.180000000000021,30.257197160623615,0.26150797425737804,17.167839354088954,125.02791597682142,0.03730825022617774,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-07,168.55104813758678,0.5369593912961351,0.4507969957274033,1.000000000000005,4.9231115281708216e-27,1.2358412087868062e-26,4.180000000000021,30.351248710803887,0.28875557668527707,17.201814833924853,123.51077214745139,0.03652999180667278,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-08,169.14824085432153,0.597192717357041,0.47714752055120935,1.000000000000005,3.692333646128116e-27,9.268809065901046e-27,4.180000000000021,30.443844996488313,0.3185847820614697,17.23512694523312,121.82462726831332,0.035794229472328486,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-09,169.7833849070633,0.6351440532084734,0.5085325861147653,1.000000000000005,2.7692502345960873e-27,6.951606799425784e-27,4.180000000000021,30.535286208350673,0.35126146954545645,17.26782768075975,120.07608195737608,0.03512459905964395,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-10,170.46551217738886,0.6821272706755869,0.5462546432059843,1.000000000000005,2.0769376759470655e-27,5.2137050995693386e-27,4.180000000000021,30.626170307754414,0.38711966389147834,17.300148019550353,118.42727801618994,0.03454512996700192,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-11,171.2205465441602,0.7550343670338407,0.5929138330832222,1.000000000000005,1.5577032569602991e-27,3.910278824677004e-27,4.180000000000021,30.71728240807137,0.42652623789921706,17.33250668254533,117.06247531886531,0.03410406402340921,29.40000000000016,243.9600000000013,125459.00000000067
