date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,male_smokers,extreme_poverty,cardiovasc_death_rate,population,excess_mortality_cumulative,excess_mortality
2022-05-13,12115614.260875434,17246.110218877417,17103.8523032464,106417.19282371801,71.95156253160023,68.35432667718098,52.31445760985035,2224.9806287981164,1.2190620493129627,348.737380167155,6626.461967703328,318.8516887740752,65942.78896467127,66024.14262468496,0.30439408177719557,3.2916223870023043,86.6635962269227,47657.00002335529,12048.769722227491,9.659999144252025e-08,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.089776704978204,12.998524196962613
2022-05-14,12132806.372789754,17192.11191431969,17156.27247517238,106490.22212263674,73.02929891873906,69.52493279069127,52.33554421856153,2226.5075452896053,1.2130473450002377,350.1895089456641,6667.483612170525,321.3443418876028,65720.14330721396,66012.05675842977,0.30427326010471356,3.290929136728785,86.66592634647805,47657.00001751653,12004.536680810907,7.244999358189019e-08,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.094907720348775,13.409822873458427
2022-05-15,12149903.870203191,17097.497413438563,17177.014307736776,106564.13084537137,73.90872273462647,70.65311927627647,52.35681122514571,2228.0528105509175,1.2069411325381567,351.58214463749675,6701.988387860935,323.4748692146683,65375.89752565943,65925.98149900988,0.30386670978441793,3.293854577174906,86.66820549492192,47657.00001313746,11983.18132444142,5.433749518641764e-08,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.10037519879424,13.807618932727973
2022-05-16,12166926.184197336,17022.31399414488,17171.437995346885,106638.75505064147,74.62420527010377,71.72576253413052,52.37823904033872,2229.612986226055,1.2009519709291525,352.9741327185885,6729.410650947424,325.2851758282609,64895.46561354007,65755.16918825233,0.30314324500799716,3.3007416116142156,86.67044553775818,47657.00000985316,11977.491956485574,4.075312138981323e-08,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.10608699056305,14.181712421911868
2022-05-17,12183848.158089843,16921.973892505903,17137.705453523762,106714.03593891855,75.28088827707697,72.72454523608604,52.39980332217858,2231.186841479499,1.1952459756112164,354.36364737346037,6749.7483243450315,326.8585974497352,64292.55439761473,65491.22756992237,0.3020749515323396,3.3117342953299294,86.67265738261048,47657.000007389935,11980.445712677707,3.056484104235992e-08,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.111933628738166,14.518708432234089
2022-05-18,12200616.48901019,16768.330920349068,17072.24330071169,106789.83309510697,75.79715618841546,73.62181939894569,52.42147708762625,2232.771448498121,1.1899294720122278,355.72236384295934,6762.76633375652,328.2442066522663,63627.892672807124,65132.820241113484,0.3006554379543618,3.3267305857508456,86.67485017981511,47657.00000554252,11986.021291618834,2.292363078176994e-08,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.117795013316499,14.80429951606773
2022-05-19,12217167.20950168,16550.720491490007,16971.293523206703,106865.9545886219,76.12149351493808,74.38831881553128,52.44323321972752,2234.3628087394636,1.1849839495166061,357.02061903606614,6767.941443917916,329.4328479433049,62904.4947793307,64679.91850985912,0.2989009191251124,3.345720208220702,86.6770304920043,47657.00000415695,11989.989061797529,1.7192723086327455e-08,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.123549071881376,15.02524086661957
2022-05-20,12233438.798722915,16271.589221235496,16832.076473853012,106942.17954844782,76.22495982592571,74.99894337797048,52.46504186926981,2235.9563226179494,1.1803816272958274,358.13438800038557,6764.671709958486,330.35755450951535,62131.22470440761,64135.399305794555,0.29683842366833374,3.3685710223581626,86.67920324115221,47657.00000311778,11990.320594021077,1.2894542314745592e-08,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.129080101999513,15.170823160815193
2022-05-21,12249382.015848927,15943.217126010677,16653.663121065285,107018.27509443232,76.09554598450579,75.43709732016187,52.48687226906851,2237.5471417695417,1.176069995520353,358.98752338555147,6752.512040387426,330.94127512583447,61315.139989197836,63506.10364870605,0.2944953335883548,3.394884957137082,86.68137241885947,47657.0000023384,11985.474366007098,9.670906736059195e-09,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.134286874911322,15.233968649584545
2022-05-22,12264967.275122005,15585.259273079457,16437.629235595366,107094.00903575652,75.7339413241907,75.69794289962377,52.50869746526069,2239.1304332502364,1.1720573447333498,359.51586878350804,6731.544631454121,331.1035807787655,60451.444520017394,62802.602300201244,0.2919135169979892,3.424142063037044,86.68354004920798,47657.00000175386,11974.535137789117,7.253180052044396e-09,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.139090560191262,15.212044683697803
