date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,population
2020-12-29,277089.7300798989,1983.4245348844652,2159.347384741354,3602.9305830251033,27.38207025645268,30.3006929546413,3066534.8540053666,0.8139108916590527,19157.246504334467,18718.87663991203,0.10166010730417037,10.09969964548262,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.47999999942886,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-12-30,279020.4172108619,1930.6871309629637,2098.0548704887915,3629.59719389456,26.666610869456544,29.24927714972374,3086027.072259039,0.8149553083693715,19489.591827184297,18844.15188846669,0.0983527081445791,10.502064650078367,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.47999999957176,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-12-31,280895.2788906937,1874.861679831792,2038.790127494909,3655.5318643931296,25.934670498569496,28.29645220618424,3105913.2429628684,0.8162323183811022,19884.200883962912,19035.535361081784,0.0949120747412722,10.949412094540046,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.47999999967894,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-01,282712.5318894169,1817.2529987232322,1981.510978782141,3680.727889891491,25.196025498361543,27.436248818503763,3126245.81682138,0.8177404960579674,20331.096493612164,19293.046737359524,0.0913500224425089,11.44255196036853,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.47999999975931,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-02,284472.9032641866,1760.3713747696404,1926.137007680661,3705.204320779968,24.476430888477072,26.65656476513836,3147063.989458315,0.8194572789600896,20817.06461326022,19612.867745327363,0.08769432032250879,11.97996018876381,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.4799999998196,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-03,286180.534461715,1707.6311975284284,1872.514445805747,3729.017946467334,23.81362568736624,25.938644162089098,3168382.0285352403,0.8213751182375215,21317.2080591695,19986.517906603825,0.08398147068790626,12.557243897228986,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.47999999986482,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-04,287847.0804034942,1666.5459417791612,1820.1100071080293,3752.2974934639506,23.27954699661715,25.25091379383576,3190195.9534150097,0.823480272097664,21813.301616452143,20403.17260900914,0.08026228271858007,13.167737383167397,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.47999999989872,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-05,289472.2090744375,1625.1286709432936,1768.9248485760145,3775.044548669397,22.747055205446088,24.588607614284413,3212481.983516336,0.8257616261805536,22285.562653838817,20849.657866582354,0.07661817293098427,13.802836004408537,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.47999999992416,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-06,291054.2937967788,1582.0847223412798,1719.1245325212178,3797.2551309590667,22.210582289669595,23.951875232368156,3235199.4873625315,0.8281925835656038,22717.153260579536,21310.42775675645,0.07311295096520662,14.452986731813214,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.48699579826257,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-07,292591.8652086058,1537.571411827067,1670.940300813023,3818.932718613617,21.677587654550223,23.343581763642664,3258292.1660713535,0.8307531965623747,23092.41576961051,21768.514046397362,0.0698049782529936,15.109449163274931,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.50040441172226,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-08,294084.7002477606,1492.8350391547237,1624.5950305548242,3840.098019891052,21.165301277434995,22.767657718982836,3281694.1747959247,0.8334215554696166,23401.81152016202,22207.015786898894,0.0667436819767524,15.763507363729655,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.5148556681971,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-09,295534.63888976397,1449.9386420034073,1580.2477008411365,3860.7963009557866,20.69828106473432,22.22786142110529,3305331.944170639,0.8361904393882511,23637.62147140791,22609.822328215574,0.06395433549678545,16.40767092357296,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.52228590111562,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-10,296946.19670126005,1411.557811496093,1537.9517428254244,3881.1028818254426,20.30658086965613,21.726850816960216,3329119.686505489,0.839078673109386,23787.6314073698,22962.641487596746,0.061437632682705516,17.036071550792222,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,81.51350822027769,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2021-01-11,298331.22047358606,1385.0237723260148,1497.7345627751788,3901.192804549437,20.0899227239939,21.27126044626899,3352965.0804576604,0.8421144346962941,23845.310756561645,23252.852608910263,0.0591803576729859,17.64389755449691,0.26998739495798457,129809.00000000067,2727.2659663865693,0.020000000000000108,81.47939021498213,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
