date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,diabetes_prevalence,hospital_beds_per_thousand,population
2020-05-10,55.932567603250945,1.0763239905521345,0.6018665540602873,2.00000000000001,0.0,0.0,49741.25830982597,0.9706180430166201,2571.547870514306,2516.4342673036117,0.0006606966103749226,929.47562756966,0.0,338.00000000000176,0.0,91.34075408175283,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-11,57.150605405088584,1.2180380801797783,0.7248616156098582,2.00000000000001,0.0,0.0,52342.83470215829,0.9924913279961447,2552.473031198597,2544.51682846737,0.0010343072024482924,874.5517723902389,0.0,338.00000000000176,0.0,91.08936646629212,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-12,58.54440201761743,1.3937968212854503,0.8716517062128899,2.00000000000001,0.0,0.0,54946.11146277707,1.0160784184276208,2522.3187439871863,2562.416984634306,0.001470946949993948,812.1004194672114,0.0,338.00000000000176,0.0,90.85298186329388,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-13,60.213909140879615,1.669507279829637,1.05151205050647,2.00000000000001,0.0,0.0,57541.407101828925,1.0409363186688103,2482.117435495241,2572.4985174026883,0.0019471824167617876,745.5055933657616,0.0,338.00000000000176,0.0,90.64455798764507,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-14,62.28798518468372,2.0740761612296983,1.2759134496445608,2.00000000000001,0.0,0.0,60115.16077494797,1.066717914502579,2432.8600304029464,2577.0665835917744,0.0024223292818667565,677.9688483856664,0.0,338.00000000000176,0.0,90.4682830673338,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-15,64.89664499711017,2.608659900495647,1.5559646606012323,2.00000000000001,0.0,0.0,62651.72354705329,1.093191474015268,2377.3990709599375,2578.2998730525933,0.0028658743046450635,612.7451091399291,0.0,338.00000000000176,0.0,90.32206556488315,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-16,68.15024716089027,3.253602229831988,1.9004941806480842,2.00000000000001,0.0,0.0,65133.13382145089,1.1201613818527583,2318.114631274255,2578.074807827587,0.003265921565587876,550.9214158885608,0.0,338.00000000000176,0.0,90.19940146842654,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-17,72.12388446569045,3.9736373543390933,2.314611585712312,2.00000000000001,0.0,0.0,67506.64859951119,1.1472947597250585,2258.121154451169,2578.1266617853676,0.0036245381360525816,493.30524339670546,0.0,338.00000000000176,0.0,90.09077476001427,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-18,76.62508852703138,4.5012040984951165,2.7838680299435805,2.00000000000001,0.0,0.0,69752.39673949842,1.1742058791021344,2200.3266916302346,2580.048648569152,0.003943274319557219,440.94673716937825,0.0,338.00000000000176,0.0,89.98470776684341,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-19,81.72867418454322,5.103585685377488,3.314088158850711,2.00000000000001,0.0,0.0,71874.8897559984,1.2004614552218837,2146.1719757362534,2585.1609531366285,0.004224908874768115,393.3746359410289,0.0,338.00000000000176,0.0,89.8685489246802,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-20,87.6237519215362,5.895077757892209,3.91800503316519,2.00000000000001,0.0,0.0,73897.74789740922,1.2256141909639258,2098.1400839353537,2594.7437594549315,0.0044747579327406055,351.2617574987584,0.0,338.00000000000176,0.0,89.72906360042688,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-21,94.54184432253562,6.918092416673857,4.610278338545524,2.00000000000001,0.0,0.0,75858.04507319482,1.2491876955823513,2057.673316021977,2609.945877121907,0.004701656684849579,315.1454947562604,0.0,338.00000000000176,0.0,89.55287720904684,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-22,102.70297341643325,8.161129105653437,5.403758042855501,2.00000000000001,0.0,0.0,77800.4402681698,1.2707248053002107,2023.6772720843585,2631.240516438719,0.004912393127728983,285.1623894899493,0.0,338.00000000000176,0.0,89.3359806281815,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-23,112.27522618385066,9.57225277623428,6.306682139122893,2.00000000000001,0.0,0.0,79771.40139154695,1.2898005529085794,1993.3430704175057,2658.64706476925,0.00510672535646255,260.9388250844952,0.0,338.00000000000176,0.0,89.07760925911298,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-24,123.34442868766196,11.069202510423953,7.320574952758474,2.00000000000001,0.0,0.0,81810.91012490417,1.3060958897945585,1962.793477667689,2691.269978602798,0.00528463354546586,241.17437576230506,0.0,338.00000000000176,0.0,88.78032879307435,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-25,135.77039326752435,12.425964584821866,8.452901964407268,2.00000000000001,0.0,0.0,83951.06100690589,1.3192845870291787,1929.028471211338,2727.271019827991,0.005450950918633986,225.31663266206516,0.0,338.00000000000176,0.0,88.45009953598236,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-26,149.65190613357825,13.881512869773502,9.70708290510896,2.00000000000001,0.0,0.0,86219.95043656627,1.3291303762770572,1895.2469513399863,2764.7582260862528,0.005612534455943825,212.89457614490078,0.0,338.00000000000176,0.0,88.09632465198689,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-27,165.10596256721695,15.45405643642841,11.07280926997589,2.00000000000001,0.0,0.0,88636.86839337592,1.3354996891244075,1862.1733033563173,2801.332874477428,0.005776142923405841,202.66577212160405,0.0,338.00000000000176,0.0,87.72489054781381,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-28,182.21942021242018,17.113457647295483,12.529408503871728,2.00000000000001,0.0,0.0,91212.28863980804,1.3382002354923055,1832.8737638779385,2834.6446138412684,0.005959450437544693,193.54994964711796,0.0,338.00000000000176,0.0,87.33904606212099,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-29,201.0127390442541,18.793318833403127,14.048367140670468,2.00000000000001,0.0,0.0,93944.27916569973,1.3369224778474145,1809.190075655709,2862.6613530764953,0.006188317627770681,184.68459135621782,0.0,338.00000000000176,0.0,86.94616075861413,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-30,221.41278634524656,20.40004730216938,15.595223157700682,2.00000000000001,0.0,0.0,96816.52160848037,1.3312233709906047,1793.358523128339,2883.775523533943,0.006483755997169327,175.5978059929231,0.0,338.00000000000176,0.0,86.55579784756446,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-31,243.2324404376684,21.81965409330451,17.13098524157871,2.00000000000001,0.0,0.0,99827.5753063162,1.3206594480878162,1785.5724152938974,2897.097350472052,0.006840030960385086,166.17591590387158,0.0,338.00000000000176,0.0,86.1782688769469,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-06-01,266.3115960037527,23.07915556674636,18.652814884642368,2.00000000000001,0.0,0.0,102989.64895838869,1.304948205975366,1787.0823738492231,2902.8697969522977,0.007256558449765232,156.5046243875031,0.0,338.00000000000176,0.0,85.82354975079369,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-06-02,290.6127532406948,24.30115723743861,20.141241253979548,2.00000000000001,0.0,0.0,106295.00277703683,1.2840044641130712,1799.0212826493632,2901.5377872746667,0.007713508042236671,146.76009644188798,0.0,338.00000000000176,0.0,85.50046774295964,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-06-03,315.97430313349514,25.361549893172725,21.556462453089736,2.00000000000001,0.0,0.0,109720.44024662633,1.2579744211294077,1821.1439500283955,2893.9739448516084,0.008178230579188829,137.45967397976779,0.0,338.00000000000176,0.0,85.2160917574461,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-06-04,342.14607964488596,26.171776511670146,22.850331972331883,2.00000000000001,0.0,0.0,113231.3031683333,1.2273121022077556,1852.508885275016,2881.090623473875,0.008610078881385817,129.21824772787704,0.0,338.00000000000176,0.0,84.97527502364383,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-06-05,368.81602385777626,26.66994421309977,23.97534852676026,2.00000000000001,0.0,0.0,116784.51905624199,1.192741510398546,1891.4085870331878,2863.929990876257,0.00896402328515056,122.64994145201652,0.0,338.00000000000176,0.0,84.7803121177653,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-06-06,395.6301820820853,26.81415822446611,24.89139843450139,2.00000000000001,0.0,0.0,120331.12256796163,1.1552187055203071,1937.588138723504,2843.5252888908744,0.00920572593186552,118.30240275998862,0.0,338.00000000000176,0.0,84.6306817289188,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
