date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-03-11,3.434772947640606,0.021554988695870917,0.004395835091394229,4.000000000000015,0.0,0.0,203.97468487395037,0.010000000000000038,1.0800367647058864,211.01638655462267,0.08000000000000031,13.200000000000054,0.010000000000000038,22.00000000000008,22.00000000000008,0.26000000000000095,19.750000000000078,35.60000000000014,20551.41000000008,0.1000000000000004,160.71000000000063,14.000000000000053,19.900000000000077,2.8000000000000105,3422796.000000013
2020-03-12,3.314282684227549,0.14040670693883964,0.00625324348079506,4.000000000000017,0.0,0.0,202.54355405623875,0.010000000000000044,1.080075408047839,210.89401260504295,0.08000000000000035,13.20000000000006,0.010000000000000044,22.000000000000092,22.000000000000092,0.2600000000000011,19.750000000000085,35.60000000000016,20551.41000000009,0.10000000000000042,160.71000000000072,14.000000000000059,19.900000000000084,2.8000000000000114,3422796.0000000144
2020-03-13,3.4566234546703423,0.41260949044976797,0.050053862798055966,4.000000000000018,0.0,0.0,200.66358021574106,0.010000000000000047,1.0801255605607676,210.72765231092535,0.08000000000000038,13.200000000000063,0.010000000000000047,22.000000000000103,22.000000000000103,0.26000000000000123,19.750000000000092,35.600000000000165,20551.410000000098,0.10000000000000045,160.71000000000078,14.000000000000064,19.90000000000009,2.8000000000000123,3422796.0000000154
2020-03-14,4.0098884054824016,0.8332774151870379,0.1548944694967325,4.000000000000019,0.0,0.0,198.73858690711955,0.010000000000000049,1.0801725479254254,210.34892281431905,0.08000000000000039,13.200000000000067,0.010000000000000049,22.00000000000011,22.00000000000011,0.2600000000000013,19.750000000000096,35.60000000000017,20551.4100000001,0.10000000000000048,160.7100000000008,14.000000000000068,19.900000000000098,2.800000000000013,3422796.0000000163
2020-03-15,5.106963815424029,1.3835553464581558,0.3375701733895188,4.0000000000000195,0.0,0.0,197.7239789650846,0.01000000000000005,1.0801872648548656,209.96220924066847,0.0800000000000004,13.200000000000069,0.01000000000000005,22.000000000000114,22.000000000000114,0.26000000000000134,19.7500000000001,35.60000000000018,20551.410000000105,0.1000000000000005,160.71000000000083,14.00000000000007,19.9000000000001,2.8000000000000136,3422796.0000000168
2020-03-16,6.62789577688801,1.8122625020866718,0.5955926268100787,4.00000000000002,0.0,0.0,199.36612578813174,0.010000000000000052,1.0801257427587978,210.04693165577638,0.08000000000000042,13.20000000000007,0.010000000000000052,22.000000000000117,22.000000000000117,0.26000000000000134,19.750000000000103,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000071,19.900000000000105,2.800000000000014,3422796.000000017
2020-03-17,8.664522349795954,2.3324354027447116,0.9397201650009035,4.00000000000002,0.0,0.0,205.79951353954772,0.010000000000000054,1.0799304415228814,210.74049932360376,0.08000000000000043,13.20000000000007,0.010000000000000054,22.00000000000012,22.00000000000012,0.26000000000000134,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000073,19.900000000000105,2.800000000000014,3422796.0000000177
2020-03-18,11.423892731965607,3.0558229967902797,1.3859570597558526,4.00000000000002,0.0,0.0,219.32132229105414,0.010000000000000054,1.0795328343742248,212.0346246543062,0.08001260504201724,13.19735294117654,0.010000000000000054,22.000000000000124,22.000000000000124,0.26000000000000134,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000075,19.900000000000105,2.800000000000014,3422796.0000000177
2020-03-19,15.155831636886326,4.023250570152513,1.9502714470470168,4.00000000000002,0.0,0.0,242.52593030911197,0.010000000000000054,1.0788569625615363,214.14941710094328,0.0800493697478996,13.190262605042086,0.010000000000000054,22.000000000000124,22.000000000000124,0.26000000000000134,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2020-03-20,20.098612577050698,5.222350661938895,2.644633772744868,4.00000000000002,0.0,0.0,278.0150198068183,0.010000000000000054,1.07781111235425,217.11960969060758,0.0800995677117005,13.179542461215325,0.010000000000000054,22.000000000000124,22.000000000000124,0.26000000000000134,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2020-03-21,26.438212826453242,6.600861251140676,3.474045626908368,4.00000000000002,0.0,0.0,328.3311420367562,0.010000000000000054,1.0763189031086107,221.02598716453002,0.08015159886069856,13.167512372737626,0.010000000000000054,22.000000000000124,22.000000000000124,0.26000000000000134,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2020-03-22,34.277754642464444,8.076599396661923,4.434311369502554,4.00000000000002,0.0,0.0,395.8285116665466,0.010000000000000054,1.074319494073541,225.93859186014637,0.0801733306904497,13.158590000303075,0.010000000000000054,22.000000000000124,22.000000000000124,0.26000000000000134,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
