date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,population
2020-05-23,2598.0011078469106,79.5077539699337,78.46428167413522,15.732805285189812,0.5591798107135361,0.5530524392966082,184.8438731282004,1.129952363172722,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69999283911645,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-24,2677.264066179305,79.26295833459324,78.83981759044315,16.287386769322246,0.5546628153719336,0.5555789222326379,190.48373742533613,1.1251158560899504,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69999462933745,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-25,2756.1545622395247,78.89049606186941,79.05161804092555,16.84094408474866,0.5536183138560357,0.5565768872142336,196.09707860229264,1.120347396269145,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6999959720032,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-26,2834.548904872925,78.39434263463747,79.08557875370656,17.391955639514983,0.5510573035885369,0.5561522840273534,201.67508820188138,1.1156197908993393,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6999969790025,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-27,2912.285725196392,77.7368203243945,78.93484405235178,17.935967376048676,0.5440460481503562,0.5540363203249761,207.206277851476,1.1109118373567943,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.699997734252,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-28,2989.2065854292955,76.9208602335998,78.60166794553415,18.467133903077258,0.5311922607410807,0.54977126092893,212.67936966850388,1.1062052096271642,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.7023302334622,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-29,3065.1864355167077,75.97985008793427,78.09880994428323,18.979374344567184,0.5122597417742986,0.5428497773062652,218.08546406456503,1.1015068483968453,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.70680019610518,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-30,3140.1564555968116,74.97002008049508,77.45058192492229,19.467239226428003,0.48787935707409874,0.5328194596765321,223.41966559852108,1.096817434293757,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.7116176002141,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-31,3214.1211878514596,73.96473225494154,76.69363327627102,19.926560641540487,0.45933227152244593,0.5193612010922414,228.68230236631197,1.092143457103642,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.71409458348325,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-06-01,3287.3768475789684,73.25565972772856,75.8885061466022,20.356200377729408,0.42964787849639213,0.5018059686924848,233.8944623920582,1.0874925314185537,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.71116886909283,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-06-02,3359.867913641568,72.49106606276484,75.04493649424393,20.753317057699157,0.3971227867003488,0.4799619425827126,239.0521953719367,1.0828929926169226,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.70212826785075,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-06-03,3431.4325932790152,71.56467963757146,74.16287657882785,21.11586045002941,0.36254797237820313,0.4541716831813788,244.14398815791216,1.0783586584898428,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.68404691194183,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-06-04,3501.872214836448,70.43962155752581,73.23660216585984,21.443181698220215,0.3273246832267684,0.4251785361416907,249.15570330330843,1.0739217087995103,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.65293660606379,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-06-05,3571.003272310276,69.13105747389753,72.25779293014804,21.736490992475794,0.29331187053255225,0.39402643604292004,254.0742829719872,1.069632134864017,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.60461034077936,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
