date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,cardiovasc_death_rate,male_smokers,handwashing_facilities,population
2021-10-01,45625.73194259579,52.48618504734155,60.66145635938994,1206.6592367143287,2.4054860596733167,2.803398226736195,17.790771712933356,0.6734759320853647,534.0000000000027,0.03000000000000016,31.40000000000017,1576.030169198604,0.12661822549387047,59.26356249837314,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-02,45675.77261564115,50.04067304536401,57.89564592177264,1208.9055296689091,2.2462929545804586,2.670548346845944,17.901245250587095,0.6771555915979611,534.0000000000027,0.03000000000000016,31.40000000000017,1514.7273295492455,0.1222509994371451,59.26267187377994,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-03,45723.713963993374,47.94134835221958,55.31923670377298,1210.9958893331313,2.0903596642223534,2.534490445654823,18.00853705296258,0.6784327893675086,534.0000000000027,0.03000000000000016,31.40000000000017,1455.6546762181738,0.11789752559595851,59.262003905335035,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-04,45770.29736698346,46.58340299008589,52.93807361703471,1212.9527670321709,1.956877699039424,2.3947288555727297,18.113311831660415,0.6771919158782503,534.0000000000027,0.03000000000000016,31.40000000000017,1402.0695301112728,0.11372679642709184,59.26150292900136,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-05,45815.5796832855,45.28231630203442,50.755830907669434,1214.7715242075494,1.818757175378471,2.251185458744837,18.216251661629723,0.6734015322545193,534.0000000000027,0.03000000000000016,31.40000000000017,1358.095263291278,0.1099717295116571,59.261127196751104,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-06,45859.47758728643,43.89790400092794,48.76381468042893,1216.4469851078293,1.675460900279815,2.105016114097415,18.31794472413796,0.6670747432438962,534.0000000000027,0.03000000000000016,31.40000000000017,1325.7002289810653,0.1067616025636072,59.260845397563415,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-07,45901.85061127936,42.37302399293905,46.94213832124612,1217.9769647520113,1.529979644182067,1.9581389440087453,18.41881024077557,0.6580885396565817,534.0000000000027,0.03000000000000016,31.40000000000017,1304.9244606821485,0.10415410431443145,59.26063404817265,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-08,45942.56342710858,40.71281582922276,45.26060406414085,1219.364914902084,1.3879501500725568,1.8128805493123141,18.51903374401407,0.6463117182524565,534.0000000000027,0.03000000000000016,31.40000000000017,1294.1611056926085,0.10210830609619864,59.26047553612957,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-09,45981.532557403254,38.96913029467083,43.67936416639916,1220.621908542434,1.2569936403501525,1.6717106705492015,18.618654330948427,0.631680459665426,534.0000000000027,0.03000000000000016,31.40000000000017,1291.2512752940218,0.10056054437499333,59.26035665209726,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-10,46018.76140900273,37.228851599477636,42.1494167899578,1221.7681282394065,1.1462196969723764,1.537043183907378,18.717557571094346,0.6142351346650367,534.0000000000027,0.03000000000000016,31.40000000000017,1293.7141190432394,0.09940941927025612,59.26026748907303,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
