date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-06-23,3361.545999378135,5.390678509384633,6.019032406132717,9.000000000000046,3.7058750296479364e-17,236695.25297019404,169.00000000000088,10.730000000000057,14.98808311487558,0.018156310979964653,15877.000000000084
2022-06-24,3366.8460541554546,5.300054777319671,5.783001841768258,9.000000000000046,2.7794062722359526e-17,237068.4436822354,169.00000000000088,10.730000000000057,15.288589808684181,0.017973406473499695,15877.000000000084
2022-06-25,3372.1015574233184,5.25550326786371,5.60504840782911,9.000000000000046,2.0845547041769645e-17,237438.4973777079,169.00000000000088,10.730000000000057,15.449118503895189,0.017641819561007147,15877.000000000084
2022-06-26,3377.3599915969053,5.258434173586865,5.478191283247405,9.000000000000046,1.5634160281327234e-17,237808.757414503,169.00000000000088,10.730000000000057,15.474023751870991,0.017185146183360422,15877.000000000084
2022-06-27,3382.691002101045,5.331010504139736,5.39567368221578,9.000000000000046,1.1725620210995426e-17,238184.12768951364,169.00000000000088,10.730000000000057,15.372049811317616,0.016638859637520338,15877.000000000084
2022-06-28,3388.1140498951163,5.423047794071197,5.356291622359969,9.000000000000046,8.79421515824657e-18,238565.97849903602,169.00000000000088,10.730000000000057,15.154942335863797,0.01603796825755204,15877.000000000084
2022-06-29,3393.6254695480384,5.511419652922507,5.354497643725381,9.000000000000046,6.595661368684927e-18,238954.05176374083,169.00000000000088,10.730000000000057,14.837182834638657,0.015394022411651442,15877.000000000084
2022-06-30,3399.204897248299,5.579427700260732,5.381625656840585,9.000000000000046,4.946746026513695e-18,239346.91363647758,169.00000000000088,10.730000000000057,14.436565212598275,0.014724573046618367,15877.000000000084
2022-07-01,3404.8200918114712,5.615194563172286,5.426809578764901,9.000000000000046,3.710059519885271e-18,239742.29395812773,169.00000000000088,10.730000000000057,13.97057193789087,0.014062660554194561,15877.000000000084
2022-07-02,3410.4305504358545,5.6104586243831,5.477672310124103,9.000000000000046,2.7825446399139535e-18,240137.34084949465,169.00000000000088,10.730000000000057,13.45443186227402,0.01342821713510295,15877.000000000084
2022-07-03,3415.9902205192034,5.559670083348742,5.520842467887204,9.000000000000046,2.086908479935465e-18,240528.81165522087,169.00000000000088,10.730000000000057,12.899178777119236,0.012831343846802342,15877.000000000084
2022-07-04,3421.481046126318,5.4908256071140205,5.54377890973894,9.000000000000046,1.5651813599515989e-18,240915.43502987752,169.00000000000088,10.730000000000057,12.314655576052111,0.01227476838930345,15877.000000000084
2022-07-05,3426.8809849825902,5.399938856272821,5.540548468018498,9.000000000000046,1.1738860199636991e-18,241295.65893384995,169.00000000000088,10.730000000000057,11.709084765426297,0.011755688444530931,15877.000000000084
2022-07-06,3432.1554058345555,5.27442085196545,5.506727931492225,9.000000000000046,8.804145149727743e-19,241667.04490223006,169.00000000000088,10.730000000000057,11.0885847440762,0.011267154180844882,15877.000000000084
2022-07-07,3437.2670230249196,5.111617190363881,5.439904061094936,9.000000000000046,6.603108862295807e-19,242026.9675616115,169.00000000000088,10.730000000000057,10.459117937501247,0.010799105131431994,15877.000000000084
2022-07-08,3442.1833474238333,4.916324398913835,5.340048601735882,9.000000000000046,4.952331646721855e-19,242373.13926768603,169.00000000000088,10.730000000000057,9.82421886682989,0.010339147853098894,15877.000000000084
2022-07-09,3446.8822746273495,4.6989272035163445,5.209799541153243,9.000000000000046,3.7142487350413916e-19,242704.00358344102,169.00000000000088,10.730000000000057,9.186861629114025,0.009873139170367168,15877.000000000084
2022-07-10,3451.3562761062635,4.474001478913928,5.0546720540549845,9.000000000000046,2.7856865512810435e-19,243019.03038780735,169.00000000000088,10.730000000000057,8.547078994944771,0.009385623608544617,15877.000000000084
2022-07-11,3455.591592987912,4.2353168816482825,4.875300743837948,9.000000000000046,2.0892649134607826e-19,243317.25087941432,169.00000000000088,10.730000000000057,7.903586557132956,0.008860161468528705,15877.000000000084
2022-07-12,3459.5784555683467,3.986862580434665,4.673442752448603,9.000000000000046,1.566948685095587e-19,243597.97714259275,169.00000000000088,10.730000000000057,7.255938140215594,0.008279574882909143,15877.000000000084
2022-07-13,3463.332484210202,3.7540286418547684,4.456274048822559,9.000000000000046,1.1752115138216902e-19,243862.30902517372,169.00000000000088,10.730000000000057,6.607192777753816,0.007650857632770101,15877.000000000084
2022-07-14,3466.8893114446637,3.5568272344615393,4.234204082188999,9.000000000000046,8.814086353662677e-20,244112.75547330856,169.00000000000088,10.730000000000057,5.960921409430429,0.006988143224577583,15877.000000000084
2022-07-15,3470.30054854795,3.411237103286365,4.019236772048993,9.000000000000046,6.610564765247008e-20,244352.95053258358,169.00000000000088,10.730000000000057,5.323632233543415,0.0062999309478449575,15877.000000000084
2022-07-16,3473.6307604736694,3.330211925719465,3.823741250659244,9.000000000000046,4.9579235739352564e-20,244587.44034885627,169.00000000000088,10.730000000000057,4.703955590800746,0.005590494429371118,15877.000000000084
