date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,population
2021-08-04,46798.48042144718,832.1743563933733,780.4028173660902,240.78177347813082,6.311095977016558,5.898007701809416,15.006705214127454,1.1424043050436414,189757.9744299677,0.40232171549725637,69.31843645593119,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-05,47645.09819585274,846.6177744055676,798.8254722682664,247.20538311441618,6.423609636285376,6.044288581786935,15.556161228315602,1.1354809921957902,201450.62125557242,0.432478843184029,69.65739618487027,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-06,48505.13764171833,860.0394458655861,815.6646804778655,253.73081496994308,6.5254318555269055,6.177349758900003,16.14227058021274,1.1279408992858229,213967.44281627567,0.4651757128663677,69.94267028021711,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-07,49376.951712219656,871.8140705013241,830.8431351159957,260.3424551188604,6.611640148917329,6.296254077416769,16.761327759053636,1.119895396507032,227030.4010844114,0.4995592248566286,70.15938021501103,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-08,50258.1477208164,881.1960085967442,844.4108739614323,267.01905853371585,6.6766034148554265,6.401092141772994,17.40812378408564,1.1114528983822147,240168.24030910723,0.5343122757853296,70.29614569778067,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-09,51146.06935557682,887.9216347604231,856.7042024975785,273.73447812782445,6.715419594108612,6.493539856168152,18.075985974904793,1.1027123305416722,252811.36282717666,0.5678760943632386,70.34645639680038,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-10,52039.973574536605,893.9042189597819,867.6655894943875,280.48183791067163,6.747359782847145,6.573040315526253,18.756547270862544,1.0937797230193778,264335.12892387353,0.5985478270749509,70.31320493496303,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-11,52938.82151897622,898.8479444396179,877.1903359475534,287.25484966765185,6.773011756980229,6.639253410529638,19.4405445091362,1.0847538291100423,274088.83344145113,0.624588472116169,70.19298498758306,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-12,53841.37379921932,902.5522802430953,885.1809381274406,294.0476660160916,6.7928163484397714,6.692279586016178,20.11910911776785,1.0757373175338907,281452.72443467635,0.6444192144620469,69.98443848212243,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-13,54746.26195898147,904.8881597621547,891.5878598657821,300.8547701972663,6.807104181174699,6.732827659777172,20.78208951861697,1.066806220212475,285911.02412755904,0.6567866151128581,69.6898395273967,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-14,55652.04207363179,905.780114650318,896.4401117707018,307.670893420413,6.816123223146709,6.762340686655771,21.420568189382927,1.0580211163552207,287154.9110982553,0.6608671106559114,69.31628236047975,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-15,56557.23494888909,905.1928752572937,899.8681856379824,314.4909528707401,6.820059450327074,6.783090356620797,22.02681172704046,1.0494465095353245,285058.010359891,0.6562175598826907,68.8765723068822,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-16,57461.1667740457,903.9318251566108,902.1552762679191,321.311265719636,6.820312848895929,6.798247793322105,22.593650973690202,1.0411291614016562,279630.86867812806,0.6426846631246885,68.38055366455089,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-17,58363.099337160085,901.9325631143888,903.3020714543343,328.12936073122717,6.818095011591154,6.808425663996113,23.11540010270897,1.0331065672374105,271081.33454027056,0.620555352547137,67.83674847401119,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-18,59262.01752161611,898.9181844560255,903.3119708499632,334.9427380661972,6.813377334970039,6.81415619046639,23.588542643289035,1.0253885873543682,259845.90610882314,0.5906775034213425,67.25485482674313,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-19,60156.87581089543,894.8582892793183,902.2126849894453,341.7491996388533,6.806461572656111,6.815959741427694,24.012242389706632,1.0179793849243102,246602.32613947155,0.554418276240862,66.6482088317575,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-20,61046.78316715679,889.9073562613646,900.0724345565648,348.5470968849259,6.79789724607257,6.814396276659015,24.38827230348449,1.0108817591198662,232202.90363821737,0.5135147414405048,66.0321268888473,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
