date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,human_development_index,population,excess_mortality_cumulative,excess_mortality
2021-01-09,138524.05049874747,553.6823052012248,490.36633326155527,4846.012850863204,17.62542980277205,16.347228853802953,0.3600000000000019,1.1526888945378322,3690.2329748385073,3271.457515063048,0.1653536406598905,6.108672973320019,8587.000000000044,1112.000000000006,0.010000000000000054,50.513704762607894,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.887393699467507,16.60362114521991
2021-01-10,139101.83006863092,577.7795698834664,510.0059513036333,4864.677737694921,18.664886831717077,16.690660328135046,0.3600000000000019,1.1589025791128134,3841.7884997132433,3407.028446575249,0.16557938692672158,6.10225456838692,8587.000000000044,1112.000000000006,0.010000000000000054,50.683871816946294,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.895083412932905,16.43498250403454
2021-01-11,139700.5364008593,598.7063322283732,530.9030137362907,4884.423655565962,19.745917871040586,17.231218581589353,0.3600000000000019,1.1633949369202612,3997.6261840932775,3550.2197673813453,0.16561844452600458,6.102427836438873,8587.000000000044,1112.000000000006,0.010000000000000054,50.96503896290372,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.901774421367442,16.20772023290634
2021-01-12,140320.92615326264,620.3897524033429,552.832538744365,4905.3779226699535,20.954267103991526,17.968804369288357,0.3600000000000019,1.1660710895680255,4151.4504557816645,3697.789728574153,0.1654801553078844,6.107767871511451,8587.000000000044,1112.000000000006,0.010000000000000054,51.35506170440152,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.907533651005746,15.936466068114072
2021-01-13,140963.43050699632,642.5043537336653,575.3883756161285,4927.65485441359,22.27693174363686,18.88723546830437,0.3600000000000019,1.1668616558961242,4298.909593613889,3846.738854284531,0.16521903697218696,6.116669471830106,8587.000000000044,1112.000000000006,0.010000000000000054,51.84395335651712,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.912455875893997,15.638123352913997
2021-01-14,141627.7829158001,664.3524088038052,598.0689914729247,4951.323299827653,23.668445414062525,19.95755152042676,0.3600000000000019,1.1657317299634653,4432.750908849725,3994.004641683023,0.1648963397847319,6.127117488487972,8587.000000000044,1112.000000000006,0.010000000000000054,52.41345225074279,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.916653870167352,15.330062064043723
2021-01-15,142312.73991794273,684.9570021426093,620.3418113163946,4976.382293875271,25.05899404761869,21.140492664237364,0.3600000000000019,1.1626948866775133,4549.670033608859,4137.450750169836,0.1645166310505724,6.13987431546101,8587.000000000044,1112.000000000006,0.010000000000000054,53.0507013406105,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.92024802105752,15.028537221225166
2021-01-16,143015.87174517993,703.1318272372102,641.6914730638969,5002.742796683125,26.36050280785369,22.38835850916707,0.3600000000000019,1.1578435631981818,4651.767974463277,4274.821999278967,0.1640395418076451,6.156904766977149,8587.000000000044,1112.000000000006,0.010000000000000054,53.755047013861315,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.923355537447973,14.747274833916862
2021-01-17,143733.4052794734,717.533534293455,661.656018825073,5030.21399796484,27.471201281714485,23.646402366038238,0.3600000000000019,1.1513560078866791,4747.245050013593,4404.182174960202,0.16342267510169398,6.180128478271008,8587.000000000044,1112.000000000006,0.010000000000000054,54.50614369607803,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.926079355089875,14.496183501003276
2021-01-18,144460.41257305065,727.0072935772351,679.984399703809,5058.567415086436,28.353417121596188,24.87602397879504,0.3600000000000019,1.1434735346803633,4839.208431983376,4524.416156107036,0.16262906191773807,6.211919241702619,8587.000000000044,1112.000000000006,0.010000000000000054,55.27119584574962,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.928496814313545,14.280160250186867
