date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,gdp_per_capita,population
2021-10-08,4263.133803577593,15.352834704912885,16.21140887941677,64.53670503998553,0.4890578115935697,0.48489407733783346,101110.78247924146,1530.6476653107475,49.23814669612568,0.043929586742181795,36327.2300000002,44192.00000000022
2021-10-09,4278.01596354293,14.882159965336266,15.935081869646632,65.01361475283993,0.47690971292917916,0.4872520059671767,101463.7500295993,1541.9586117820286,48.420853073160906,0.04337737751623563,36327.2300000002,44192.00000000022
2021-10-10,4292.391723788425,14.37576024549543,15.611061402234995,65.47355948091962,0.45994472813579895,0.4853077827559262,101804.70705161137,1552.8672054428584,47.13504833751456,0.0424640286122899,36327.2300000002,44192.00000000022
2021-10-11,4306.342807062398,13.951083273972916,15.24672882478551,65.90890264236401,0.4353431614864651,0.47847404973662855,102135.59179291035,1563.1923320071621,45.45177106244432,0.041263179830258206,36327.2300000002,44192.00000000022
2021-10-12,4319.829341883747,13.48653482134913,14.840710484135371,66.317310465936,0.40840782360353706,0.46669716626174806,102455.45859678375,1572.878642185723,43.45994982236658,0.039834262700748004,36327.2300000002,44192.00000000022
2021-10-13,4332.778438216306,12.949096332560021,14.392540943256686,66.70042628836612,0.3831158224537844,0.4507853181352256,102762.57868853818,1581.9651104369675,41.2595389666457,0.03826499890015704,36327.2300000002,44192.00000000022
2021-10-14,4345.112804098564,12.334365882257782,13.903242326705621,67.06287627736066,0.3624499890122844,0.43212518769644237,103055.11889132299,1590.5614540300548,38.955772518455554,0.0366396024395005,36327.2300000002,44192.00000000022
2021-10-15,4356.772208115946,11.659404017381778,13.375758829709257,67.4115237238577,0.34864744651034496,0.41246945638319193,103331.65066299788,1598.8304473421945,36.6493116125004,0.03504902956071785,36327.2300000002,44192.00000000022
2021-10-16,4367.729576255033,10.957368139086768,12.81528259998073,67.75490976121915,0.34338603737144696,0.3937774316539102,103591.5318737838,1606.974657581632,34.43061654712582,0.03355971981113313,36327.2300000002,44192.00000000022
2021-10-17,4378.003064544222,10.273488289189036,12.229498149080584,68.10283390462487,0.3479241434132011,0.3780955171793471,103835.19313950089,1615.2264965798918,32.379167969491135,0.03223685514600341,36327.2300000002,44192.00000000022
