date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_people_vaccinated_smoothed_per_hundred,positive_rate,tests_per_case,new_vaccinations_smoothed,median_age,life_expectancy,population
2020-04-09,8.533483591835246,0.7771981192990958,0.5899837439177303,2.00000000000001,0.0888084525051011,0.04288678834664898,91.90561828406558,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-10,9.377617541969535,0.844404730392229,0.6489348021205872,2.00000000000001,0.10390433550035157,0.05735966139573348,100.99694092701188,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-11,10.28240514096327,0.904990684187192,0.7109646762510751,2.00000000000001,0.11658371381013785,0.07238060577530706,110.74150336817442,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-12,11.236238244862744,0.9539854177945648,0.7728388918036921,2.00000000000001,0.12567307947525064,0.0869924679061411,121.01428589717175,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-13,12.23855554208276,1.0024315326413358,0.8335755166226476,1.9987394957983295,0.13122959952240457,0.10033840393542373,131.80924318823133,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-14,13.28520301726022,1.0467331517434468,0.8916853543383512,1.9963235294117752,0.13560707359138346,0.11200719661672638,143.08163649589255,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-15,14.361025727715713,1.075886967879985,0.9443465949392853,1.9937196994182393,0.13821144611144343,0.12162740780514358,154.66824708749823,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-16,15.444395669413183,1.0834181347658403,0.9882227774908263,1.9923809187136499,0.1387587785073061,0.1289285390471352,166.33614135957998,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-17,16.510607676429665,1.066248151817756,1.020076262174359,1.993962482829681,0.1371977199502923,0.13378690202290816,177.81924467514747,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-18,17.53442634555757,1.0238457777288645,1.0372283343166144,2.000109871172037,0.13365136042167222,0.13626002137820264,188.84577174165503,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-19,18.49199622975644,0.9575902156495906,1.0379042824116704,2.0122995979491662,0.12837362051017803,0.13661243684813182,199.1587993944769,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-20,19.364795491645094,0.8728145104766896,1.0195132150408164,2.0317198503687943,0.12171654376013852,0.13514597921980945,208.55884744501765,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-21,20.140403341422925,0.7756192862188624,0.9808634180679439,2.059180967285325,0.11410576593257978,0.13189115862300205,216.91214398712492,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-22,20.810877813113123,0.6704830490209669,0.9229777186899375,2.095048298185393,0.10602211695105097,0.12704054091295305,224.13315404722835,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-23,21.374060105148384,0.5631887250333403,0.8486335799030391,2.139191847427025,0.09798782236099357,0.12090823373901358,230.1986273324481,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-24,21.834552835810253,0.4604975554104288,0.7620181713526194,2.1909485074190114,0.09055615442426822,0.1138995010961155,235.15813404167645,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-25,22.204453734808595,0.3699045175597609,0.668469672470509,2.2490937335054384,0.08430367044005,0.10648797423837633,239.14196672388857,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-26,22.503905911966207,0.2994548910786766,0.5742832498279953,2.3118203001290825,0.07982439148549977,0.09919855986430272,242.36706667187605,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-27,22.761510558732283,0.2576066822068745,0.4861999939320827,2.3779828721556386,0.07898594067294847,0.0927710918439285,245.1414687175467,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-28,22.98249361717465,0.22098458502296467,0.40674340204246884,2.446932532267993,0.07856718659714844,0.08741219089328907,247.521456256971,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-29,23.171259353152514,0.1887668809133128,0.33768327874581433,2.517293775413022,0.0775743880086242,0.0831160274621453,249.5544632334526,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-04-30,23.331918981574177,0.16066048712325232,0.2799235773528321,2.587307758838374,0.07542384207304872,0.0797158182695244,251.28476743155395,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-01,23.468687135340332,0.13676879779234236,0.23341828094610445,2.655089739620058,0.0718393747674563,0.07692244870537546,252.7577604476154,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-02,23.5861792170515,0.11749256473081146,0.1971083131659456,2.718822152808131,0.06677545867740226,0.07435343963181126,254.0231501676447,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-03,23.689634412788664,0.10345555800189019,0.16887422129979868,2.7768994200359667,0.06035955134483262,0.07155467248403953,255.13736262573389,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-04,23.785082952448676,0.09544881135856059,0.1455006885992835,2.8280365559772056,0.0528488490289865,0.06784021250782611,256.1653433978722,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-05,23.874526500050827,0.0894437513760634,0.12653178664985057,2.8713506231884676,0.044597852027072796,0.06304305530847146,257.1286504055474,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-06,23.959466303609585,0.08493995638919051,0.11155527179087865,2.906421823241387,0.036034038664777786,0.05719631863067492,258.0434520898752,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-07,24.041028299135792,0.08156211014903585,0.10014479902738661,2.933339315071639,0.02763962078914572,0.05048321182368496,258.92187478169245,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-08,24.120056938637592,0.07902872546891984,0.09181658246381737,2.9527355787407084,0.02072971559185929,0.043199512940161944,259.77301322912683,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-09,24.19718556112109,0.07712868695883283,0.08599689062937572,2.9658121882572166,0.015547286693894467,0.035725426560325096,260.60368849327403,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-10,24.27288917084085,0.07570365807626758,0.0819976679720319,2.9743591411929167,0.01166046502042085,0.028504477160062835,261.4190163699559,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-11,24.348784525189494,0.07589539061602432,0.07917472156725931,2.980769355894692,0.008745348765315637,0.022027679137015452,262.2364093362908,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-12,24.425033772043413,0.07624927405445532,0.07726339411662106,2.985577016921023,0.006559011573986728,0.01652075935276159,263.0576137249076,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-13,24.500869705244618,0.07583595360160436,0.07594075825714916,2.9891827626907714,0.0049192586804900455,0.012390569514571192,263.87436672548455,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-14,24.5749897062121,0.07412001626778385,0.0748628085118665,2.9918870720180832,0.003689444010367534,0.009292927135928393,264.6726391359043,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-15,24.645851200150382,0.07086150541350765,0.07369235525267825,2.9939153040135666,0.002767083007775651,0.006969695351946295,265.43581742561963,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-16,24.711893248205904,0.06604205666194077,0.07211994517254046,2.9954364780101796,0.002075312255831738,0.005227271513959721,266.1470902831776,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-17,24.771702741584328,0.059809499833236496,0.06987955163958642,2.996577358507639,0.0015564841918738034,0.0039204536354697905,266.7912385268632,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-18,24.824139047138505,0.052436310395289405,0.06658387187448628,2.9974330188807334,0.0011673631439053525,0.002940340226602343,267.3559775376817,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-19,24.868427491559473,0.04428844805179998,0.062100799833466586,2.9980747641605543,0.0008755223579290144,0.0022052551699517572,267.8329640840955,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-20,24.904229474519674,0.03580198568332317,0.056489627024421264,2.9985560731204197,0.0006566417684467608,0.001653941377463818,268.2185514405769,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-21,24.931695053530387,0.027465581053054758,0.049953193118994724,2.9989170548403195,0.0004924813263350706,0.0012404560330978634,268.51435572652224,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-22,24.9515023825848,0.02059918578979107,0.04280199891164427,2.999187791130244,0.000369360994751303,0.0009303420248233976,268.7276806604383,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-23,24.964887291140315,0.0154493893423433,0.03542729103893684,2.9993908433476877,0.0002770207460634772,0.0006977565186175482,268.8718361255812,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-24,24.97366546835527,0.011587042006757475,0.028280875519021642,2.9995431325107704,0.0002077655595476079,0.0005233173889631612,268.9663770941862,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-25,24.980249101266487,0.008690281505068106,0.02185997790623456,2.9996573493830825,0.00015582416966070594,0.00039248804172237087,269.03728282064003,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-26,24.985186825949903,0.00651771112880108,0.016394983429675918,2.9997430120373165,0.00011686812724552945,0.00029436603129177815,269.09046211548036,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-27,24.98889011946246,0.00488828334660081,0.012296237572256938,2.9998072590279916,8.76510954341471e-05,0.00022077452346883363,269.13034658661064,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-28,24.99166758959688,0.003666212509950607,0.009222178179192703,2.999855444270998,6.573832157561032e-05,0.00016558089260162523,269.16025993995834,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-29,24.993750692197693,0.002749659382462955,0.0069166336343945275,2.9998915832032527,4.930374118170774e-05,0.00012418566945121892,269.1826949549691,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-30,24.995313019148306,0.0020622445368472164,0.005187475225795895,2.9999186874024435,3.6977805886280806e-05,9.31392520884142e-05,269.19952121622725,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-05-31,24.996484764361263,0.0015466834026354123,0.0038906064193469213,2.9999390155518366,2.7733354414710606e-05,6.985443906631065e-05,269.2121409121708,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-01,24.9961030690693,0.0011600125519765593,0.002917954814510191,2.9999542616638815,2.0800015811032954e-05,5.239082929973299e-05,269.20803005387637,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-02,24.994346209365034,0.0008700094139824195,0.0021884661108826434,2.9999656962479158,1.5600011858274718e-05,3.9293121974799745e-05,269.1891086748614,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-03,24.992236709383214,0.0006525070604868146,0.0016413495831619825,2.9999742721859413,1.1700008893706038e-05,2.946984148109981e-05,269.1663893600572,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-04,24.991268676187417,0.0011034720859274903,0.001231012187371487,2.9999807041394604,8.775006670279529e-06,2.2102381110824857e-05,269.15596364253844,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-05,24.993128300935037,0.0034132537089188036,0.0009232591405286152,2.9999855281045997,6.581255002709647e-06,1.657678583311864e-05,269.1759918010703,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-06,24.999484234751087,0.007521155537022031,0.0013417656223647886,2.9999891460784545,4.935941252032235e-06,1.2432589374838981e-05,269.2444452082692,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-07,25.011830370633483,0.013220052173128554,0.002716731456592603,2.999991859558845,3.7019559390241767e-06,9.324442031129237e-06,269.37741309172264,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-08,25.031367929882066,0.02019299646662734,0.005363340447648088,2.999993894669138,2.7764669542681323e-06,6.9933315233469275e-06,269.5878326048298,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-09,25.058917026920312,0.02804067495178053,0.009359609408134285,2.9999954210018576,2.0823502157010994e-06,5.244998642510196e-06,269.8845363799317,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-10,25.094850342911666,0.036301999426505166,0.014605679906779488,2.999996565751397,1.5617626617758246e-06,3.933748981882646e-06,270.2715381931586,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-11,25.13904338097176,0.04446955063645945,0.02086828707940594,2.999997424313552,1.1713219963318684e-06,2.9503117364119847e-06,270.7474972130658,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-12,25.190837157577597,0.05200116103810746,0.027814111237156332,2.9999980682351683,8.784914972489014e-07,2.2127338023089887e-06,271.30531618711063,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-13,25.24901022112441,0.05832860187101768,0.03503479157266371,2.9999985511763807,6.58868622936676e-07,1.6595503517317416e-06,271.9318400815098,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-14,25.311757665843345,0.0628640984620869,0.04206568643967887,2.9999989133822895,4.94151467202507e-07,1.2446627637988061e-06,272.60763006113274,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-15,25.32877623257582,0.04714807384656518,0.04155540574766482,2.999999185036722,3.706136004018803e-07,9.334970728491046e-07,272.7909200248415,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-16,25.303514947541142,0.03536105538492389,0.033881971246753774,2.999999388777546,2.779602003014102e-07,7.001228046368284e-07,272.51885598501804,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-17,25.27233562888472,0.026520791538692915,0.025411478435065332,2.999999541583164,2.0847015022605764e-07,5.250921034776212e-07,272.1830547230884,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-18,25.290143770790916,0.06108322455253305,0.021256734230306704,2.999999656187377,1.5635261266954322e-07,3.9381907760821593e-07,272.37484841141816,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-19,25.419611706567686,0.1619242477615238,0.032069893917720346,2.9999997421405373,1.1726445950215742e-07,2.9536430820616197e-07,273.769218079734,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-20,25.72309598096006,0.3278265083809371,0.06691328016679719,2.999999806605407,8.794834462661807e-08,2.2152323115462148e-07,277.0377437149399,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
2020-06-21,26.25657537938524,0.5517360739166031,0.1340243266409354,2.9999998549540594,6.596125846996355e-08,1.6614242336596612e-07,282.78331683597906,0.4200000000000023,0.950000000000005,0.03000000000000016,33.800000000000175,895.0000000000049,32.100000000000165,77.02000000000041,93772.00000000051
