date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,population_density,median_age,aged_65_older,aged_70_older,extreme_poverty,life_expectancy,human_development_index,population
2020-06-04,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-05,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-06,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-07,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-08,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-09,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-10,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-11,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-12,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-13,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-14,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-15,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-16,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-17,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-18,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-19,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-20,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-21,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-22,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-23,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-24,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-25,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-26,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-27,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-28,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-29,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-06-30,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-01,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-02,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-03,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-04,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-05,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-06,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-07,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-08,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-09,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-10,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-11,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-12,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-13,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-14,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-15,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-16,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-17,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-18,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
2020-07-19,2.00000000000001,0.0,1.000000000000005,0.0,17.840000000000096,150.78000000000083,23.000000000000124,4.810000000000025,2.3900000000000126,16.00000000000008,67.88000000000034,0.6200000000000032,114178.00000000063
