date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-03-11,17.000000000000068,0.0,0.0,1.0000000000000038,0.0,0.0,0.12000000000000047,1.250000000000005,594.0000000000024,0.030000000000000117,122.3000000000005,214.00000000000085,0.0,1.0464221793949795,16.400000000000063,2.52000000000001,268.02000000000095,1.6000000000000063,23.00000000000009,0.1000000000000004,22593598.000000082
2020-03-12,17.000000000000075,0.0,0.0,1.0000000000000042,0.0,0.0,0.12000000000000052,1.2500000000000056,594.0000000000026,0.03000000000000013,122.30000000000054,214.0000000000009,0.0,1.512041582298335,16.40000000000007,2.5200000000000107,268.0200000000011,1.6000000000000068,23.0000000000001,0.10000000000000042,22593598.00000009
2020-03-13,17.00000000000008,0.0,0.0,1.0000000000000044,0.0,0.0,0.12000000000000055,1.250000000000006,594.0000000000027,0.030000000000000138,122.30000000000058,214.00000000000097,0.0,2.094445213873077,16.400000000000077,2.5200000000000116,268.02000000000123,1.6000000000000072,23.000000000000107,0.10000000000000045,22593598.000000097
2020-03-14,17.000000000000085,0.0,0.0,1.0000000000000047,0.0,0.0,0.12000000000000058,1.2500000000000062,594.0000000000028,0.030000000000000145,122.30000000000061,214.00000000000102,0.0,2.8489811308314463,16.40000000000008,2.520000000000012,268.0200000000013,1.6000000000000076,23.00000000000011,0.10000000000000048,22593598.000000104
2020-03-15,17.00000000000009,0.0,0.0,1.0000000000000049,0.0,0.0,0.1200000000000006,1.2500000000000064,594.000000000003,0.03000000000000015,122.30000000000062,214.00000000000108,0.0,3.847436720780348,16.400000000000084,2.5200000000000125,268.02000000000135,1.600000000000008,23.000000000000114,0.1000000000000005,22593598.00000011
2020-03-16,17.000000000000092,0.0,0.0,1.000000000000005,0.0,0.0,0.12000000000000062,1.2500000000000067,594.0000000000031,0.030000000000000155,122.30000000000064,214.00000000000108,0.0,5.161753687967302,16.400000000000084,2.520000000000013,268.02000000000135,1.600000000000008,23.000000000000117,0.1000000000000005,22593598.00000011
2020-03-17,17.000000000000092,0.0,0.0,1.000000000000005,0.0,0.0,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000065,214.00000000000108,0.0,6.854101626673618,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.00000000000012,0.1000000000000005,22593598.00000011
2020-03-18,17.000000000000092,0.0,0.0,1.000000000000005,0.0,0.0,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000067,214.00000000000108,0.0,8.966692735842338,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-19,17.000000000000092,0.01043956043956045,0.0,1.000000000000005,0.0006140917905623792,0.0,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,11.528955718656182,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-20,17.000000000000092,0.0517857142857145,0.0,1.000000000000005,0.0030462184873949706,0.0,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,14.56471161769288,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-21,17.000000000000092,0.12317994505494564,0.011270361990950245,1.000000000000005,0.007245879120879156,0.0006493212669683272,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,18.073138108874097,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-22,17.000000000000092,0.22123111263736378,0.03814055429864267,1.000000000000005,0.013013594861021398,0.002197398190045257,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,22.016288132398998,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-23,16.97226890756312,0.3129175167663235,0.08237367687459636,0.9974789915966438,0.017517145079185607,0.004608294279250183,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,26.323733067625096,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-24,16.91911764705892,0.42156596562904225,0.14584150523190115,0.9926470588235345,0.023092609940610978,0.008001307975113161,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,30.896045114228905,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-25,16.861833387201127,0.5583690443575295,0.22998988781209717,0.9874393988364629,0.031007240260888167,0.012565299016241175,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,35.6074090780764,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-26,16.832380211700155,0.7254186707923893,0.33543779401033424,0.984761837427284,0.04172666484337146,0.018494433214992823,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,40.36594255516371,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-27,16.86717462225284,0.9179812623056709,0.46167660019424184,0.9879249656593461,0.05511529598223784,0.02593999103923434,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,45.110511053412296,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-28,17.002417165784678,1.126204110918008,0.606844554218081,1.0002197423440586,0.07058663358978132,0.03497422404865661,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,49.75925691643294,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-29,17.27059115488152,1.3363951646364727,0.7675576238083589,1.024599195898317,0.08721599329188369,0.04556324722201292,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,54.217721291073985,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-30,17.614643430802406,1.4702181575756117,0.9339170866345518,1.0558766755274884,0.09752253149121416,0.05700469139582461,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,58.39426333417501,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-03-31,18.059334221453483,1.617886630463547,1.1055591789061037,1.0963031110412222,0.109437955502703,0.06938781072527841,0.12000000000000063,1.2500000000000067,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,62.211624617632005,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-04-01,18.676562721681606,1.8141583471204497,1.2854698043476476,1.1524147928801427,0.12651931989141016,0.0831253764667127,0.12000000000000063,1.2500126050420235,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,65.61560243219631,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-04-02,19.55936127849459,2.073627810114097,1.4784085911405058,1.2326692071358685,0.15030319386167362,0.09877906790271733,0.12000000000000063,1.2500619747899226,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,68.58155476532382,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-04-03,20.802391029976338,2.395767076072972,1.689726934628815,1.3456719118160279,0.18081078259728983,0.1169285155359587,0.12000000000000063,1.2501363324175891,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,71.09180925434204,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
