date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,population
2020-11-03,457262.87045699405,3451.621375357509,3486.7178519562094,10687.213705144006,51.3157074213142,52.11562140385254,0.06000000000000032,0.9624656080097719,17613.973439736597,0.1929584399482464,5.226929271005064,955.000000000005,0.0,52.31622351811507,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-04,460696.31497913925,3433.4445221451565,3475.9237511197152,10738.462169614322,51.24846447031669,51.798606970795106,0.06000000000000032,0.9596766138935617,17574.75564541333,0.1927833095991941,5.235187257067638,955.000000000005,0.0,52.1844827646368,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-05,464108.0818225904,3411.7668434511475,3462.2872356086987,10789.663304650963,51.20113503664192,51.562027626286444,0.06000000000000032,0.9566894255139025,17557.68699908911,0.19233214929700412,5.249981263744498,955.000000000005,0.0,52.093853670116324,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-06,467495.35249493306,3387.2706723427286,3445.9574863380735,10840.829217337623,51.16591268666057,51.39821771389719,0.06000000000000032,0.9534721434728555,17559.98462552888,0.1915928417723655,5.271490472695259,955.000000000005,0.0,52.03289025258732,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-07,470856.59934211185,3361.246847178835,3427.267413557697,10891.96599832967,51.13678099204786,51.293966776049984,0.06000000000000032,0.9499887229892583,17577.76210090708,0.19057375220839526,5.3004229611795,955.000000000005,0.0,51.98716768944057,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-08,474192.041927399,3335.442585287169,3406.7490884488207,10943.075064358127,51.10906602845742,51.23042870194706,0.06000000000000032,0.9461987174197084,17605.07896094213,0.18926046929527537,5.337277466521348,955.000000000005,0.0,51.9528757670805,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-09,477512.49645847816,3320.45453107915,3385.895858838236,10994.243660905973,51.16859654784605,51.19548215994453,0.06000000000000032,0.9420554698682733,17635.533267248313,0.1876564056236869,5.3827027669886265,955.000000000005,0.0,51.92715682531045,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-10,480816.3708247901,3303.8743663119526,3364.788993676193,11045.466585369217,51.22292446324401,51.182165756997904,0.06000000000000032,0.9375015248317169,17669.39404114947,0.18576492865215458,5.437565213573734,955.000000000005,0.0,51.907867618982905,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-11,484097.0979634543,3280.727138664156,3342.972026284945,11096.67731459254,51.210729223321906,51.17666924341107,0.06000000000000032,0.9325349994738212,17708.748391237044,0.1835885639745719,5.502661628344497,955.000000000005,0.0,51.89340071423726,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-12,487345.88735429797,3248.789390843629,3319.689284904405,11147.775132033625,51.09781744108556,51.16175548782663,0.06000000000000032,0.9271720964056257,17756.695359361875,0.18111627753813667,5.57986306030169,955.000000000005,0.0,51.88255053567802,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-13,490553.78864112817,3207.901286830205,3294.064790601385,11198.645473136417,50.87034110279226,51.11932695846862,0.06000000000000032,0.921465206758002,17816.61910086166,0.17832605753951095,5.672045000462216,955.000000000005,0.0,51.87441290175859,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-14,493713.2393476858,3159.4507065576936,3265.2364307015278,11249.175184361055,50.5297112246379,51.03235058407455,0.06000000000000032,0.9155132554240295,17900.888048981757,0.1751989710796496,5.782739309493406,955.000000000005,0.0,51.868309676319015,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-15,496819.2256646112,3105.986316925385,3232.456588863254,11299.263967456327,50.088783095272284,50.886301399594444,0.06000000000000032,0.9094793177800466,18029.358425230203,0.1717049813801964,5.915829530600994,955.000000000005,0.0,51.863732257239334,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-16,499877.2496783234,3058.0240137121427,3194.966100826501,11348.914895437123,49.65092798079494,50.66914864180967,0.06000000000000032,0.9035665019096968,18220.5624571472,0.16784014521420376,6.0751736993405405,955.000000000005,0.0,51.86496305847579,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-17,502882.81605641614,3005.5663780927725,3152.350223971528,11398.065211655428,49.15031621830474,50.37267224412397,0.06000000000000032,0.8979499249132047,18484.36557266004,0.1635924553877054,6.26457355181634,955.000000000005,0.0,51.87132733587372,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-18,505829.18524851836,2946.3691921022273,3104.5843315209904,11446.627286246436,48.56207459100722,49.99387053732704,0.06000000000000032,0.8927959924890417,18822.821432242312,0.1589629258975989,6.486817364896524,955.000000000005,0.0,51.879030408175566,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-19,508709.93502559443,2880.749777076028,3052.0067714267843,11494.51681245472,47.889526208284565,49.535108462142084,0.06000000000000032,0.8882379122724063,19232.07655144959,0.15399191000173848,6.742616255734459,955.000000000005,0.0,51.88253557277687,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-20,511520.88163441955,2810.9466088251243,2995.298510535186,11541.673953878872,47.15714142415143,49.00422872863636,0.06000000000000032,0.8843557128080552,19704.685435565247,0.14872938822205387,7.0314983908958775,955.000000000005,0.0,51.87559754254329,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-21,514261.5206634366,2740.6390290170366,2935.4678677107017,11588.079204904969,46.40525102609683,48.41463518577922,0.06000000000000032,0.881184367023625,20232.17064853348,0.14323579359058713,7.351240147405921,955.000000000005,0.0,51.85203752342338,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-22,516936.10769214836,2674.587028711714,2873.8390636789577,11633.765286031683,45.686081126715536,47.785355348610494,0.06000000000000032,0.8787072797926068,20806.444001267628,0.13758101455299224,7.699624357483994,955.000000000005,0.0,51.8063245226581,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-23,519558.17592101893,2622.06822887057,2811.559423324833,11678.940771246469,45.175485214784615,47.1457763692472,0.06000000000000032,0.8768761288813018,21424.777716529294,0.13185463615714899,8.074356277162781,955.000000000005,0.0,51.73401132993806,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-24,522126.7337345594,2568.557813540455,2749.12948895452,11723.582259107137,44.641487860668356,46.50153217997361,0.06000000000000032,0.8756399667320829,22084.286918080048,0.12612368558586448,8.471995391453223,955.000000000005,0.0,51.63206150327133,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-25,524639.788148367,2513.0544138075747,2687.2273442530623,11767.60707248163,44.02481337449292,45.8533309384709,0.06000000000000032,0.8749345645771823,22782.13611616188,0.12045976483581092,8.889809407196912,955.000000000005,0.0,51.499094608384404,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-26,527095.9802515474,2456.1921031805064,2626.5763152356953,11810.913287554518,43.30621507288656,45.198647040310895,0.06000000000000032,0.874667148384407,23509.000244846073,0.11492045387895918,9.3251188524242,955.000000000005,0.0,51.33557014827286,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-27,529495.8117885321,2399.831536984607,2567.845745961358,11853.409755581872,42.49646802735405,44.53299012832631,0.06000000000000032,0.8747224039515256,24257.27803862274,0.10955734105563192,9.774574433435813,955.000000000005,0.0,51.143925510364376,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-28,531842.5650954399,2346.753306907818,2511.576580317822,11895.03861920743,41.628863625557614,43.85085684963846,0.06000000000000032,0.8749603549998444,25015.040251656166,0.10442042983826576,10.2350193835772,955.000000000005,0.0,50.928679426891,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-29,534142.9930523499,2300.42795691002,2458.125548360542,11935.792199699707,40.75358049227751,43.14644467342799,0.06000000000000032,0.8752191350281651,25768.67076728127,0.09954883886221591,10.703038939751437,955.000000000005,0.0,50.696509570168324,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-30,536413.0852870008,2270.0922346508437,2407.8435413609072,11975.878183388242,40.08598368853592,42.41959481728824,0.06000000000000032,0.8752939569595543,26498.706738464658,0.09496382694885985,11.176009004425747,955.000000000005,0.0,50.45164688350866,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-01,538653.6010693237,2240.5157823229774,2360.9806760594684,12015.250654347921,39.372470959679305,41.667079112319826,0.06000000000000032,0.8750179790318842,27185.870486944852,0.09070089218966698,11.652384904579833,955.000000000005,0.0,50.1964872634719,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-02,540862.1217295954,2208.520660271648,2317.476128570138,12053.789687593537,38.539033245616025,40.88356515195162,0.06000000000000032,0.8742620298459893,27820.8640643037,0.08676241768782242,12.1307366422358,955.000000000005,0.0,49.93611625561951,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-03,543034.9933333964,2172.871603801024,2277.002026615066,12091.354111202601,37.56442360906662,40.06343679221199,0.06000000000000032,0.8729217971097679,28400.02301052043,0.08313160641389535,12.613427400875317,955.000000000005,0.0,49.67703871078387,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-04,545168.7836878309,2133.790354434481,2238.9963687007985,12127.821077907463,36.46696670486078,39.20215952693215,0.06000000000000032,0.8709675275349775,28924.963233973103,0.07978293234759032,13.106739910708221,955.000000000005,0.0,49.42622602727025,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-05,547261.3750961907,2092.5914083598,2202.6877135003915,12163.115743789373,35.294665881910014,38.29730451914874,0.06000000000000032,0.868431851210381,29414.219839830224,0.07667785860135218,13.619111170910955,955.000000000005,0.0,49.19040158250835,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-06,549312.7839239538,2051.4088277630653,2167.1136968900023,12197.23352729906,34.117783509687236,37.34931662465572,0.06000000000000032,0.8654006498816073,29884.207753175877,0.0737863512877951,14.16034339757561,955.000000000005,0.0,48.97550480679083,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-07,551331.0731724425,2018.289248488753,2131.141940734731,12230.377811925508,33.14428462644776,36.35757780462629,0.06000000000000032,0.862006208161045,30341.87092477206,0.07105469559254324,14.737269506811337,955.000000000005,0.0,48.78628923857735,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-08,553314.5044914852,1983.431319042715,2094.41563832416,12262.495366054685,32.11755412917652,35.321042597167235,0.06000000000000032,0.8584220769352646,30787.428662228092,0.06842967715659239,15.354338684730376,955.000000000005,0.0,48.62602106597251,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-09,555259.0477933076,1944.5433018224396,2056.704586855599,12293.490270500952,30.994904446268336,34.24314878691878,0.06000000000000032,0.8548097703711329,31218.585556141057,0.06587671811308109,16.012103399456016,955.000000000005,0.0,48.489257234515,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-12-10,557160.3063200946,1901.2585267870004,2017.9026718805512,12323.269658273275,29.77938777232249,33.13081133162416,0.06000000000000032,0.8513002818830696,31636.96077344068,0.06339509514589686,16.70697186116282,955.000000000005,0.0,48.37625045659091,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
