date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,aged_70_older,population
2020-06-06,18.24832130281232,0.05861606474525427,0.035744220089863804,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-07,18.311240977109264,0.06307969561776433,0.042597757827578936,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-08,18.377548379890797,0.06642741877214689,0.04897546769195127,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-09,18.446606663069385,0.06914829517154725,0.054659202578918306,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-10,18.517049373514087,0.07051021943942332,0.05939485442287662,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-11,18.5871244574142,0.07012571564614806,0.06294659330584536,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-12,18.654952263551948,0.06786577994728081,0.06513754678933888,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-13,18.71871904575707,0.06379526256227064,0.06588030941327122,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-14,18.776822089747693,0.058124404258483905,0.0651998248201345,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-15,18.827978558261023,0.05117248871422496,0.06307407675989735,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-16,18.871307124901353,0.04334058179100164,0.05946845349752489,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-17,18.906389199526075,0.03509108598772442,0.05451536727246499,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-18,18.933314847285178,0.02693240628135569,0.04847249830502752,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-19,18.952717227900884,0.020199304711016768,0.04169147780116886,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-20,18.96579842512737,0.015149478533262576,0.03459440020608028,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-06-21,18.974348818845556,0.011362108899946932,0.027656207394379222,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
