date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,diabetes_prevalence,female_smokers,population
2020-03-11,384.99297013737555,32.72075858376686,25.237903595297336,7.412444428713334,0.7431628148791467,0.5430555704088655,3.079011543254635,0.010000000000000038,1.4620896688878189,341.00000000000125,5514.000000000022,794.9346190569353,672.1113476209188,0.06196716740275704,20.987487182900608,0.010000000000000038,0.0,486.0000000000019,486.0000000000019,0.0,41.82343213903863,33.70000000000014,48.2000000000002,5.720000000000021,11.200000000000042,123951696.00000048
2020-03-12,412.5800126799464,33.99263122320196,26.917165059223418,8.09346389684206,0.8457521511796731,0.5988297052015781,3.299831321390908,0.010000000000000044,1.4337584652411295,341.0000000000014,5514.000000000024,807.6144619375916,693.6836069618271,0.06041839350696364,20.87693011882393,0.010000000000000044,0.0,486.0000000000021,486.0000000000021,0.0,41.74122006503019,33.70000000000015,48.200000000000216,5.720000000000024,11.200000000000045,123951696.00000054
2020-03-13,443.33698106781446,35.38401769665169,28.6843500387615,8.949154160511327,0.9741492782199215,0.6731841728895493,3.5460155401705302,0.010000000000000047,1.402444899351017,341.0000000000016,5514.0000000000255,824.5155975844166,715.0181350856249,0.05897976151677742,20.760359192220754,0.010000000000000047,0.0,486.0000000000023,486.0000000000023,0.0,41.64374536551478,33.70000000000016,48.20000000000023,5.7200000000000255,11.200000000000049,123951696.00000057
2020-03-14,476.9135955293684,36.73605787494519,30.47844465576801,9.989467430338264,1.1213197802551178,0.7650419758210096,3.814761655127904,0.010000000000000049,1.3693811858254819,341.0000000000017,5514.000000000027,848.3622557190183,735.3056666018733,0.0577264177762386,20.63040190870987,0.010000000000000049,0.0,486.0000000000024,486.0000000000024,0.0,41.53205950894545,33.700000000000166,48.200000000000244,5.720000000000026,11.200000000000053,123951696.0000006
2020-03-15,512.6710563755339,37.86650688390772,32.2268708221428,11.212010075016162,1.2769950064906297,0.8721265044901931,4.100958119173989,0.01000000000000005,1.3360690180051829,341.00000000000176,5514.000000000027,879.7398963787932,753.9235292015677,0.056709648497014195,20.484443319056673,0.01000000000000005,0.0,486.0000000000025,486.0000000000025,0.0,41.40825342291794,33.70000000000017,48.20000000000025,5.720000000000027,11.200000000000054,123951696.00000063
2020-03-16,549.2578818097703,38.168609962542995,33.79860770613527,12.604676593107651,1.433505789451039,0.9947999527050739,4.393798582916375,0.010000000000000052,1.3048373161865001,341.0000000000018,5514.000000000027,916.3977955872638,770.2624917621982,0.05600120857702704,20.314517040035906,0.010000000000000052,0.0,486.00000000000256,486.00000000000256,0.0,41.27515386809349,33.70000000000018,48.20000000000026,5.720000000000028,11.200000000000056,123951696.00000066
2020-03-17,586.5299821394876,38.458438725947374,35.16683247643409,14.172899817164312,1.5988526775763234,1.1324186458474887,4.692129318570611,0.010000000000000054,1.2790408830674784,341.0000000000018,5514.000000000027,954.7428845055754,785.1728061196459,0.055538075146409654,20.13996825837214,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,41.15425906622855,33.70000000000018,48.20000000000026,5.720000000000029,11.200000000000056,123951696.00000066
2020-03-18,624.6533689575579,39.01314061524275,36.35178515241289,15.912835819563632,1.7629080925390654,1.2814600735905317,4.997272328294482,0.010000000000000054,1.2613860275236228,341.0000000000018,5514.000000000027,996.899834678472,799.5693266323988,0.05521787439471358,19.986412845362842,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,41.04979578642001,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2020-03-19,663.966513466715,39.980459857036514,37.40660146935174,17.811420659113608,1.915813907154787,1.436591661527743,5.311926450487192,0.010000000000000054,1.254168479918737,341.0000000000018,5514.000000000027,1042.974076073497,814.7244093246558,0.054912436177418575,19.888859407777815,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,40.96426022055198,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2020-03-20,704.8771152228558,41.41108826705023,38.40668752735323,19.846412941006218,2.0479140825962165,1.5914723498950023,5.639343189513755,0.010000000000000054,1.2588505034426096,341.0000000000018,5514.000000000027,1088.1904229245492,831.4926282604613,0.054673661328280554,19.833252506706046,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,40.89840137097319,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2020-03-21,747.7846786925147,43.28292835284107,39.44175077802952,21.986425736782497,2.1497041463039857,1.7393537776119463,5.982708587998286,0.010000000000000054,1.276136423154034,341.0000000000018,5514.000000000027,1135.2131711042089,850.2701176077584,0.05461368167817558,19.781442288885412,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,40.84770438957449,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2020-03-22,793.022445670971,45.5192906408429,40.60982326451767,24.190950524306373,2.2117933004196537,1.8735311703130355,6.344679631043974,0.010000000000000054,1.3054754589298454,341.0000000000018,5514.000000000027,1186.8551191167817,871.5985319679403,0.05485489603561948,19.69496988731696,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,40.80968165352546,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2020-03-23,839.1600630832231,46.348760159042065,41.8345059422474,26.410375142745018,2.2248760031104773,1.986950413933875,6.713801255280405,0.010000000000000054,1.345648449401006,341.0000000000018,5514.000000000027,1243.4861761184543,896.169858898387,0.05550348618314649,19.545241636560792,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,40.7824674457033,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2020-03-24,886.5399244940606,47.53821847092997,43.173668403033375,28.63050275330962,2.224216149068478,2.0764325906701897,7.0928081166380785,0.010000000000000054,1.3951424456480417,341.0000000000018,5514.000000000027,1298.1923066201937,924.135732893895,0.056701467255330214,19.310088305636523,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,40.76376396501444,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2020-03-25,936.5068987680905,50.0857420690993,44.78699839341924,30.841655345525254,2.21421899609354,2.140872600727274,7.492460806289172,0.010000000000000054,1.4518434211785027,341.0000000000018,5514.000000000027,1356.1367235010234,955.6743917841914,0.05855696663412865,18.96473332683569,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,40.75459252773632,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2020-03-26,990.8936517748413,54.47582885305275,46.88141185259521,33.03819044256352,2.198834899946693,2.1811360277917418,7.927427214283794,0.010000000000000054,1.5128462051857539,341.0000000000018,5514.000000000027,1424.2419980233135,991.3658778717585,0.061141868479151845,18.485481152205008,0.010000000000000054,0.0,486.0000000000026,486.0000000000026,0.0,40.758785539952264,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
