date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,icu_patients,weekly_hosp_admissions,total_tests,new_tests,new_tests_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,cardiovasc_death_rate,population
2021-08-06,198784.03209597274,1582.949503885353,1561.4784881001829,2095.1252508733096,3.305093061626306,3.054539403684149,3838.8272735510996,1.0589277239870536,328.313243841533,3283.0000000000173,20695093.16944455,127051.8684915895,125515.55175508908,51.07319677435643,38.10802527899199,0.010000000000000054,345042.33070189285,327218.50586885284,0.5034843234917465,49.63157227657156,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-07,200380.73923035088,1596.707134378141,1568.9418150085587,2098.570731949426,3.445481076116309,3.138100577326788,3869.6620530948103,1.0615850948648877,335.4227964881315,3283.0000000000173,20822945.51546418,127852.34601962961,125967.16659589036,51.75370365704406,38.58162254683293,0.010000000000000054,352627.8038764525,333743.4060015108,0.5002594934268261,49.75923803095816,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-08,201993.42003362317,1612.6808032722959,1577.5762843333443,2102.172392853475,3.6016609040490986,3.232549414895548,3900.8052819025615,1.0644915037601734,341.8603261960926,3283.0000000000173,20951631.673637595,128686.15817341662,126527.25144982681,52.45475511834873,39.04425941174078,0.010000000000000054,363275.0881529766,340677.19730979553,0.4938045101800103,49.89093692658003,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-09,203622.33417518533,1628.9141415621752,1588.0465529397325,2105.8997859135416,3.7273930600665643,3.3387341361555056,3932.26195431639,1.0673322671220062,347.5871806522413,3283.0000000000173,21081234.908104762,129603.23446716672,127197.00242059589,53.18464827153474,39.50136828214113,0.010000000000000054,378229.3697023219,348690.3337451138,0.4856090387436056,50.02439823468946,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-10,205269.0014555651,1646.6672803797787,1600.5758961204447,2109.767745058947,3.8679591454054556,3.4583191864734544,3964.061414670718,1.0697542100376924,352.57621289706765,3283.0000000000173,21211867.231094763,130632.3229900003,127975.12065836888,53.950986203651134,39.96056774360332,0.010000000000000054,397117.1429684033,358478.15449435625,0.47765102598724585,50.158230156301585,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-11,206934.7850606463,1665.7836050812166,1615.1011877658368,2113.8083233384923,4.040578279545372,3.593248601231955,3996.2299908672976,1.0714132658023496,356.85869490227765,3283.0000000000173,21343649.680205394,131782.4491106323,128846.85082021511,54.75998884472292,40.42932367454159,0.010000000000000054,419225.3507944997,370658.46608085174,0.471831352877636,50.289025881608936,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-12,208620.43782586642,1685.652765220094,1631.3360052393768,2118.058569588552,4.250246250059812,3.7451670585516386,4028.7822300606276,1.072072231187575,360.50046914050967,3283.0000000000173,21476655.578996997,133005.89879160404,129802.00896196178,55.616933456425265,40.91468296275823,0.010000000000000054,444066.8520422232,385654.7799743433,0.4698051565457519,50.41230561030179,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-13,210325.76193436456,1705.3241084981369,1648.817958034254,2122.551360934145,4.492791345592701,3.9149856688329336,4061.714325422012,1.0715543349937855,363.6048929025709,3283.0000000000173,21610885.091471434,134229.51247444013,130827.39636271264,56.52572126232549,41.42153678574035,0.010000000000000054,470922.9622055531,403637.7286459165,0.4726405513136455,50.52325587223838,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-14,212049.35369059275,1723.5917562281625,1666.944184265835,2127.308527164736,4.7571662305907845,4.10255631691236,4094.999186212604,1.069744613559497,366.29647833885497,3283.0000000000173,21746304.132711556,135419.04124012246,131908.35937610705,57.49033167072611,41.95372159383021,0.010000000000000054,499845.1487226854,424668.7808412577,0.48097540378904863,50.61730470314459,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-15,213788.41210052403,1739.0584099313053,1684.9979730410075,2132.335694016089,5.027166851352922,4.306427418679752,4128.582740338192,1.066637160880678,368.75238461063816,3283.0000000000173,21882891.785021737,136587.65231018254,133037.1473762951,58.514179586916676,42.514012914829735,0.010000000000000054,530536.3683293452,448563.25366585026,0.49487909647462497,50.690487577132274,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-16,215539.55707151484,1751.1449709908215,1702.4593656889674,2137.5932055476223,5.257511531533446,4.52528678896134,4162.399728492176,1.062306409768461,371.120445536195,3283.0000000000173,22020651.78231837,137759.99729663192,134202.39849279035,59.599140346296196,43.10433062988449,0.010000000000000054,562202.1936355038,474845.0913321292,0.5138490443986328,50.73981138420674,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-17,217302.15515011345,1762.5980785986458,1719.0207577832116,2143.095195046305,5.501989498682414,4.759035550673825,4196.43792613643,1.0568917336353323,373.4880070674668,3283.0000000000173,22159613.68276337,138961.9004450016,135392.333662741,60.743877237744215,43.725692219342974,0.010000000000000054,593168.8301652196,502852.48145966657,0.5369504549214705,50.76361677991336,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-18,219074.84679244965,1772.691642336188,1734.2931913173725,2148.8630090836978,5.767814037392556,5.006140269986631,4230.671087459472,1.05060189654195,375.88227873305055,3283.0000000000173,22299746.98797754,140133.30521416513,136585.30609708827,61.94622159993075,44.37825591305287,0.010000000000000054,623011.4797829331,531964.7925265543,0.5631422206351892,50.76173601738499,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-19,220855.71366576612,1780.8668733164614,1747.8950738370945,2154.91548564277,6.052476559072224,5.2639915955087275,4265.0621743534975,1.0437864256385259,378.3573457660134,3283.0000000000173,22440974.64531415,141227.65733660982,137759.83170597735,63.203353659547375,45.06129875444066,0.010000000000000054,651383.625464221,561581.4806909736,0.5913148102727729,50.735608412521685,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-20,222642.40412456729,1786.6904588011816,1759.5187177889416,2161.261662713011,6.346177070241476,5.529173237678743,4299.565778147159,1.0368815128294129,381.03664216226105,3283.0000000000173,22583236.79313238,142262.14781823003,138907.3361744412,64.51093040303167,45.77255906906262,0.010000000000000054,677505.5588525301,591093.2843223682,0.6204571807491831,50.688412353347374,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
