date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,human_development_index,population
2021-01-27,529520.5661733224,614.168138305283,672.0530470446381,7962.25347157121,16.799198336437886,17.543651252597467,3550142.965584029,0.8010014015458391,13955.220478676565,14051.316983451603,0.04361598889958508,23.516009084290275,0.0008284600108072109,0.1100000000000006,6020.227051093954,328.0460352524582,0.0,80.44152407110516,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-28,530115.6112330953,595.0450597729191,651.7052104612428,7978.788245242737,16.534773671526885,17.263617721930345,3564068.950093004,0.8007985624715976,13925.984508975122,14022.690711085814,0.04222265747947232,24.19859860378012,0.0010101620733930629,0.1100000000000006,8832.168318005733,378.3506059480707,0.0,80.50564725500965,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-29,530691.2758294764,575.6645963810798,632.0210907806452,7995.018284772399,16.230039529663284,16.995300233917078,3577970.392062324,0.8010562586345655,13901.441969320244,13992.352891103648,0.040896307912448505,24.878394654192597,0.0011514483165186178,0.1100000000000006,12383.847153675131,409.46006176551356,0.0,80.57108321113452,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-30,531248.2016846485,556.925855172042,613.0781728042953,8010.912873243176,15.894588470776894,16.731313895541255,3591848.2625503032,0.801632530110379,13877.870487979213,13962.001804720774,0.039647182453405594,25.558842855544295,0.0013857150889295797,0.1100000000000006,16741.42043250814,450.852237662209,0.0,80.6361962157201,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-31,531788.2030734419,540.0013887933826,594.9008411416837,8026.458184344157,15.545311100981849,16.463337231610716,3605703.9675332885,0.802473912773477,13855.704982985075,13932.849285020886,0.038482154777998656,26.24488521211721,0.001972221029043663,0.1100000000000006,21956.094254444306,562.5559849693462,0.0,80.69923345784707,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-02-01,532315.4929159419,527.289842500015,577.3718763313766,8041.706873552248,15.248689208089347,16.181650467340894,3619542.0150649683,0.8036209484779757,13838.047531679678,13906.222548768916,0.03739135105441048,26.94346675330256,0.0032596117963464236,0.1100000000000006,28050.297081241526,826.743750200831,1.1473820297349012e-05,80.75850460211198,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-02-02,532830.1625117793,514.66959583752,560.5386868219009,8056.638348441508,14.931474889260308,15.882833196336332,3633365.812575396,0.8052040759350828,13823.797510427521,13882.632506276124,0.036373830032889354,27.660208339055824,0.00566292690371318,0.1100000000000006,34941.97220119028,1353.4882101942585,0.00020624595992243017,80.81251646063387,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-02-03,533331.8619452444,501.6994334650831,544.471340100266,8071.215509876714,14.5771614352064,15.565449719488855,3647181.9836073765,0.8073843109913907,13816.171031980324,13862.77418578339,0.03543211783817708,28.396568665410204,0.009700168674876051,0.1100000000000006,42589.433954855805,2276.9201492423376,0.0006645422592113782,80.86007399705923,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-02-04,533820.2423218945,488.3803766502027,529.2331406602034,8085.400837320281,14.185327443567067,15.229876074361329,3660996.3374308124,0.810336714174378,13814.353823435813,13846.834275407375,0.03456810906383001,29.150954294791376,0.015986761929557204,0.1100000000000006,50947.87227448067,3764.667584459235,0.0014933969982223712,80.90035607956571,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-02-05,534295.2874460111,475.0451241166119,514.8585634783465,8099.168452812459,13.76761549217758,14.878170307225444,3674817.631046612,0.8142659486883155,13821.293615799244,13835.39312737003,0.033779992592959815,29.918899302218335,0.025221540958049245,0.1100000000000006,59893.25807998424,5982.640264944312,0.0027785803924935478,80.93297229561492,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
