date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,gdp_per_capita,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2021-06-24,443006.93934454693,1055.912784742443,1026.6227253018094,21181.786859580734,34.77352472070311,35.95546322230512,0.03000000000000016,16.29699616559334,0.9914464995822292,4389.767758940741,4160.672659220453,0.26233637913090646,3.8117266868365283,65919.99009399586,66122.50729637525,0.24858333598204052,55.626818394536926,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.656550666890546,31.837065875709193
2021-06-25,444075.5019712421,1068.5626266951658,1036.634401927231,21215.93615308894,34.14929350820675,35.540761928687516,0.03000000000000016,16.551684260588047,0.9915383329930728,4458.71344040789,4235.158760737259,0.2625925396810826,3.808756230382734,65874.55504625652,66135.60985172562,0.2508660734151022,55.40435878620658,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.60971212751123,31.461270733774274
2021-06-26,445157.3895359629,1081.8875647207942,1047.151495207545,21249.371232463793,33.435079374852585,35.07949242259842,0.03000000000000016,16.807144417160515,0.9914997419878571,4522.276741585821,4302.755447411386,0.26283168659662354,3.8059676252757435,66141.48877984438,66142.7367843987,0.25261691123456553,55.18124129392133,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.562085693195606,31.050914519533812
2021-06-27,446252.4489393031,1095.0594033402094,1058.1150908626737,21282.041659641993,32.6704271781983,34.56639194138325,0.03000000000000016,17.065051590181334,0.9913230934980046,4576.555633112449,4359.383763968372,0.2630122588065501,3.8036967920014155,66918.21993006761,66233.80473762038,0.25415660714926,54.963713129458526,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.51364604106679,30.607798527013035
2021-06-28,447361.96614856325,1109.5172092601683,1070.0214530855976,21314.00771531976,31.966055677766413,33.99235148674207,0.03000000000000016,17.328814872338675,0.990997329819691,4616.170845713465,4401.785334288502,0.2631409006336783,3.8019516502389465,68512.82024813259,66540.50620350626,0.25606218710079476,54.75447052905906,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.46440275963016,30.13748625789718
2021-06-29,448486.14329274173,1124.1771441784826,1082.8089036474253,21345.217131027664,31.209415707904682,33.35371804298161,0.03000000000000016,17.602904463885576,0.9905230458457005,4636.726809139662,4428.169349779084,0.2631990012671143,3.80099832074321,71088.85933606722,67224.64106180884,0.2591279266862946,54.55472619996179,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.414391828703216,29.649403824459952
2021-06-30,449623.09027498675,1136.9469822450465,1096.012181775648,21375.6109898351,30.39385880743146,32.65496904290205,0.03000000000000016,17.89267850951731,0.9899111919473019,4643.488077119782,4437.5837673440155,0.2632210835295216,3.800470783220632,74767.07111808157,68460.50846280792,0.264255285674062,54.36986494732112,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.36366431201137,29.154722897895283
2021-07-01,450769.4512550448,1146.3609800580593,1108.9334997771157,21405.147689693742,29.53669985864409,31.906747628976838,0.03000000000000016,18.204294273217517,0.9891947061776724,4631.014070121679,4428.980133200326,0.26321784884623656,3.800181788126533,79661.22027456648,70423.54021911639,0.27243079845076346,54.20649874281153,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.31228905033514,28.66540788124309
2021-07-02,451920.87451109674,1151.4232560519495,1120.7708347552689,21433.82091594519,28.67322625144917,31.12438909923752,0.03000000000000016,18.544735572398622,0.9884015241387502,4600.34746273994,4403.189883352094,0.26326244933668164,3.799291156867368,85893.34560346862,73283.36547461536,0.2846930083403355,54.07402871127808,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.26035144930836,28.193275506462875
2021-07-03,453072.3648361351,1151.4903250383172,1130.7141473980628,21461.67312070165,27.852204756460218,30.32681574168739,0.03000000000000016,18.922244148594405,0.9875464566140834,4545.36696421721,4360.27869241065,0.2634200916890016,3.796906958471475,93621.94024655767,77209.14159141737,0.30214047377302844,53.98296610359438,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.20794933820491,27.74906374961818
