date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,reproduction_rate,people_vaccinated_per_hundred,new_tests,new_tests_smoothed,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,diabetes_prevalence,population
2020-03-11,0.9937196994182327,0.07666476499678115,0.061409259859126916,1.0000000000000038,0.0,1.271961215255338,0.5100000000000019,10.980000000000043,489.5735294117665,32.00000000000012,111.90000000000043,85949.00000000033,10.980000000000043,26.20710700915408,28.60000000000011,1.5000000000000062,9.750000000000037,782457.0000000029
2020-03-12,0.9923809187136435,0.07502913895914665,0.06387699098701581,1.0000000000000042,0.0,1.2702475759534637,0.5100000000000021,10.980000000000047,490.7030462184895,32.000000000000135,111.90000000000049,85949.00000000036,10.980000000000047,27.11842283189992,28.600000000000126,1.5000000000000067,9.750000000000043,782457.0000000033
2020-03-13,0.9939624828296748,0.07390275273261154,0.06562946269727553,1.0000000000000044,0.0,1.2722719780219838,0.5100000000000023,10.98000000000005,491.9268644958006,32.00000000000014,111.90000000000052,85949.0000000004,10.98000000000005,28.010411338533906,28.600000000000136,1.500000000000007,9.750000000000046,782457.0000000035
2020-03-14,1.0001098711720313,0.07318724554493386,0.06681711964739113,1.0000000000000047,0.0,1.2801406351002,0.5100000000000025,10.980000000000054,492.55217810682205,32.00000000000015,111.90000000000055,85949.00000000041,10.980000000000054,28.813052201379463,28.600000000000144,1.5000000000000075,9.750000000000048,782457.0000000036
2020-03-15,1.0122995979491607,0.07274757701584335,0.06761283973554345,1.0000000000000049,0.0,1.2957434853749257,0.5100000000000026,10.980000000000055,491.8252195529679,32.000000000000156,111.90000000000057,85949.00000000042,10.980000000000055,29.512587470362373,28.60000000000015,1.500000000000008,9.75000000000005,782457.0000000037
2020-03-16,1.0304593461671079,0.0711573214173448,0.0680331592134224,1.000000000000005,0.0,1.318987963093898,0.5100000000000027,10.980000000000057,488.93510729562513,32.00000000000016,111.9000000000006,85949.00000000044,10.980000000000057,30.129373375881066,28.600000000000154,1.500000000000008,9.75000000000005,782457.0000000038
2020-03-17,1.0555044966970843,0.06975454568485742,0.06814251646889043,1.000000000000005,0.0,1.351045755772268,0.5100000000000027,10.980000000000057,483.2105418485779,32.00000000000016,111.9000000000006,85949.00000000045,10.980000000000057,30.73025142816165,28.600000000000158,1.500000000000008,9.75000000000005,782457.000000004
2020-03-18,1.0887679976036164,0.0693811969171661,0.06811367468198466,1.000000000000005,0.0,1.393623036932629,0.5100000000000027,10.980000000000057,474.0951074206939,31.99243697479008,111.87352941176532,85949.00000000045,10.980000000000057,31.397746101825874,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-19,1.1315727661406585,0.07050713233557991,0.06817801619248406,1.000000000000005,0.0,1.4484131406600427,0.5100000000000027,10.980000000000057,461.29271065601876,31.972899159664035,111.80514705882415,85949.00000000045,10.980000000000057,32.22293950526409,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-20,1.184910990248676,0.07332314175330107,0.06858826327558487,1.000000000000005,0.0,1.5166860675183054,0.5100000000000027,10.980000000000057,444.68931321179485,31.942570297349878,111.76668511635485,85949.00000000045,10.980000000000057,33.29809441563202,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-21,1.2492036046774593,0.07781071442745169,0.06959051872365708,1.000000000000005,0.0,1.5989806139871479,0.5100000000000027,10.980000000000057,424.40633526437347,31.914458427601982,111.73046794198511,85949.00000000045,10.980000000000057,34.70908858806538,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-22,1.3241198980782323,0.08379436419809375,0.07140329628256192,1.000000000000005,0.0,1.6948734695401373,0.5100000000000027,10.980000000000057,400.8031354172528,31.908177369505665,111.71881411098155,85949.00000000045,10.980000000000057,36.48858066212213,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-23,1.4071817141210552,0.08972036914081352,0.07418918843687308,1.000000000000005,0.0,1.8011925940749505,0.5100000000000027,10.980000000000057,374.45349894496974,31.951074850012294,111.6161144617108,85949.00000000045,10.980000000000057,38.64370602018572,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-24,1.4987605583768313,0.096572759079269,0.0780693315345069,1.000000000000005,0.0,1.918413514722344,0.5100000000000027,10.980000000000057,346.2021151589539,32.07235591126492,111.55547466334852,85949.00000000045,10.980000000000057,41.16168481572113,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-25,1.5997814724348562,0.10476635017564456,0.08310952935546984,1.000000000000005,0.0,2.0477202847166156,0.5100000000000027,10.980000000000057,316.30250750690163,32.26444792892385,111.57140076157103,85949.00000000045,10.980000000000057,44.007918104357174,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-26,1.711261443692661,0.11428904834601933,0.08930984578841894,1.000000000000005,0.0,2.1904146479266053,0.5100000000000027,10.980000000000057,285.24009976398384,32.539447776040056,111.93679394545121,85949.00000000045,10.980000000000057,47.11845005208826,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-27,1.8339632126983934,0.1248085768218935,0.09659679933808231,1.000000000000005,0.0,2.3474729122539433,0.5100000000000027,10.980000000000057,253.5899002916371,32.89775002078252,112.84280392709115,85949.00000000045,10.980000000000057,50.40598686033324,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-28,1.9681356286576057,0.1357525218213331,0.10481750900582437,1.000000000000005,0.0,2.519213604681735,0.5100000000000027,10.980000000000057,217.52542457231553,32.668351300331594,114.49610100608129,85949.00000000045,10.980000000000057,53.81169796684019,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-29,2.1133189160633434,0.14636836680232845,0.11373530370006985,1.000000000000005,0.0,2.7050482125610795,0.5100000000000027,10.980000000000057,182.82260753718762,31.87754013976069,117.1742713191775,85949.00000000045,10.980000000000057,57.29523178152972,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-30,2.2694591288703942,0.15702902235449384,0.12339197551260916,1.000000000000005,0.0,2.9049076849541047,0.5100000000000027,10.980000000000057,153.55889165806207,31.0125183885956,121.24980447889155,85949.00000000045,10.980000000000057,60.787122123154504,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-03-31,2.4366450900270724,0.16785256831726045,0.13368990923626706,1.000000000000005,0.0,3.118905715234653,0.5100000000000027,10.980000000000057,131.98749453540182,30.770765649882414,127.19052550376634,85949.00000000045,10.980000000000057,64.20444598797037,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-04-01,2.6138121950251567,0.17766706036852092,0.14429571247018697,1.000000000000005,0.0,3.345679609632201,0.5100000000000027,10.980000000000057,119.96140306056891,32.06933150955148,135.7057891852562,85949.00000000045,10.980000000000057,67.46256687623969,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-04-02,2.799030768764024,0.18559354026669483,0.15474440878702964,1.000000000000005,0.0,3.582759384017951,0.5100000000000027,10.980000000000057,118.85623329090194,35.94133282738021,147.58204637902247,85949.00000000045,10.980000000000057,70.48394228710877,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-04-03,2.9897223331987504,0.19097278933059672,0.16451758260837204,1.000000000000005,0.0,3.8268445864944,0.5100000000000027,10.980000000000057,129.11030683630852,43.46757040269425,163.0601392793196,85949.00000000045,10.980000000000057,73.2001551639419,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-04-04,3.182821808076185,0.1933103935493376,0.1731019878612567,1.000000000000005,0.0,4.074011914337516,0.5100000000000027,10.980000000000057,150.7217411162427,56.39760734306799,182.51773796851492,85949.00000000045,10.980000000000057,75.5600446211789,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-04-05,3.3748991614870087,0.19223554241475072,0.18003350447060343,1.000000000000005,0.0,4.319870926703371,0.5100000000000027,10.980000000000057,182.19264714293547,75.60586549437292,206.4286821248874,85949.00000000045,10.980000000000057,77.53347205670524,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-04-06,3.5647716561831357,0.18999113644907234,0.18511918135877056,1.000000000000005,0.0,4.5629077199144135,0.5100000000000027,10.980000000000057,221.38983118784202,101.27846182278381,235.37350639750468,85949.00000000045,10.980000000000057,79.11414573612956,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
