date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_people_vaccinated_smoothed_per_hundred,population
2020-11-09,14414472.393456878,97228.86973116403,96416.88820384056,244826.6564895917,1507.1727667752239,1488.1051178838202,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-10,14512144.28415215,97671.89069527038,96643.01505624189,246341.91505626973,1515.1136086948654,1493.8321931316777,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-11,14610311.525185885,98167.24103373475,96951.05138639617,247866.2640556157,1524.1927695463614,1500.62840680739,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-12,14709009.578601781,98698.0534158959,97329.0192293577,249400.67278314714,1534.328400689185,1508.3706397855706,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-13,14808246.88086474,99237.30226295633,97761.05243607788,250945.72397973307,1545.1460904328574,1516.8981986497813,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-14,14907997.224174757,99750.34331001635,98227.8846938976,252501.40714123196,1556.052004799435,1526.0116840552114,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-15,15008194.042452358,100196.81827759968,98707.21554191655,254066.96350072074,1566.2877430953768,1535.4721420006867,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-16,15108570.151037738,100376.10858538155,99156.82096235223,255639.29245424163,1573.4941686660727,1544.946212996962,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-17,15209129.142124478,100558.99108674153,99569.26378834479,257218.57780868417,1580.9330214575398,1554.3485214154678,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-18,15309976.802213937,100847.66008945835,99952.18074882176,258805.8025226415,1589.3767538113211,1563.66001695042,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-19,15411270.973525375,101294.1713114378,100323.05471853308,260402.2284595316,1599.0745498445954,1572.9089450011172,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-20,15513183.950053556,101912.97652818097,100705.29390557739,262009.00620243832,1609.8831425062672,1582.156574458662,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-21,15615874.27461194,102690.32455838539,101125.29124204679,263626.88241524214,1621.3649263690368,1591.4864935460023,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-22,15719465.586615086,103591.312003146,101610.21892701034,265255.9803634682,1632.861542223451,1600.9965816979654,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-23,15823848.428503677,104382.84188859107,102182.60938417193,266895.7512713087,1643.740662162096,1611.0314002359844,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-24,15929118.477211652,105270.04870797545,102855.61757077293,268546.6144877418,1655.000196039803,1621.6121007587617,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-25,16035446.06089842,106327.58368676715,103638.4637230055,270208.5186550763,1666.1258419231967,1632.5760102814202,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-26,16143014.123808937,107568.0629105183,104534.73384784574,271880.88485426817,1676.5670381974096,1643.6462024428063,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-27,16251971.699918782,108957.57610984427,105541.10509192842,273562.5639639077,1685.7460284864565,1654.4836759109694,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-28,16362399.018167939,110427.31824915778,106646.3897682031,275251.8046794599,1693.0646603435132,1664.7264881872695,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-29,16474281.331386156,111882.3132182195,107830.81837592623,276946.2295276949,1697.9094842686263,1674.019105959459,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-11-30,16587531.367398724,113250.03601256589,109097.56026901658,278644.57149935915,1701.4101998207352,1682.2577161858217,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-12-01,16702192.892905239,114661.52550651573,110439.19970402504,280345.9028973058,1703.9302419793225,1689.247874243441,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-12-02,16818233.9982019,116041.10529666135,111826.84556017796,282048.31301654794,1704.5143912453218,1694.7321411383036,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-12-03,16935548.035513118,117314.03731121628,113219.12754957772,283749.39371522324,1702.6957481851248,1698.465025698591,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-12-04,17053954.322740227,118406.28722710986,114568.94337485314,285446.6035928173,1698.3736534142176,1700.269191219647,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-12-05,17173198.671273038,119244.34853280832,115828.51909739731,287137.54112383124,1691.722127584906,1700.0776104477045,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-12-06,17292953.781848468,119755.11057543059,116953.20441354587,288820.14950803225,1683.121201377111,1697.9651818176812,0.010000000000000054,0.0,187500.00000000102,0.0,4721383370.000025
2020-12-07,17413026.764553796,120072.98270532877,117927.9110612908,290494.75980393996,1674.9949087897844,1694.1917021357262,0.010000000000000054,0.0,187490.6760504212,0.0,4721383370.000025
2020-12-08,17533285.292840064,120258.52828626888,118727.48286157913,292160.04223498516,1665.5708907067556,1688.711870816406,0.010000000000000054,0.0,187450.7135504212,0.0,4721383370.000025
2020-12-09,17653492.095131043,120206.80229097849,119322.58240862796,293814.0045592386,1654.1786689996875,1681.521073280374,0.010000000000000054,0.0,187364.22087710188,0.0,4721383370.000025
2020-12-10,17773363.152941715,119871.05781067102,119687.87103724037,295454.62488032144,1640.7825796424634,1672.676306737917,0.010000000000000054,0.0,187236.27289764566,0.0,4721383370.000025
2020-12-11,17892611.349467136,119248.19652542422,119808.14379829244,297080.32625558734,1625.8230691856313,1662.3118745266138,0.010000000000000054,0.0,187098.48536166374,0.0,4721383370.000025
2020-12-12,18010979.206024103,118367.85655696425,119682.93069034845,298690.33265225973,1610.0976671122378,1650.6511568645813,0.010000000000000054,0.0,187099.38242784148,0.0,4721383370.000025
2020-12-13,18128263.434382357,117284.22835825341,119329.94758337237,300284.9359145346,1594.671715104704,1638.0154389154065,0.010000000000000054,0.0,187362.7792740165,0.0,4721383370.000025
2020-12-14,18244586.67454245,116323.24016009293,118794.27019302396,301866.92876201647,1582.0441871042249,1624.7367125091168,0.010000000000000054,0.0,187883.03401918424,0.0,4721383370.000025
2020-12-15,18359801.0076845,115214.33314204786,118073.67105588643,303435.7449231611,1568.854665861461,1610.9200906197198,0.010000000000000054,0.0,188682.88862040004,0.0,4721383370.000025
2020-12-16,18473656.719725907,113855.71204141,117166.3726674806,304990.45379579725,1554.7377511737318,1596.7142665750052,0.010000000000000054,3.377504848093084e-05,189827.94535993505,0.0,4721383370.000025
2020-12-17,18585886.794577908,112230.07485200142,116074.80393241408,306530.2518206687,1539.8196837746123,1582.2910601445722,0.010000000000000054,0.00012019230769230801,191452.05708071432,0.0,4721383370.000025
2020-12-18,18696270.28408795,110383.48951004194,114808.41750199333,308054.83101159113,1524.5954350998686,1567.8300771058457,0.010000000000000054,0.0002798662734324509,193700.85244208097,0.0,4721383370.000025
2020-12-19,18804679.8354965,108409.55140854968,113385.80277743244,309564.65535307,1509.8365246119106,1553.5072039185914,0.010000000000000054,0.0005347219416612823,196433.5905597446,0.0,4721383370.000025
2020-12-20,18911117.337029643,106437.50153314156,111836.27066226001,311061.1680985133,1496.5218827931303,1539.4859787308008,0.010000000000000054,0.0008918300793875286,199784.49416415262,0.0,4721383370.000025
2020-12-21,19015943.06259773,104825.72556808514,110193.76884090976,312548.13085733727,1486.969611836285,1525.9041112297446,0.010000000000000054,0.0013669979635484069,203941.80328310182,0.0,4721383370.000025
2020-12-22,19119067.557791892,103124.49519416354,108466.64936403735,314025.56802018505,1477.4423026070153,1512.8454494533382,0.010000000000000054,0.0019777371604441157,209273.74344487354,0.0,4721383370.000025
2020-12-23,19220329.722513307,101262.16472141465,106667.57136498032,315492.9003525665,1467.3361872009002,1500.3597790744918,0.010000000000000054,0.0027379893603137013,216268.25386678416,0.0,4721383370.000025
2020-12-24,19319573.14983588,99243.42732257371,104812.33614752337,316949.4056942896,1456.508232837652,1488.4584123601696,0.010000000000000054,0.003641565711250152,225368.9032313748,0.0,4721383370.000025
2020-12-25,19416703.380153276,97130.23031739905,102919.01350172216,318394.56448403373,1445.1609580800832,1477.110879890685,0.010000000000000054,0.004698045647367812,236926.55680297557,0.0,4721383370.000025
2020-12-26,19511730.841789193,95027.46163591626,101007.2864407714,319828.3189027801,1433.756044998332,1466.2424493491728,0.010000000000000054,0.005923986724213655,251179.63924088754,0.0,4721383370.000025
2020-12-27,19604803.056455046,93072.21466585134,99097.9597536556,321251.2672313842,1422.9495482930301,1455.7322646136918,0.010000000000000054,0.007325342984336729,268131.87913978053,0.0,4721383370.000025
2020-12-28,19696254.189981908,91451.13352686114,97187.30371375507,322667.1617195955,1415.8954029780161,1445.5788660426883,0.010000000000000054,0.008871673689448429,288032.8886049975,0.0,4721383370.000025
2020-12-29,19786073.354380447,89819.16439853964,95286.542096564,324075.69957024005,1408.538536719616,1435.7354323374482,0.010000000000000054,0.010548228440971282,310691.8616056556,0.0,4721383370.000025
2020-12-30,19874273.4008694,88200.04648895009,93420.52509957245,325475.2227707639,1399.523715080115,1426.0478025982723,0.010000000000000054,0.012358165513016786,335500.8140290645,0.0,4721383370.000025
2020-12-31,19960914.191117495,86640.790248096,91620.14825066524,326863.5101937812,1388.2878089345224,1416.3018121943428,0.010000000000000054,0.014313226591129779,361526.6671960071,0.0,4721383370.000025
2021-01-01,20046120.05067493,85205.85955743605,89916.66658942116,328238.3716724857,1374.8617681423934,1406.258794666121,0.010000000000000054,0.0164031487733409,386785.80862260394,0.0,4721383370.000025
2021-01-02,20130092.85904695,83972.80837202027,88337.43030308731,329598.093557209,1359.7221018016903,1395.6822081521461,0.010000000000000054,0.01862104289868703,410573.4464798819,0.0,4721383370.000025
2021-01-03,20213121.86724904,83029.00820209224,86902.68645355993,330941.7728828393,1343.6794884391816,1384.3576052091341,0.010000000000000054,0.02097030706089314,433191.80095558113,0.0,4721383370.000025
2021-01-04,20295551.851729635,82429.98448059321,85613.9508734603,332270.8549691759,1329.0822084431566,1371.955442109826,0.010000000000000054,0.023458822732644685,455392.94687053276,0.0,4721383370.000025
2021-01-05,20377473.286680255,81921.43495061954,84485.7038821477,333584.3184893258,1313.4636117299128,1358.3730759262628,0.010000000000000054,0.026071007805786084,477463.43731838185,0.0,4721383370.000025
2021-01-06,20458986.55925715,81513.27257689496,83530.45060844347,334880.9422929806,1296.6238723397764,1343.672921682902,0.010000000000000054,0.02878257065718383,499969.27121761715,0.0,4721383370.000025
2021-01-07,20540197.72049331,81211.16123616195,82754.78951838831,336159.8219104276,1278.8796689607163,1328.0430786248155,0.010000000000000054,0.031595169751129686,523753.5723046164,0.0,4721383370.000025
2021-01-08,20621215.298482485,81017.57798917717,82156.46381106025,337420.7569305587,1260.9350587664344,1311.7677999188395,0.010000000000000054,0.034514089013411964,548814.6648134664,4.638009049773766e-05,4721383370.000025
2021-01-09,20702147.908267193,80932.6097847078,81722.14996543816,338664.54153437715,1243.784632794931,1295.2053449294351,0.010000000000000054,0.037518889319852186,575899.9174691828,0.00015695701357466122,4721383370.000025
2021-01-10,20783102.459254723,80954.55098752902,81425.79915054931,339893.18239512725,1228.6408824824314,1278.7713684255848,0.010000000000000054,0.040600705451427674,606599.7948568978,0.0003426692792501631,4721383370.000025
2021-01-11,20864254.237249732,81151.77799501015,81243.19837971881,341110.1969773414,1217.014598513409,1262.7618910573933,0.010000000000000054,0.04376549353588822,642192.3602183047,0.0006109127545248899,4721383370.000025
2021-01-12,20945647.274495184,81393.03724544971,81167.71307680603,342315.84138200455,1205.6444168876442,1247.3594008399116,0.010000000000000054,0.04703759785068806,682627.5903802777,0.0009648102931076325,4721383370.000025
2021-01-13,21027256.690115117,81609.41561993097,81181.447805827,343510.46007658145,1194.6187037452435,1232.7875446506205,0.010000000000000054,0.05045143691419583,728487.0523197926,0.0014026639577104953,4721383370.000025
2021-01-14,21109010.048808087,81753.35869297032,81258.90452405362,344694.64609169646,1184.1860219912223,1219.260230886157,0.010000000000000054,0.054008422546668294,780926.4315636983,0.001917544186770271,4721383370.000025
2021-01-15,21190803.379867245,81793.33105915901,81369.72627183801,345869.3611686436,1174.715082104278,1206.9434564548585,0.010000000000000054,0.057703472695392395,840111.9052985024,0.002496981669489474,4721383370.000025
2021-01-16,21272513.191445388,81709.81157814442,81480.75493998075,347036.02587001905,1166.6647052433686,1195.9266770211714,0.010000000000000054,0.061555400255222485,906323.7765336715,0.0031227362521171124,4721383370.000025
2021-01-17,21354005.481253754,81492.28980836601,81557.57459525717,348196.58716269577,1160.5612955776476,1186.201334688957,0.010000000000000054,0.06559237436724115,978974.5994655429,0.0037832286596760777,4721383370.000025
2021-01-18,21435216.739544094,81211.25829034056,81566.07160481403,349353.8073403481,1157.2201798280335,1177.6595142681738,0.010000000000000054,0.06983988517103537,1056011.4575338713,0.004471875276269672,4721383370.000025
2021-01-19,21516081.25107051,80864.51152641745,81490.56776518142,350508.28126479615,1154.4739260798178,1170.3495975627998,0.010000000000000054,0.07432270637989269,1131368.1028142709,0.005174850219322498,4721383370.000025
2021-01-20,21596511.113044348,80429.8619738371,81322.05995947118,351660.31303327763,1152.0317697053079,1164.2658145263354,0.010000000000000054,0.07907848744490673,1202059.2535328125,0.005874511937277923,4721383370.000025
2021-01-21,21676420.457844052,79909.34479970566,81058.62929943543,352810.03650411195,1149.7234717521565,1159.3425746956582,0.010000000000000054,0.08414435362505057,1266421.923617614,0.006551973157871189,4721383370.000025
2021-01-22,21755743.620047584,79323.16220352854,80705.74798201043,353957.50569094805,1147.4691875245262,1155.4502157664124,0.010000000000000054,0.08952213076500656,1325466.5391741046,0.007189028349334239,4721383370.000025
2021-01-23,21834448.761706695,78705.14165911064,80276.5094317245,355102.7625584507,1145.256868018962,1152.3918150245522,0.010000000000000054,0.09522369244996709,1381128.9773443816,0.007769599316299335,4721383370.000025
2021-01-24,21912548.091302678,78099.32959598144,79791.80090750389,356245.88786906475,1143.125311001295,1149.9007979199996,0.010000000000000054,0.10127976028770172,1434788.7292106156,0.008280819396726778,4721383370.000025
2021-01-25,21990151.342248857,77603.25094617817,79276.37144937398,357388.21284750046,1142.3249787260859,1147.7727579422638,0.010000000000000054,0.10774698892941578,1487474.9316687915,0.00871384660960069,4721383370.000025
2021-01-26,22067235.96885539,77084.62660653096,78736.38814068283,358529.6383686575,1141.425521374883,1145.9085632854003,0.010000000000000054,0.11464072004224624,1539913.3913016927,0.009064473515700855,4721383370.000025
2021-01-27,22143767.03478637,76531.06593098107,78179.41760696666,359669.30841450265,1139.6700460085394,1144.14248904453,0.010000000000000054,0.12195710758178183,1593618.8625131175,0.009333584613181603,4721383370.000025
2021-01-28,22219715.702932082,75948.66814571491,77613.60704346039,360805.980292778,1136.6718783978088,1142.2778877918024,0.010000000000000054,0.12966450166241933,1649986.1939759848,0.009527499384255966,4721383370.000025
2021-01-29,22295073.102813184,75357.3998811027,77047.0699857305,361938.30230103194,1132.3220083458696,1140.1139425083652,0.010000000000000054,0.1377579108298787,1709627.1834748806,0.009658229580208795,4721383370.000025
2021-01-30,22369860.731133837,74787.6283206526,76487.42563764963,363065.0219746432,1126.7196736802182,1137.465731283344,0.010000000000000054,0.14614018490004338,1771087.2222053874,0.00974367218515661,4721383370.000025
2021-01-31,22444138.252196565,74277.52106272614,75941.4533673776,364185.14227283816,1120.1202982465907,1134.179275838075,0.010000000000000054,0.15479663835182658,1832784.9059074372,0.009795149096850666,4721383370.000025
2021-02-01,22518087.8019949,73949.54979833752,75419.49636085975,365300.171491313,1115.0292185136452,1130.2798699360885,0.010000000000000054,0.16379027126548623,1891496.244702074,0.009819050898268265,4721383370.000025
2021-02-02,22591709.296227947,73621.49423304542,74924.76337293968,366409.300531866,1109.129040582068,1125.666086679605,0.010000000000000054,0.17318514042390487,1946038.5264321822,0.009829058697295265,4721383370.000025
2021-02-03,22664956.162135437,73246.86590749263,74455.59205168288,367510.6443711043,1101.343839260082,1120.1909185972943,0.010000000000000054,0.1830603162099781,1996553.7737672552,0.009842705464471139,4721383370.000025
2021-02-04,22737762.89241609,72806.73028065189,74006.7438013673,368601.9349266804,1091.290555592445,1113.7078722058907,0.010000000000000054,0.19349400897390276,2042833.9741198854,0.009878797036297777,4721383370.000025
2021-02-05,22810065.710666332,72302.81825024338,73570.37492972628,369681.04070696945,1079.1057803013164,1106.1055389314074,0.010000000000000054,0.20457477305234079,2084140.112975179,0.009955477867721083,4721383370.000025
2021-02-06,22881818.07045938,71752.35979304786,73136.76500838078,370746.3565483272,1065.3158413669066,1097.333523300044,0.010000000000000054,0.2164099097827918,2119036.2082446385,0.010088780346492184,4721383370.000025
2021-02-07,22953002.27965452,71184.2091951415,72694.86314316351,371797.0959180333,1050.7393697129642,1087.4218890813693,0.010000000000000054,0.22909605547865852,2146702.457605589,0.010291536778938319,4721383370.000025
2021-02-08,23023672.184175313,70669.90452079062,72226.34221467719,372834.7076204906,1037.611702462488,1076.3621178452884,0.010000000000000054,0.24272184768527094,2166380.1464039367,0.01057256337929102,4721383370.000025
2021-02-09,23093799.078645416,70126.89447010178,71727.11350651542,373858.2435466548,1023.5359261681342,1064.1343471105351,0.010000000000000054,0.257320474322454,2177226.249024029,0.010936048261682244,4721383370.000025
2021-02-10,23163352.57123361,69553.49258819375,71199.48858576902,374866.5583872056,1008.3148405537038,1050.844257747253,0.010000000000000054,0.27281776362807236,2177888.1278798543,0.011381092434141468,4721383370.000025
2021-02-11,23232315.418001838,68962.8467682301,70650.36222180909,375858.785888013,992.2275008095907,1036.6921260835504,0.010000000000000054,0.2891949322879584,2167818.6906577926,0.011901365544093514,4721383370.000025
2021-02-12,23300694.648666248,68379.23066440797,70089.84957537436,376834.69604173757,975.9101537261341,1021.9496129854178,0.010000000000000054,0.3064387008320003,2148038.083022436,0.012484847687481919,4721383370.000025
2021-02-13,23368529.910917945,67835.26225169974,69530.26409038671,377794.96298152994,960.2669397936322,1006.9423556666666,0.010000000000000054,0.32456739020060066,2121053.7891091052,0.01311363576561146,4721383370.000025
2021-02-14,23435899.72866361,67369.81774565918,68985.35091281275,378741.36590130633,946.402919777352,992.0369115463814,0.010000000000000054,0.34364548447333404,2090131.0930600152,0.013776403294796851,4721383370.000025
2021-02-15,23502866.679739498,66966.95107588959,68456.35745481004,379677.3544518368,935.9885505311407,977.5191468142798,0.010000000000000054,0.3636567054687697,2060030.2146883563,0.014466756252610267,4721383370.000025
2021-02-16,23569451.017658565,66584.33791906983,67950.27784256205,380603.114271328,925.7598194917634,963.5510360964901,0.010000000000000054,0.3845343843051978,2034810.1422056688,0.015171010951577957,4721383370.000025
2021-02-17,23635716.430777892,66265.41311932832,67480.55210105544,381518.7224520421,915.6081807144928,950.3072100070813,0.010000000000000054,0.40617325106018537,2014310.9647182492,0.01587163248646953,4721383370.000025
2021-02-18,23701755.907892764,66039.47711486802,67062.92776115042,382424.38136715104,905.6589151092387,937.940323794905,0.010000000000000054,0.4284394082369626,1998541.173861896,0.01654981356976491,4721383370.000025
2021-02-19,23767681.13743221,65925.22953944781,66712.3560648836,383320.59404087765,896.2126737268883,926.5550838287269,0.010000000000000054,0.4511904159062295,1987811.566353115,0.017187408658254542,4721383370.000025
2021-02-20,23833614.5568557,65933.41942349351,66440.66411944496,384208.2956761016,887.7016352240621,916.1887674610746,0.010000000000000054,0.47429035556251065,1983641.525960702,0.01775577950597277,4721383370.000025
2021-02-21,23899683.38970063,66068.83284493115,66254.80901266073,385088.95230006316,880.6566239616807,906.796612926124,0.010000000000000054,0.4975964027416963,1986773.2954239873,0.01824314361461212,4721383370.000025
2021-02-22,23965917.37588895,66233.9861883203,66150.0996012862,385965.2738242722,876.3215242091416,898.2729163849626,0.010000000000000054,0.5209844707699123,1998953.4820398744,0.018650360296608763,4721383370.000025
2021-02-23,24032382.537589017,66465.16170006385,66133.07426431315,386837.5892240547,872.3153997825846,890.6381459183287,0.010000000000000054,0.544343233491139,2017762.3328130373,0.018975165180439794,4721383370.000025
2021-02-24,24099185.905809768,66803.36822074934,66209.92481685164,387705.7743517843,868.185127729635,883.8635462519346,0.010000000000000054,0.5676557767667068,2042836.5813324698,0.019236060375310483,4721383370.000025
2021-02-25,24166445.099800155,67259.19399038434,66384.16990772609,388569.50031781424,863.725966029936,877.8732183508785,0.010000000000000054,0.5909916709719282,2074355.892382678,0.01946550681994443,4721383370.000025
2021-02-26,24234265.511598695,67820.41179854143,66654.91006767249,389428.41977617634,858.9194583621429,872.5456791154548,0.010000000000000054,0.614480663377622,2114644.0897136442,0.019704818544176193,4721383370.000025
2021-02-27,24302723.194445662,68457.68284696694,67015.5189954862,390282.3066388555,853.8868626791714,867.7150311530112,0.010000000000000054,0.6382939170548723,2162604.9910408924,0.02000033336514575,4721383370.000025
2021-02-28,24371852.0290922,69128.83464653752,67452.66202263284,391131.16086149507,848.8542226396319,863.1718401068409,0.010000000000000054,0.6624794875649109,2217125.6677150615,0.020400540909444344,4721383370.000025
2021-03-01,24441505.433826298,69653.40473409522,67941.1503650678,391975.57064612187,844.4097846267839,858.6130069385675,0.010000000000000054,0.6870987882657981,2279521.179406209,0.020929203354998607,4721383370.000025
2021-03-02,24511733.939849395,70228.50602309899,68478.77103462836,392815.3670602222,839.796414100341,853.9674029091627,0.010000000000000054,0.7121765475665118,2344204.041212708,0.021600910273197924,4721383370.000025
2021-03-03,24582647.363468207,70913.4236188111,69065.9219291711,393650.34631973086,834.9792595086764,849.2236562542713,0.010000000000000054,0.7377309885675806,2411370.2631816743,0.022420139718473137,4721383370.000025
2021-03-04,24654370.95120494,71723.58773673285,69703.69265017513,394480.3967953902,830.0504756593041,844.4128115184358,0.010000000000000054,0.7638278147934953,2482606.6835207134,0.023380554045480617,4721383370.000025
2021-03-05,24727012.488629982,72641.5374250449,70392.42511594431,395305.59426751925,825.1974721290945,839.595324055764,0.010000000000000054,0.7905817531442499,2560394.4026373066,0.02445186672997346,4721383370.000025
2021-03-06,24800637.631986417,73625.1433564373,71130.63402150909,396126.2733670912,820.6790995719351,834.8513059054312,0.010000000000000054,0.8180825656662042,2644589.2048706794,0.025618311812186018,4721383370.000025
2021-03-07,24875251.4069084,74613.77492198226,71914.19718355274,396943.0811565407,816.807789449476,830.2732101983054,0.010000000000000054,0.8464572054390533,2736742.735488825,0.02687178169365798,4721383370.000025
2021-03-08,24950493.231619604,75241.82471120238,72712.54313524062,397755.8778195716,812.7966630308703,825.7570503442698,0.010000000000000054,0.8759015660056003,2837809.279202273,0.028195691473863436,4721383370.000025
2021-03-09,25026424.803562835,75931.57194322736,73527.26704486948,398564.88717851246,809.0093589408979,821.358938049089,0.010000000000000054,0.90658131348287,2946084.24639266,0.029565482244699497,4721383370.000025
2021-03-10,25103272.916020576,76848.11245774383,74375.07990485455,399371.135131784,806.2479532716086,817.2545390248592,0.010000000000000054,0.9387141040520375,3065330.051067932,0.030973723836078,4721383370.000025
2021-03-11,25181334.368059427,78061.45203884774,75280.48922178904,400176.1394063693,805.0042745852525,813.6766101509985,0.010000000000000054,0.972422455867084,3195764.6601496935,0.03241322758940503,4721383370.000025
2021-03-12,25260904.64698837,79570.278928942,76270.30953398894,400981.676872166,805.5374657967297,810.8681523449889,0.010000000000000054,1.0077778955525447,3333619.124459399,0.03387698597970735,4721383370.000025
2021-03-13,25342224.44020253,81319.79321415976,77369.54529965148,401789.6090277515,807.9321555854283,809.0472752154332,0.010000000000000054,1.0448177461634405,3477834.160959293,0.03535812733222724,4721383370.000025
2021-03-14,25425439.51906596,83215.07886343183,78598.30306297401,402601.7511147056,812.1420869541014,808.3808455518474,0.010000000000000054,1.0835675759444954,3634565.1643038327,0.036849881859868615,4721383370.000025
2021-03-15,25510078.358126268,84638.83906030832,79940.7337384071,403414.70420545444,812.9530907488673,808.403257305451,0.010000000000000054,1.124082760174275,3809770.3896629163,0.03834555619128161,4721383370.000025
2021-03-16,25596307.562437657,86229.20431139167,81411.82413153653,404229.7872361858,815.0830307313349,809.270948635198,0.010000000000000054,1.1663986893937979,4007930.9873991003,0.03985111930894285,4721383370.000025
2021-03-17,25684543.235031255,88235.67259359559,83038.61849732738,405051.34509746963,821.5578612837965,811.4580589230707,0.010000000000000054,1.2105120099348137,4230486.991890637,0.041358927717001316,4721383370.000025
2021-03-18,25775288.167223707,90744.93219244957,84850.54430544557,405885.1960887783,833.8509913086792,815.5789572498348,0.010000000000000054,1.256323244684467,4472706.200866919,0.04285274459188809,4721383370.000025
2021-03-19,25869009.73134865,93721.56412494495,86872.15656424913,406737.4675093768,852.2714205985114,822.255138751857,0.010000000000000054,1.3036558142502623,4725747.584328284,0.0443115041452736,4721383370.000025
2021-03-20,25966048.300305318,97038.56895666943,89117.69606378168,407613.72235149017,876.254842113397,832.0153968887162,0.010000000000000054,1.3523174909397997,4984810.8667691685,0.04573686017101086,4721383370.000025
2021-03-21,26066548.562219974,100500.26191465801,91587.00805801738,408518.30432017933,904.5819686891216,845.220952643914,0.010000000000000054,1.4021964246043348,5255302.762665766,0.047113407894903335,4721383370.000025
2021-03-22,26169754.077030238,103205.51481026645,94239.39046562048,409449.3012200963,930.9968999169719,862.08420058507,0.010000000000000054,1.4531410159322449,5534663.829966366,0.04841456464774512,4721383370.000025
2021-03-23,26275901.999417834,106147.92238759657,97084.92180622907,410409.8812318149,960.5800117185966,882.8693233541237,0.010000000000000054,1.505027384444338,5821608.51707724,0.04963008961379857,4721383370.000025
2021-03-24,26385536.62760155,109634.62818371634,100141.91567464611,411404.65061358386,994.7693817689102,907.6136701174041,0.010000000000000054,1.5577710231425643,6110323.562856421,0.05076199836742722,4721383370.000025
2021-03-25,26499285.665772304,113749.03817075446,103428.21676034802,412438.0614734399,1033.410859856096,936.1220845208277,0.010000000000000054,1.6113460436982314,6393200.804479107,0.051808893733553685,4721383370.000025
2021-03-26,26617692.42091944,118406.75514713519,106954.6728621164,413513.2175982932,1075.156124853289,967.9626506562977,0.010000000000000054,1.6657490285719954,6662308.268453071,0.05278992821871738,4721383370.000025
2021-03-27,26741089.950450443,123397.52953100446,110720.23889901151,414630.9788257405,1117.7612274473377,1002.463502536504,0.010000000000000054,1.7210797093734076,6921055.966126498,0.05373805055964251,4721383370.000025
2021-03-28,26869506.672905743,128416.72245529943,114708.3049186027,415789.28932292585,1158.3104971853757,1038.7104312010222,0.010000000000000054,1.7775284310281192,7174976.302439099,0.05469494063466409,4721383370.000025
2021-03-29,27001569.3075074,132062.63460165577,118830.75081742668,416978.1485856016,1188.8592626757174,1075.5479766005096,0.010000000000000054,1.8353046943118163,7422893.677443427,0.05570721064729744,4721383370.000025
2021-03-30,27137553.4925569,135984.1850494967,123093.07424946321,418198.60562149005,1220.4570358884964,1112.673405850513,0.010000000000000054,1.8946265491760113,7659255.550907404,0.0568109509718985,4721383370.000025
2021-03-31,27278263.85198074,140710.35942383896,127532.46459045896,419453.76392846456,1255.1583069745511,1149.8720375811638,0.010000000000000054,1.955704882793453,7878855.781280112,0.05804373359091491,4721383370.000025
2021-04-01,27424686.33893711,146422.48695637332,132200.10025150634,420747.10497608397,1293.3410476194092,1187.005201586004,0.010000000000000054,2.0187135360446726,8078703.07364594,0.059428889398099004,4721383370.000025
2021-04-02,27577727.493520908,153041.15458379607,137147.87166422792,422081.23081674357,1334.125840659614,1224.0012085586063,0.010000000000000054,2.083864175950767,8259753.234290704,0.06098844145064286,4721383370.000025
