date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,population
2020-12-27,3154.0535376072057,7.888187313441065,7.742667237187572,43.99657518522637,0.0015170428015947937,0.0038081987941200194,229.22780748563164,0.08000000000000043,0.0,204.00000000000108,35.452305908530434,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-28,3161.8588022034696,7.805264596263744,7.794430292144083,43.99743138891984,0.0011377821011960953,0.0028561490955900147,229.7950720007787,0.08000000000000043,0.0,204.00000000000108,35.379733633078544,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-29,3169.5599872376097,7.701185034140288,7.813103585300704,43.99807354168995,0.0008533365758970715,0.0021421118216925113,230.35471786613058,0.08000000000000043,0.0,204.00000000000108,35.33230022480896,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-30,3177.1451035503837,7.585116312773939,7.796968606881163,43.99855515626752,0.0006400024319228036,0.0016065838662693835,230.90587033237136,0.08000000000000043,0.0,204.00000000000108,35.30606550474123,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-31,3184.6116233964703,7.466519846086605,7.74836527222617,43.99891636720071,0.00048000182394210267,0.0012049378997020376,231.44834602658977,0.08000000000000043,0.0,204.00000000000108,35.297286523513954,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-01,3191.966700740634,7.355077344164188,7.673092635488319,43.999187275400594,0.000360001367956577,0.0009037034247765282,231.98266918380818,0.08000000000000043,0.0,204.00000000000108,35.296569934652325,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-02,3199.22733647985,7.260635739215588,7.579959424903256,43.99939045655051,0.0002700010259674327,0.0006777775685823962,232.51008382062957,0.08000000000000043,0.0,204.00000000000108,35.29148207283803,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-03,3206.420502359892,7.193165880041953,7.480446944243063,43.99954284241294,0.00020250076947557453,0.0005083331764367972,233.03256286547253,0.08000000000000043,0.0,204.00000000000108,35.268506512611765,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-04,3213.503822148075,7.0833197881827346,7.377111711091163,43.997136123406406,0.0001518755771066809,0.0003812498823275979,233.54702929196188,0.08000000000000043,0.0,204.00000000000108,35.21451223740005,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-05,3220.4915220732455,6.9876999251706735,7.275013809174878,43.992389907680916,0.00011390668283001068,0.0002859374117456984,234.05452196897176,0.08000000000000043,0.0,204.00000000000108,35.11960686712572,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-06,3227.4502672821527,6.958745208907103,7.185392548219241,43.98724653547956,8.543001212250801e-05,0.0002144530588092738,234.55989971848737,0.08000000000000043,0.0,204.00000000000108,34.97431229320148,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-07,3234.475871114496,7.0256038323429095,7.1222971584171875,43.98461718990966,0.0012922560902166394,0.00016083979410695535,235.07014456908564,0.08000000000000043,0.0,204.00000000000108,34.77088321796192,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-08,3241.6758270592118,7.199955944716145,7.100059811282196,43.98781648002119,0.0061404913566088515,0.00012062984558021651,235.59308919604533,0.08000000000000043,0.0,204.00000000000108,34.50429605923748,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-09,3249.156207721692,7.480380662480236,7.131400385287772,44.000138378115494,0.014527799028122495,0.0014354950086195545,236.13646250142995,0.08000000000000043,0.0,204.00000000000108,34.17299062878498,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-10,3257.0118390491925,7.855631327500138,7.226005040097061,44.024538172726956,0.026054220311815934,0.004619607681804047,236.7071737991497,0.08000000000000043,0.0,204.00000000000108,33.779426391110434,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-11,3265.0958217561947,8.083982707001974,7.368926533789677,44.06087292495575,0.03757557150406243,0.009988299814358883,237.2945658697246,0.08000000000000043,0.0,204.00000000000108,33.330499657586266,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-12,3273.47881525057,8.382993494375604,7.56822512012249,44.110974667860376,0.05103235736107862,0.01775463791829992,237.90378332278505,0.08000000000000043,0.0,204.00000000000108,32.83785648203913,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2021-01-13,3282.355863215566,8.877047964996326,7.8422431775191574,44.177510251056944,0.06723354403890866,0.02800812452792993,238.54900216565085,0.08000000000000043,0.0,204.00000000000108,32.30878699630638,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
