date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_vaccinations_per_hundred,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,population
2021-08-10,598.192914222017,3.121258715481611,3.316331093174838,2.9999908420036983,4.25967855698381e-06,1.1101981376151158e-05,12800.772222055683,1.3426734683685568,92.12382848250829,111.64953842833627,0.030971973333985523,34.31277626149546,58.31690571722034,0.04337596689436046,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-11,601.301747722105,3.108833500088911,3.287142308245709,2.9999931315027784,3.1947589177378574e-06,8.326486032113368e-06,12867.298038713725,1.3935815395440345,92.27850961333576,110.78476209533122,0.03300580611555061,32.91211613277322,61.67951833122499,0.0427242828630781,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-12,604.5888188717347,3.2870711496303597,3.2794246044874535,2.9999948486270878,2.396069188303393e-06,6.244864524085026e-06,12937.637979584764,1.4456355728868582,92.44011785425965,110.74503569560976,0.03566321043669533,31.503009206884414,65.36280616923332,0.042384356297276306,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-13,608.2712198422312,3.6824009704968548,3.32431005000425,2.99999613647032,1.7970518912275448e-06,4.683648393063769e-06,13016.437620920009,1.4976158199366392,92.60650979771921,111.5746623567107,0.0390169618029579,30.04633253541545,69.04783184088761,0.04222847407492884,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-14,612.5643715720427,4.293151729811887,3.452921613133445,2.9999971023527445,1.3477889184206587e-06,3.5127362947978267e-06,13108.306775159966,1.5481507789796312,92.77631221254293,113.37029864212919,0.043060071061332916,28.51399471507164,72.48740911014222,0.04213160119291291,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-15,617.6609483622908,5.09657679024839,3.6933970922030306,2.999997826764563,1.010841688815494e-06,2.63455222109837e-06,13217.368496528365,1.5958099168139115,92.94825518984746,116.18703232031717,0.047751743664454845,26.905673799716816,75.50372748548332,0.042010788806772656,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-16,623.4617099788942,5.8007616166035625,4.056241096463204,2.9999983700734267,7.581312666116206e-07,1.9759141658237777e-06,13341.499129345226,1.6392187821482513,93.12008554969898,120.05100468626263,0.05300239856928499,25.23409859477794,77.89096626698915,0.04174871862511833,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-17,630.0939553994915,6.632245420597481,4.55780057024657,2.9999987775550743,5.685984499587154e-07,1.4819356243678332e-06,13483.422756349599,1.6771189993455153,93.28953524413369,124.96566140092858,0.05868667287654368,23.533700966122264,79.49198035635058,0.04124608971221307,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-18,637.7998136730843,7.705858273592922,5.214552754769617,2.99999908316631,4.264488374690366e-07,1.1114517182758749e-06,13648.320721754786,1.7084444531290486,93.45524189998645,130.88546130602955,0.06467887020362637,21.826555621165735,80.2608081502624,0.04041097323115404,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-19,646.8537225689705,9.05390889588637,6.038455613265331,2.9999993123747366,3.1983662810177745e-07,8.335887887069061e-07,13842.065748329684,1.7323785887155672,93.61664316545537,137.7505213188889,0.07084706474063199,20.1430841366888,80.26099072808154,0.03919866301968103,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
