date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,gdp_per_capita,human_development_index,population
2020-03-11,0.9685984970911479,0.023094387122254804,0.010080224204849452,3.0000000000000124,0.0,0.0,0.010000000000000038,1.3400000000000052,9923.000000000038,0.0,817.2000000000032,33.00000000000013,0.0,18.094921891801825,4.450000000000018,23.100000000000094,16562.410000000065,0.7000000000000026,2388997.0000000093
2020-03-12,0.9619045935682006,0.037634300361083575,0.015408907649435442,3.0000000000000133,0.0,0.0,0.010000000000000044,1.3400000000000056,9923.000000000044,0.0,817.2000000000035,33.00000000000014,0.0,19.74942147951472,4.45000000000002,23.1000000000001,16562.410000000073,0.7000000000000028,2388997.0000000102
2020-03-13,0.9698124141483561,0.059802971553941486,0.023490100258731453,3.000000000000014,0.0,0.0,0.010000000000000047,1.340000000000006,9923.000000000047,0.0,817.2000000000037,33.000000000000156,0.0,21.729313523986434,4.450000000000021,23.100000000000108,16562.410000000076,0.7000000000000031,2388997.000000011
2020-03-14,1.0005493558601373,0.08898603603455785,0.035084769764184426,3.000000000000015,0.0,0.0,0.010000000000000049,1.3400000000000065,9923.00000000005,0.0,817.2000000000039,33.00000000000016,0.0,24.038008737042873,4.4500000000000215,23.100000000000115,16562.41000000008,0.7000000000000033,2388997.0000000116
2020-03-15,1.0614979897457832,0.12375310168655218,0.05077737822811582,3.000000000000016,0.0,0.0,0.01000000000000005,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,26.676869513351043,4.450000000000022,23.100000000000122,16562.410000000084,0.7000000000000034,2388997.000000012
2020-03-16,1.1573387476422416,0.16206175580596172,0.0718002282412228,3.000000000000016,0.0,0.0,0.010000000000000052,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,29.609335554534987,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-17,1.2922283658383416,0.20388309772066437,0.09846216213114359,3.000000000000016,0.0,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,32.78879012743975,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-18,1.4689611903451454,0.24712693221099008,0.1302255808743761,3.000000000000016,0.0,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,36.1581404300983,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-19,1.6883401558487137,0.2894175973482884,0.16594067886845215,3.000000000000016,0.0,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,39.63917901358866,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-20,1.9487050199246774,0.3281653311721736,0.20402112001106806,3.000000000000016,0.0,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,43.13860905010753,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-21,2.2455785386991685,0.36061979669845856,0.24257579475943275,3.000000000000016,0.0,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,46.57590782184059,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-22,2.571401098594517,0.383910225675105,0.27950763792477873,3.000000000000016,0.0,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,49.893213025397976,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-23,2.9039871523233978,0.3837309885840604,0.3109616915980772,3.000000000000016,0.0,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,53.0342429946465,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-24,3.2423730403899365,0.3817058044632559,0.33617763586080796,3.000000000000016,0.0,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,55.943688548505975,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-25,3.593592967105646,0.3862955136577204,0.3559039120927623,3.000000000000016,0.0,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,58.57609721293096,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-26,3.9690635036097843,0.40239131850120946,0.37192680284785284,3.000000000000016,0.0018422753716871377,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,60.90253638739709,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-27,4.381871965134624,0.4322071928190235,0.386717241760971,3.000000000000016,0.009138655462184911,0.0,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,62.91559071976575,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-28,4.8447426939544025,0.47594918905512174,0.4031659209781303,3.000000000000016,0.021737637362637466,0.001994343891402719,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,64.62494207020579,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-29,5.368511771597033,0.5323174186174573,0.42438462172907354,3.000000000000016,0.039040784583064196,0.006749151583710433,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,66.02913140721165,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-30,5.925688935355833,0.5635884194899199,0.4501412458701737,3.000000000000016,0.06011446044764091,0.01527679581447971,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,67.14545489025046,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-03-31,6.525601543145845,0.6047210495883523,0.4821091664646866,3.000000000000016,0.08377362814116077,0.027850130797511453,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,68.01448887292389,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-01,7.1979503493438814,0.6759551375467923,0.5236394055531053,3.000000000000016,0.10864470074387989,0.04418737185378983,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,68.6679354976148,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-02,7.981736840870239,0.7864912400379238,0.5786948094977323,3.000000000000016,0.13321267875765164,0.06359075513468643,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,69.1541140343295,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-03,8.91695873924998,0.9372504597634157,0.651050680491109,3.000000000000016,0.15585650325052736,0.08505053241436344,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,69.53620155677501,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-04,10.0383816271589,1.1229443089466753,0.7436952501873377,3.000000000000016,0.17487557071520676,0.107322967184076,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,69.89091344941717,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-05,11.370867668332998,1.333627106952414,0.8583800349255728,3.000000000000016,0.18850961921287598,0.1289888317228989,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,70.26172257898283,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-06,12.867888954223268,1.4978770852240093,0.9920431063493204,3.000000000000016,0.1987351555861279,0.14903929670749444,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,70.67159510165804,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-07,14.551950975525267,1.684703870802302,1.1464946762390449,3.000000000000016,0.20703455996690717,0.16684282094691072,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,71.13566206638583,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-08,16.474031104947148,1.9225615165471082,1.3247197466750844,3.000000000000016,0.21122291415746897,0.181647791211153,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,71.66138278120512,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-09,18.69450199710083,2.220831932497601,1.529731148080007,3.000000000000016,0.21014633881784345,0.19275151890933467,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,72.24866733800478,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-10,21.26882413842036,2.574592921577472,1.7637093177503773,3.000000000000016,0.20342423375139188,0.1996269875982909,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,72.88996850608933,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-11,24.236815259600707,2.9681942063738016,2.0273571337555794,3.000000000000016,0.191255958118974,0.20201791361403842,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,73.57851871958003,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-12,27.614602394926827,3.377939449221211,2.3194160403619377,3.000000000000016,0.17427584059957327,0.20001004154537072,0.010000000000000054,1.3400000000000065,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,74.3073869388448,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-13,31.340686767106618,3.7261986076011118,2.637740116890721,2.9974789915966547,0.1509234286074047,0.19317705281384406,0.010000000000000054,1.33998739495799,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,75.06398235022291,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-14,35.44043750584069,4.099836415300065,2.9827307502407674,2.9926470588235454,0.12513504075096404,0.18144823886700895,0.010000000000000054,1.3399632352941246,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,75.83439917378558,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-15,39.955505892793646,4.515132644377449,3.3530527491705624,2.987439398836474,0.10002451908940276,0.1655147505788283,0.010000000000000054,1.3399245919521725,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,76.60153936094693,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-16,44.926180162969594,4.970722463244311,3.745837396396351,2.984761837427295,0.07808884826986397,0.1465922684932681,0.010000000000000054,1.3398870444812612,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,77.34755578121451,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-17,50.37815160574377,5.452007587575453,4.156834737665726,2.987924965659357,0.061362369880484595,0.12624300550699058,0.010000000000000054,1.3398768218224861,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,78.05262966719735,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-18,56.312589140636305,5.934464643493495,4.580527798562812,3.0002197423440693,0.05153244321514691,0.10624220888137421,0.010000000000000054,1.339924907898864,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,78.6975579000426,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-19,62.6986952491425,6.386126439956913,5.010218247112164,3.024599195898328,0.050026190847042205,0.08847803675152843,0.010000000000000054,1.3400500157657789,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,79.265693473513,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-20,69.34333300763916,6.644653007084695,5.427111649135037,3.060918692334222,0.055554549405482136,0.07487646550805489,0.010000000000000054,1.3402815325095332,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,79.74440084204501,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-21,76.26055405437204,6.9172324831739065,5.8295929482281466,3.111008993394174,0.06451659078714339,0.06628178352018149,0.010000000000000054,1.3406520026465345,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,80.12614743179243,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-22,83.5396786306305,7.279133153589233,6.224468790033434,3.177535995207238,0.07734671910845725,0.0631526757138272,0.010000000000000054,1.3411914906726856,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,80.40932227390908,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-23,91.30433880490581,7.764666607273385,6.623638761238725,3.2631455322813223,0.09372432504562886,0.06554227019842801,0.010000000000000054,1.3419233529754275,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,80.59884997951079,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-24,99.68176089100984,8.377426910852597,7.0415988188282155,3.3698219804973575,0.11276253919469376,0.07308317323705643,0.010000000000000054,1.3428610667677714,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,80.70665122089694,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-04-25,108.77972726166416,9.09796998921574,7.493568862020333,3.498407209354924,0.13314979709156033,0.08497624547401098,0.010000000000000054,1.3440058517888236,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,80.7519880924666,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
