date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,population
2020-04-08,3.824033180759601,0.5210097422904009,0.30790267020772344,0.993719699418234,0.03361107025442406,0.013507344103506857,148.6789079166462,1.7500000000000095,21.666312288596032,17.862434971313263,0.08271411612942023,14.361342311413448,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,54.57783495956209,18.1000000000001,20405318.00000011
2020-04-09,4.214631220411337,0.6007443784695794,0.3767280692362718,0.9923809187136445,0.043065445547961004,0.019637295407946936,167.99788488060068,1.7500000000000095,23.376091682510413,18.50875253747011,0.07910943971503553,15.073713585531667,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,54.921230130466725,18.1000000000001,20405318.00000011
2020-04-10,4.68834898091937,0.6771419942594257,0.4494523221275926,0.9939624828296756,0.053533731866206816,0.0268456186147838,188.11452548979798,1.7500000000000095,25.19022971857322,19.14059801654799,0.07519600997373634,16.01621602302079,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,55.24489754936919,18.1000000000001,20405318.00000011
2020-04-11,5.242392957408994,0.7452999346085978,0.5232851045562643,1.000109871172032,0.06443924524742513,0.03495774337285264,208.85545617294034,1.7500000000000095,26.99060376921438,19.738480186619167,0.07104487431934564,17.23837080847441,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,55.55379533397267,18.1000000000001,20405318.00000011
2020-04-12,5.867880690907435,0.799763574098014,0.5951244619013623,1.0122995979491611,0.07502626651475452,0.04371830752963958,230.1006338233062,1.7500000000000095,28.71580350564387,20.286374684243654,0.0668027249056373,18.72514850066741,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,55.851642880570076,18.1000000000001,20405318.00000011
2020-04-13,6.540277034017692,0.825840780121023,0.6607513942605413,1.0304593461671083,0.08440480007998977,0.052965201235465095,251.78804808887634,1.7500000000000095,30.314166785664757,20.777838543887363,0.06264470689836185,20.418221427213584,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,56.14122892836558,18.1000000000001,20405318.00000011
2020-04-14,7.259474097426663,0.8491640369330439,0.7189235974084001,1.0555044966970846,0.09405667051894531,0.06260625386777541,273.9207710375691,1.7500000000000095,31.75466193475605,21.218317498736496,0.058740155900985414,22.237187402019796,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,56.424642607715754,18.1000000000001,20405318.00000011
2020-04-15,8.030400660335687,0.8761587419854985,0.7695941201636058,1.0887679976036166,0.10367113895902172,0.07244790307051496,296.4691416265936,1.7500000000000095,32.961759217712206,21.624727135041415,0.05525162629871908,24.094828172717214,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,56.70344672631049,18.1000000000001,20405318.00000011
2020-04-16,8.85982376609858,0.9101895154419372,0.813659391027683,1.1315727661406587,0.11285354814298983,0.0822431671218909,319.3746907383685,1.7500000000000095,33.92734720901788,22.003079934345088,0.05235985740988294,25.88786159495489,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,56.97880773380858,18.1000000000001,20405318.00000011
2020-04-17,9.753949918950166,0.9523253945000064,0.8527702381641056,1.1849109902486763,0.1211463020251482,0.09172762421019665,342.58155942417125,1.7500000000000095,34.64901719409378,22.35499256226499,0.050237895643061914,27.45410886589947,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,57.25159319531449,18.1000000000001,20405318.00000011
2020-04-18,10.716625981552657,1.001913729132925,0.8891901543826151,1.2492036046774595,0.12804460046844118,0.10064639689067933,366.0982898008375,1.7500000000000095,35.11682107268739,22.69484817089076,0.04896348960559967,28.70302185627662,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,57.52244489648595,18.1000000000001,20405318.00000011
2020-04-19,11.747989848155463,1.0570106038955909,0.9256889958774605,1.3241198980782325,0.1330082402672975,0.10877439042819069,390.02839576045426,1.7500000000000095,35.38774508699781,23.04017297367554,0.04850396820613906,29.623108344372994,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,57.79651014295278,18.1000000000001,20405318.00000011
2020-04-20,12.843458449465036,1.114703654279161,0.9667237604827574,1.4097027225244168,0.1367309701164397,0.11610794214241019,414.480346594097,1.7500000000000095,35.465485609042844,23.41009094551202,0.04872752366591658,30.22914121303092,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,58.07376496015584,18.1000000000001,20405318.00000011
2020-04-21,14.005331393659889,1.1762992339220424,1.0132554900453274,1.506113499553302,0.13973310153690982,0.1225085584167626,439.5490204497752,1.7500000000000095,35.3866384472476,23.8139838523144,0.04941991553547499,30.642017512876016,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,58.35089385586357,18.1000000000001,20405318.00000011
2020-04-22,15.233636554294716,1.2391248779302215,1.0649416175339974,1.6123420735983989,0.14130596707058818,0.12778187130125995,465.3209767141906,1.7500000000000095,35.19539253937886,24.26590159317895,0.05030475565613121,31.032993419078522,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,58.622712247101376,18.1000000000001,20405318.00000011
2020-04-23,16.5255667822369,1.3000450159137316,1.1205071181278754,1.7264996062653828,0.14107966922666465,0.13173685596463297,492.0123146300199,1.7500000000000095,35.05696780466347,24.802060325459557,0.051093304945071985,31.48337951809045,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,58.88323328034873,18.1000000000001,20405318.00000011
2020-04-24,17.87505743961888,1.3555767483606402,1.1780228725325599,1.846038247039053,0.1389383879898112,0.13423024378342968,519.6636962181525,1.7500000000000095,34.85112921484219,25.433671940927283,0.051686979355216475,31.968630307604727,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,59.12646794668697,18.1000000000001,20405318.00000011
2020-04-25,19.27246955030243,1.4019766789175412,1.2351144394672953,1.9679158863135529,0.1349568614513114,0.13519983215883943,548.3421241351732,1.7500000000000095,34.674061196845976,26.168111098552643,0.05206452346276019,32.45953672553229,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,59.34702516816011,18.1000000000001,20405318.00000011
2020-04-26,20.704352162726856,1.4353060385999228,1.2891186350303379,2.0887197201650323,0.12935274628240742,0.13468946687931077,578.1272298176058,1.7500000000000095,34.61921752012968,27.0020529425312,0.052120952390218245,32.993715246153144,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,59.5405618625455,18.1000000000001,20405318.00000011
2020-04-27,22.150743113641816,1.4489585205465827,1.3368480260465112,2.2060194281328274,0.12371139229099123,0.13286777889251494,609.1085202946856,1.7500000000000095,34.7855346656306,27.93318159442268,0.051799667104557745,33.58665682892648,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,59.70412049193183,18.1000000000001,20405318.00000011
2020-04-28,23.60759515035745,1.4587777139393507,1.3771945198580917,2.318283155456444,0.11707249056601343,0.12969608303816466,641.3810912552751,1.7500000000000095,35.22463580853134,28.9618771460433,0.051103143993576745,34.228791910641256,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,59.83638222415257,18.1000000000001,20405318.00000011
2020-04-29,25.07365046748694,1.4674995750472752,1.4098183204042367,2.4237155986543923,0.10903901562974613,0.12517930209762818,674.8990052546442,1.7500000000000095,35.92206767734232,30.06667288862108,0.05007735799518263,34.89282050053109,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,59.93785680386112,18.1000000000001,20405318.00000011
2020-04-30,26.54942013891518,1.4768528648665833,1.4350722083057652,2.5206470739099966,0.09963640457945255,0.11937768924290454,709.6315422409197,1.7500000000000095,36.82229844169566,31.21231882289766,0.04877602108203668,35.5321929448877,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.01102495583711,18.1000000000001,20405318.00000011
2020-05-01,28.03641869177531,1.4878109479388861,1.4539447509287442,2.6078253183607494,0.08920694144363926,0.112415619873355,745.7250383872197,1.7500000000000095,37.84259648802681,32.41449121801364,0.0471805937042231,36.17368737188496,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.060445187466144,18.1000000000001,20405318.00000011
2020-05-02,29.536590036931077,1.5007806414648326,1.4680177099321776,2.68463434106533,0.07833054544924534,0.10448818549325165,783.3838159591296,1.7500000000000095,38.94185363622056,33.69178308707201,0.045302381283338675,36.87326488250136,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.09283389059969,18.1000000000001,20405318.00000011
2020-05-03,31.05187691683863,1.5157438521393507,1.4794340969287734,2.751258561228866,0.06776536222203425,0.09586613911993883,822.8973319111714,1.7500000000000095,40.161588460304884,35.07329756094078,0.043180567475109094,37.61835687131369,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.11712541794985,18.1000000000001,20405318.00000011
2020-05-04,32.572553453627734,1.5210192659629507,1.489601105986821,2.80880591187188,0.05840320718688772,0.08672313375171892,864.4241624757199,1.7500000000000095,41.368912741479534,36.570163862366925,0.0409049795817682,38.41842667093846,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.13534406346247,18.1000000000001,20405318.00000011
2020-05-05,34.100617417305536,1.5283210105581881,1.4993519283912167,2.8569276401094736,0.04876362064549872,0.07715999737261278,908.183797357761,1.7500000000000095,42.63539496334953,38.20073214047274,0.038587105727050174,39.283138038110174,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.149008047596936,18.1000000000001,20405318.00000011
2020-05-06,35.64508167965665,1.5446570475114034,1.5101412895384048,2.8956045859321415,0.039158365128597224,0.06737678535977638,954.386846079085,1.7500000000000095,43.936043098185564,40.00187425079741,0.03638990912722044,40.03941396814313,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.15925603569779,18.1000000000001,20405318.00000011
2020-05-07,37.21844280466821,1.5735057138817772,1.5236815974059066,2.9252263870897055,0.0299828656370103,0.057625349200827805,1003.0872903447064,1.7500000000000095,45.15965999009043,41.98666748512462,0.03450397030695383,40.493458342946454,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.16694202677343,18.1000000000001,20405318.00000011
2020-05-08,38.834032491348665,1.6156981283331193,1.5416700539044643,2.946650882754258,0.022487149227757724,0.048173763031842606,1054.387882108887,1.7500000000000095,46.414460571107,44.14974528094114,0.033069639010111986,40.61579026658288,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.172706520080155,18.1000000000001,20405318.00000011
2020-05-09,40.50403115584188,1.6700799957327122,1.5655839883921514,2.9612486662673785,0.016865361920818292,0.03927964354085029,1108.457653663115,1.7500000000000095,47.836680377694684,46.488294739632885,0.031979669464436,40.537652331482136,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.1770298900602,18.1000000000001,20405318.00000011
2020-05-10,42.23797811801269,1.734007960600442,1.5965273578099528,2.970936499700538,0.012649021440613719,0.031170139895456733,1165.2602732143712,1.7500000000000095,49.298793411907155,48.9554744483899,0.031212450870143457,40.31001041861812,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18027241754523,18.1000000000001,20405318.00000011
2020-05-11,44.04795676239453,1.8100243932040512,1.6376366301868144,2.976941870573727,0.009486766080460288,0.02385045560032558,1225.0075029069017,1.7500000000000095,50.92566907315151,51.556505642368776,0.030744341384669686,39.94863741965207,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18270431315901,18.1000000000001,20405318.00000011
2020-05-12,45.93957132098795,1.8916488702100873,1.6894346478178768,2.9799753104933244,0.007115074560345216,0.017887841700244184,1288.0994862622726,1.7500000000000095,53.01969244265729,54.31660353688332,0.03048876670430709,39.614099267066194,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18452823486934,18.1000000000001,20405318.00000011
2020-05-13,47.91039924057943,1.970853653303981,1.7502910795932098,2.9814585352294025,0.005336305920258912,0.013415881275183138,1355.0697504433128,1.7500000000000095,55.99245194349919,57.28110165072334,0.030310337148463068,39.4434930023359,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18589617615209,18.1000000000001,20405318.00000011
2020-05-14,49.95135146663374,2.040971526338687,1.8171207014208313,2.9831850455720237,0.004616321230756564,0.010061910956387353,1426.7162511001015,1.7499873949579927,60.24686535279794,60.55730329040201,0.030057413494831507,39.55891419260524,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.186922132114155,18.1000000000001,20405318.00000011
2020-05-15,52.047692656213265,2.096355664792803,1.8859071065439714,2.9870655779734627,0.0060478905675406085,0.007546433217290515,1504.0071059074962,1.749925420168077,66.18789626734582,64.26943189572663,0.029560351653121084,40.11886890237254,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.1876915990857,18.1000000000001,20405318.00000011
2020-05-16,54.17980633766747,2.1321245378641596,1.9520954882790222,2.994937192529875,0.009497133180988385,0.006132675591700918,1588.1749480473022,1.7499277432126794,74.25302627290769,68.56991490434194,0.028774820947339234,41.099618709746494,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.188268699314364,18.1000000000001,20405318.00000011
2020-05-17,56.323768780400016,2.14397058504001,2.010887227068998,3.0084200889675463,0.01470203540610332,0.0063099139335947,1680.5295950044515,1.7501555682369199,84.55737366934372,73.650658544126,0.027742072400872914,42.420066327074,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18870152448586,18.1000000000001,20405318.00000011
2020-05-18,58.2223676324882,1.8986049588187934,2.0237927635467416,3.0288102186325805,0.021304483891358413,0.008058227305399662,1781.8021493884416,1.7506819638312152,96.45888351639064,79.58539209813989,0.026593561411191242,43.988865194562194,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18902614336448,18.1000000000001,20405318.00000011
2020-05-19,59.885618646150334,1.663255593710088,1.9914363632224377,3.0569987434831662,0.028874290520328836,0.011380774551447965,1892.8434106838681,1.7514272776568658,109.93795707814645,86.43804213436783,0.025491227942685643,45.669286258559076,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18926960752344,18.1000000000001,20405318.00000011
2020-05-20,61.48401036470334,1.5983951535889669,1.9385113383508965,3.093411630333775,0.0369272111029164,0.01612155376426475,2014.6674158021738,1.752182449192878,124.96156951082943,94.27656004292213,0.024617451338397586,47.29203903134666,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18945220564267,18.1000000000001,20405318.00000011
2020-05-21,63.27978217559611,1.7957743871697498,1.903769573575715,3.137964346538312,0.04493845939376788,0.022005192472519884,2148.4322198994682,1.7526130812385523,141.43475179375582,103.1529921071756,0.02414069031375297,48.7016181552166,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18958915423208,18.1000000000001,20405318.00000011
2020-05-22,65.57538285018458,2.2956026067961925,1.9325136701623962,3.1900278817524783,0.05235284260608878,0.02866679028199179,2295.032447083622,1.7522612007156007,158.8230418672952,113.05634071903737,0.024297825427622453,49.797318981635534,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18969186567415,18.1000000000001,20405318.00000011
2020-05-23,68.67481444856291,3.0994330475341267,2.07096605417319,3.24840326425554,0.05859236304700367,0.0356743008562903,2455.149553476909,1.7505557906465932,176.61820792492767,123.90686445976951,0.02531241238034842,50.40514340558678,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.1897688992557,18.1000000000001,20405318.00000011
2020-05-24,72.854640248187,4.179826886490941,2.3620458075982222,3.3113024481916598,0.0630619193440764,0.04254531840239881,2629.230345456749,1.7468513937283217,194.27251179372843,135.5796150545882,0.027337250461731945,50.35500655225091,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18982667444186,18.1000000000001,20405318.00000011
2020-05-25,78.19476169874542,5.340122265708555,2.8539113757374572,3.3775944832025733,0.06641408656688094,0.04893613812306617,2817.3575845612154,1.7404971425813116,211.30227654083643,147.9826589315361,0.030300449158516207,49.663690272947136,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18987000583148,18.1000000000001,20405318.00000011
2020-05-26,84.85699564380711,6.662234556424288,3.56824397136354,3.4466412405531957,0.06913829601759779,0.05462970540225448,3018.9225597848467,1.7309148737427087,227.05945358102096,160.90942470931816,0.03415083783850584,48.34626317982354,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18990250437369,18.1000000000001,20405318.00000011
2020-05-27,93.0225786656286,8.165583480343443,4.5065727652065695,3.5170753066269254,0.07050272007396122,0.059372731540378754,3232.9226971495646,1.7176467241499558,241.0231195975308,174.07405301809104,0.03877456987855624,46.41574618900475,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18992687828035,18.1000000000001,20405318.00000011
2020-05-28,102.83899282275104,9.816414501013906,5.652497770414312,3.5871439072488034,0.07012009112205149,0.06293000114397196,3457.677413941688,1.7004281588202907,252.50783743570508,187.07132838671015,0.044020972657786046,43.95174015241942,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18994515871035,18.1000000000001,20405318.00000011
2020-05-29,114.38008495319794,11.541092388365495,6.973357005897368,3.654966850927881,0.06786156155420839,0.06512510266793382,3691.210080495057,1.6792443576414,261.2643945602957,199.49032563715642,0.04967620137439975,41.05164124876839,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18995886903285,18.1000000000001,20405318.00000011
2020-05-30,127.61615615187347,13.236071392114482,8.42147686883804,3.7187299862889995,0.06379209876746632,0.06587097632221744,3930.0933958593405,1.6542613225296947,265.8029500895822,210.7422755788696,0.05564645290539591,37.7931766379338,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18996915177472,18.1000000000001,20405318.00000011
2020-05-31,142.39152887861124,14.775372871816982,9.935109914071989,3.7768302951466195,0.05812203141238066,0.06519282500184417,4171.141822912611,1.6257103745734205,266.4023095290487,220.30837119611118,0.061731122807683114,34.33099915589059,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18997686383112,18.1000000000001,20405318.00000011
2020-06-01,158.50352060853857,16.111991838736714,11.473890289464808,3.8267242081085158,0.04991020487796685,0.06289235630794429,4412.393277333141,1.5940406994821035,264.3801258119453,227.89606508098805,0.06770477390925309,30.783103924125463,0.03000000000000016,3674.0000000000196,3674.0000000000196,0.020000000000000108,60.18998264787342,18.1000000000001,20405318.00000011
