date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,life_expectancy,population
2021-01-10,478759.0144485047,1394.619618221816,1375.3059848644643,9257.967973262286,27.397553407310053,24.48971222125529,0.16000000000000086,1.0853246955606322,29983.039015091348,27349.57593371263,20.48281767980187,756.000000000004,756.000000000004,0.0,67.79281195055907,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-11,480176.61705809867,1417.602609593966,1379.0982701609553,9287.307298628046,29.339325365760544,25.273788044415973,0.16000000000000086,1.1042255837260673,30857.653146257147,28191.78799424056,20.603753531344644,756.000000000004,756.000000000004,0.0,68.27766778644882,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-12,481621.49970372336,1444.8826456246945,1388.9022572425672,9318.854520512741,31.54722188469538,26.43593153104958,0.16000000000000086,1.1206210300699238,31679.27256816091,29059.50339063845,20.679872356006896,756.000000000004,756.000000000004,0.0,68.80075083983671,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-13,483098.7059510317,1477.2062473083745,1404.8818193055538,9352.879610487995,34.02508997525398,27.973716263025434,0.16000000000000086,1.1339934066830197,32418.669067361843,29921.828932765566,20.70435643248678,756.000000000004,756.000000000004,0.0,69.35250430634821,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-14,484612.66698751494,1513.9610364832224,1426.7649186162068,9389.580926353403,36.70131586540951,29.85292585273131,0.16000000000000086,1.1437684874621694,33042.964340922204,30748.622572230975,20.67477992940713,756.000000000004,756.000000000004,0.0,69.92751268354277,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-15,486166.1824481352,1553.5154606203378,1453.854466919494,9429.028616549163,39.4476901957605,32.01152923117749,0.16000000000000086,1.1495833145300483,33527.20546319008,31513.444692586338,20.591160900513685,756.000000000004,756.000000000004,0.0,70.51430161026545,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-16,487759.65603455075,1593.4735864154818,1485.0364707455371,9471.122173465537,42.093556916374425,34.36266211407484,0.16000000000000086,1.151139812982218,33863.94444968738,32196.140920861908,20.45859691972918,756.000000000004,756.000000000004,0.0,71.09820035120275,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-17,489390.5222295337,1630.866194982913,1518.7861403894717,9515.558598424957,44.43642495942051,36.79686310139329,0.16000000000000086,1.1483493652311705,34082.94849563662,32781.84159885591,20.287567599299177,756.000000000004,756.000000000004,0.0,71.66348866029938,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-18,491053.9432235408,1663.4209940070643,1553.9032111421386,9561.817348948014,46.25875052305608,39.214002852871154,0.16000000000000086,1.1415310930895075,34226.80828510825,33263.147925063124,20.09160006922231,756.000000000004,756.000000000004,0.0,72.19500692832095,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-19,492750.2513898606,1696.3081663197804,1589.82129135596,9609.865807444701,48.048458496687736,41.57139580481181,0.16000000000000086,1.1314275699787353,34331.37744847895,33642.01811897515,19.88802455094714,756.000000000004,756.000000000004,0.0,72.68286799520655,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-20,494478.13443767733,1727.8830478167608,1625.6323899778645,9659.63426185374,49.76845440903818,43.8205103313077,0.16000000000000086,1.118986320664402,34414.861803230626,33927.18547029153,19.69591983531769,756.000000000004,756.000000000004,0.0,73.11606243790469,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-21,496234.67973905377,1756.545301376471,1660.28737942587,9711.000292382563,51.36603052882137,45.915518171880976,0.16000000000000086,1.1052255194252583,34485.21281977919,34133.21529858166,19.530276980560693,756.000000000004,756.000000000004,0.0,73.48453616262384,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-22,498015.4075741682,1780.72783511445,1692.746342746522,9763.777061562309,52.77676917974474,47.81970650221397,0.16000000000000086,1.091070238470044,34548.024789365794,34279.03889798283,19.406306636519446,756.000000000004,756.000000000004,0.0,73.78074859902034,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-23,499814.29606524226,1798.888491074043,1722.091333982971,9817.70453178907,53.927470226760796,49.51028698719708,0.16000000000000086,1.0772466025758698,34614.67754483629,34386.276668639075,19.333580979328847,756.000000000004,756.000000000004,0.0,74.00084134583938,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-24,501623.7998769867,1809.5038117444487,1747.6109484510316,9872.442878479826,54.738346690755876,50.98200257071463,0.16000000000000086,1.0642028898763123,34682.99607071518,34471.98623451103,19.310264920017026,756.000000000004,756.000000000004,0.0,74.14551465514563,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-25,503436.57222512923,1812.7723481425342,1768.9467546479077,9927.397381872164,54.954503392339774,52.224256937732235,0.16000000000000086,1.0521726910012887,34748.43134521484,34546.49229385359,19.3280768412733,756.000000000004,756.000000000004,0.0,74.22068479549637,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
