date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,population
2022-06-01,502000.5820135886,4.093735182689677,4.317296355222981,6429.999968061995,1.346440339888719e-05,3.4368900271293305e-05,32.910069077924575,0.364595354915873,1506.9108514517766,0.2500000000000013,4.000000000000023,2846.279657705313,0.025568841060118468,44.56130993191732,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-02,502004.60856901563,4.0265554270948325,4.247641141659646,6429.999976046505,1.0098302549165394e-05,2.5776675203469977e-05,32.92828536532777,0.369091150963893,1486.2447578519243,0.2500000000000013,4.000000000000023,2983.538476310664,0.024044762663220743,44.559000225279355,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-03,502008.58588700806,3.977317992428434,4.17810529063388,6429.999982034888,7.573726911874046e-06,1.9332506402602483e-05,32.944800683659736,0.37394279761206056,1462.6219491258553,0.2500000000000013,4.000000000000023,3120.1233304068883,0.022335931402716162,44.55693892138362,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-04,502012.5367972865,3.9509102784195855,4.113790183230748,6429.999986526174,5.680295183905534e-06,1.4499379801951863e-05,32.96007398412641,0.3791536075820259,1436.9106302809987,0.2500000000000013,4.000000000000023,3257.6096600546866,0.020594708733032617,44.555144882699054,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-05,502016.4881183276,3.951321041070674,4.059447841042975,6429.99998989464,4.26022138792915e-06,1.0874534851463897e-05,32.974576875845756,0.38471507640403774,1410.1290642242793,0.2500000000000013,4.000000000000023,3395.8663756163273,0.018958313385585727,44.55362013584465,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-06,502020.4573783391,3.9692600115722416,4.018725667466141,6429.999992420989,3.1951660409468625e-06,8.155901138597923e-06,32.98874486620865,0.39063213794297713,1383.3607768366016,0.2500000000000013,4.000000000000023,3532.8813589585343,0.01753725475476785,44.55234923245886,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-07,502024.4563175301,3.9989391909674863,3.994097256417323,6429.999994315751,2.3963745307101467e-06,6.116925853948442e-06,33.002967210108686,0.396904775726141,1357.6709681662837,0.2500000000000013,4.000000000000023,3664.286051539527,0.01640504190641204,44.55129876985164,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-08,502028.5009323952,4.044614865106681,3.9872473120608967,6429.999995736822,1.79728089803261e-06,4.587694390461332e-06,33.01757274879077,0.4035499457247938,1334.0238282117032,0.2500000000000013,4.000000000000023,3784.676287200223,0.015601454345129023,44.55574896426661,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-09,502032.6076643908,4.106731995630275,3.99883092683818,6429.999996802626,1.3479606735244574e-06,3.440770792845999e-06,33.03277977388083,0.4106054133983148,1313.2005311458508,0.2500000000000013,4.000000000000023,3888.1632755165274,0.015147115322518409,44.56518518797054,4.420000000000023,29.000000000000153,6812344.000000035
2022-06-10,502036.7905414418,4.182877051021355,4.028293039989662,6429.999997601979,1.0109705051433432e-06,2.580578094634499e-06,33.04865672542742,0.41810790620258287,1295.7177383723183,0.2500000000000013,4.000000000000023,3968.835902015553,0.015018707532612807,44.57542541327919,4.420000000000023,29.000000000000153,6812344.000000035
