date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,extreme_poverty,diabetes_prevalence,handwashing_facilities,population
2020-03-11,1.8241515837104136,0.019148535071917307,0.004995789881436801,213.0000000000008,0.0,0.0,0.01830431884292185,1.1900000000000046,855.0000000000034,243.00000000000094,0.0,6.944275223932351,3.020000000000012,17.000000000000068,77.10000000000029,6.100000000000024,4.470000000000016,99010216.00000037
2020-03-12,1.7866657239819073,0.06604207357284575,0.012647618105970938,213.00000000000088,0.0,0.0,0.017942848052682682,1.190000000000005,855.0000000000036,243.00000000000105,0.0,7.980719842119376,3.0200000000000133,17.000000000000075,77.10000000000032,6.100000000000026,4.4700000000000175,99010216.00000042
2020-03-13,1.8309495192307765,0.15922774134640927,0.033387458892988296,213.00000000000094,0.0,0.0,0.018369870364011068,1.1900000000000055,855.0000000000039,243.00000000000114,0.0,9.353238815009071,3.0200000000000142,17.00000000000008,77.10000000000035,6.100000000000028,4.470000000000019,99010216.00000045
2020-03-14,2.0030763928167508,0.2969902953440031,0.07295349009734323,213.000000000001,0.0,0.0,0.020029665216447244,1.1900000000000057,855.0000000000041,243.0000000000012,0.0,11.114813565038338,3.020000000000015,17.000000000000085,77.10000000000036,6.100000000000029,4.47000000000002,99010216.00000046
2020-03-15,2.3443887425763683,0.4731952101957865,0.13629090942821143,213.00000000000102,0.0,0.0,0.023320891446272127,1.190000000000006,855.0000000000043,243.00000000000125,0.0,13.29877468573741,3.0200000000000156,17.00000000000009,77.10000000000038,6.10000000000003,4.470000000000021,99010216.00000048
2020-03-16,2.844038163267123,0.6367968601355292,0.22620880909119798,213.00000000000105,0.0,0.0,0.028123183128983396,1.1900000000000062,855.0000000000043,243.00000000000128,0.0,15.913155836539676,3.020000000000016,17.000000000000092,77.10000000000039,6.100000000000031,4.470000000000022,99010216.00000049
2020-03-17,3.5283906134005756,0.8258684919019073,0.3456255790226657,213.00000000000108,0.0,0.0,0.03469209646115261,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,18.94652169317726,3.0200000000000164,17.000000000000092,77.10000000000039,6.100000000000032,4.470000000000023,99010216.0000005
2020-03-18,4.441541828828722,1.0565862428760124,0.4964617505242727,213.00000000000108,0.0,0.0,0.04346493530643339,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,22.35909828345765,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-19,5.630703882933771,1.33122442682411,0.6791751752073626,213.00000000000108,0.0,0.0,0.05491512035506756,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,26.090929724228715,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-20,7.13524510677048,1.641630989801344,0.8924124092012576,213.00000000000108,0.0,0.0,0.06944296599351478,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,30.100867138032616,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-21,8.978470029172902,1.971834102079519,1.1327472513094785,213.00000000000108,0.0,0.0,0.08729376295667474,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,34.35352333348574,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-22,11.16145433183445,2.2999971020929335,1.3944846466269083,213.00000000000108,0.0,0.0,0.1084963403170538,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,38.7734228814977,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-23,13.581530309315427,2.5229939480952375,1.664471597445944,213.00000000000108,0.0,0.0,0.1320732894976484,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,43.26300510553189,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-24,16.258238876136573,2.7638194752925056,1.9416641376449015,213.00000000000108,0.0,0.0,0.15822335755633293,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,47.709578166576286,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-25,19.25196939627506,3.0642350007809553,2.2286624535892074,213.00000000000108,0.0,0.0,0.1875351652260736,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,52.021936048978844,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-26,22.638233672933556,3.440370820721469,2.5300386953955303,213.00000000000108,0.0,0.0,0.22073783157954271,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,56.11934311624296,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-27,26.48837144086699,3.88913396557343,2.851082835379878,213.00000000000108,0.0,0.0,0.2585139425275793,1.1900000000000062,855.0000000000043,243.0000000000013,0.0,59.921720330071786,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-28,30.855079485627684,4.393014016520094,3.1968620618936736,213.00000000000108,0.0,0.0,0.3013592771930348,1.1899873949579893,855.0000000000043,243.0000000000013,0.0,63.35980592305491,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-29,35.76155848299911,4.923687467787623,3.5715153247008047,213.00000000000108,0.0,0.0,0.34947760269115685,1.1899632352941238,855.0000000000043,243.0000000000013,0.0,66.38277590318333,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-30,41.136650439495696,5.387998309308729,3.980598193590252,213.00000000000108,0.0,0.0,0.40215975340815513,1.1899371969941885,855.0000000000043,243.0000000000013,0.0,68.9639594322357,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-03-31,47.013444519990315,5.88647384510373,4.426454139698191,213.00000000000108,0.0,0.0,0.4597190393612239,1.1899238091871427,855.0000000000043,243.0000000000013,0.0,71.10512535956796,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-01,53.441967682171246,6.435782985637763,4.907844644851222,213.00000000000108,0.0,0.0,0.5226296156553727,1.1899396248283032,855.0000000000043,243.0000000000013,0.0,72.83969712245565,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-02,60.46782029944367,7.031297484865051,5.4205667415569785,213.00000000000108,0.0,0.0,0.5913214360466372,1.1900010987117267,855.0000000000043,243.0000000000013,0.0,74.23516392135056,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-03,68.11615287810582,7.652416229356623,5.957916167997092,213.00000000000108,0.0,0.0,0.6660264681144878,1.1901103909374813,855.0000000000043,243.0000000000013,0.0,75.37429294747716,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-04,76.37964859523109,8.266558455146118,6.5110347342719095,213.00000000000108,0.0,0.0,0.7466633546411355,1.190280433797812,855.0000000000043,243.0000000000013,0.0,76.2883544875957,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-05,85.20951020207958,8.83215866036413,7.069170847084035,213.00000000000108,0.0,0.0,0.8327509096460115,1.1905290066670418,855.0000000000043,243.0000000000013,0.0,77.0087385547725,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-06,94.5036581848501,9.295870772907243,7.6272488528308156,213.00000000000108,0.0,0.0,0.9232802152015431,1.1908616871269797,855.0000000000043,243.0000000000013,0.0,77.57357072280217,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-07,104.26298927535399,9.760623183106434,8.180543297670958,213.00000000000108,0.0,0.0,1.0182560566823486,1.1912947785966908,855.0000000000043,243.0000000000013,0.0,78.02582510092526,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-08,114.48082308127329,10.218802875371212,8.720863194003071,213.00000000000108,0.0,0.0,1.1176222299713627,1.191847780780099,855.0000000000043,243.0000000000013,0.0,78.41874697695457,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-09,125.13687781515686,10.656781535972511,9.238732237131277,213.00000000000108,0.13080155138978677,0.0,1.221199219343424,1.1925377425016885,855.0000000000043,243.0000000000013,0.0,78.76528259858546,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-10,136.1927520911675,11.056419377577331,9.72502396776444,213.00000000000108,0.6488445378151286,0.0,1.3286374558779648,1.1933750263332816,855.0000000000043,243.0000000000013,0.0,79.07311999677373,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-11,147.58853627264222,11.396193007649726,10.172188143890573,213.00000000000108,1.5433722527472602,0.1411346153846157,1.4393822612685279,1.1943601320641193,855.0000000000043,243.0000000000013,0.0,79.34645279654615,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-12,159.24027098276247,11.652041329751533,10.57517051968265,213.00000000000108,2.771895705397558,0.47762019230769404,1.5526475556799053,1.1955060395781492,855.0000000000043,243.0000000000013,0.0,79.5873030751085,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-13,170.99392334049813,11.75388232245911,10.926531251106542,212.99621848739605,4.264345179177463,1.0805577428086668,1.6669549621704036,1.1968192517262768,855.0000000000043,243.0000000000013,0.0,79.7965135054265,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-14,182.827132873829,11.833382006873439,11.222932051775302,212.9889705882364,5.94067969886275,1.9693016296662993,1.7821013218217294,1.198285576480553,855.0000000000043,243.0000000000013,0.0,79.97449146391162,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-15,194.75326820740827,11.926264688736222,11.467215845554183,212.98115909825583,7.705962262834864,3.1243267393796623,1.8982332311853047,1.1998951778355296,855.0000000000043,243.0000000000013,0.0,80.12176711118528,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-16,206.80619226738588,12.053021076345331,11.667092556434563,212.9771427561421,9.454083849679499,4.496878861903861,2.0156949621737263,1.2016366387095512,855.0000000000043,243.0000000000013,0.0,80.23941195265216,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-17,219.02883618502585,12.22271667991577,11.834153450939384,212.9818874484902,11.070556423135535,6.016212475451828,2.134914401979361,1.2035051131627403,855.0000000000043,243.0000000000013,0.0,80.32935275893009,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-18,231.4646297244194,12.435848111100388,11.983131894927245,213.00032961351727,12.43460768580675,7.595019085095675,2.25631750801329,1.2054974515494972,855.0000000000043,243.0000000000013,0.0,80.39460700617246,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2020-04-19,244.1510741032697,12.686485307630416,12.13134892119545,213.03689879384865,13.420752144445583,9.133498476717703,2.380264149109519,1.2075975553718854,855.0000000000043,243.0000000000013,0.0,80.43945945631013,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
