date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,handwashing_facilities,hospital_beds_per_thousand,population
2020-09-20,13466.91517945986,96.85934440330008,104.04044917690258,313.9406147203291,2.3932490902076404,2.3559169561380493,135666.69844311484,0.8448421603973915,1339.5287880717751,1253.257222428114,0.08046525344909645,13.410842434962195,0.0,106.00000000000054,106.00000000000054,0.0,40.058326546619625,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-21,13561.958540380307,95.04336092044545,101.7826411813196,316.2505483059228,2.3099335855936776,2.381066353173353,137021.66339277587,0.8444814910155626,1361.8711547254557,1277.699526387991,0.07722175844493492,14.136184508833175,0.0,106.00000000000054,106.00000000000054,0.0,39.90983573090854,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-22,13655.127890417763,93.16935003745766,99.55506718204671,318.4544432268569,2.2038949209341103,2.3736745224753637,138401.716549107,0.8442635099875943,1385.2328101294202,1303.1175504147832,0.07373516175548539,14.986378847041841,0.0,106.00000000000054,106.00000000000054,0.0,39.8128793838311,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-23,13746.216732292982,91.08884187521683,97.34347976597924,320.52451050676234,2.0700672799054978,2.3324695311584005,139807.81396322022,0.8444094941584409,1409.9821544619667,1328.897325707017,0.07001064733471367,15.95859473644495,0.0,106.00000000000054,106.00000000000054,0.0,39.76974130904339,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-24,13834.981068935336,88.76433664235327,95.13506990851818,322.4348179156249,1.910307408862545,2.2582152705407488,141236.26363983616,0.8451091568179269,1431.3632318775049,1354.245457111551,0.0661513274532008,17.022414054919388,0.0,106.00000000000054,106.00000000000054,0.0,39.779665063876976,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-25,13921.222631048646,86.24156211330998,92.91900912175721,324.16648189179347,1.731663976168565,2.153826288070399,142687.0685766776,0.8464815120866203,1452.9901032875746,1379.0645550185393,0.062246494943488266,18.15539004991614,0.0,106.00000000000054,106.00000000000054,0.0,39.83856683281406,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-26,14004.851297785535,83.6286667368895,90.68685606562315,325.7115614834868,1.5450795916933289,2.0244539112693496,144162.14281906304,0.8486032155129303,1476.7131172200463,1403.5142856885996,0.05839705608156584,19.33258326141904,0.0,106.00000000000054,106.00000000000054,0.0,39.93882008259379,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-27,14085.9319122532,81.08061446766399,88.43286150623105,327.07597880492324,1.364417321436449,1.8775508406918333,145666.34838772996,0.8514908731731604,1505.434724792865,1428.3638816872663,0.05469727493124554,20.519962656148348,0.0,106.00000000000054,106.00000000000054,0.0,40.072598255222715,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-28,14164.8467040671,78.91479181390258,86.1287978749869,328.2804488742165,1.2044700692932395,1.7196800988446683,147208.2885209205,0.8551108827402464,1542.8620002850193,1455.0866152085675,0.05123320183515044,21.693029522815884,0.0,106.00000000000054,106.00000000000054,0.0,40.231326842677596,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-29,14241.524798573939,76.67809450683944,83.77281770165075,329.3202429258632,1.0397940516467241,1.553410203415985,148799.39604485995,0.8593868142853088,1591.7989242603085,1485.2514998679662,0.04806888974093948,22.849701036746723,0.0,106.00000000000054,106.00000000000054,0.0,40.402217497877686,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
