date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,cardiovasc_death_rate,population
2020-04-16,9.816918117092,0.07047001441264059,0.1518158056240996,1.000000000000005,0.07004877960594783,0.06275630848210897,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,81.25059926325162,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-17,9.868150772692964,0.05285251080948044,0.12256854458652983,1.000000000000005,0.06780807791713064,0.06499483317153659,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,81.57958939572583,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-18,9.903634087923098,0.03963938310711033,0.09773151509794523,1.000000000000005,0.06375198603965801,0.06577327419991952,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,81.81753448376928,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-19,9.927725565942339,0.029729537330332748,0.07684162274879831,1.000000000000005,0.05809194686652443,0.06511954841012073,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,81.97965506450774,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-20,9.945794174456768,0.02229715299774956,0.05897623968603313,1.000000000000005,0.05114814567025536,0.063013869452387,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.08724129838092,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-21,9.959345630842591,0.01672286474831217,0.04423217976452485,1.000000000000005,0.043322324508024444,0.059423298016892126,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.1679309737858,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-22,9.969509223131958,0.012542148561234128,0.03317413482339364,1.000000000000005,0.03507739302549152,0.05448150066199042,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.22844823033947,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-23,9.977131917348983,0.009406611420925595,0.02488060111754523,1.000000000000005,0.02692213655968102,0.04844709834717159,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.27383617275471,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-24,9.98284893801175,0.007054958565694196,0.018660450838158923,1.000000000000005,0.020191602419760764,0.041672427832776915,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.30787712956615,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-25,9.987136703508828,0.005291218924270647,0.013995338128619191,1.000000000000005,0.015143701814820573,0.034580112729786325,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.33340784717473,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-26,9.990352527631636,0.003968414193202986,0.010496503596464393,1.000000000000005,0.01135777636111543,0.027645491787158756,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.35255588538115,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-27,9.992764395723741,0.0029763106449022395,0.007872377697348294,1.000000000000005,0.008518332270836572,0.021383440107337396,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.37042111571665,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-28,9.99457329679282,0.00223223298367668,0.00590428327301122,1.000000000000005,0.006388749203127429,0.016037580080503048,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.38790827376239,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-29,9.99592997259463,0.0016741747377575099,0.004428212454758415,1.000000000000005,0.004791561902345571,0.012028185060377287,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.40322499976277,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-04-30,9.996947479445986,0.0012556310533181324,0.003321159341068811,1.000000000000005,0.0035936714267591784,0.009021138795282966,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.41300536908528,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-01,9.997710609584503,0.0009417232899885993,0.0024908695058016082,1.000000000000005,0.002695253570069384,0.0067658540964622245,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.41315254006554,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-02,9.998282957188392,0.0007062924674914495,0.001868152129351206,1.000000000000005,0.002021440177552038,0.005074390572346668,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.3994707398909,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-03,9.998712217891308,0.0005297193506185871,0.0014011140970134044,1.000000000000005,0.0015160801331640284,0.003805792929260001,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.36813925401331,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-04,9.999034163418495,0.0003972895129639403,0.0010508355727600533,1.000000000000005,0.0011370600998730214,0.002854344696945001,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.31606791820886,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-05,9.999275622563886,0.00029796713472295523,0.00078812667957004,1.000000000000005,0.000852795074904766,0.002140758522708751,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.2411637376225,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-06,9.999456716922928,0.00022347535104221642,0.00059109500967753,1.000000000000005,0.0006395963061785746,0.0016055688920315631,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.1425308510515,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-07,9.99959253769221,0.0001676065132816623,0.0004433212572581475,1.000000000000005,0.0004796972296339309,0.0012041766690236723,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,82.02762890751951,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-08,9.999694403269173,0.00012570488496124673,0.00033249094294361063,1.000000000000005,0.0003597729222254482,0.0009031325017677543,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,81.89778470584983,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-09,9.999770802451893,9.427866372093505e-05,0.00024936820720770794,1.000000000000005,0.0002698296916690861,0.0006773493763258157,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,81.75107317709272,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-10,9.999828101838935,7.070899779070129e-05,0.00018702615540578096,1.000000000000005,0.0002023722687518146,0.0005080120322443618,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,81.58447812134582,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-11,9.998610572177533,5.303174834302596e-05,0.0001402696165543357,1.000000000000005,0.00015177920156386095,0.00038100902418327135,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,81.39667242423508,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-12,9.996226836696188,3.977381125726947e-05,0.00010520221241575178,1.000000000000005,0.0001138344011728957,0.0002857567681374535,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,81.17994387861597,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-13,9.99364717988156,2.9830358442952102e-05,7.890165931181384e-05,1.000000000000005,8.537580087967177e-05,0.00021431757610309015,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,80.9240109147798,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-14,9.99232652906115,0.0006364645593945933,5.917624448386038e-05,1.000000000000005,6.403185065975383e-05,0.0001607381820773176,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,80.6219873392847,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-15,9.993921690590318,0.003062998064019131,4.4382183362895285e-05,1.000000000000005,4.802388799481537e-05,0.0001205536365579882,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,80.27028171325483,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-16,10.000079276992526,0.0072584638033472764,0.0006826079044904987,1.000000000000005,3.6017915996111526e-05,9.041522741849115e-05,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,79.86852188610477,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-17,10.012276652314544,0.01302303337287249,0.002222363168186886,1.000000000000005,2.7013436997083644e-05,6.781142056386836e-05,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,79.4230025975134,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-18,10.030442136941158,0.01878472816475461,0.004816093643108506,1.000000000000005,2.0260077747812734e-05,5.085856542290127e-05,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,78.9288300024338,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-19,10.055491589777635,0.025513885490081854,0.008566821363553126,1.000000000000005,1.5195058310859551e-05,3.814392406717595e-05,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,78.39318940551,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-20,10.088758317414042,0.03361505212661124,0.013517876203660358,1.000000000000005,1.1396293733144664e-05,2.8607943050381966e-05,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,77.83217518276868,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-21,10.131565505998491,0.04306843195210139,0.01964519448306206,1.000000000000005,8.547220299858498e-06,2.1455957287786472e-05,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,77.26140481952652,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-22,10.184905545142064,0.0535359716693121,0.026851542921120145,1.000000000000005,6.410415224893873e-06,1.6091967965839853e-05,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,76.67524899279626,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-23,10.249199520847512,0.06444092509975409,0.034962186602604896,1.000000000000005,4.807811418670405e-06,1.206897597437989e-05,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,76.09357830891533,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-24,10.324116835205784,0.07502752640400123,0.04372163995195377,1.000000000000005,3.6058585640028038e-06,9.051731980784916e-06,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,75.55089737098848,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-25,10.311381097639,0.056270644803000924,0.03910215433371324,1.000000000000005,2.7043939230021027e-06,6.788798985588687e-06,166.00000000000085,1.1300000000000057,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,75.08353146392342,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
2020-05-26,10.219347070805217,0.04220298360225069,0.029326615750284928,1.000000000000005,2.028295442251577e-06,5.091599239191516e-06,166.00000000000085,1.1300252100840393,166.00000000000085,145.00000000000074,0.0,2.700000000000015,1.490000000000008,2683.000000000014,368.000000000002,0.06000000000000032,74.73095612864725,3.610000000000019,29.600000000000158,258.3100000000013,618046.0000000033
