date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_tests,new_tests,new_tests_smoothed,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,population,excess_mortality_cumulative,excess_mortality
2020-05-13,1813.1731168777262,0.5131842810624676,0.8208802896687555,9.987247008362237,0.005436139523804663,0.013801550602708441,4766.894673458039,0.27441711578860595,53820.80665037874,465.82038628460646,504.7417742772649,9.64000000000005,63.00000000000033,0.010000000000000054,50.5134625902417,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.1388923999831464,8.732964940402432
2020-05-14,1813.6152610584265,0.44214419011165385,0.7089638694816899,9.990435256271692,0.004077104642853498,0.010351162952031331,4768.056989579638,0.2882102188711899,54271.03810025989,450.2314500237334,492.2496241791839,9.64000000000005,63.00000000000033,0.010000000000000054,50.41023301249388,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.084545258062902,8.782290847543349
2020-05-15,1813.9956894913014,0.38042843993344977,0.6127957851106214,9.992826442203782,0.0030578284821401232,0.007763372214023498,4769.056937562887,0.304212609208338,54705.42907616461,434.39097601165963,478.683000293406,9.64000000000005,63.00000000000033,0.010000000000000054,50.32428109421211,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.0368696047347323,8.88028162259076
2020-05-16,1814.3257587151172,0.3300692291097514,0.5312556946829987,9.994619831652852,0.0022933713616050924,0.005822529160517623,4769.924392247802,0.32231912077180025,55124.056729554046,418.62765346963727,464.34767362018437,9.64000000000005,63.00000000000033,0.010000000000000054,50.236399249876996,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,2.9974316845742317,9.020801837806813
2020-05-17,1814.6193190363404,0.2935603251936583,0.4626985583425661,9.995964873739652,0.0017200285212038194,0.0043668968703882175,4770.695794185858,0.3423358176312101,55527.08002292515,403.0232934312524,449.47310169219116,9.64000000000005,63.00000000000033,0.010000000000000054,50.1253742596444,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,2.967412483534104,9.198286560120136
2020-05-18,1814.8918002016276,0.2724811682649919,0.40457353090947823,9.996973655304753,0.0012900213909028645,0.003275172652791163,4771.411732194022,0.3640288509415724,55914.78584136976,387.7058184897294,434.2607894236365,9.64000000000005,63.00000000000033,0.010000000000000054,49.969537482063686,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,2.947470642547156,9.408138674207148
2020-05-19,1815.1482619159292,0.2564617165348787,0.35649252697978184,9.997730241478578,0.0009675160431771484,0.002456379489593372,4772.085517632919,0.3870678566935749,56288.48249673522,373.6966553992949,418.99105102053977,9.64000000000005,63.00000000000033,0.010000000000000054,49.747927513616354,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,2.9380683988463763,9.647516024308992
2020-05-20,1815.3933877750233,0.24512586076896797,0.31808933705771963,9.998297681108948,0.0007256370323828613,0.001842284617195029,4772.729480500067,0.4110150166313648,56648.9225868372,360.44009012736433,403.93763215680804,9.64000000000005,63.00000000000033,0.010000000000000054,49.45031053501841,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,2.9394528828451936,9.915690085612557
2020-05-21,1815.6314176897056,0.23802991593871725,0.2888509394448737,9.998723260831724,0.0005442277742871459,0.0013817134628962718,4773.35478813847,0.4353499825769503,56997.54248957853,348.61990276035885,389.42243872652705,9.64000000000005,63.00000000000033,0.010000000000000054,49.07148128523285,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,2.9514036569626,10.213126877165385
2020-05-22,1815.8660972039334,0.23467951516994,0.2679909841570234,9.999042445623807,0.0004081708307153594,0.001036285097172204,4773.971309268049,0.45941083858106513,57335.20804688663,337.66555732237043,375.605856194217,9.64000000000005,63.00000000000033,0.010000000000000054,48.61165265752523,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,2.973112859076188,10.537742101266796
2020-05-23,1816.1006394834308,0.2345422802042168,0.2543549058617885,9.99928183421787,0.0003061281230365196,0.000777213822879153,4774.5875120092205,0.48244953165073173,57662.86935126073,327.66130438479695,362.6121490945966,9.64000000000005,63.00000000000033,0.010000000000000054,48.07674789650533,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.003164799446124,10.885297934031808
2020-05-24,1816.3376968071457,0.23705732424495352,0.24634875858186206,9.999461375663417,0.00022959609227738968,0.0005829103671593647,4775.210387400587,0.5037204712978427,57982.38115048506,319.51179923236026,350.68399869877595,9.64000000000005,63.00000000000033,0.010000000000000054,47.478619745908475,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.039590147742322,11.249813017119742
