date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-08-10,0.0,0.0,0.0,0.0,64.96494024028311,752.3890802245689,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-11,0.0,0.0,0.0,0.0,64.4059126785964,734.4064029286087,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-12,0.0,0.0,0.0,0.0,64.01275706874053,717.3630762753198,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-13,0.0,0.0,0.0,0.0,63.77857232644236,701.2690913047454,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-14,0.0,0.0,0.0,0.0,63.679194273920416,686.0579270758451,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-15,0.0,0.0,0.0,0.0,63.69691994590582,671.7072623721723,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-16,0.0,0.0,0.0,0.0,63.79628401243527,658.1528611294856,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-17,0.0,0.0,0.0,0.0,63.94044183932008,645.2678617488604,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-18,0.0,0.0,0.0,0.0,64.08078386817793,632.9410546826869,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-19,0.0,0.0,0.0,0.0,64.16493502459831,621.0284477670257,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-20,0.0,0.0,0.0,0.0,64.1507697881644,609.4596196003185,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-21,0.0,0.0,0.0,0.0,64.01306118081311,598.0442622115519,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-22,0.0,0.0,0.0,0.0,63.746479789940885,586.6346349262794,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-23,0.0,0.0,0.0,0.0,63.366501729979994,575.2670395431267,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-24,0.0,0.0,0.0,0.0,62.89415554764668,564.1159066773845,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-25,0.0,0.0,0.0,0.0,62.33955654438086,553.3317748690604,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-26,0.0,0.0,0.0,0.0,61.720924680425355,542.9899753017637,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-27,0.0,0.0,0.0,0.0,61.06008588265264,533.2103386191807,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-28,0.0,0.0,0.0,0.0,60.382717934937205,524.1999162139014,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-29,0.0,0.0,0.0,0.0,59.638298955404665,516.09431337245,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-30,0.0,0.0,0.0,0.0,58.94006875436871,509.0367660571339,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-08-31,0.0,0.0,0.0,0.0,58.36306707967447,503.23177622352335,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-01,0.0,0.0,0.0,0.0,57.94174116302032,498.7714889226529,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-02,0.0,0.0,0.0,0.0,57.70763101770811,495.8119230914732,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-03,0.0,0.0,0.0,0.0,57.70816347013313,494.6041588667633,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-04,0.0,0.0,0.0,0.0,57.998818142354295,495.44953156119146,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-05,0.0,0.0,0.0,0.0,58.617261635207946,498.75586231019616,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-06,0.0,0.0,0.0,0.0,59.5816760260182,504.9277564611546,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-07,0.0,0.0,0.0,0.0,60.880665552157566,514.109084960605,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-08,0.0,0.0,0.0,0.0,62.51801370839752,526.5447581289872,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-09,0.0,0.0,0.0,0.0,64.4962349096111,542.5073242528497,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-10,0.0,0.0,0.0,0.0,66.82734748149738,562.26897088841,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-11,0.0,0.0,0.0,0.0,69.53311565313996,586.0341619090362,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-12,0.0,0.0,0.0,0.0,72.69797830417312,613.8979711408925,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-13,0.0,0.0,0.0,0.0,76.44879077402524,646.1552495256769,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-14,0.0,0.0,0.0,0.0,80.8075368426393,682.9069510421257,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-15,0.0,0.0,0.0,0.0,85.81066232816578,724.1230704244525,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-16,0.0,0.0,0.0,0.0,91.49702389544575,769.9527262184699,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-17,0.0,0.0,0.0,0.0,97.87294568499753,820.3660637330199,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-18,0.0,0.0,0.0,0.0,104.94312232127902,875.3273596937547,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-19,0.0,0.0,0.0,0.0,112.66855699629235,934.5387970812419,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-20,0.0,0.0,0.0,0.0,121.04067114088463,997.5518676881147,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-21,0.0,0.0,0.0,0.0,130.06012520440316,1063.8739363187703,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-22,0.0,0.0,0.0,0.0,139.69515854454372,1132.9394696922145,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-23,0.0,0.0,0.0,0.0,149.8902279905024,1204.2501743441467,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-24,0.0,0.0,0.0,0.0,160.57874080541748,1277.5756074872652,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-25,0.0,0.0,0.0,0.0,171.7439457139535,1352.9757909418893,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-26,0.0,0.0,0.0,0.0,183.3941907011086,1430.902479922644,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-27,0.0,0.0,0.0,0.0,195.32410133223127,1511.7527649193607,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-28,0.0,0.0,0.0,0.0,207.44154076969738,1595.7271464109194,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-29,0.0,0.0,0.0,0.0,219.65363456887002,1683.2346455224779,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-09-30,0.0,0.0,0.0,0.0,231.8817740843775,1774.520958285365,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-01,0.0,0.0,0.0,0.0,244.0564339892693,1869.8279197482866,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-02,0.0,0.0,0.0,0.0,256.1471735850358,1969.438360625698,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-03,0.0,0.0,0.0,0.0,268.1927977711948,2073.6629333652045,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-04,0.0,0.0,0.0,0.0,280.2437579922621,2183.1378270439454,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-05,0.0,0.0,0.0,0.0,292.3413834586444,2298.640248111017,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-06,0.0,0.0,0.0,0.0,304.50390443302706,2420.720619179582,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-07,0.0,0.0,0.0,0.0,316.76330324396923,2549.9164340033076,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-08,0.0,0.0,0.0,0.0,329.17877995398584,2687.105344248445,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-09,0.0,0.0,0.0,0.0,341.8320972473257,2833.3889952580903,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-10,0.0,0.0,0.0,0.0,354.6913806278025,2989.0260547822927,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-11,0.0,0.0,0.0,0.0,367.7069485283831,3153.94368459028,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-12,0.0,0.0,0.0,0.0,380.87549258568674,3328.1231480581,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-13,0.0,0.0,0.0,0.0,394.231991126402,3511.8431367384737,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-14,0.0,0.0,0.0,0.0,407.791543441764,3704.703506400015,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-15,0.0,0.0,0.0,0.0,421.61191873193775,3906.7881340016984,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-16,0.0,0.0,0.0,0.0,435.8124619965946,4118.993637669994,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-17,0.0,0.0,0.0,0.0,450.56403298742725,4342.505570851081,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-18,0.0,0.0,0.0,0.0,465.9707946177528,4577.879081176457,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-19,0.0,0.0,0.0,0.0,482.1688684261466,4825.99184158694,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-20,0.0,0.0,0.0,0.0,499.17366166220927,5086.439534066748,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-21,0.0,0.0,0.0,0.0,516.9696127624949,5358.56222973559,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-22,0.0,0.0,0.0,0.0,535.5731856546129,5642.0720601491485,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-23,0.0,0.0,0.0,0.0,555.0172357180129,5936.3198498953225,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-24,0.0,0.0,0.0,0.0,575.3722997684717,6240.111752321309,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-25,0.0,0.0,0.0,0.0,596.7185105406404,6552.022760588761,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-26,0.0,0.0,0.0,0.0,619.0687633191852,6870.623566886314,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-27,0.0,0.0,0.0,0.0,642.3723223277868,7193.590703606892,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-28,0.0,0.0,0.0,0.0,666.6207737432555,7519.709495061354,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-29,0.0,0.0,0.0,0.0,691.6794135330406,7847.139910565582,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-30,0.0,0.0,0.0,0.0,717.3811664846232,8174.108116505324,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-10-31,0.0,0.0,0.0,0.0,743.4095820386462,8498.411307159226,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-01,0.0,0.0,0.0,0.0,769.5160423790181,8818.572911526511,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-02,0.0,0.0,0.0,0.0,795.4232470395978,9132.870246023695,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-03,0.0,0.0,0.0,0.0,820.9701178912057,9440.295719424055,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-04,0.0,0.0,0.0,0.0,846.1065476944237,9741.441068818218,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-05,0.0,0.0,0.0,0.0,870.8446004928618,10037.058904393252,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-06,0.0,0.0,0.0,0.0,895.2089674995766,10327.735096200578,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-07,0.0,0.0,0.0,0.0,919.2369938858344,10614.636971794924,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-08,0.0,0.0,0.0,0.0,942.9271313225867,10898.511843261205,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-09,0.0,0.0,0.0,0.0,966.2681345294334,11179.257331056135,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-10,0.0,0.0,0.0,0.0,989.2154027716726,11456.188020916552,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-11,0.0,0.0,0.0,0.0,1011.7325928027379,11729.039205732679,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-12,0.0,0.0,0.0,0.0,1033.7492829989521,11996.628660925253,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-13,0.0,0.0,0.0,0.0,1055.2301425982782,12257.49906518329,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-14,0.0,0.0,0.0,0.0,1076.1421609241465,12509.833688027757,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-15,0.0,0.0,0.0,0.0,1096.5001242483797,12751.852641586447,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-16,0.0,0.0,0.0,0.0,1116.2115023653428,12979.908210989466,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-17,0.0,0.0,0.0,0.0,1135.2658181120823,13191.528734195577,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-18,0.0,0.0,0.0,0.0,1153.4983616448262,13384.193932676437,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-19,0.0,0.0,0.0,0.0,1170.6579018089285,13554.999925913293,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-20,0.0,0.0,0.0,0.0,1186.4194606165559,13701.609446697434,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-21,0.0,0.0,0.0,0.0,1200.3699122045,13821.811626070285,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-22,0.0,0.0,0.0,0.0,1212.1740889691491,13913.852934161654,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-23,0.0,0.0,0.0,0.0,1221.5193514715306,13976.692981164248,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-24,0.0,0.0,0.0,0.0,1228.183017158918,14011.052816028345,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-25,0.0,0.0,0.0,0.0,1232.0586914406185,14018.843700579779,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-26,0.0,0.0,0.0,0.0,1233.3256927886105,14004.146107690834,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-27,0.0,0.0,0.0,0.0,1232.1015902120155,13970.209677730008,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-28,0.0,0.0,0.0,0.0,1228.6006755290846,13921.037914406123,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-29,0.0,0.0,0.0,0.0,1223.0467736151409,13860.69128325128,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-11-30,0.0,0.0,0.0,0.0,1215.7024687052162,13793.486206459163,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-01,0.0,0.0,0.0,0.0,1206.9021424144987,13724.188669065465,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-02,0.0,0.0,0.0,0.0,1197.030242880688,13657.976876718316,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-03,0.0,0.0,0.0,0.0,1186.5102872025345,13599.028310415291,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-04,0.0,0.0,0.0,0.0,1175.7014290412044,13550.828650393905,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-05,0.0,0.0,0.0,0.0,1165.0292876826502,13516.816623542054,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-06,0.0,0.0,0.0,0.0,1154.9103464988993,13500.545483170457,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-07,0.0,0.0,0.0,0.0,1145.7546894152233,13505.298866741146,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-08,0.0,0.0,0.0,0.0,1137.949323460902,13533.002058911728,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-09,0.0,0.0,0.0,0.0,1131.8591968619999,13585.076220977611,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-10,0.0,0.0,0.0,0.0,1127.7269768320218,13663.052850930384,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-11,0.0,0.0,0.0,0.0,1125.6802035354594,13767.433513440214,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-12,0.0,0.0,0.0,0.0,1125.9145159353711,13899.563208771195,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-13,0.0,0.0,0.0,0.0,1128.4988960013038,14058.249054930066,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-14,0.0,0.0,0.0,0.0,1133.5012082000744,14241.835304449025,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-15,0.0,0.0,0.0,0.0,1140.9060936096566,14447.753094367818,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-16,0.0,0.0,0.0,0.0,1150.7177731807412,14672.27147882372,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-17,0.0,0.0,0.0,0.0,1162.880976944381,14912.81509909842,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-18,0.0,0.0,0.0,0.0,1177.5042362635559,15169.81208385842,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-19,0.0,0.0,0.0,0.0,1194.8577505654773,15445.479748090993,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-20,0.0,0.0,0.0,0.0,1215.1452198407226,15740.41868307861,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-21,0.0,0.0,0.0,0.0,1238.514328584487,16054.626568870068,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-22,0.0,0.0,0.0,0.0,1265.1680185779921,16388.567373323553,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-23,0.0,0.0,0.0,0.0,1295.380845866269,16745.599188686938,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-24,0.0,0.0,0.0,0.0,1329.2736919304084,17127.43379681581,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-25,0.0,0.0,0.0,0.0,1367.1143995231155,17536.593334037225,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-26,0.0,0.0,0.0,0.0,1409.0821312519056,17973.798975964273,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-27,0.0,0.0,0.0,0.0,1455.4688059373152,18440.306714196893,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-28,0.0,0.0,0.0,0.0,1506.609927012782,18937.14479001098,1.5300000000000078,3.4600000000000177,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-29,0.0,0.0,0.0,0.0,1562.7548596099446,19464.925819399024,1.5300000000000078,3.4597226890756483,140441.00000000076,140441.00000000076,0.21000000000000116,56550000.00000028
2020-12-30,0.0,0.0,0.0,0.0,1624.0780871767565,20025.6777032694,1.5300000000000078,3.4588004201680858,140381.4991596646,140411.24957983269,0.20993697478991713,56550000.00000028
2020-12-31,0.0,0.0,0.0,0.0,1690.65507475555,20621.908293612392,1.5300000000000078,3.45694921622497,140191.15504201758,140318.87710084108,0.20974054621848856,56550000.00000028
2021-01-01,0.0,0.0,0.0,0.0,1762.5925827311771,21254.074238955287,1.5300000000000078,3.454215144230788,139882.33250646488,140162.07329104794,0.20941497656755126,56550000.00000028
2021-01-02,0.0,0.0,0.0,0.0,1839.7003032410166,21919.102770360645,1.5300000000000078,3.451164751838254,139528.6878413873,139976.6503464374,0.2090447489091802,56550000.00000028
2021-01-03,0.0,0.0,0.0,0.0,1921.7031524469257,22613.596615585644,1.5300000000000078,3.4491987093214878,139391.36575175816,139857.29855491553,0.20883010337548596,56550000.00000028
2021-01-04,0.0,0.0,0.0,0.0,2008.3171186984814,23333.23593938804,1.5300000000000078,3.450812089521825,139885.5511722545,139958.91880952878,0.20907571263180869,56550000.00000028
2021-01-05,0.0,0.0,0.0,0.0,2099.1899560245106,24072.765593842938,1.5300000000000078,3.4591641737994214,141220.4278749894,140430.75083953203,0.2100608245514263,56550000.00000028
2021-01-06,0.0,0.0,0.0,0.0,2193.67814898348,24825.107420980174,1.5300000000000078,3.477491585423908,143318.52507560232,141392.8108995264,0.21202493321641425,56550000.00000028
2021-01-07,0.0,0.0,0.0,0.0,2291.0623770899083,25581.371645243897,1.5300000000000078,3.5091133561655443,146159.35166061274,142952.38711776072,0.215189514391949,56550000.00000028
2021-01-08,0.0,0.0,0.0,0.0,2390.53312735525,26334.041258173427,1.5300000000000078,3.55733016903108,149735.0480376382,145198.8824036084,0.2197463697952549,56550000.00000028
2021-01-09,0.0,0.0,0.0,0.0,2491.005857151865,27074.126564186026,1.5300000000000078,3.6252687967797796,154025.43505861025,148197.0494723898,0.22584565323525857,56550000.00000028
