date,total_cases,new_cases,total_deaths,new_deaths,new_tests_smoothed,total_boosters_per_hundred,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,diabetes_prevalence,life_expectancy,population
2020-10-15,0.0,0.0,0.0,0.0,2511.6204594702945,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.935822142136345,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-16,0.0,0.0,0.0,0.0,2505.405519134075,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.91436660660233,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-17,0.0,0.0,0.0,0.0,2747.3174554462294,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.898274954951816,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-18,0.0,0.0,0.0,0.0,3236.749985573043,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.886206216213935,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-19,0.0,0.0,0.0,0.0,3963.6320431552267,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.87715466216052,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-20,0.0,0.0,0.0,0.0,4907.616873348978,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.870365996620464,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-21,0.0,0.0,0.0,0.0,6042.2739025877,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.86527449746542,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-22,0.0,0.0,0.0,0.0,7339.22460922909,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.861455873099146,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-23,0.0,0.0,0.0,0.0,8768.41979822759,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.858591904824436,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-24,0.0,0.0,0.0,0.0,10294.489622426368,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.856443928618404,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-25,0.0,0.0,0.0,0.0,11877.96261113137,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.85483294646387,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-26,0.0,0.0,0.0,0.0,13476.787553047972,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.85362470984798,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-27,0.0,0.0,0.0,0.0,15049.749278231386,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.85271853238606,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-28,0.0,0.0,0.0,0.0,16555.776195906925,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.852038899289624,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-29,0.0,0.0,0.0,0.0,17953.982033808054,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.85152917446729,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-30,0.0,0.0,0.0,0.0,19208.07361326816,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.851146880850536,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-10-31,0.0,0.0,0.0,0.0,20289.65668053939,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.85086016063798,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-01,0.0,0.0,0.0,0.0,21180.715280281758,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.845968649890324,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-02,0.0,0.0,0.0,0.0,21874.88515122622,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.836844134476635,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-03,0.0,0.0,0.0,0.0,22378.332366974966,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.82706296511095,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-04,0.0,0.0,0.0,0.0,22710.849259070947,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.82200536862966,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-05,0.0,0.0,0.0,0.0,22897.942551930908,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.82780493144969,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-06,0.0,0.0,0.0,0.0,22968.562036766572,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.850560712162,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-07,0.0,0.0,0.0,0.0,22952.686799068175,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.89574632597677,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-08,0.0,0.0,0.0,0.0,22878.80335075559,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,51.96776675805731,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-09,0.0,0.0,0.0,0.0,22771.888825283917,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,52.06962597352043,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-10,0.0,0.0,0.0,0.0,22651.263241458124,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,52.202677624936776,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-11,0.0,0.0,0.0,0.0,22527.830220363176,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,52.36177421740983,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-12,0.0,0.0,0.0,0.0,22410.031052473445,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,52.544843268099456,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-13,0.0,0.0,0.0,0.0,22303.933777396487,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,52.75092107421624,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-14,0.0,0.0,0.0,0.0,22213.29999368088,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,52.978678039017126,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-15,0.0,0.0,0.0,0.0,22139.634966172132,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,53.22998913689059,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-16,0.0,0.0,0.0,0.0,22082.225206529583,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,53.50853483909336,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-17,0.0,0.0,0.0,0.0,22039.316383888814,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,53.80300261606864,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-18,0.0,0.0,0.0,0.0,22004.370174148055,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,54.11223596334439,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-19,0.0,0.0,0.0,0.0,21970.879521367373,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,54.44120056656137,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-20,0.0,0.0,0.0,0.0,21935.526221503904,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,54.79795892524431,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-21,0.0,0.0,0.0,0.0,21900.09893244987,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,55.18789711894947,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-22,0.0,0.0,0.0,0.0,21872.475459841633,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,55.61932345330397,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-23,0.0,0.0,0.0,0.0,21866.91055415727,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,56.10079381816164,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-24,0.0,0.0,0.0,0.0,21902.645811545583,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,56.639105706219894,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-25,0.0,0.0,0.0,0.0,22007.04350539484,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,57.24245759252861,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-26,0.0,0.0,0.0,0.0,22209.861685284042,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,57.91875253505588,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-27,0.0,0.0,0.0,0.0,22538.96050119642,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,58.67025994104635,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-28,0.0,0.0,0.0,0.0,23017.081946679507,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,59.49427575733623,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-29,0.0,0.0,0.0,0.0,23659.434666215224,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,60.38361761308953,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-11-30,0.0,0.0,0.0,0.0,24471.88256074743,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,61.31782309992712,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-01,0.0,0.0,0.0,0.0,25449.58624182758,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,62.281470750931206,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-02,0.0,0.0,0.0,0.0,26580.10218945088,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,63.26306848013451,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-03,0.0,0.0,0.0,0.0,27846.23381726597,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,64.24404408796134,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-04,0.0,0.0,0.0,0.0,29225.107457325736,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,65.20216040921609,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-05,0.0,0.0,0.0,0.0,30688.536200622017,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,66.11758087575508,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-06,0.0,0.0,0.0,0.0,32204.34836895396,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,66.97436374343567,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-07,0.0,0.0,0.0,0.0,33738.43946029665,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,67.75852781727303,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-08,0.0,0.0,0.0,0.0,35257.366699294944,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,68.46010594698848,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-09,0.0,0.0,0.0,0.0,36727.23373487851,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,69.07468514867068,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-10,0.0,0.0,0.0,0.0,38113.381959206774,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,69.59541334437318,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-11,0.0,0.0,0.0,0.0,39384.27580360036,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,70.02021870252692,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-12,0.0,0.0,0.0,0.0,40514.416710489604,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,70.3525602777033,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-13,0.0,0.0,0.0,0.0,41486.52861237599,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,70.60199099043659,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-14,0.0,0.0,0.0,0.0,42293.19704105322,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,70.78457986209062,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-15,0.0,0.0,0.0,0.0,42938.09845952301,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,70.92322869100892,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-16,0.0,0.0,0.0,0.0,43436.92226093191,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.02501395523157,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-17,0.0,0.0,0.0,0.0,43809.98452052123,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.09726466810446,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-18,0.0,0.0,0.0,0.0,44080.28089200702,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.14794850107845,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-19,0.0,0.0,0.0,0.0,44271.99890429944,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.18596137580893,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-20,0.0,0.0,0.0,0.0,44407.954640409516,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.2144710318568,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-21,0.0,0.0,0.0,0.0,44507.20802943455,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.2358532738927,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-22,0.0,0.0,0.0,0.0,44582.80726641987,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.25188995541963,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-23,0.0,0.0,0.0,0.0,44639.63738258807,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.26391746656482,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-24,0.0,0.0,0.0,0.0,44680.41489860886,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.27293809992372,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-25,0.0,0.0,0.0,0.0,44706.13379839109,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.27970357494289,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-26,0.0,0.0,0.0,0.0,44715.9626467895,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.28477768120726,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-27,0.0,0.0,0.0,0.0,44708.151493818754,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.28858326090554,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-28,0.0,0.0,0.0,0.0,44680.71205281403,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29143744567925,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-29,0.0,0.0,0.0,0.0,44631.92783405144,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29357808425954,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-30,0.0,0.0,0.0,0.0,44560.73674496334,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29518356319475,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2020-12-31,0.0,0.0,0.0,0.0,44467.018040299816,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29638767239616,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-01,0.0,0.0,0.0,0.0,44351.80753474981,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29729075429722,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-02,0.0,0.0,0.0,0.0,44216.95733173469,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29796806572301,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-03,0.0,0.0,0.0,0.0,44064.8163019685,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29847604929236,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-04,0.0,0.0,0.0,0.0,43898.362226476434,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29885703696937,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-05,0.0,0.0,0.0,0.0,43721.17336668997,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29914277772713,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-06,0.0,0.0,0.0,0.0,43537.278344345264,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29935708329545,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-07,0.0,0.0,0.0,0.0,43350.91475373412,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29951781247169,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-08,0.0,0.0,0.0,0.0,43166.2205837234,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29963835935386,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-09,0.0,0.0,0.0,0.0,42987.374568367915,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.2997287695155,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-10,0.0,0.0,0.0,0.0,42818.637131835145,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29979657713672,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-11,0.0,0.0,0.0,0.0,42663.87941642651,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29984743285264,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-12,0.0,0.0,0.0,0.0,42526.230053593375,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29988557463959,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-13,0.0,0.0,0.0,0.0,42407.81024219897,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.2999141809798,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-14,0.0,0.0,0.0,0.0,42309.5350572149,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29993563573495,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-15,0.0,0.0,0.0,0.0,42230.96443124348,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29995172680131,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-16,0.0,0.0,0.0,0.0,42170.19139065956,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29996379510108,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-17,0.0,0.0,0.0,0.0,42124.74229865083,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29997284632591,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-18,0.0,0.0,0.0,0.0,42091.81467486084,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29997963474453,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-19,0.0,0.0,0.0,0.0,42062.98999774233,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.2999847260585,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-20,0.0,0.0,0.0,0.0,42030.47043948327,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29998854454398,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-21,0.0,0.0,0.0,0.0,41991.118763678445,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999140840809,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-22,0.0,0.0,0.0,0.0,41948.83598613963,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999355630616,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-23,0.0,0.0,0.0,0.0,41915.703233948676,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999516722972,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-24,0.0,0.0,0.0,0.0,41911.210214731116,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.2999963754224,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-25,0.0,0.0,0.0,0.0,41961.46524023391,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.2999972815669,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-26,0.0,0.0,0.0,0.0,42103.42939236037,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999796117528,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-27,0.0,0.0,0.0,0.0,42377.237752091925,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999847088156,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-28,0.0,0.0,0.0,0.0,42820.44032117954,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999885316127,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-29,0.0,0.0,0.0,0.0,43463.68271341219,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999913987105,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-30,0.0,0.0,0.0,0.0,44327.466673068266,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999935490339,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-01-31,0.0,0.0,0.0,0.0,45419.72046375408,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999951617765,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-02-01,0.0,0.0,0.0,0.0,46733.97666003282,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999963713334,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-02-02,0.0,0.0,0.0,0.0,48253.53784408739,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.2999997278501,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-02-03,0.0,0.0,0.0,0.0,49955.31141473982,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999979588769,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-02-04,0.0,0.0,0.0,0.0,51808.57079440983,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.29999984691587,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
2021-02-05,0.0,0.0,0.0,0.0,53775.445047972935,0.010000000000000054,1.000000000000005,532.0000000000027,532.0000000000027,0.010000000000000054,71.299999885187,16.300000000000082,44.800000000000225,8.330000000000044,84.86000000000044,7488863.00000004
