date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,people_vaccinated_per_hundred,new_vaccinations_smoothed,median_age,aged_65_older,population
2020-05-26,18.055501765557903,0.025509702102902737,0.008555737791265939,1.000000000000005,0.0,0.0,62.88310937087573,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-05-27,18.088765949249254,0.03361191458622691,0.013509563524444969,1.000000000000005,0.0,0.0,62.99884269396167,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-05-28,18.13157122987491,0.04306607879681314,0.01963895997365052,1.000000000000005,0.0,0.0,63.14779168433688,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-05-29,18.18490983804939,0.053534206802845916,0.026846867039061487,1.000000000000005,0.0,0.0,63.33342585762896,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-05-30,18.249202740528016,0.06443960144990445,0.0349586796910609,1.000000000000005,0.0,0.0,63.55722663304081,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-05-31,18.324119249966174,0.07502653366661399,0.04371900976829578,1.000000000000005,0.0,0.0,63.81805798383047,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-01,18.408441732238714,0.08440500044388438,0.052965727914457236,1.000000000000005,0.0,0.0,64.11169442517094,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-02,18.502436664402076,0.09405682079186627,0.06260664887701953,1.000000000000005,0.0,0.0,64.43907140064947,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-03,18.60606149959441,0.10367125166371241,0.07244819932744805,1.000000000000005,0.0,0.0,64.80004450071343,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-04,18.718880319912383,0.11285363267150784,0.08224338931459071,1.000000000000005,0.0,0.0,65.19309543112664,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-05,18.840000576068768,0.12114636542153671,0.09172779085472149,1.000000000000005,0.0,0.0,65.61511148931146,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-06,18.968025642135636,0.12804464801573257,0.10064652187407297,1.000000000000005,0.0,0.0,66.06122017160554,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-07,19.101019231601754,0.133008275927766,0.10877448416573592,1.000000000000005,0.0,0.0,66.52466512870424,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-08,19.23773921361731,0.1367309968617911,0.11610801244556909,1.000000000000005,0.0,0.0,67.00111229190642,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-09,19.377464074078556,0.13973312159592335,0.12250861114413177,1.000000000000005,0.0,0.0,67.48804430296353,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-10,19.518763860342396,0.14130598211484835,0.1277819108467868,1.000000000000005,0.0,0.0,67.98047117163128,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-11,19.659838893964,0.1410796805098598,0.1317368856237781,1.000000000000005,0.0,0.0,68.47211242849731,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-12,19.798773805250015,0.13893839645220757,0.13423026602778854,1.000000000000005,0.0,0.0,68.9562837396019,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-13,19.93372805917348,0.13495686779810867,0.13519984884210856,1.000000000000005,0.0,0.0,69.42656186740354,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-14,20.063078849810005,0.12935275104250538,0.13468947939176262,1.000000000000005,0.0,0.0,69.87728339150297,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-15,20.18678877536658,0.1237113958610647,0.13286778827685383,1.000000000000005,0.0,0.0,70.30830530380832,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-16,20.303860165881783,0.11707249324356853,0.1296960900764188,1.000000000000005,0.0,0.0,70.71614688348014,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-17,20.41289835647342,0.10903901763791246,0.12517930737631877,1.000000000000005,0.0,0.0,71.09595049874466,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-18,20.51253414227429,0.0996364060855773,0.11937769320192249,1.000000000000005,0.0,0.0,71.44295220825381,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-19,20.601740619633993,0.08920694257323282,0.11241562284261847,1.000000000000005,0.0,0.0,71.75358471210514,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-20,20.680070817020287,0.07833054629644051,0.10448818772019926,1.000000000000005,0.0,0.0,72.02630456510676,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-21,20.747835918195108,0.06776536285743062,0.09586614079014955,1.000000000000005,0.0,0.0,72.2622125867261,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-22,20.80623892959659,0.058403207663435,0.08672313500437695,1.000000000000005,0.0,0.0,72.46551916855145,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-23,20.85500240340303,0.04876362100290918,0.0771599983121063,1.000000000000005,0.0,0.0,72.63526413400903,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-24,20.894160658402335,0.03915836539665507,0.06737678606439652,1.000000000000005,0.0,0.0,72.771570918865,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-25,20.924143441442375,0.029982865838053683,0.05762534972929291,1.000000000000005,0.0,0.0,72.87593804693812,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-26,20.945838673518786,0.022487149378540263,0.048173763428191435,1.000000000000005,0.0,0.0,72.95145773688435,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-27,20.9606395093408,0.016865362033905196,0.039279643838111916,1.000000000000005,0.0,0.0,73.00297985728521,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-28,20.970479632005627,0.012649021525428898,0.03117014011840295,1.000000000000005,0.0,0.0,73.03723489296402,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-29,20.977859724004247,0.009486766144071674,0.02402692635577054,1.000000000000005,0.0,0.0,73.06292616972311,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-06-30,20.983394793003214,0.007115074608053756,0.018020194766827903,1.000000000000005,0.0,0.0,73.08219462729244,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-01,20.98754609475244,0.005336305956040317,0.013515146075120927,1.000000000000005,0.0,0.0,73.09664597046944,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-02,20.990659571064356,0.004002229467030238,0.010136359556340695,1.000000000000005,0.0,0.0,73.10748447785218,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-03,20.992994678298295,0.0030016721002726785,0.007602269667255522,1.000000000000005,0.0,0.0,73.11561335838924,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-04,20.99474600872375,0.0022512540752045087,0.005701702250441641,1.000000000000005,0.0,0.0,73.12171001879204,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-05,20.996059506542842,0.0016884405564033815,0.00427627668783123,1.000000000000005,0.0,0.0,73.12628251409413,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-06,20.99578412570548,0.0012663304173025362,0.0032072075158734227,1.000000000000005,0.0,0.0,73.12532533094884,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-07,20.994107001842163,0.0009497478129769022,0.002405405636905067,1.000000000000005,0.0,0.0,73.11948979653106,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-08,20.992057303741056,0.0007123108597326766,0.0018040542276788003,1.000000000000005,0.0,0.0,73.11235748960912,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-09,20.99113412195579,0.0011483249353618867,0.0013530406707591002,1.000000000000005,0.0,0.0,73.10914529884883,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-10,20.99302738526131,0.003446893345994601,0.0010147805030693252,1.000000000000005,0.0,0.0,73.11573421654137,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-11,20.999408547995785,0.0075463852648288785,0.001410406644270321,1.000000000000005,0.0,0.0,73.13794093389934,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-12,21.011773605567004,0.013238974468983691,0.002768212223021753,1.000000000000005,0.0,0.0,73.18097153752868,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-13,21.0313253560822,0.02020718818851869,0.005401951022469952,1.000000000000005,0.0,0.0,73.24901178178268,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-14,21.058885096570407,0.028051318743199046,0.009388567339250684,1.000000000000005,0.0,0.0,73.34491979302749,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-15,21.09482639514923,0.036309982270069055,0.014627398355116788,1.000000000000005,0.0,0.0,73.46999559784118,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-16,21.139025420149927,0.044475537769132364,0.020884575915658912,1.000000000000005,0.0,0.0,73.62380826916313,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-17,21.190823686961217,0.052005651387612144,0.02782632786434606,1.000000000000005,0.0,0.0,73.80406628590606,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-18,21.24900011816212,0.058331969633146186,0.035043954043056005,1.000000000000005,0.0,0.0,74.00652030266494,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-19,21.31175008862162,0.06286662428368328,0.04207255829247309,1.000000000000005,0.0,0.0,74.22489022699881,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-20,21.377930213525065,0.06626761527158609,0.048581568040621886,1.000000000000005,0.0,0.0,74.45519708201391,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-21,21.44689303829509,0.06902844254612665,0.05436377784042127,1.000000000000005,0.0,0.0,74.69518772747692,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-22,21.517264154933372,0.07042032997035785,0.05917328586900385,1.000000000000005,0.0,0.0,74.94007922482564,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-23,21.587285543478664,0.07005829854434897,0.06278041689044078,1.000000000000005,0.0,0.0,75.18375366554888,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-24,21.655073078100305,0.0678152171209315,0.06501291447778544,1.000000000000005,0.0,0.0,75.41965429247139,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-25,21.71880965666834,0.06375734044250865,0.06578683517960615,1.000000000000005,0.0,0.0,75.64145759071758,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-26,21.77689004793115,0.05809596266866242,0.0651297191448857,1.000000000000005,0.0,0.0,75.84357735593422,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-27,21.82676902269694,0.04989065332017817,0.06284502691522545,1.000000000000005,0.0,0.0,76.01715619083572,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
2020-07-28,21.86766888079132,0.04090861701017243,0.05891431317284449,1.000000000000005,0.0,0.0,76.15948769904156,0.39000000000000207,69.00000000000037,33.40000000000017,9.950000000000053,289959.0000000015
