date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2021-09-16,94741342.06045327,266478.71262219385,274914.5943371116,1710942.7442521243,2566.238190471603,2498.3943207996354,0.9936748273647953,119.6684942706362,65.1065672853027,5019814.618792825,5218804.581125168,0.181075045326331,1250514600.0000064
2021-09-17,95004470.22332972,263128.16287647124,272054.2965117222,1713531.166447014,2588.422194889905,2521.910214096821,1.0175337546541732,120.05973818843304,65.27659239998229,4947040.600132118,5153984.484470257,0.1789163357077414,1250514600.0000064
2021-09-18,95264205.9550055,259735.73167577654,269117.09923996526,1716140.5450841319,2609.378637117659,2544.2913648389413,1.041728370289274,120.44568470144131,65.44323017587563,4876366.506805623,5086814.775020444,0.17641381933090322,1250514600.0000064
2021-09-19,95520727.76059814,256521.805592644,266136.54381458974,1718768.33166378,2627.786579648203,2565.475228380341,1.0665979907098464,120.82731410785232,65.60655514645109,4812530.275902543,5018846.115573678,0.17363227787891455,1250514600.0000064
2021-09-20,95774836.21488959,254108.4542914452,263151.04701753607,1721410.8473580508,2642.515694270739,2585.7380583246904,1.0925726042153212,121.20597168302257,65.76676235208146,4759814.620323811,4952258.75776947,0.17064647731674917,1250514600.0000064
2021-09-21,96026459.48453513,251623.26964553964,260173.93859556998,1724067.6212974675,2656.7739394166974,2604.9974668204445,1.1201012372597474,121.58295936989477,65.92409277246455,4719910.591632651,4889447.675421486,0.1675545089248601,1250514600.0000064
2021-09-22,96275357.3373026,248897.85276744532,257213.4254741504,1726737.7247804722,2670.103483004673,2623.0317074197974,1.149590795430268,121.95949796956734,66.07876091742219,4692181.078469162,4832521.868540911,0.1644504647576401,1250514600.0000064
2021-09-23,96521254.89353946,245897.5562368642,254273.2605396791,1729419.7433591122,2682.018578640063,2639.571746466597,1.181472993146717,122.33670363231465,66.23094011275968,4676309.318418782,4783449.778086362,0.16140232820623934,1250514600.0000064
2021-09-24,96763942.93977335,242688.0462338864,251353.24422618822,1732111.7559033055,2692.012544193367,2654.3703166372816,1.2161487009039955,122.71556586256841,66.38081691391697,4671929.079909762,4744148.213121986,0.1584820952173817,1250514600.0000064
2021-09-25,97003353.16391225,239410.2241388928,248449.6007053558,1734811.3188990394,2699.5629957339106,2667.253707096582,1.2539743246437385,123.0968957931773,66.52858246565759,4678036.106490182,4715815.3707497055,0.1557389146580268,1250514600.0000064
