date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_boosters_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,cardiovasc_death_rate,population
2020-09-10,1056.6468286985785,38.79994742583694,37.22477811289019,13.827137989314641,0.5794694924838275,0.6393000509968154,123837.00000000067,8.550000000000045,1.1192616408023137,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,73.52125091336222,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-11,1095.5560006448147,38.9091719462362,37.69062737910855,14.379193181708045,0.5520552544630652,0.6213436549250526,123837.00000000067,8.550000000000045,1.1131706973114976,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,73.2525037958815,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-12,1134.2867968637033,38.73079621888858,38.0706119370464,14.90390038078655,0.5247072456307514,0.6000541212842879,123837.00000000067,8.550000000000045,1.1077545582131012,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,73.01585182881168,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-13,1172.538513937372,38.25171707366875,38.31468293468531,15.403490896449664,0.4995905505772982,0.5767509982030357,123837.00000000067,8.550000000000045,1.1031337919629949,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.81539242687712,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-14,1210.0932196482474,37.554705710875396,38.36611368776258,15.883888372725119,0.48039750246109314,0.5528449228604222,123837.00000000067,8.550000000000045,1.0994246813995263,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.6530763175723,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-15,1246.806340075554,36.71312042730656,38.20085805185948,16.344865212963384,0.4609768598774946,0.52882163655385,123837.00000000067,8.550000000000045,1.0967074897180367,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.52849599060337,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-16,1282.542457060546,35.736116984991924,37.81526975091793,16.785846711920364,0.44098151368640204,0.5051448311645801,123837.00000000067,8.550000000000045,1.0950630995121877,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.43872703496945,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-17,1317.2040470617335,34.66159000118743,37.223912882031414,17.206482642214375,0.4206359413410787,0.4822147966119618,123837.00000000067,8.550000000000045,1.0945400524945175,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.3782091417734,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-18,1350.7530352963022,33.5489882345687,36.45791979403815,17.607075944168887,0.40059331023981076,0.4603374064441044,123837.00000000067,8.550000000000045,1.0951923696876318,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.34216105801082,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-19,1383.2269613461783,32.47392604987614,35.563759496465956,17.98890424319457,0.38182830523965167,0.439700857030881,123837.00000000067,8.550000000000045,1.0970381040271993,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.319213230483,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-20,1414.751103362577,31.52414201639874,34.602313966240914,18.354460987825817,0.36555674929173015,0.4203582219586816,123837.00000000067,8.550000000000045,1.100031486876251,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.30420371730321,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-21,1445.4000922278171,30.64898886524027,33.61539966343315,18.702594286441464,0.34813330211100874,0.40131940984328446,123837.00000000067,8.550000000000045,1.1040688640259682,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.2912394072406,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-22,1475.197968330529,29.797876102711754,32.62711471202222,19.034201694145928,0.3316074103259848,0.38275200082137784,123837.00000000067,8.550000000000045,1.1090084999910357,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.274328068682,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-23,1504.2825098613444,29.084541530815365,31.676503131624976,19.353754050182843,0.3195523580030539,0.3653763794137067,123837.00000000067,8.550000000000045,1.1146781590915331,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.24785238635323,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-24,1532.8683950010525,28.5858851397082,30.808183263392333,19.66791734759191,0.31416329888367417,0.35018855476066835,123837.00000000067,8.550000000000045,1.120887255388464,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.20692548886004,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-25,1561.219573561716,28.35117856066354,30.06531908943181,19.984519135451556,0.31660178896560026,0.3382522757990085,123837.00000000067,8.550000000000045,1.1274435604812332,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.1476575943439,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-26,1589.628545717508,28.408972155791812,29.484348722374477,20.311773320560903,0.3272541859388096,0.3305431176443441,123837.00000000067,8.550000000000045,1.134149089236169,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.06735599472375,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-27,1618.400821052839,28.772275335331294,29.091030772550127,20.657698768701252,0.34592544876244646,0.3278315463780549,123837.00000000067,8.550000000000045,1.1407661478902829,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,71.96467504387743,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-28,1647.6806578064384,29.27983675359935,28.895323661183802,21.024641238775484,0.36694247054080764,0.3305952176374524,123837.00000000067,8.550000000000045,1.1470681467936026,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,71.8397286487776,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-29,1677.620367304411,29.939709497972665,28.91555884155693,21.41697802022579,0.3923367818002412,0.3393240796792857,123837.00000000067,8.550000000000045,1.1528314914785263,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,71.6941746378438,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-30,1708.4204790982203,30.800111793809215,29.160699835757267,21.840577729778296,0.4235997098149521,0.3542134863916561,123837.00000000067,8.550000000000045,1.1578931725843327,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,71.53127803720648,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-10-01,1740.277932045064,31.85745294684371,29.62820457946828,22.30113465479982,0.4605569252183578,0.3751231076832061,123837.00000000067,8.550000000000045,1.1621241457601645,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,71.35595852790496,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
