date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,population
2020-10-09,57765.14160064076,14.255730189449613,16.348694586983257,26.993962482747953,0.003046218523659443,9.103425293204877e-11,10224.127984867664,0.020000000000000108,0.653682431887013,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,51.88439711432709,42.40000000000022,5637022.000000028
2020-10-10,57778.59382168298,13.452221042216507,15.634435613799194,27.000109871110777,0.0072458791480775105,0.0006493213352440169,10226.50919679556,0.020000000000000108,0.6528532912714339,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,51.644004041304534,42.40000000000022,5637022.000000028
2020-10-11,57791.254642280415,12.660820597434858,14.930349334783802,27.012299597903255,0.013013594881420164,0.0021973982412520246,10228.750255062747,0.020000000000000108,0.6540160188737444,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,51.449358881010795,42.40000000000022,5637022.000000028
2020-10-12,57803.19730039171,11.942658111295291,14.210254405742038,27.031719850334397,0.020038153497846045,0.004973840536142655,10230.864109525904,0.020000000000000108,0.6577589436963565,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,51.299966801352866,42.40000000000022,5637022.000000028
2020-10-13,57814.40080334816,11.203502956451443,13.469998173408031,27.059180967259564,0.02792454272519456,0.00906748447450521,10232.847036895573,0.020000000000000108,0.6644703066733673,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,51.19231753798951,42.40000000000022,5637022.000000028
2020-10-14,57824.86362772128,10.462824373123985,12.716158293921584,27.095048298166105,0.03621490025656569,0.014386586206557684,10234.698768945127,0.020000000000000108,0.674292128841484,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,51.119742355172875,42.40000000000022,5637022.000000028
2020-10-15,57834.612103467196,9.748475745906347,11.962068946685546,27.139191847412594,0.04440422625900484,0.02070396680423959,10236.423975222111,0.020000000000000108,0.6870713913951735,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,51.072306766379725,42.40000000000022,5637022.000000028
2020-10-16,57843.70670203486,9.094598567671529,11.224840494758839,27.190948507408223,0.05195216775501651,0.02769087103078157,10238.033375081755,0.020000000000000108,0.7024690251236274,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,51.03673007478487,42.40000000000022,5637022.000000028
2020-10-17,57852.24675244736,8.540050412502202,10.523124230151236,27.249093733497382,0.058291856908699466,0.034942361417882636,10239.544571712106,0.020000000000000108,0.7200723570780158,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,51.01004755608872,42.40000000000022,5637022.000000028
2020-10-18,57860.37397836275,8.127225915388296,9.875435932794433,27.311820300123074,0.06283653974034822,0.041996363823593064,10240.982677652872,0.020000000000000108,0.7394573059468452,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.990035667066614,42.40000000000022,5637022.000000028
2020-10-19,57868.260024819334,7.886046456580017,9.295835514560283,27.377982872151165,0.0662450518640848,0.048524422188961865,10242.37809906061,0.020000000000000108,0.7601807299449443,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.97502675030003,42.40000000000022,5637022.000000028
2020-10-20,57875.94957582207,7.6895510027453,8.79370323579094,27.446932532264675,0.06901151999050069,0.054320918451676255,10243.738755775756,0.020000000000000108,0.7817451143623939,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.9637700627251,42.40000000000022,5637022.000000028
2020-10-21,57883.48802220277,7.538446380695055,8.375742197366808,27.51729377541057,0.0704076380536384,0.05914114132744508,10245.072694175076,0.020000000000000108,0.8035767737162052,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.95532754704389,42.40000000000022,5637022.000000028
2020-10-22,57890.92015369159,7.432131488818003,8.044593655135653,27.587307758836573,0.07004877960680937,0.0627563084842717,10246.387853533713,0.020000000000000108,0.8251344225625268,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.94899566028299,42.40000000000022,5637022.000000028
2020-10-23,57898.28917797078,7.369024279186234,7.797798505734425,27.65508973961874,0.0678080779177768,0.06499483317315863,10247.691890796712,0.020000000000000108,0.8459080244202803,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.94424674521231,42.40000000000022,5637022.000000028
2020-10-24,57905.635984964916,7.346806994134353,7.627018400955644,27.718822152807178,0.06375198604014262,0.06577327420113604,10248.992049157665,0.020000000000000108,0.8654045154063557,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.94068505890931,42.40000000000022,5637022.000000028
2020-10-25,57912.99859505861,7.362610093693858,7.517451583522173,27.776899420035285,0.058091946866887886,0.06511954841103312,10250.295059492699,0.020000000000000108,0.8831776593408055,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.938013794182055,42.40000000000022,5637022.000000028
2020-10-26,57920.439476352214,7.440881293605893,7.453508209296455,27.82803655597673,0.051148145670527945,0.0630138694530713,10251.611982402344,0.020000000000000108,0.8988352483840799,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93601034563662,42.40000000000022,5637022.000000028
2020-10-27,57927.975098537674,7.535622185459764,7.431162992783599,27.87135062318815,0.043322324508228885,0.059423298017405354,10252.945735347344,0.020000000000000108,0.9120457963397742,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.934507759227536,42.40000000000022,5637022.000000028
2020-10-28,57935.59535105265,7.620252514983651,7.442497163786158,27.906421823241182,0.03507739302564485,0.05448150066237534,10254.29452371479,0.020000000000000108,0.9227239076943925,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93338081942073,42.40000000000022,5637022.000000028
2020-10-29,57943.27180417516,7.676453122501486,7.477062918088499,27.93333931507152,0.026922136559796018,0.04844709834746028,10255.65330487402,0.020000000000000108,0.9310371130590955,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.932535614565616,42.40000000000022,5637022.000000028
2020-10-30,57950.96390484444,7.692100669284011,7.5229067554700695,27.952735578740654,0.020191602419847014,0.04167242783299343,10257.014886218556,0.020000000000000108,0.9375305820470703,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.931901710924286,42.40000000000022,5637022.000000028
2020-10-31,57958.62362352676,7.659718682312082,7.5673369832153625,27.96581218825721,0.01514370181488526,0.03458011272994871,10258.370748697544,0.020000000000000108,0.9429226618100293,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93142628319329,42.40000000000022,5637022.000000028
2020-11-01,57966.1989393646,7.575315837849133,7.5974993437463745,27.974359141192945,0.011357776361163946,0.027645491787280544,10259.711664464348,0.020000000000000108,0.9479353706303093,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93106971239504,42.40000000000022,5637022.000000028
2020-11-02,57973.6213279883,7.422388623700369,7.594682684926792,27.980769355894747,0.00851833227087296,0.021383440107428736,10261.025475239032,0.020000000000000108,0.9531464213146854,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.930802284296355,42.40000000000022,5637022.000000028
2020-11-03,57980.86890484716,7.247576858854794,7.5534135974055125,27.9855770169211,0.00638874920315472,0.016037580080571552,10262.3082997066,0.020000000000000108,0.9588871269103851,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93060171322234,42.40000000000022,5637022.000000028
2020-11-04,57987.94125523532,7.07235038816179,7.4750823376792255,27.989182762690863,0.004791561902366039,0.012028185060428664,10263.560065439304,0.020000000000000108,0.9653043238511807,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93045128491683,42.40000000000022,5637022.000000028
2020-11-05,57994.855682861606,6.914427626286186,7.366225295599442,27.991887072018187,0.0035936714267745294,0.009021138795321498,10264.78384271233,0.020000000000000108,0.9723389410137909,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93033846368769,42.40000000000022,5637022.000000028
2020-11-06,58001.64439627685,6.788713415254403,7.237236845002758,27.99391530401368,0.0026952535700808973,0.006765854096491123,10265.985344865549,0.020000000000000108,0.9797029775767634,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93025384776584,42.40000000000022,5637022.000000028
2020-11-07,58008.352398694464,6.70800241761405,7.101403231683557,27.995436478010298,0.002021440177560673,0.005074390572368343,10267.172553574837,0.020000000000000108,0.9869635615600789,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93019038582445,42.40000000000022,5637022.000000028
2020-11-08,58015.03590535577,6.683506661303629,6.974177989373537,27.99657735850776,0.0015160801331705047,0.003805792929276257,10268.355437805576,0.020000000000000108,0.993598559987126,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93014278936841,42.40000000000022,5637022.000000028
2020-11-09,58021.76998008349,6.734074727716581,6.876067073154919,27.99743301888086,0.0011370600998778786,0.002854344696957193,10269.547306052968,0.020000000000000108,0.9991181184389561,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93010709202638,42.40000000000022,5637022.000000028
2020-11-10,58028.57486709244,6.804887008941938,6.813086665564324,27.998074764160684,0.000852795074908409,0.0021407585227178946,10270.751749093715,0.020000000000000108,1.0033408512726574,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93008031901986,42.40000000000022,5637022.000000028
2020-11-11,58035.45661896841,6.881751875969552,6.78615323446737,27.99855607312055,0.0006395963061813067,0.001605568892038421,10271.96984155527,0.020000000000000108,1.0063343391655482,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93006023926497,42.40000000000022,5637022.000000028
2020-11-12,58042.40983655994,6.953217591527918,6.792012631086477,27.99891705484045,0.00047969722963598006,0.0012041766690288158,10273.200627126389,0.020000000000000108,1.0084375675609758,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.9300451794488,42.40000000000022,5637022.000000028
2020-11-13,58049.419723897096,7.009887337149504,6.8239369135217185,27.999187791130378,0.00035977292222698506,0.0009031325017716118,10274.44148246504,0.020000000000000108,1.010037936498141,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93003388458667,42.40000000000022,5637022.000000028
2020-11-14,58056.46362938056,7.043905483469766,6.87224696439146,27.999390843347822,0.0002698296916702388,0.0006773493763287089,10275.688390129337,0.020000000000000108,1.011333720634758,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93002541344008,42.40000000000022,5637022.000000028
2020-11-15,58063.51220167351,7.048572292951397,6.9247044540628355,27.999543132510905,0.0002023722687526791,0.0005080120322465317,10276.93614327575,0.020000000000000108,1.012360988601474,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93001906008013,42.40000000000022,5637022.000000028
2020-11-16,58070.536559141445,7.024357467935923,6.966452871898139,27.998396845181535,0.00015177920156450933,0.00038100902418489874,10278.179621031488,0.020000000000000108,1.0130658287167824,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93001429506017,42.40000000000022,5637022.000000028
2020-11-17,58077.52548011893,6.988920977487182,6.992989783206096,27.996066541449217,0.000113834401173382,0.00028575676813867405,10279.41683293588,0.020000000000000108,1.0134758421258234,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.9300107212952,42.40000000000022,5637022.000000028
2020-11-18,58084.46780110414,6.942320985216236,7.001846571405874,27.99352695844636,8.53758008800365e-05,0.00021431757610400554,10280.645795678007,0.020000000000000108,1.0136867135271421,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000804097147,42.40000000000022,5637022.000000028
2020-11-19,58091.35434145521,6.88654035106474,6.992474295070252,27.992236362984777,0.0006781236412224066,0.00016073818207800415,10281.864875523872,0.020000000000000108,1.0138246666902837,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000603072868,42.40000000000022,5637022.000000028
2020-11-20,58098.17934691244,6.825005457222288,6.966158080707999,27.99385406603306,0.003094242375389991,0.00012055363655850312,10283.073045136778,0.020000000000000108,1.0139914799789294,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000452304658,42.40000000000022,5637022.000000028
2020-11-21,58104.94157224,6.76222532756443,6.925952917350659,28.000028558574606,0.007281897036875422,0.0007397364943872045,10284.27007619261,0.020000000000000108,1.0143315220721105,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.930003392285,42.40000000000022,5637022.000000028
2020-11-22,58111.64509320723,6.703520967231185,6.8766355024926415,28.01223861350113,0.013040608298018598,0.0022652096106094153,10285.456683841305,0.020000000000000108,1.015047930500432,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000254421382,42.40000000000022,5637022.000000028
2020-11-23,58118.2772264989,6.63213329168067,6.820521067722755,28.031674112032803,0.02005841356029487,0.005024699063160698,10286.630614044534,0.020000000000000108,1.0164590247984022,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.930001908160435,42.40000000000022,5637022.000000028
2020-11-24,58124.838947669996,6.561721171087596,6.759350723222585,28.05914666353337,0.02793973777203118,0.009105628369768743,10287.792036002063,0.020000000000000108,1.018855419212895,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.9300014311204,42.40000000000022,5637022.000000028
2020-11-25,58131.34819911715,6.509251447158627,6.697286636469954,28.095022570371462,0.036226296541693154,0.014415194128005333,10288.944127680294,0.020000000000000108,1.0224343892319092,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000107334038,42.40000000000022,5637022.000000028
2020-11-26,58137.83354752799,6.485348410837629,6.63972984483793,28.13917255156661,0.04441277347285044,0.020725422745325323,10290.091951933473,0.020000000000000108,1.0272000647099708,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.930000805005356,42.40000000000022,5637022.000000028
2020-11-27,58144.32942696799,6.495879439996362,6.5924336150441,28.190934035523735,0.051958578165400705,0.02770696298659587,10291.241613594593,0.020000000000000108,1.032830074388976,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000060375409,42.40000000000022,5637022.000000028
2020-11-28,58150.87257119569,6.543144227702517,6.560838462737512,28.249082879584016,0.05829666471648762,0.034954430384743364,10292.399627293567,0.020000000000000108,1.0388900089268338,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000045281564,42.40000000000022,5637022.000000028
2020-11-29,58157.499337899106,6.626766703420724,6.549573417188889,28.31181215968805,0.06284014559618935,0.042005415548738614,10293.572443320867,0.020000000000000108,1.0450231951243447,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.9300003396118,42.40000000000022,5637022.000000028
2020-11-30,58164.24244136882,6.7431034697116425,6.565132389976356,28.3779767668249,0.06624775625596566,0.04853121098282103,10294.765877739534,0.020000000000000108,1.0510348494783601,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000025470892,42.40000000000022,5637022.000000028
2020-12-01,58171.11971079399,6.877269425166742,6.6099309020491805,28.446927953269977,0.06901354828441132,0.054326010047070626,10295.983091562583,0.020000000000000108,1.0568507977422557,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.930000191031766,42.40000000000022,5637022.000000028
2020-12-02,58178.141043599775,7.021332805785216,6.682832145509099,28.517290341164546,0.07040915927407138,0.05914496002399086,10297.225833377834,0.020000000000000108,1.0624865145962858,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.9300001432739,42.40000000000022,5637022.000000028
2020-12-03,58185.307317929386,7.166274329613648,6.779894471122784,28.587305183152054,0.0700499205221341,0.06275917250668103,10298.494249467778,0.020000000000000108,1.0681161787720381,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.9300001074555,42.40000000000022,5637022.000000028
2020-12-04,58192.60957700561,7.302259076234163,6.89493200395619,28.655087807855352,0.06780893360427034,0.06499698118996564,10299.78674139949,0.020000000000000108,1.0740716201811633,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.9300000805917,42.40000000000022,5637022.000000028
2020-12-05,58200.02841740199,7.418840396380546,7.019935105100314,28.718820703984637,0.06375262780501278,0.0657748852137413,10301.099859217053,0.020000000000000108,1.0808677099645747,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.930000060443845,42.40000000000022,5637022.000000028
2020-12-06,58207.53353024614,7.50511284415032,7.145385717965517,28.776898333418384,0.058092428190540515,0.06512075667048706,10302.428221335882,0.020000000000000108,1.0890344282394313,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000004533296,42.40000000000022,5637022.000000028
2020-12-07,58215.03293695424,7.49940670809659,7.253472869598906,28.828035741014055,0.05114850666326742,0.06301477564766175,10303.755530093717,0.020000000000000108,1.0989616647477716,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000003399979,42.40000000000022,5637022.000000028
2020-12-08,58222.52227866922,7.489341714976783,7.341031769199836,28.871350011966143,0.043322595252783494,0.05942397766334819,10305.081006490793,0.020000000000000108,1.1107975252253421,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.930000025499915,42.40000000000022,5637022.000000028
2020-12-09,58230.033596526235,7.511317857014757,7.411226153984567,28.90642136482468,0.03507759608406081,0.05448201039683247,10306.410317893318,0.020000000000000108,1.1244814664788014,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000001912501,42.40000000000022,5637022.000000028
2020-12-10,58237.61960592739,7.58600940116444,7.4714571074082805,28.933338971259147,0.02692228885360799,0.04844748064830312,10307.752794819486,0.020000000000000108,1.1397203435565815,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000001434383,42.40000000000022,5637022.000000028
2020-12-11,58245.34190224783,7.722296320427317,7.531794672831593,28.952735320881374,0.02019171664020599,0.04167271455862556,10309.119343528979,0.020000000000000108,1.1561564502983364,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000001075795,42.40000000000022,5637022.000000028
2020-12-12,58253.26211511517,7.920212867340537,7.603801563770441,28.96581199486275,0.015143787480154493,0.03458032777417281,10310.520880465107,0.020000000000000108,1.1733704081827068,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000000806853,42.40000000000022,5637022.000000028
2020-12-13,58261.435274119256,8.173159004093003,7.699650946583498,28.974358996147103,0.01135784061011587,0.027645653070448622,10311.967158086401,0.020000000000000108,1.1908616781473744,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000000605147,42.40000000000022,5637022.000000028
2020-12-14,58269.83172385067,8.39644973141495,7.828237886731429,28.980769247110366,0.008518380457586903,0.021383561069804793,10313.452938862165,0.020000000000000108,1.2080342676603064,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000000453868,42.40000000000022,5637022.000000028
2020-12-15,58278.48817556423,8.656451713557994,7.995422274130678,28.985576935332812,0.006388785343190177,0.016037670802353594,10314.984724670232,0.020000000000000108,1.2242062114110364,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000000340408,42.40000000000022,5637022.000000028
2020-12-16,58287.47401790467,8.98584234043677,8.206524203981989,28.989182701499647,0.004791589007392632,0.012028253101765196,10316.574803845286,0.020000000000000108,1.2387682655395331,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.930000002553136,42.40000000000022,5637022.000000028
2020-12-17,58296.86731045508,9.39329255041486,8.465145092223738,28.991887026124775,0.003593691755544474,0.009021189826323897,10318.237000750818,0.020000000000000108,1.2512596186763065,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000000191493,42.40000000000022,5637022.000000028
2020-12-18,58306.73677889828,9.869468443192543,8.772283512121922,28.99391526959362,0.0026952688166583558,0.006765892369742923,10319.983487958085,0.020000000000000108,1.26148996287601,0.010000000000000054,69.50000000000037,0.010000000000000054,52.00000000000027,52.00000000000027,0.0,50.93000000143627,42.40000000000022,5637022.000000028
2020-12-19,58317.12831138776,10.39153248947264,9.125672071712657,28.995436452195253,0.0020214516124937667,0.005074419277307192,10321.822395380343,0.020000000000000108,1.2694490817239128,0.010000000000000054,69.50000000000037,0.010000000000000054,52.02773109243724,52.01386554621876,0.0,50.930000001077275,42.40000000000022,5637022.000000028
2020-12-20,58328.05483082597,10.926519438209864,9.519280071884054,28.99657733914648,0.0015160887093703251,0.0038058144579803943,10323.756017123507,0.020000000000000108,1.2752949560893165,0.010000000000000054,69.50000000000037,0.010000000000000054,52.07457983193304,52.04296218487423,0.0,50.93000000080803,42.40000000000022,5637022.000000028
2020-12-21,58339.377774703265,11.322943877299949,9.93753293691241,28.9974330043599,0.0011370665320277439,0.0028543608434852957,10325.759827968694,0.020000000000000108,1.279288767163951,0.010000000000000054,69.50000000000037,0.010000000000000054,52.1172632514547,52.077696751777914,0.0,50.93000000060609,42.40000000000022,5637022.000000028
2020-12-22,58351.1313917903,11.753617087031218,10.380070193957756,28.998074753269965,0.0008527998990208079,0.002140770632613972,10327.839894085779,0.020000000000000108,1.2818017402081299,0.010000000000000054,69.50000000000037,0.010000000000000054,52.06079811732413,52.08618141968354,0.0,50.93000000045464,42.40000000000022,5637022.000000028
2020-12-23,58363.40552509685,12.274133306546865,10.84981395768553,28.998556064952513,0.0006395999242656059,0.0016055779744604788,10330.012123376242,0.020000000000000108,1.2831956813681225,0.010000000000000054,69.50000000000037,0.010000000000000054,51.88111894998412,52.038666446146046,0.0,50.93000000034105,42.40000000000022,5637022.000000028
2020-12-24,58376.30811925905,12.902594162198469,11.351041302136176,28.998917048714425,0.00047969994319920444,0.0012041834808453591,10332.29562760007,0.020000000000000108,1.2838768838444516,0.010000000000000054,69.50000000000037,0.009987394957983248,51.586760350174,51.91358289860443,0.0,50.93000000025586,42.40000000000022,5637022.000000028
2020-12-25,58389.93710107979,13.628981820743896,11.88793853962736,28.99918778653586,0.00035977495739940334,0.0009031376106340193,10334.707743970914,0.020000000000000108,1.284198386865241,0.010000000000000054,69.50000000000037,0.009963235294117703,51.22361906676761,51.70199389664247,0.0,50.93000000019197,42.40000000000022,5637022.000000028
2020-12-26,58404.35928993404,14.422188854245729,12.463516929930623,28.999390839901935,0.0002698312180495525,0.0006773532079755145,10337.260301352471,0.020000000000000108,1.2844635929931472,0.010000000000000054,69.50000000000037,0.009924591952165537,49.97421074480751,51.27707719365193,0.0,50.93000000014405,42.40000000000022,5637022.000000028
2020-12-27,58419.59458057278,15.235290638745083,13.07879946215387,28.99954312992649,0.00020237341353716436,0.0005080149059816358,10339.95681990577,0.020000000000000108,1.2848939132322572,0.010000000000000054,69.50000000000037,0.009874439439237288,48.51504719887718,50.61137932381044,0.0,50.93000000010811,42.40000000000022,5637022.000000028
2020-12-28,58435.485592831086,15.891012258308997,13.731126907539796,28.999657347444906,0.00015178006015287326,0.0003810111794862269,10342.769436034709,0.020000000000000108,1.2856447400308528,0.010000000000000054,69.50000000000037,0.009840057116596693,47.95832806237708,49.84180857172021,0.0,50.93000000008115,42.40000000000022,5637022.000000028
2020-12-29,58452.07902978823,16.59343695714483,14.422288457965795,28.999743010583718,0.00011383504511465494,0.0002857583846146702,10345.706417523783,0.020000000000000108,1.2868398898647704,0.010000000000000054,69.50000000000037,0.009811684724971773,46.5937945277137,48.8778496414599,0.0,50.930000000060936,42.40000000000022,5637022.000000028
2020-12-30,58469.47213594823,17.39310616000474,15.153350474049677,28.999807257937828,8.537628383599121e-05,0.00021431878846100264,10348.784978462825,0.020000000000000108,1.2885313395058842,0.010000000000000054,69.50000000000037,0.00977634596131126,44.23956050470579,47.60652879541302,0.0,50.93000000004577,42.40000000000022,5637022.000000028
2020-12-31,58487.77065011898,18.298514170746962,15.924004936985249,28.99985544345341,6.40322128769934e-05,0.00016073909134575197,10352.02383581869,0.020000000000000108,1.2906210321019425,0.010000000000000054,69.50000000000037,0.009734651196904595,41.534583112853866,46.00518748214481,0.0,50.930000000034404,42.40000000000022,5637022.000000028
2021-01-01,58507.05727007154,19.286619952559285,16.732080787418987,28.999891582590095,4.802415965774505e-05,0.00012055431850931399,10355.437626864032,0.020000000000000108,1.292902587263272,0.010000000000000054,69.50000000000037,0.009726327764194296,41.363930224103896,44.45886798717426,0.0,50.93000000002588,42.40000000000022,5637022.000000028
2021-01-02,58527.36800103467,20.310730963126673,17.57317742960758,28.99991868694261,3.601811974330879e-05,9.041573888198548e-05,10359.032722248878,0.020000000000000108,1.2950347297170097,0.010000000000000054,69.50000000000037,0.009884273942085617,48.3495313784852,44.11856921921073,0.0,50.93000000001948,42.40000000000022,5637022.000000028
2021-01-03,58548.67441706568,21.306416031006965,18.44038985953603,28.999939015206998,2.701358980748159e-05,6.781180416148911e-05,10362.80408580432,0.020000000000000108,1.296606848839149,0.010000000000000054,69.50000000000037,0.010536185417779481,73.63645364052209,47.62451191764016,0.0,50.93000000001469,42.40000000000022,5637022.000000028
2021-01-04,58570.83506296095,22.160645895265603,19.335989065628137,28.99995426140529,2.0260192355611192e-05,5.0858853121116835e-05,10366.726679899473,0.020000000000000108,1.297110114004929,0.010000000000000054,69.50000000000037,0.012140180433728942,125.45151605456775,58.636241081087356,8.839689722042647e-05,50.93000000001109,42.40000000000022,5637022.000000028
2021-01-05,58593.876588106374,23.041525145431137,20.257110900707882,28.999965696054005,1.5195144266708395e-05,3.8144139840837626e-05,10370.805220008653,0.020000000000000108,1.2959641304293612,0.010000000000000054,69.50000000000037,0.015069905848890787,198.5480423415081,80.31409095949053,0.00038756464124111274,50.93000000000839,42.40000000000022,5637022.000000028
