date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,extreme_poverty,diabetes_prevalence,female_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2022-06-22,209984.97907028478,88.5457613167898,75.62412402498764,2556.3922807776835,0.16385297068431273,0.18305676791441364,15.903095728446885,1.3306985299894012,46.4704891411805,41.88584290449501,45.7586075126585,1.6447481452316788e-11,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.62349891446253,10.92447333789012
2022-06-23,210080.09273839585,95.11366811105727,80.0671531350951,2556.5539552503637,0.16167447268033236,0.17925556882527394,15.905820503510364,1.3587003680802883,46.47226722757257,40.85482604822694,44.65442751555405,1.2335611089237591e-11,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.59640775311999,10.90607259045242
2022-06-24,210183.03755638283,102.94481798697768,85.17197554944687,2556.7204761339626,0.166520883598808,0.17535812781481863,15.908450380864858,1.385372884334297,46.47406588609643,39.84866101429997,43.54319620227645,9.251708316928194e-12,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.568844992049367,10.888241666959747
2022-06-25,210294.73186799846,111.69431161563746,90.95738841709499,2556.899455355162,0.1789792211994295,0.1729020800240101,15.911021285971872,1.4105264311886692,46.47589233635649,38.8551160293453,42.46799831524973,6.9387812376961456e-12,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.540891247038253,10.876872703724306
2022-06-26,210415.56869737923,120.83682938076515,97.39744515897524,2557.0984602946555,0.1990049394936255,0.17347294010850556,15.913554830025145,1.43399808777418,46.47772944942322,37.89633055788491,41.475772492093455,5.2040859282721096e-12,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.512690990454633,10.878805211143508
2022-06-27,210546.53463551047,130.96593813124312,104.77856415365306,2557.325800618539,0.22734032388330938,0.17951760100898123,15.916068191038596,1.4555541572979935,46.47956518661499,36.93669523580222,40.59545251063446,3.903064446204082e-12,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.484442474071958,10.901214121673743
2022-06-28,210688.01603804232,141.4814025318521,113.08350860328136,2557.585074445808,0.25927382726930215,0.19170171077612863,15.918580474242123,1.4748346548190048,46.48138971090507,36.0490846675326,39.85712590527712,2.9272983346530613e-12,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.456395250142602,10.952704478040804
2022-06-29,210839.16740991536,151.15137187303282,122.02704725724467,2557.877121930029,0.2920474842205615,0.2097189139806101,15.921110371841927,1.4914446724329369,46.48319322047686,35.3604883552067,39.27476104175686,2.1954737509897958e-12,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.42882788095355,11.040814973176477
2022-06-30,210998.21290391387,159.04549399850467,131.16012012295957,2558.2002299413844,0.32310801135546696,0.23253223655203847,15.923685639256387,1.505240097731298,46.48498904916508,34.9369144241297,38.85605462100742,1.6466053132423468e-12,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.402028450654242,11.170348301634151
2022-07-01,211162.67244458082,164.459540666946,139.9479627489749,2558.550285578214,0.35005563682946444,0.2585551244082116,15.92635020229299,1.5162658845460517,46.486795277500896,35.0377429178603,38.6397785223167,1.23495398493176e-12,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.37627717878857,11.342321619613756
